frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,trusted_snapshot_active,trusted_snapshot_points,trusted_snapshot_age,trusted_snapshot_evaluation_ran,trusted_snapshot_icp_converged,trusted_snapshot_aligned_points,trusted_snapshot_matched_points,trusted_snapshot_overlap_ratio,trusted_snapshot_fitness_rmse,trusted_snapshot_correction_translation,trusted_snapshot_correction_rotation,trusted_snapshot_consistency_translation,trusted_snapshot_consistency_rotation,trusted_snapshot_consistent_streak,trusted_snapshot_candidate_accepted,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
3116,1624181409.354081392,1624181409.453958988,3121,3120,0,0.883079148,0.896800297,1,0,0,0,1,-13.446038111,9.415991001,-18.688287982,-0.031752817,0.049921173,-0.493776681,0.867573757,3372,1042,0.309015421,0.082498782,0.057927268,0.036213223,0.268985119,63.331136649,3068,0.747228416,463.588397730,860.503510115,968.404871104,0.202219869,0.151104432,0,0,0,0,1,0.075947220,0.003174475,0.110832701,0.030000000,1.050954455,0.082498782,1,36220,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001617,0.000002206,0.000005830,0.195594656,0.075274492,0.977791635,0.000000003,0.000000005,0.000000008,0.996577723,-0.071992898,0.040618528,0.450000000,0.271765135,0.356138048,4.802110122,1.647941070,70.943951097,0,0.205170122,0.154071291,571,539,32,0.169335706,134,0,0,0,0,0,2666,135,440938,925431,669381,243,0,4026709
3117,1624181409.454078913,1624181409.553947687,3122,3121,0,0.878983533,0.888422198,1,0,0,0,1,-13.461469919,9.453804500,-18.610677419,-0.028909620,0.048349862,-0.455263961,0.888572591,3270,998,0.305198777,0.083003394,0.055309914,0.036159750,0.226237347,72.639820662,2957,0.743822761,418.264685313,845.052128013,936.167089646,0.190164922,0.141448997,0,0,0,0,1,0.086520361,0.005098980,0.114781618,0.030000000,0.986849986,0.083003394,1,36220,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001707,0.000002279,0.000007006,0.174748316,0.082059464,0.981187684,0.000000003,0.000000006,0.000000010,0.972564166,-0.232631564,0.001224425,0.400000000,0.270422391,0.357751251,4.250789181,1.661145441,70.901962264,0,0.203577088,0.152636826,562,518,44,0.171865443,135,0,0,0,0,0,2572,136,441203,925993,669516,243,0,4029281
3118,1624181409.554076433,1624181409.653959513,3123,3122,0,0.883589370,0.899896820,1,0,0,0,1,-13.480526574,9.481259518,-18.526365278,-0.028169763,0.048322455,-0.415797583,0.907735520,3408,1072,0.314553991,0.076448883,0.052613541,0.032501005,0.254336183,68.025776261,3073,0.749022835,450.797396449,889.128974138,961.820801260,0.195850092,0.146696191,0,0,0,0,1,0.033566057,0.004216605,0.121468087,0.030000000,1.017850167,0.076448883,1,36220,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001573,0.000002015,0.000006525,0.177492844,0.066527121,0.981870884,0.000000002,0.000000005,0.000000009,0.859282519,-0.510072294,0.038207429,0.400000000,0.272194408,0.377092217,3.464106648,1.591029889,70.560788424,0,0.203399880,0.152678567,529,498,31,0.155223005,125,0,0,0,0,0,2754,125,441444,926522,669641,243,0,4032035
3119,1624181409.654074192,1624181409.753895521,3124,3123,0,0.897892775,0.916758908,1,0,0,0,1,-13.511241974,9.509457266,-18.446001219,-0.026047816,0.046486334,-0.375294918,0.925372496,3360,1131,0.336607143,0.078270400,0.054176746,0.034705989,0.295550749,63.602946573,3047,0.755167078,466.990670616,890.425778030,943.577636674,0.202951704,0.153262445,0,0,0,0,1,0.019100896,0.005792576,0.121468087,0.030000000,1.053206259,0.078270400,1,36220,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001473,0.000001874,0.000005451,0.157754442,0.087964093,0.983552670,0.000000002,0.000000004,0.000000007,0.846149434,-0.532936133,0.003195945,0.350000000,0.274262424,0.389160115,3.337425385,1.600527435,69.581210107,0,0.203517532,0.152646270,544,512,32,0.161904762,138,0,0,0,0,0,2678,138,441674,927066,669779,243,0,4034713
3120,1624181409.754071712,1624181409.853918076,3125,3124,0,0.879203931,0.904328318,1,0,0,0,1,-13.549489858,9.545257551,-18.324636472,-0.026000079,0.044859666,-0.334294531,0.941041323,3492,1106,0.316723940,0.085282710,0.057302894,0.037791765,0.308295729,67.631102164,3159,0.752890371,485.500556499,909.300308698,983.579816207,0.204130718,0.153688052,0,0,0,0,1,0.040008867,0.008190802,0.121468087,0.030000000,1.058012424,0.085282710,1,36220,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001571,0.000001996,0.000005735,0.152684417,0.099978651,0.983204830,0.000000002,0.000000005,0.000000008,0.771094705,-0.635540715,0.038742157,0.300000000,0.276085984,0.382077480,3.312760868,1.610427817,69.423948800,0,0.203005224,0.152106450,625,577,48,0.178980527,142,0,0,0,0,0,2724,143,441958,927691,669921,243,0,4037437
3121,1624181409.854069233,1624181409.953961134,3126,3125,0,0.891314393,0.915122886,1,0,0,0,1,-13.590174808,9.569320422,-18.271550398,-0.024700889,0.040192252,-0.292190040,0.955196016,3424,1076,0.314252336,0.079581725,0.053392043,0.035243350,0.261697440,71.540241028,3117,0.750816385,453.055409018,923.114316056,964.124945542,0.193589044,0.145349826,0,0,0,0,1,0.037458550,0.007489522,0.121468087,0.030000000,1.003374779,0.079581725,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001765,0.000002264,0.000006916,0.171881712,0.070136659,0.982617691,0.000000003,0.000000005,0.000000010,0.544138440,-0.838893386,-0.013086051,0.250000000,0.274275264,0.373461692,3.168282467,1.621913519,69.477085939,0,0.201769616,0.151046467,558,522,36,0.162967290,139,0,0,0,0,0,2727,139,442203,928249,670060,243,0,4040164
3122,1624181409.954066753,1624181410.053978920,3127,3126,0,0.907136247,0.912055394,1,0,0,0,1,-13.632523345,9.586736328,-18.211113519,-0.024575005,0.035647572,-0.250535842,0.967138621,3460,1104,0.319075145,0.078557308,0.051824454,0.033639327,0.296443582,67.346985461,3131,0.747813160,462.294801430,915.983421463,963.124782519,0.197443499,0.147650847,0,0,0,0,1,0.007747012,0.007319234,0.119853109,0.030000000,1.023352471,0.078557308,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001642,0.000002064,0.000006813,0.188588892,0.067699522,0.979719860,0.000000002,0.000000004,0.000000009,0.619559218,-0.784405456,0.029231071,0.200000000,0.273165166,0.343318963,3.052905040,1.632625600,69.336488781,0,0.200495654,0.149832877,607,566,41,0.175433526,136,0,0,0,0,0,2717,136,442460,928856,670196,243,0,4042881
3123,1624181410.054064274,1624181410.154034853,3128,3127,0,0.951523297,0.958278624,1,0,0,0,1,-13.672737846,9.603384056,-18.115540714,-0.022891017,0.032519238,-0.206082569,0.977726176,3482,1100,0.315910396,0.078600397,0.051851814,0.034230672,0.240725857,72.230503186,3141,0.749844121,441.872976010,920.570135664,992.817273790,0.187611093,0.140679075,0,0,0,0,1,0.049120250,0.004760052,0.108267514,0.030000000,0.972006473,0.078600397,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001766,0.000002248,0.000007520,0.157273329,0.058364263,0.985828947,0.000000002,0.000000005,0.000000010,0.646908862,-0.761389371,-0.042369199,0.150000000,0.271120883,0.331871373,2.994561980,1.646611127,69.372208598,0,0.199205217,0.148775137,595,548,47,0.170878805,145,0,0,0,0,0,2741,146,442749,929451,670341,243,0,4045622
3124,1624181410.154062033,1624181410.254033566,3129,3128,0,0.957633897,0.988441408,1,0,0,0,1,-13.711070924,9.653372962,-17.979218692,-0.018796492,0.028210613,-0.160800808,0.986404559,3445,1094,0.317561684,0.111805476,0.073342319,0.046518358,0.251792242,67.789607791,3105,0.759572342,433.220902456,928.316115203,996.935105158,0.183687099,0.139523640,0,0,0,0,1,0.078966988,0.008398036,0.108267514,0.030000000,0.954638020,0.111805476,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001759,0.000002184,0.000006901,0.141183732,0.049679733,0.988736101,0.000000002,0.000000004,0.000000010,0.457386585,-0.887812427,-0.050858699,0.100000000,0.268414994,0.295857686,2.979420283,1.660525442,69.345513636,0,0.197116186,0.147178539,826,763,63,0.239767779,220,0,0,0,0,0,2399,220,443094,930277,670561,243,0,4048021
3125,1624181410.254059553,1624181410.354055643,3130,3129,0,0.874408384,0.927250058,1,0,0,0,1,-13.749277502,9.619679743,-17.937616345,-0.016777712,0.021594805,-0.115386803,0.992944137,3443,1071,0.311065931,0.088181372,0.059671345,0.041900607,0.272411712,73.217939624,3134,0.747438195,464.015731324,906.783923040,971.671649258,0.198088118,0.148058625,0,0,0,0,1,0.090195438,0.006576158,0.108267514,0.030000000,1.031027882,0.088181372,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001674,0.000002141,0.000007189,0.136797491,0.090469575,0.986459174,0.000000002,0.000000004,0.000000010,0.295898153,-0.955115526,0.014093049,0.050000000,0.263686650,0.240175941,2.853983869,1.669900387,69.736935237,0,0.196260067,0.146451277,667,619,48,0.193726401,172,0,0,0,0,0,2604,172,443433,930944,670733,243,0,4050625
3126,1624181410.354057074,1624181410.454166889,3131,3130,0,0.679911560,0.811102057,1,0,0,0,1,-13.767525847,9.547755130,-17.898639653,-0.014022619,0.020655978,-0.074654767,0.996896867,3429,1099,0.320501604,0.132377781,0.088869581,0.061772096,0.240994376,76.764667633,3112,0.756165541,439.740907915,931.223528963,982.222727862,0.186870350,0.141304919,0,0,0,0,1,0.059162950,0.016079355,0.119881488,0.030000000,0.971181652,0.132377781,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001587,0.000002000,0.000006912,0.140768949,0.075429800,0.987164854,0.000000002,0.000000004,0.000000009,0.342327797,-0.939574012,0.003515095,0.000000000,0.260636205,0.200422693,2.739940559,1.667809450,70.048047396,0,0.194840014,0.145433387,839,751,88,0.244677749,253,0,0,0,0,0,2337,253,443792,931783,670986,243,0,4052962
3127,1624181410.454054594,1624181410.554239988,3132,3131,0,0.331272333,0.587163969,1,0,1,1,1,-13.791316279,9.455553544,-17.853823271,-0.013276397,0.022517176,-0.046532692,0.998574696,3431,1104,0.321772078,0.242881612,0.173024975,0.107378460,0.243175008,73.250220201,3137,0.770784591,470.317068955,958.121594470,989.512598915,0.194510566,0.149925747,1,1,1,5,1,0.027694179,0.024108536,0.125678787,0.030000000,1.010888531,0.242881612,1,43823,0.600278854,1,1,1269,1192,0.939322301,0.298624121,0.135518831,0.009080701,-1.000000000,-1.000000000,1,0,0.000001555,0.000001827,0.000006361,0.138557167,0.076517113,0.987394067,0.000000000,0.000000000,0.000000007,0.348097786,-0.888329022,0.299498715,0.050000000,0.258071969,0.358016129,2.673692360,1.638902848,70.339076251,1,0.194216390,0.145217968,158,141,17,0.046050714,485,1261,0,0,6,0,1527,1746,443839,931941,672732,243,0,4054489
3128,1624181410.554052114,1624181410.654558420,3133,3132,0,0.104593267,0.196100447,1,0,1,1,1,-13.771832524,9.285257215,-17.878087996,-0.013025463,0.026524321,-0.034363386,0.998972450,3378,1060,0.313795145,0.326634477,0.294082581,0.166723607,0.263678199,62.813814660,3030,0.803094580,495.210643806,886.350089716,1051.815844996,0.203507607,0.163435856,0,0,1,4,1,0.108980619,0.015462275,0.125678787,0.030000000,1.057646942,0.326634477,1,43823,0.700597286,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001571,0.000001939,0.000005699,0.131808710,0.067873936,0.988948731,0.000000000,0.000000002,0.000000005,-0.299442247,0.890230832,-0.343254143,0.100000000,0.258555669,0.548448728,2.638693274,1.576345591,69.966982527,2,0.194888137,0.146428917,126,92,34,0.037300178,640,1476,0,0,50,14,1121,2131,443914,932067,674862,243,0,4055610
3129,1624181410.654049873,1624181410.754571676,3134,3133,0,0.145014930,0.190889934,1,0,1,1,1,-13.761874741,9.088352477,-17.878703644,-0.011572751,0.025406444,-0.024900417,0.999300032,3398,1076,0.316656857,0.312187854,0.255635003,0.146023089,0.352215162,57.266647367,3071,0.798290144,564.889494799,884.356747381,1002.302788844,0.230421455,0.183943176,0,0,1,3,1,0.040571743,0.019769748,0.125678787,0.030000000,1.197520580,0.312187854,1,43823,0.800610542,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001745,0.000002338,0.000005207,0.153208564,0.056760257,0.986562420,0.000000000,0.000000000,0.000000004,0.239755457,-0.200442234,-0.949915908,0.150000000,0.262799578,0.621530665,2.618051381,1.509236279,69.249663355,3,0.196477307,0.148212228,124,103,21,0.036492054,661,1571,0,0,27,0,1042,2232,443976,932191,677094,243,0,4056652
3130,1624181410.754047394,1624181410.854193926,3135,3134,0,0.201952282,0.254428826,1,0,1,1,1,-13.824912782,9.145415879,-17.863465235,-0.008318145,0.019291297,-0.014936814,0.999667718,3372,1093,0.324139976,0.241553775,0.184185827,0.113040490,0.282732506,68.058486856,3089,0.774076772,488.107137579,911.620641280,991.395370350,0.204132998,0.158014612,1,0,1,5,1,0.258259639,0.022126688,0.125678787,0.030000000,1.060897157,0.241553775,1,43823,0.900232792,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001626,0.000002012,0.000005734,0.143608903,0.059026404,0.987872647,0.000000000,0.000000000,0.000000003,-0.421788757,0.396251823,0.815523597,0.200000000,0.264050847,0.620595824,2.495302638,1.444097554,68.909999327,4,0.197120542,0.149038658,153,130,23,0.045373665,510,1279,0,0,6,0,1430,1789,444008,932344,678883,243,0,4058082
3131,1624181410.854044914,1624181410.953701258,3136,3135,0,0.133395734,0.189453758,1,0,0,0,1,-13.935955324,9.308571302,-17.867544782,-0.002734682,0.018987925,-0.011671526,0.999747846,3399,1067,0.313915858,0.106188738,0.081188335,0.052900534,0.235697846,68.367189165,3119,0.753702739,439.406799409,932.544614357,978.847429004,0.186918077,0.140880667,0,0,1,4,1,0.208854598,0.009545614,0.125678787,0.030000000,0.971429697,0.106188738,1,43823,0.999740124,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001723,0.000002121,0.000006472,0.167995585,0.064607093,0.983668342,0.000000002,0.000000003,0.000000008,0.074115175,-0.980318744,0.182981150,0.200000000,0.264608684,0.615509626,2.489077194,1.364681626,68.811139468,0,0.197455848,0.149377923,709,659,50,0.208590762,184,0,0,0,0,0,2506,184,444330,933053,679067,243,0,4060588
3132,1624181410.954042435,1624181411.053427935,3137,3136,0,0.193338230,0.218520775,1,0,0,0,1,-14.031651848,9.374431822,-17.895469230,0.003398907,0.020105948,-0.011383565,0.999727269,3359,1023,0.304554927,0.089236877,0.064644534,0.042096386,0.241816265,65.658555634,3072,0.745597316,416.166687578,894.721466376,979.586801399,0.181694494,0.135470927,0,0,1,3,1,0.051077905,0.012578518,0.125678787,0.030000000,0.944282275,0.089236877,1,43823,1.099466801,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001774,0.000002086,0.000006460,0.128874022,0.058378105,0.989941151,0.000000002,0.000000004,0.000000010,0.133577651,-0.988787540,0.066754872,0.200000000,0.264135507,0.619743086,2.411174751,1.278405560,68.504514916,0,0.196716939,0.148868120,613,582,31,0.182494790,129,0,0,0,0,0,2616,130,444548,933666,679196,243,0,4063204
3133,1624181411.054039955,1624181411.153446674,3138,3137,0,0.184480311,0.223773312,1,0,0,0,1,-14.069535564,9.327752592,-17.930838282,0.008825976,0.024260349,-0.011688722,0.999598375,3378,1001,0.296329189,0.082325036,0.061354292,0.037471562,0.184344346,74.277126687,3077,0.749948326,389.613820542,920.191010535,997.786169337,0.168840068,0.126621326,0,0,1,2,1,0.138024916,0.006436295,0.125678787,0.030000000,0.877476691,0.082325036,1,43823,1.199485540,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001664,0.000001965,0.000007251,0.137556286,0.057205384,0.988840640,0.000000002,0.000000006,0.000000013,0.187296777,-0.981934961,0.026900718,0.200000000,0.261913063,0.622170414,2.232536656,1.191352916,68.522082026,0,0.195385856,0.148017913,531,505,26,0.157193606,110,0,0,0,0,0,2735,112,444757,934197,679306,243,0,4065939
3134,1624181411.154037714,1624181411.253511667,3139,3138,0,0.120944285,0.188829540,1,0,0,0,1,-14.076314757,9.219797477,-17.965851848,0.012697384,0.029070327,-0.011842736,0.999426557,3420,1005,0.293859649,0.083782468,0.062749798,0.039029500,0.197377555,70.324434854,3136,0.738215267,398.966137923,933.126597396,982.950342870,0.172336378,0.127221345,0,0,1,1,1,0.123708346,0.004541875,0.125678787,0.030000000,0.895647321,0.083782468,1,43823,1.299550533,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001709,0.000002037,0.000006972,0.126366941,0.078227146,0.988894286,0.000000002,0.000000007,0.000000013,0.212917975,-0.976155188,0.042272742,0.200000000,0.258561391,0.626799585,2.145957982,1.103106179,68.563641976,0,0.194138706,0.147110519,548,518,30,0.160233918,116,0,0,0,0,0,2755,117,444945,934745,679422,243,0,4068694
3135,1624181411.254035234,1624181411.353704453,3140,3139,0,0.075341558,0.105699019,1,0,0,0,1,-14.066775405,9.106904553,-17.997267750,0.015217187,0.033780151,-0.012851245,0.999230796,3487,1024,0.293662174,0.082650265,0.059352619,0.037922844,0.206473773,65.436668331,3207,0.739690309,407.846397819,953.516382594,1010.824041593,0.171928448,0.127173807,0,0,1,0,1,0.059628198,0.007862718,0.125678787,0.030000000,0.893527273,0.082650265,1,43823,1.399743319,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001701,0.000001963,0.000006578,0.142549649,0.050700518,0.988488268,0.000000002,0.000000006,0.000000011,0.347763462,-0.936682267,0.041071943,0.200000000,0.256249050,0.628625708,2.132594865,1.017172637,68.478693539,0,0.192844830,0.146072726,556,517,39,0.159449383,115,0,0,0,0,0,2815,116,445157,935301,679537,243,0,4071509
3136,1624181411.354032755,1624181411.453763247,3141,3140,0,0.135470787,0.194060877,1,0,0,0,1,-14.061680430,9.006869791,-17.960503285,0.019356445,0.035921548,-0.013543024,0.999075351,3499,1012,0.289225493,0.081571324,0.056771038,0.035578007,0.234126890,62.495727447,3243,0.739035747,435.473691734,957.599583499,1003.619651117,0.181697741,0.134281126,0,0,0,0,1,0.067190617,0.005579535,0.125678787,0.030000000,0.944299153,0.081571324,1,43823,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001703,0.000001883,0.000005858,0.167925918,0.033248473,0.985238766,0.000000002,0.000000006,0.000000011,0.242571694,-0.968223021,0.060853547,0.200000000,0.254506138,0.629060870,2.151592585,0.930272832,68.436923079,0,0.191818724,0.145231560,547,511,36,0.156330380,129,0,0,0,0,0,2822,130,445396,935848,679666,243,0,4074331
3137,1624181411.454030275,1624181411.553937912,3142,3141,0,0.602829313,0.678294353,1,0,0,0,1,-14.064572295,9.030705755,-17.920571653,0.037822991,0.035452108,-0.015400376,0.998536628,3461,977,0.282288356,0.134501101,0.096981875,0.062485831,0.240763922,71.718385949,3181,0.747673589,455.327791096,943.956262490,979.065633706,0.191446949,0.143139827,0,0,0,0,1,0.125034449,0.010139105,0.136288952,0.030000000,0.994966642,0.134501101,1,43823,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001819,0.000001996,0.000006282,0.208443196,-0.011575658,0.977965970,0.000000002,0.000000004,0.000000010,0.185035617,-0.982676361,0.010439810,0.200000000,0.255232467,0.611677512,2.107492742,0.844886226,68.390851344,0,0.191882825,0.145316102,873,794,79,0.252239237,265,0,0,0,0,0,2320,268,445889,936721,679931,243,0,4076651
3138,1624181411.554027796,1624181411.654018164,3143,3142,0,0.311170480,0.614894562,1,0,0,0,1,-14.096104806,9.101697418,-17.966664328,0.050836137,0.034281270,-0.015377923,0.998000001,3445,975,0.283018868,0.149873652,0.098280606,0.068528381,0.269307374,60.400139611,3110,0.759640704,450.895056092,926.572685741,985.014848777,0.190856457,0.144982333,0,0,0,0,1,0.106207905,0.007504786,0.154000247,0.030000000,0.991897802,0.149873652,1,43823,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001822,0.000002140,0.000005677,0.173817226,-0.034042764,0.984189343,0.000000002,0.000000004,0.000000008,0.094642487,-0.993100072,0.069246268,0.200000000,0.255981027,0.588439114,2.107281087,0.757091388,68.009569511,0,0.191633143,0.145230409,1078,968,110,0.312917271,305,0,0,0,0,0,2061,306,446581,937799,680236,243,0,4078712
3139,1624181411.654025316,1624181411.754069805,3144,3143,0,0.223639520,0.290558319,1,0,0,0,1,-14.112620098,8.947340627,-18.121070517,0.048035383,0.032973675,-0.014299193,0.998198814,3537,960,0.271416455,0.126790344,0.085481478,0.062980196,0.245890896,59.664600060,3241,0.742916518,447.615019270,960.365883291,999.811531661,0.185902660,0.138110157,0,0,0,0,1,0.252691623,0.008445718,0.170882797,0.030000000,0.967603855,0.126790344,1,43823,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001860,0.000002061,0.000005792,0.156571939,-0.069428090,0.985223309,0.000000003,0.000000005,0.000000011,0.081671119,-0.996167369,0.031311349,0.200000000,0.253498034,0.570586559,2.194044122,0.670900491,67.812652185,0,0.190780691,0.144472795,760,686,74,0.214871360,213,0,0,0,0,0,2564,213,446984,938559,680449,243,0,4081276
3140,1624181411.754023075,1624181411.853970289,3145,3144,0,0.060292372,0.103936785,1,0,0,0,1,-14.149115616,8.787063223,-18.210740152,0.051089056,0.034185811,-0.013449622,0.998018209,3658,1032,0.282121378,0.138289825,0.088952911,0.064290845,0.301161083,57.665538105,3352,0.747722574,512.988531930,928.390092562,1064.987444208,0.204674225,0.153039538,0,0,0,0,1,0.088238901,0.011355266,0.182915598,0.030000000,1.066460397,0.138289825,1,43823,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001744,0.000001895,0.000005230,0.183783596,-0.073156268,0.980240659,0.000000000,0.000000004,0.000000006,-0.093675079,0.994242112,-0.052034625,0.200000000,0.253141302,0.553374030,2.310210687,0.583525848,67.314373982,0,0.190807866,0.144440369,1007,924,83,0.275287042,291,0,0,0,0,0,2360,291,447561,939566,680740,243,0,4083636
3141,1624181411.854020596,1624181411.953949451,3146,3145,0,0.181654391,0.374403412,1,0,0,0,1,-14.130543858,8.703604910,-18.187838705,0.047181833,0.036087224,-0.013825315,0.998138491,3548,951,0.268038331,0.083435670,0.057878247,0.036921306,0.270611074,56.964387302,3266,0.733176217,468.360032394,914.064121211,1012.129370091,0.195593887,0.143404786,0,0,0,0,1,0.114652353,0.004362733,0.196269381,0.030000000,1.004380009,0.083435670,1,43823,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000002058,0.000002263,0.000006199,0.169300678,-0.036120812,0.984902314,0.000000002,0.000000006,0.000000010,0.535713241,-0.844258997,-0.015429471,0.200000000,0.253586983,0.551569034,2.322900066,0.497261664,66.585581296,0,0.190908108,0.144343117,688,634,54,0.193912063,129,0,0,0,0,0,2731,129,447894,940254,680869,243,0,4086367
3142,1624181411.954018116,1624181412.054003000,3147,3146,0,0.394995441,0.473550024,1,0,0,0,1,-14.116593512,8.556986829,-18.172304020,0.033078552,0.037295431,-0.011720525,0.998687884,3546,1054,0.297236323,0.138911241,0.086878466,0.061300925,0.315315724,58.270570615,3249,0.751031194,498.665382797,936.872856052,1004.562110992,0.204362654,0.153482728,0,0,0,0,1,0.080437559,0.011908836,0.209187290,0.030000000,1.058927369,0.138911241,1,43823,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001969,0.000002096,0.000005477,0.187889825,-0.045344313,0.981142858,0.000000001,0.000000004,0.000000007,0.428470485,-0.903258473,0.023177003,0.200000000,0.254530590,0.531000626,2.365980601,0.408760497,66.131760554,0,0.191254066,0.144634711,968,875,93,0.272983644,287,0,0,0,0,0,2290,288,448358,941222,681156,243,0,4088657
3143,1624181412.054015636,1624181412.153969526,3148,3147,0,0.357532334,0.488115254,1,0,0,0,1,-14.125428761,8.496152288,-18.165727372,0.017501013,0.039691387,-0.011263055,0.998995221,3586,1029,0.286949247,0.127317616,0.087707628,0.058444824,0.264465026,63.256641862,3288,0.753669141,474.071996748,959.237576522,1044.754561572,0.191307396,0.144182481,0,0,0,0,1,0.062101956,0.009665125,0.233255719,0.030000000,0.983457240,0.127317616,1,43823,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001840,0.000002065,0.000005620,0.163797445,-0.012817859,0.986410715,0.000000000,0.000000004,0.000000006,0.346600224,-0.937649519,-0.026108697,0.200000000,0.255717549,0.512977734,2.277630919,0.316225434,65.683067488,0,0.191438881,0.144809881,975,902,73,0.271890686,262,0,0,0,0,0,2348,263,448893,942197,681418,243,0,4091005
