frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_map_pause_enable,transition_guard_measurement_weight_enable,transition_guard_map_pause_active,transition_guard_selective_recovery_active,transition_guard_consecutive_pause_frames,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
3183,1624181417.353886604,1624181417.453850985,3188,3187,0,0.063320376,0.147077398,1,1,0,0,0,1,-10.594427779,-5.476779378,-17.800419063,0.034640453,0.039079491,0.998562647,0.012061198,3560,882,0.247752809,0.112720533,0.076399796,0.046996119,0.372446121,61.867179470,3322,0.719926442,563.605914184,888.348900648,939.640824696,0.235661039,0.169658614,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001730,0.000001968,0.000005116,0.153338700,0.152425536,0.976347120,0.000000003,0.000000004,0.000000009,0.174679948,-0.983194171,0.053067292,0.000000000,0.290735753,0.175807195,2.602358315,0.014842966,68.668483403,0,0.223739776,0.159008255,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,647,590,57,0.181741573,139,0,0,0,0,0,0,2774,139,356495,811094,412963,41,0,0,4426521
3184,1624181417.453884363,1624181417.553858280,3189,3188,0,0.127054963,0.199688144,1,1,0,0,0,1,-10.550981597,-5.438680308,-17.800273495,0.035902998,0.040070160,0.998469055,0.012841493,3632,931,0.256332599,0.124082853,0.072737346,0.047471055,0.422555999,62.639321653,3406,0.719047194,631.807459956,884.068331431,933.198952368,0.257978023,0.185498373,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001678,0.000001880,0.000004987,0.150701380,0.170837701,0.973706102,0.000000002,0.000000003,0.000000008,0.042739337,-0.998473304,0.034991580,0.000000000,0.298038248,0.190414170,2.550563437,0.014180979,67.997200166,0,0.225413280,0.160393672,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,956,886,70,0.263215859,200,0,0,0,0,0,0,2476,200,356726,812050,413163,41,0,0,4428997
3185,1624181417.553881884,1624181417.653825283,3190,3189,0,0.073768730,0.107837149,1,1,0,0,0,1,-10.501921029,-5.419117255,-17.799267556,0.036431208,0.039132552,0.998475854,0.013688637,3620,862,0.238121547,0.079838435,0.058290233,0.034354492,0.322167743,66.726090665,3389,0.705021464,556.823257231,896.472600223,936.021883857,0.233046969,0.164303115,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001721,0.000001879,0.000005116,0.110309800,0.183745680,0.976764697,0.000000002,0.000000004,0.000000011,0.063035346,-0.997871819,0.016684649,0.000000000,0.300376123,0.188501643,2.494520892,0.015176360,68.012377275,0,0.226051154,0.160850781,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,439,406,33,0.121270718,86,0,0,0,0,0,0,3094,87,356897,812489,413249,41,0,0,4432091
3186,1624181417.653879404,1624181417.753768682,3191,3190,0,0.082690508,0.102855982,1,1,0,0,0,1,-10.457445185,-5.423446513,-17.812296863,0.037860758,0.035261136,0.998550591,0.014830140,3489,856,0.245342505,0.076601362,0.055257056,0.034615320,0.324514495,71.719491727,3275,0.705251322,540.863427972,875.380241500,893.454411134,0.234170618,0.165149138,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001713,0.000001976,0.000005498,0.116968901,0.144771816,0.982527047,0.000000003,0.000000004,0.000000011,0.021733205,0.999306785,-0.030226091,0.000000000,0.300496308,0.186676377,2.438647325,0.017212887,68.406129905,0,0.226941711,0.161455086,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,362,341,21,0.103754657,77,0,0,0,0,0,0,3050,77,357040,812851,413326,41,0,0,4435141
3187,1624181417.753876925,1624181417.853757143,3192,3191,0,0.090786011,0.129307536,1,1,0,0,0,1,-10.414799646,-5.432115706,-17.828690421,0.038403288,0.030638313,0.998668405,0.015744791,3546,815,0.229836435,0.075246182,0.055815430,0.031343858,0.307970117,62.920380575,3315,0.704464738,548.256990119,858.067382468,928.976235287,0.234769343,0.165386724,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001690,0.000002104,0.000005373,0.145363505,0.114340678,0.982749032,0.000000003,0.000000004,0.000000011,0.079840641,-0.995466194,0.051696511,0.000000000,0.302040598,0.185648161,2.393734225,0.018302380,68.081020038,0,0.227939932,0.162184008,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,393,366,27,0.110829103,76,0,0,0,0,0,0,3077,76,357171,813244,413402,41,0,0,4438218
3188,1624181417.853874445,1624181417.953732252,3193,3192,0,0.090715133,0.118951535,1,1,0,0,0,1,-10.376830865,-5.438166434,-17.824791688,0.039196327,0.026652692,0.998739659,0.016503823,3552,891,0.250844595,0.068812568,0.051194445,0.031001638,0.254966426,75.785405380,3338,0.708985259,529.400235215,891.167462846,946.025098083,0.223697222,0.158598033,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001583,0.000001982,0.000005775,0.146009614,0.099543452,0.984262309,0.000000002,0.000000005,0.000000012,0.189811167,-0.980993947,0.040281482,0.000000000,0.301244673,0.187908345,2.330278163,0.018733431,68.221155762,0,0.228012856,0.162322075,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,391,371,20,0.110078829,65,0,0,0,0,0,0,3096,65,357327,813635,413467,41,0,0,4441314
3189,1624181417.953872204,1624181418.053665638,3194,3193,0,0.061280998,0.086259504,1,1,0,0,0,1,-10.336076899,-5.454185520,-17.824614547,0.039820786,0.022802649,0.998797561,0.017256211,3636,937,0.257700770,0.070867057,0.053710122,0.032886602,0.297397137,68.758655205,3408,0.713689874,568.939747759,902.649536261,960.665805259,0.233914506,0.166942414,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001524,0.000001902,0.000005532,0.140170885,0.091277342,0.985911035,0.000000002,0.000000004,0.000000009,0.078198223,-0.993046992,0.087992664,0.000000000,0.301741634,0.190174660,2.250320440,0.019589065,68.012792841,0,0.228801981,0.162945544,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,375,363,12,0.103135314,70,0,0,0,0,0,0,3191,70,357435,814010,413537,41,0,0,4444505
3190,1624181418.053869724,1624181418.153683662,3195,3194,0,0.182757513,0.302131572,1,1,0,0,0,1,-10.295388363,-5.468004193,-17.828353396,0.038206800,0.014025521,0.999015022,0.017678008,3653,969,0.265261429,0.074479906,0.058367134,0.035945844,0.248521360,74.003105879,3395,0.712188919,516.474832265,933.128245303,968.278303566,0.213606356,0.152128080,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001455,0.000001824,0.000005618,0.142119117,0.065356787,0.987689550,0.000000002,0.000000005,0.000000010,0.136524684,-0.990626831,-0.004415000,0.000000000,0.301293445,0.192288065,2.014671680,0.017686704,68.129021274,0,0.228622050,0.162868254,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,392,369,23,0.107309061,85,0,0,0,0,0,0,3175,86,357563,814402,413622,41,0,0,4447680
3191,1624181418.153867245,1624181418.253793001,3196,3195,0,0.325440469,0.385952437,1,1,0,0,0,1,-10.273599575,-5.451516702,-17.837041443,0.034726760,0.003523964,0.999221569,0.018381776,3569,961,0.269263099,0.104994041,0.069520773,0.043592820,0.280435642,72.159045159,3302,0.721352498,543.296029141,898.939976666,939.669941316,0.228092982,0.164535442,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001441,0.000001871,0.000005405,0.143195571,0.086578634,0.985900182,0.000000002,0.000000004,0.000000008,0.108533983,-0.993569077,0.032262432,0.000000000,0.301321122,0.191776587,1.885755650,0.017954863,68.268439351,0,0.228986271,0.163313895,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,741,685,56,0.207621182,135,0,0,0,0,0,0,2693,135,357818,815143,413757,41,0,0,4450373
3192,1624181418.253864765,1624181418.353860855,3196,3196,0,0.316346198,0.385472228,1,1,0,0,0,1,-10.248617194,-5.448441833,-17.865728338,0.035655163,-0.007224922,0.999161213,0.018798435,3600,954,0.265000000,0.099703915,0.065895482,0.043137456,0.285221439,65.005236750,3355,0.720534331,550.830759560,898.846151916,967.715770479,0.227861515,0.164182045,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001464,0.000001888,0.000004979,0.133477198,0.039681817,0.990257134,0.000000002,0.000000003,0.000000009,0.005759110,-0.999981462,-0.001977087,0.000000000,0.302135165,0.186261206,1.775500759,0.017418950,68.080609179,0,0.229230185,0.163583337,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,642,589,53,0.178333333,137,0,0,0,0,0,0,2821,137,357981,815785,413894,41,0,0,4453194
3193,1624181418.453860044,1624181418.553799391,3198,3197,0,0.181743899,0.261645085,1,1,0,0,0,1,-10.186408086,-5.453136407,-17.793560978,0.034704547,-0.029817994,0.998736419,0.020785763,3572,940,0.263157895,0.098118944,0.066592513,0.039347313,0.317764315,69.591670726,3350,0.716922290,569.590799071,826.213392127,1005.885481451,0.237162530,0.170027104,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001772,0.000002672,0.000006678,0.155544709,-0.088014136,0.983900074,0.000000002,0.000000003,0.000000010,0.151887195,0.988352466,-0.009470115,0.000000000,0.305512307,0.180729788,1.745084220,0.018031818,67.907656752,0,0.229899347,0.164171743,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,557,519,38,0.155935050,93,0,0,0,0,0,0,2921,94,358106,816342,413987,41,0,0,4456115
3194,1624181418.553857565,1624181418.653770447,3199,3198,0,0.079435167,0.181404251,1,1,0,0,0,1,-10.124731074,-5.451067671,-17.662507136,0.034409355,-0.033387840,0.998621021,0.021384664,3616,876,0.242256637,0.109223233,0.067362307,0.041948193,0.303639144,66.060327896,3389,0.713254671,580.177012449,852.682381327,984.360684908,0.240018283,0.171194161,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001497,0.000002400,0.000005654,0.155147584,-0.123256059,0.980172011,0.000000002,0.000000004,0.000000009,0.066587138,-0.996940874,0.040927342,0.000000000,0.306730205,0.180464705,1.737508122,0.018760535,67.918936068,0,0.230968659,0.164933314,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,798,727,71,0.220685841,118,0,0,0,0,0,0,2698,120,358304,817140,414105,41,0,0,4458813
3195,1624181418.653855085,1624181418.753833532,3200,3199,0,0.100484147,0.212206430,1,1,0,0,0,1,-10.072730105,-5.459180020,-17.570284731,0.034919137,-0.035625137,0.998538312,0.020802477,3597,894,0.248540450,0.110576146,0.073271060,0.048127067,0.324083789,58.863560085,3348,0.723463911,588.915786015,866.378389986,966.862999023,0.243136900,0.175900772,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001489,0.000002164,0.000004881,0.157219486,-0.098926560,0.982596341,0.000000002,0.000000004,0.000000009,0.130495888,-0.991437768,-0.004687713,0.000000000,0.307790602,0.177653903,1.634759829,0.019985954,67.666762250,0,0.232325115,0.166119273,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,795,733,62,0.221017515,124,0,0,0,0,0,0,2678,124,358511,817935,414229,41,0,0,4461491
3196,1624181418.753852606,1624181418.853877068,3201,3200,0,0.116623669,0.181062183,1,1,0,0,0,1,-10.063860186,-5.448110860,-17.673058020,0.034375336,-0.036694857,0.998517020,0.020870680,3566,997,0.279584969,0.094603472,0.064567921,0.037612512,0.374180195,62.045102521,3346,0.724601182,600.077925831,855.836843642,968.600786617,0.247504259,0.179341879,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001438,0.000001918,0.000004237,0.143365294,-0.091789842,0.985403987,0.000000002,0.000000003,0.000000008,0.059837140,0.997635662,-0.033802400,0.000000000,0.310840714,0.175562563,1.512839252,0.019105584,67.539547088,0,0.233156537,0.166839625,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,555,525,30,0.155636568,110,0,0,0,0,0,0,2900,111,358722,818490,414339,41,0,0,4464391
3197,1624181418.853850126,1624181418.953821898,3202,3201,0,0.151672924,0.209091282,1,1,0,0,0,1,-10.041791102,-5.417827636,-17.724985824,0.034264241,-0.039191776,0.998431770,0.020590450,3609,905,0.250761984,0.084888301,0.062198964,0.039086902,0.314692721,64.352241035,3378,0.706986018,601.433926295,830.818804211,955.946038257,0.251835791,0.178044383,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001442,0.000002100,0.000004462,0.125743089,-0.105740010,0.986411540,0.000000002,0.000000003,0.000000009,-0.045260690,-0.997616167,0.052090817,0.000000000,0.310283677,0.174530426,1.358103829,0.018758655,67.474311263,0,0.233726454,0.167141532,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,454,411,43,0.125796620,80,0,0,0,0,0,0,3075,80,358853,818944,414419,41,0,0,4467466
3198,1624181418.953847885,1624181419.053794861,3203,3202,0,0.083840387,0.159303658,1,1,0,0,0,1,-10.011500548,-5.365011391,-17.710240037,0.031795454,-0.043810497,0.998315724,0.020866371,3603,909,0.252289759,0.079752658,0.058669919,0.037435364,0.336866904,72.954594491,3379,0.710474022,601.535388545,824.809621350,974.346709835,0.250567528,0.178021719,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001433,0.000002146,0.000004957,0.123918691,-0.126080967,0.984249840,0.000000002,0.000000003,0.000000009,0.155688348,0.987485246,0.025179877,0.000000000,0.311220709,0.172926306,1.279550908,0.019116118,67.441991806,0,0.234489163,0.167510774,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,429,412,17,0.119067444,90,0,0,0,0,0,0,3084,90,358987,819373,414509,41,0,0,4470550
3199,1624181419.053845406,1624181419.153747082,3204,3203,0,0.113604752,0.175926742,1,1,0,0,0,1,-9.982587027,-5.326041040,-17.734540537,0.030516769,-0.049613852,0.998088962,0.020630465,3680,895,0.243206522,0.071771758,0.053385236,0.032869090,0.345541833,68.839040935,3431,0.716529165,627.818897701,846.142543778,984.450125107,0.255375831,0.182984231,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001479,0.000002112,0.000005146,0.154601215,-0.117650169,0.980946941,0.000000002,0.000000003,0.000000010,0.154789063,0.987362091,0.034006566,0.000000000,0.314402051,0.180358479,1.243078691,0.019692074,67.364548493,0,0.235759153,0.168390901,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,459,435,24,0.124728261,80,0,0,0,0,0,0,3140,81,359128,819832,414589,41,0,0,4473690
3200,1624181419.153842926,1624181419.253777266,3205,3204,0,0.052839558,0.100587151,1,1,0,0,0,1,-9.958703933,-5.260120306,-17.741841783,0.028603637,-0.052623690,0.997987529,0.020819984,3642,920,0.252608457,0.071357751,0.054599122,0.033426198,0.334515402,65.587558185,3432,0.714419765,597.156024363,824.426454219,1030.306155430,0.243549408,0.173996511,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001457,0.000002171,0.000004744,0.134879396,-0.111045734,0.984619923,0.000000002,0.000000003,0.000000009,0.073625709,0.997024000,-0.022856018,0.000000000,0.317290693,0.186182762,1.250458800,0.019748483,67.302905521,0,0.237016107,0.169249508,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,409,388,21,0.112300934,69,0,0,0,0,0,0,3164,69,359245,820241,414658,41,0,0,4476854
3201,1624181419.253840446,1624181419.353761673,3206,3205,0,0.040389215,0.089522499,1,1,0,0,0,1,-9.917733656,-5.194918389,-17.720060306,0.028477437,-0.055520383,0.997829457,0.021045118,3597,892,0.247984431,0.081547873,0.057314589,0.037010099,0.319262206,60.672483250,3396,0.703705033,622.575138889,771.517659789,995.689492015,0.260515421,0.183326013,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001406,0.000002346,0.000004524,0.138186017,-0.146604257,0.979495695,0.000000002,0.000000004,0.000000008,-0.051875731,-0.998630382,-0.006802043,0.000000000,0.320754736,0.183235328,1.250393348,0.018953999,66.627755020,0,0.239466291,0.170859116,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,424,400,24,0.117876008,84,0,0,0,0,0,0,3089,84,359376,820665,414742,41,0,0,4479943
3202,1624181419.353837967,1624181419.453852892,3207,3206,0,0.119142332,0.245881258,1,1,0,0,0,1,-9.896180096,-5.111792612,-17.784814717,0.029977232,-0.059512150,0.997557432,0.020948479,3610,863,0.239058172,0.076028943,0.054049367,0.033106825,0.372303825,57.766108000,3404,0.706462048,606.432280066,787.700963348,1010.663569229,0.252176099,0.178152844,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001485,0.000002376,0.000004297,0.135004612,-0.154944985,0.978655101,0.000000003,0.000000003,0.000000010,0.105905734,0.994364016,0.004917173,0.000000000,0.322952341,0.187036047,1.285272161,0.018292417,66.415829979,0,0.240232031,0.171368580,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,407,381,26,0.112742382,79,0,0,0,0,0,0,3124,79,359488,821072,414821,41,0,0,4483067
3203,1624181419.453835726,1624181419.553845882,3208,3207,0,0.092408138,0.198391845,1,1,0,0,0,1,-9.869480234,-5.007719764,-17.819986044,0.031167360,-0.057795112,0.997627076,0.020701159,3640,917,0.251923077,0.076823839,0.057377142,0.035465027,0.371672834,64.252372452,3406,0.715157614,649.745345401,780.949001006,1005.132486962,0.266745294,0.190764928,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001431,0.000002304,0.000004219,0.131136578,-0.215554752,0.967646292,0.000000002,0.000000003,0.000000009,0.087698221,0.995970332,-0.018764851,0.000000000,0.322913676,0.181363267,1.340540308,0.017078202,66.535089628,0,0.241786244,0.172423896,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,430,393,37,0.118131868,84,0,0,0,0,0,0,3126,84,359622,821502,414905,41,0,0,4486193
3204,1624181419.553833246,1624181419.653764725,3209,3208,0,0.632976806,0.880137682,1,1,0,1,1,1,-9.846319399,-4.926195465,-17.832218142,0.034593543,-0.030463760,0.998752375,0.019207821,3610,852,0.236011080,0.165042124,0.101318569,0.072364472,0.293508637,62.657173586,3073,0.743041317,547.811174278,784.599956155,950.954838118,0.239913874,0.178265921,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001454,0.000002241,0.000004546,0.154731095,-0.110699314,0.981735173,0.000000003,0.000000005,0.000000009,-0.075768069,0.996633297,-0.031325249,0.050000000,0.316461308,0.247437331,1.373342184,0.016836618,66.535982225,1,0.240883036,0.172062273,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,126,87,39,0.034903047,274,1103,0,0,0,50,201,1906,1578,359695,821628,416483,41,0,0,4488099
3205,1624181419.653830767,1624181419.753661633,3210,3209,0,0.977978110,1.172813736,1,1,0,1,1,1,-9.850117400,-5.093089499,-17.829951688,0.037983695,0.010513324,0.999108460,0.015132545,3527,919,0.260561384,0.257517092,0.192997185,0.153171191,0.286369267,68.591696523,2890,0.786559265,535.327122820,834.179953331,903.649199599,0.235499481,0.185234299,0,1.000000000,1.000000000,1.000000000,1,1,1,0,1,0,1,5,1.000000000,0.000001488,0.000001981,0.000005092,0.163933652,-0.021097116,0.986245745,0.000000002,0.000000006,0.000000008,-0.110730281,0.993507268,-0.026117295,0.100000000,0.314671384,0.438625345,1.493747996,0.019949866,66.629262518,2,0.241005662,0.173108832,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0.000000000,0,0,0,0,0,0,0,0,3527,359695,821628,416483,41,0,0,4488099
3206,1624181419.753828287,1624181419.853585958,3211,3210,0,0.873090455,1.157078164,1,1,0,1,1,1,-9.861793160,-5.259610729,-17.806348010,0.042204126,0.045024662,0.998022544,0.011941209,3550,923,0.260000000,0.245115163,0.174124303,0.134119290,0.272290208,71.227782443,2921,0.781192160,532.087526033,846.201278130,903.573494290,0.233181260,0.182159372,0,1.000000000,1.000000000,1.000000000,1,1,1,0,1,0,2,5,1.000000000,0.000001528,0.000001916,0.000005543,0.162362095,0.050228758,0.985451989,0.000000002,0.000000006,0.000000008,-0.010972256,0.996642831,-0.081133694,0.150000000,0.312060170,0.502124818,1.615835378,0.021823807,66.604677054,3,0.240956194,0.173959344,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0.000000000,0,0,0,0,0,0,0,0,3550,359695,821628,416483,41,0,0,4488099
3207,1624181419.853825808,1624181419.953694105,3212,3211,0,0.540410117,0.726689086,1,1,0,1,1,1,-9.817565031,-5.156485937,-17.786429419,0.045235803,0.066368730,0.996648412,0.015519577,3489,903,0.258813414,0.222930547,0.144718683,0.111063678,0.290087746,71.703676166,3007,0.761554127,513.136739695,859.856784521,916.999735626,0.224077838,0.170647403,0,1.000000000,1.000000000,1.000000000,1,1,1,0,1,0,3,5,1.000000000,0.000001624,0.000001946,0.000005620,0.169859114,0.068229879,0.983103537,0.000000002,0.000000004,0.000000010,0.002520060,0.993945674,-0.109843737,0.200000000,0.311166051,0.515666611,1.691153483,0.029917422,67.043841833,4,0.240421619,0.174222378,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0.000000000,0,0,0,0,0,0,0,0,3489,359695,821628,416483,41,0,0,4488099
3208,1624181419.953823328,1624181420.053849697,3213,3212,0,0.252406405,0.358482719,1,1,0,1,1,1,-9.751361400,-4.797104892,-17.937293232,0.045737280,0.073875417,0.996102824,0.015155437,3619,1012,0.279635258,0.177685866,0.159460239,0.098597540,0.559819104,65.759250120,3334,0.741096491,664.937241553,872.961614810,932.916845199,0.269116487,0.199441284,0,1.000000000,1.000000000,1.000000000,1,0,1,0,1,0,4,4,1.000000000,0.000001641,0.000001777,0.000004952,0.160402196,0.129652127,0.978499597,0.000000002,0.000000003,0.000000007,-0.006033672,-0.995627577,0.093216541,0.250000000,0.326408685,0.497727423,2.042708738,0.028690997,66.542534070,5,0.242692582,0.176264540,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0.000000000,0,0,0,0,0,0,0,0,3619,359695,821628,416483,41,0,0,4488099
3209,1624181420.053821087,1624181420.153811932,3214,3213,0,0.054224271,0.115436494,1,1,0,1,1,1,-9.662597036,-4.451823753,-17.921689505,0.046677727,0.085534659,0.995112600,0.015997653,3590,939,0.261559889,0.222175048,0.134211777,0.106972848,0.538120405,66.584791529,3272,0.746741268,718.152042923,831.841624630,893.343760232,0.293922581,0.219484121,0,1.000000000,1.000000000,1.000000000,1,1,1,0,1,0,5,5,1.000000000,0.000001704,0.000001925,0.000005183,0.162639189,0.185835370,0.969027197,0.000000003,0.000000004,0.000000008,0.150887167,-0.983681513,0.097998692,0.300000000,0.338444849,0.491733770,2.356424944,0.031484698,66.433840887,6,0.245692986,0.178891626,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0.000000000,0,0,0,0,0,0,0,0,3590,359695,821628,416483,41,0,0,4488099
3210,1624181420.153818607,1624181420.253746986,3215,3214,0,0.102351774,0.194627079,1,1,0,1,1,1,-9.581518622,-4.166297030,-17.836005313,0.045064012,0.090002151,0.994779485,0.016811432,3655,980,0.268125855,0.205888983,0.116247272,0.085838113,0.626240378,63.449599488,3336,0.741531050,750.617362101,834.665652957,888.464567672,0.303433288,0.225005204,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000001681,0.000001955,0.000004729,0.162690365,0.201780820,0.965824180,0.000000001,0.000000003,0.000000005,0.200008579,-0.975638577,0.090143971,0.350000000,0.357330800,0.475842536,2.636688434,0.032644044,65.906165567,7,0.250184332,0.182535482,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,117,111,6,0.032010944,331,1059,0,0,0,0,0,2148,1390,359702,821745,417873,41,0,0,4490247
3211,1624181420.253816128,1624181420.353706360,3216,3215,0,0.194778612,0.231259570,1,1,0,0,0,1,-9.543353225,-3.979505718,-17.740678649,0.043775834,0.088882128,0.994936487,0.016882819,3564,935,0.262345679,0.139823345,0.082451298,0.058159163,0.636577568,69.737770546,3283,0.732829293,701.476843915,813.586438732,890.815285722,0.291567851,0.213669462,0,1.000000000,1.000000000,1.000000000,1,0,1,0,0,1,5,4,1.000000000,0.000001761,0.000002056,0.000004960,0.159098836,0.217264190,0.963059620,0.000000002,0.000000003,0.000000008,0.130654553,-0.988145818,0.080605394,0.350000000,0.375137896,0.467372448,2.811678478,0.032759945,65.785101836,0,0.253358076,0.184992183,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,99,95,4,0.027777778,220,804,0,0,0,0,0,2441,1024,359706,821844,418897,41,0,0,4492688
3212,1624181420.353813648,1624181420.453743219,3217,3216,0,0.217949739,0.241148551,1,1,0,0,0,1,-9.512741952,-3.872070229,-17.644628054,0.040722835,0.082439525,0.995616302,0.017133456,3559,936,0.262995223,0.084978691,0.067816575,0.039477076,0.592864214,70.237323162,3263,0.727177155,678.366750189,796.998486550,897.413820361,0.285895456,0.207896644,0,1.000000000,1.000000000,1.000000000,1,0,1,0,0,1,5,3,1.000000000,0.000001731,0.000002118,0.000004940,0.129361362,0.247180976,0.960295373,0.000000003,0.000000003,0.000000007,0.077368485,0.995016832,-0.062893729,0.350000000,0.390520035,0.473590409,2.863610506,0.030922885,66.046706157,0,0.256259773,0.187177913,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,132,128,4,0.037089070,120,482,0,0,0,0,0,2825,602,359760,821976,419499,41,0,0,4495513
