frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2717,1624181371.255008698,1624181371.354907274,2722,2721,0,1,0,0,1,-32.189300815,-21.568365484,-29.545829477,-0.033126338,-0.107783877,0.971412134,0.208910859,1480,468,0.316216216,0.076296830,0.056432639,0.034227740,0.354518038,164.221003827,1415,0.745788071,263.491248322,315.418265868,476.380606684,0.249686075,0.186212896,0.000003581,0.000007216,0.000023505,0.088651821,0.296311114,-0.950968232,0.000000004,0.000000008,0.000000011,0.226567224,-0.972901564,0.046150179,0.050000000,0.280422360,0.257439800,4.813100618,0.575240356,191.676094965,0,168,155,13,0.113513514,47,0,0,0,0,0,1265,47,345930,756017,334916,32,0,3744281
2718,1624181371.355006218,1624181371.454971313,2723,2722,0,1,0,0,1,-32.210593841,-21.173277245,-29.533266642,-0.035682732,-0.104546739,0.970199257,0.215662058,1462,411,0.281121751,0.076674364,0.058221591,0.037082430,0.332073177,188.664233129,1396,0.733131562,276.341152196,291.620126815,455.490382165,0.270008993,0.197952115,0.000003716,0.000008155,0.000024529,0.076702456,0.297239540,-0.951717074,0.000000004,0.000000008,0.000000014,0.116530060,-0.992998806,0.019342089,0.050000000,0.287635198,0.254255213,4.923993398,0.547516505,196.449143193,0,171,156,15,0.116963064,36,0,0,0,0,0,1254,37,345990,756188,334952,32,0,3745535
2719,1624181371.455003738,1624181371.554924965,2724,2723,0,1,0,0,1,-32.205089884,-20.780773255,-29.495710985,-0.041973111,-0.100142630,0.968735431,0.223072579,1453,447,0.307639367,0.075985591,0.058220232,0.033218512,0.340093535,176.115775671,1390,0.739160438,265.127413376,290.094041285,472.211554632,0.258048370,0.190739146,0.000003694,0.000008304,0.000023896,0.105786238,0.297007876,-0.948997151,0.000000004,0.000000008,0.000000015,0.229740404,-0.972666012,0.033766499,0.050000000,0.294568931,0.254792184,5.046559237,0.520847668,199.147780885,0,142,126,16,0.097728837,45,0,0,0,0,0,1265,46,346039,756330,334997,32,0,3746800
2720,1624181371.555001259,1624181371.654946089,2725,2724,0,1,0,0,1,-32.197083881,-20.322531442,-29.500234553,-0.046489628,-0.093092808,0.967627876,0.229932026,1425,434,0.304561404,0.113642860,0.081303705,0.048823563,0.279368691,171.187447007,1355,0.745227985,255.656976702,282.078477348,472.048465790,0.253179885,0.188676736,0.000003658,0.000008641,0.000022246,0.125164216,0.299220830,-0.945939117,0.000000004,0.000000008,0.000000013,0.345150704,-0.938504608,-0.008949430,0.050000000,0.301862005,0.244027543,5.219175384,0.491740395,199.793205003,0,205,184,21,0.143859649,55,0,0,0,0,0,1164,56,346092,756535,335052,32,0,3747964
2721,1624181371.654998779,1624181371.754973888,2726,2725,0,1,0,0,1,-32.176479722,-19.844115798,-29.485988984,-0.048538307,-0.080830769,0.967183983,0.235935505,1410,424,0.300709220,0.093118696,0.065615035,0.045381735,0.298471124,167.009804671,1339,0.733250549,244.956070690,273.708201450,463.158213207,0.249491201,0.182939560,0.000003928,0.000008251,0.000022164,0.114381079,0.314008636,-0.942504931,0.000000004,0.000000008,0.000000015,0.358790651,-0.933010172,-0.027591423,0.050000000,0.306544237,0.241884326,5.452579484,0.457965451,201.072421487,0,156,141,15,0.110638298,49,0,0,0,0,0,1203,51,346146,756691,335101,32,0,3749167
2722,1624181371.754996538,1624181371.854908466,2727,2726,0,1,0,0,1,-32.125543569,-19.368719794,-29.480763111,-0.048084254,-0.064029486,0.967208621,0.241030314,1353,387,0.286031042,0.079057706,0.057072206,0.036121822,0.234663601,151.634041369,1291,0.722579584,209.561375069,269.763695965,453.525171929,0.224646321,0.162324845,0.000003877,0.000008250,0.000021758,0.118774827,0.258458645,-0.958692688,0.000000004,0.000000009,0.000000018,0.286084987,-0.958163574,-0.008828616,0.050000000,0.306118305,0.235960425,5.715607141,0.419677470,201.809003465,0,127,114,13,0.093865484,25,0,0,0,0,0,1201,25,346193,756818,335126,32,0,3750368
2723,1624181371.854994059,1624181371.954833746,2728,2727,0,1,0,0,1,-32.072839372,-18.930756404,-29.473775131,-0.046327975,-0.046464455,0.967457979,0.244376415,1352,389,0.287721893,0.071978449,0.056760518,0.033090035,0.157605278,150.843766210,1284,0.719150260,174.090354265,288.362450323,460.936128613,0.188534157,0.135584388,0.000003898,0.000007672,0.000022366,0.159731383,0.154094592,-0.975059353,0.000000004,0.000000010,0.000000017,0.504683674,-0.863298166,0.003265983,0.050000000,0.299131522,0.241063400,5.981595060,0.376881479,202.177858461,0,110,98,12,0.081360947,23,0,0,0,0,0,1219,23,346226,756928,335149,32,0,3751587
2724,1624181371.954991579,1624181372.054862022,2729,2728,0,1,0,0,1,-31.998513204,-18.466702534,-29.474823992,-0.044871244,-0.031023951,0.967798877,0.245742589,1310,370,0.282442748,0.067850544,0.049730451,0.031597137,0.168354139,131.107716124,1239,0.721107297,155.913253432,294.449727578,443.088959670,0.174506592,0.125837977,0.000003927,0.000007134,0.000021467,0.170944668,0.124029885,-0.977442841,0.000000004,0.000000010,0.000000017,0.699060572,-0.714904760,0.015016708,0.050000000,0.289551356,0.249692818,6.266185329,0.334628433,199.020161949,0,86,80,6,0.065648855,15,0,0,0,0,0,1208,16,346253,757014,335164,32,0,3752795
2725,1624181372.054989100,1624181372.154951096,2730,2729,0,1,0,0,1,-31.924127214,-18.002959106,-29.495429702,-0.042585800,-0.016421609,0.967982886,0.246831749,1291,362,0.280402789,0.064557606,0.050106373,0.027993414,0.115351208,138.154743886,1225,0.715660248,152.324005824,289.195032301,435.164765517,0.173750222,0.124346127,0.000004145,0.000007255,0.000022356,0.168049110,0.039145331,-0.985001086,0.000000005,0.000000014,0.000000021,0.306783289,-0.951737109,0.008971581,0.050000000,0.278188748,0.260697327,6.544519211,0.295762693,196.392421728,0,91,83,8,0.070487994,17,0,0,0,0,0,1183,17,346281,757105,335181,32,0,3753978
2726,1624181372.154986620,1624181372.255026102,2731,2730,0,1,0,0,1,-31.828307755,-17.531156891,-29.464976933,-0.039279191,0.000431614,0.968204266,0.247057602,1218,340,0.279146141,0.062189203,0.050565860,0.029456615,0.179265765,112.609886543,1152,0.725969138,144.684995452,311.887778130,379.743673548,0.173002690,0.125594614,0.000004100,0.000007285,0.000020526,0.182634948,0.027060490,-0.982808326,0.000000005,0.000000010,0.000000021,0.410870288,-0.907500526,0.087340721,0.050000000,0.271975157,0.273227095,6.839012740,0.262724566,190.592884224,0,81,69,12,0.066502463,13,0,0,0,0,0,1124,13,346313,757186,335194,32,0,3755102
2727,1624181372.254984379,1624181372.354940414,2732,2731,0,1,0,0,1,-31.718363069,-17.069221554,-29.453963605,-0.034103073,0.016657602,0.968291231,0.246924272,1307,361,0.276205050,0.072051383,0.047498330,0.033520474,0.229966065,118.750394286,1249,0.717600537,167.096351900,355.156675343,374.030044080,0.186432565,0.133784109,0.000003975,0.000005886,0.000017926,0.168400407,-0.065221423,-0.983558574,0.000000003,0.000000008,0.000000015,0.107296702,-0.994031352,0.019725335,0.050000000,0.266770775,0.254206490,7.111832388,0.235637710,184.958031857,0,93,82,11,0.071155318,19,0,0,0,0,0,1193,21,346338,757279,335213,32,0,3756295
2728,1624181372.354981899,1624181372.454905272,2732,2732,0,1,0,0,1,-31.590855028,-16.622058241,-29.443183916,-0.028580048,0.033502472,0.968098276,0.246670820,1304,356,0.273006135,0.061027643,0.047399837,0.027332054,0.227971520,125.252902506,1248,0.713791460,166.476704139,339.222306581,385.112730770,0.186882027,0.133394795,0.000003872,0.000005716,0.000018858,0.161928341,-0.146960854,-0.975797991,0.000000004,0.000000008,0.000000022,0.120618334,-0.992677643,0.006504979,0.000000000,0.263669536,0.163122416,7.371634713,0.213460736,178.375217125,0,78,63,15,0.059815951,16,0,0,0,0,0,1210,16,346366,757357,335229,32,0,3757505
2729,1624181372.554976940,1624181372.654886723,2734,2733,0,1,0,0,1,-31.305846048,-15.684389649,-29.460444876,-0.017753221,0.059669624,0.967383375,0.245547888,1412,389,0.275495751,0.088172396,0.063022852,0.040872072,0.249886299,112.234480127,1346,0.726993547,184.372705794,358.969864588,435.190743255,0.188417403,0.136978236,0.000005645,0.000005806,0.000022924,0.129357422,-0.192908975,-0.972652448,0.000000004,0.000000007,0.000000020,0.060885433,-0.995162550,0.077100348,0.000000000,0.263459363,0.150621702,8.108918261,0.194454509,172.330685525,0,186,164,22,0.131728045,43,0,0,0,0,0,1183,43,346418,757543,335272,32,0,3758688
2730,1624181372.654974461,1624181372.754882336,2735,2734,0,1,0,0,1,-31.169281916,-15.226920323,-29.477761321,-0.013143386,0.068854606,0.967027246,0.244835865,1542,394,0.255512322,0.087358008,0.062198994,0.038449319,0.200521394,132.029610218,1464,0.720013815,192.102565860,377.242913522,484.754745603,0.182243169,0.131217600,0.000004607,0.000004936,0.000022290,0.069382944,-0.237969036,-0.968791384,0.000000004,0.000000009,0.000000019,0.283600215,-0.957254160,0.056880506,0.000000000,0.259680275,0.148946185,8.351750420,0.176699352,166.409302779,0,251,220,31,0.162775616,40,0,0,0,0,0,1250,41,346460,757794,335312,32,0,3759938
2731,1624181372.754972219,1624181372.854832411,2736,2735,0,1,0,0,1,-31.059736445,-14.805603981,-29.484651666,-0.009113323,0.077769321,0.966588886,0.244079505,1535,433,0.282084691,0.076604335,0.060372862,0.035028442,0.197392599,122.314424063,1451,0.732708945,189.552086685,366.628369295,506.980223557,0.178291100,0.130635484,0.000003985,0.000004678,0.000021119,0.063966672,-0.240214080,-0.968610066,0.000000004,0.000000010,0.000000017,0.328290483,-0.943250050,0.050047000,0.000000000,0.253171195,0.148941339,8.517037254,0.160350774,161.061856985,0,160,141,19,0.104234528,22,0,0,0,0,0,1352,23,346508,757954,335334,32,0,3761290
2732,1624181372.854969740,1624181372.954787970,2737,2736,0,1,0,0,1,-30.955193289,-14.427453998,-29.490049100,-0.004223887,0.085220963,0.966164817,0.243403150,1615,398,0.246439628,0.066577629,0.049983960,0.030619181,0.234439127,130.100552474,1547,0.718751000,219.437509653,373.563912809,518.906374896,0.197352254,0.141847130,0.000003898,0.000004495,0.000021007,0.063113731,-0.258033451,-0.964072298,0.000000004,0.000000009,0.000000017,0.260133861,-0.963451563,0.063964528,0.000000000,0.252379888,0.153487027,8.638930946,0.145251348,156.316662856,0,124,115,9,0.076780186,22,0,0,0,0,0,1469,22,346539,758078,335356,32,0,3762759
2733,1624181372.954967260,1624181373.054780722,2738,2737,0,1,0,0,1,-30.845592758,-14.080802100,-29.496131292,-0.000361756,0.089233524,0.965940102,0.242892913,1595,436,0.273354232,0.062503484,0.048870877,0.029312450,0.186185891,127.875466780,1515,0.725419454,191.220759458,375.143145984,532.646567351,0.173993573,0.126218323,0.000003836,0.000004465,0.000020231,0.040020532,-0.293491006,-0.955123755,0.000000004,0.000000010,0.000000015,0.370970448,-0.918470047,0.137090117,0.000000000,0.248421416,0.158571407,8.710140190,0.131804240,152.492185796,0,89,78,11,0.055799373,18,0,0,0,0,0,1488,18,346571,758167,335374,32,0,3764247
2734,1624181373.054964781,1624181373.154904127,2739,2738,0,1,0,0,1,-30.721026548,-13.731398495,-29.519028367,0.003169173,0.092539851,0.965631159,0.242863741,1596,431,0.270050125,0.065711860,0.052247585,0.031383585,0.184612936,125.170827570,1506,0.722450510,201.416322625,365.629740908,520.964403929,0.185123515,0.133742578,0.000003795,0.000004697,0.000020349,0.010203886,-0.300909624,-0.953598070,0.000000005,0.000000010,0.000000017,0.396930694,-0.914904198,0.073459733,0.000000000,0.242654033,0.162189853,8.749181405,0.117281365,148.140243080,0,120,105,15,0.075187970,26,0,0,0,0,0,1450,26,346613,758287,335400,32,0,3765697
2735,1624181373.154962301,1624181373.254922152,2740,2739,0,1,0,0,1,-30.601774063,-13.397208568,-29.556065969,0.005813590,0.096100437,0.965292370,0.242778807,1707,474,0.277680141,0.076712923,0.055436925,0.033297069,0.237342670,106.901263797,1607,0.725014470,230.245893078,377.568292267,557.284067721,0.197619293,0.143276847,0.000003518,0.000004329,0.000017239,-0.001907890,-0.312446232,-0.949933530,0.000000004,0.000000008,0.000000013,0.264629621,-0.963174031,0.047612502,0.000000000,0.238307946,0.162166399,8.751140285,0.103023829,142.609488457,0,176,161,15,0.103104862,43,0,0,0,0,0,1488,43,346658,758463,335443,32,0,3767185
2736,1624181373.254959822,1624181373.354962349,2741,2740,0,1,0,0,1,-30.497658503,-13.105441942,-29.570566134,0.007402066,0.097401983,0.965287627,0.242235132,1679,451,0.268612269,0.071998329,0.055452611,0.034488100,0.204417090,114.552945061,1577,0.716807015,208.167452132,371.217856341,551.019354024,0.184153037,0.132002189,0.000003636,0.000004437,0.000016849,0.007078616,-0.305709376,-0.952098562,0.000000004,0.000000008,0.000000017,0.266843295,-0.960157333,0.083021398,0.000000000,0.230625007,0.163015473,8.697305172,0.089344572,138.336564266,0,166,149,17,0.098868374,31,0,0,0,0,0,1481,32,346703,758629,335474,32,0,3768666
2737,1624181373.354957581,1624181373.454898596,2742,2741,0,1,0,0,1,-30.401490781,-12.824293811,-29.576692935,0.008835849,0.097150755,0.965361096,0.241995067,1689,446,0.264061575,0.066039844,0.046635027,0.026965392,0.208775717,119.578286185,1601,0.714475085,223.908216266,387.177473146,532.788921461,0.195745420,0.139855226,0.000003579,0.000004402,0.000017312,0.013789534,-0.305768226,-0.952006114,0.000000004,0.000000008,0.000000015,0.299104139,-0.952505709,0.057180322,0.000000000,0.223337891,0.166381148,8.598647869,0.075288934,136.104428384,0,139,125,14,0.082297217,30,0,0,0,0,0,1519,31,346751,758768,335504,32,0,3770185
2738,1624181373.454955101,1624181373.554909468,2743,2742,0,1,0,0,1,-30.312985562,-12.559249895,-29.581699215,0.009416391,0.097409315,0.965427102,0.241605602,1674,460,0.274790920,0.061779665,0.044968094,0.027564556,0.212892914,127.241726849,1590,0.712112239,221.543150855,385.922084416,524.793225008,0.195664823,0.139335315,0.000003610,0.000004334,0.000017960,0.041033868,-0.305945889,-0.951164200,0.000000004,0.000000009,0.000000017,0.338110304,-0.937144142,0.086268652,0.000000000,0.217378878,0.172329758,8.483788281,0.059515922,133.033303070,0,131,118,13,0.078255675,30,0,0,0,0,0,1513,30,346790,758899,335534,32,0,3771698
2739,1624181373.554952621,1624181373.654849291,2744,2743,0,1,0,0,1,-30.229317723,-12.305954783,-29.554312513,0.009333618,0.095762290,0.965745811,0.240992731,1701,466,0.273956496,0.067469076,0.052690741,0.029854566,0.201822631,116.488633781,1607,0.723271846,220.584273476,390.386149992,551.327433508,0.189782913,0.137264638,0.000003632,0.000004266,0.000017391,0.014725680,-0.315725288,-0.948736368,0.000000004,0.000000009,0.000000016,0.335547540,-0.940731239,0.049321230,0.000000000,0.210465333,0.174360221,8.293612287,0.045941818,130.051945975,0,134,124,10,0.078777190,36,0,0,0,0,0,1531,36,346829,759033,335570,32,0,3773229
2740,1624181373.654950142,1624181373.754848719,2745,2744,0,1,0,0,1,-30.140693210,-12.075515643,-29.541338854,0.007768471,0.094731588,0.966028711,0.240320839,1676,448,0.267303103,0.065667473,0.052077552,0.030699852,0.213486331,104.498312681,1595,0.714324645,219.307426989,390.285449985,529.754931658,0.192485056,0.137496819,0.000003802,0.000004402,0.000016332,0.034410389,-0.291399462,-0.955982363,0.000000004,0.000000009,0.000000015,-0.167627287,0.982264894,-0.084004585,0.000000000,0.207171215,0.128284268,8.061775652,0.035396006,126.717489259,0,93,78,15,0.055489260,31,0,0,0,0,0,1552,31,346864,759126,335601,32,0,3774781
2741,1624181373.754947662,1624181373.854974985,2746,2745,0,1,0,0,1,-30.070223076,-11.844549502,-29.530327830,0.008045448,0.096883958,0.965972118,0.239680280,1635,408,0.249541284,0.066464323,0.050114245,0.030634851,0.169268397,129.859287485,1545,0.708755609,198.141457264,371.153516630,525.732441678,0.180946572,0.128246898,0.000004121,0.000004826,0.000018599,0.050484687,-0.299620989,-0.952721659,0.000000004,0.000000010,0.000000026,0.376634490,-0.924907419,0.051891494,0.000000000,0.200711079,0.110387874,7.825358551,0.027243435,124.859963400,0,115,107,8,0.070336391,32,0,0,0,0,0,1488,32,346898,759241,335633,32,0,3776269
2742,1624181373.854945421,1624181373.954973459,2747,2746,0,1,0,0,1,-29.995381147,-11.670583126,-29.566319375,0.006976792,0.099928998,0.965969223,0.238472178,1619,432,0.266831377,0.077283166,0.060627224,0.033658622,0.216398858,97.757122400,1528,0.717111823,207.298801781,369.131452887,519.316611576,0.189184937,0.135666755,0.000004078,0.000004534,0.000016884,0.069607729,-0.290201207,-0.954430733,0.000000004,0.000000007,0.000000017,0.066246392,-0.992149293,0.106071659,0.000000000,0.199797841,0.109188373,7.576951923,0.024439977,122.166117451,0,166,145,21,0.102532427,35,0,0,0,0,0,1418,35,346944,759407,335668,32,0,3777687
2743,1624181373.954942942,1624181374.054991245,2747,2747,0,1,0,0,1,-29.920138985,-11.493747165,-29.559747554,0.007321579,0.100624660,0.965810118,0.238813501,1716,469,0.273310023,0.070700739,0.054085068,0.033764472,0.170958376,121.361924896,1608,0.724132604,208.147810746,394.289708231,561.967707836,0.178758911,0.129445156,0.000003698,0.000004377,0.000017879,0.035786161,-0.288736614,-0.956739525,0.000000004,0.000000008,0.000000019,0.342036721,-0.930127778,0.133690681,0.000000000,0.200465496,0.109124055,7.299272490,0.023532587,120.692025386,0,167,160,7,0.097319347,30,0,0,0,0,0,1519,30,347001,759574,335698,32,0,3779206
2744,1624181374.154937983,1624181374.254855394,2749,2748,0,1,0,0,1,-29.766821528,-11.097727347,-29.574649177,0.005441297,0.103049712,0.965695576,0.238292263,1703,465,0.273047563,0.085651603,0.060318112,0.037320677,0.194965008,99.708887029,1609,0.729145974,224.931200507,395.511152228,552.753519062,0.191725189,0.139795650,0.000005236,0.000005796,0.000021128,-0.005463522,-0.328703021,-0.944417532,0.000000005,0.000000010,0.000000022,0.200373653,-0.977095214,0.071661305,0.000000000,0.201796040,0.117775828,7.254072795,0.023999406,119.122083931,0,227,201,26,0.133294187,52,0,0,0,0,0,1423,53,347045,759801,335750,32,0,3780629
2745,1624181374.254935503,1624181374.354781389,2750,2749,0,1,0,0,1,-29.698395327,-10.933171315,-29.587267854,0.003982167,0.100539771,0.965997993,0.238167534,1752,475,0.271118721,0.080372445,0.057915341,0.034528292,0.216465632,101.867625061,1658,0.718023249,234.030305896,414.695577687,541.756663979,0.196584407,0.141152175,0.000004204,0.000004699,0.000017575,0.014942919,-0.304499568,-0.952395255,0.000000004,0.000000008,0.000000015,0.256084739,-0.960824074,0.106008038,0.000000000,0.206851761,0.118110069,6.950338489,0.023505127,117.307727990,0,190,168,22,0.108447489,40,0,0,0,0,0,1521,41,347115,759991,335790,32,0,3782150
2746,1624181374.354933262,1624181374.454716206,2751,2750,0,1,0,0,1,-29.647562458,-10.806528402,-29.600866098,0.004043979,0.097427376,0.966403455,0.237814874,1693,449,0.265209687,0.088568803,0.062079206,0.038384807,0.237111036,105.200681198,1594,0.721585468,219.374842489,388.988542766,541.843850553,0.190726363,0.137625372,0.000004027,0.000004480,0.000015875,-0.000801775,-0.327259908,-0.944934024,0.000000004,0.000000008,0.000000016,0.288526058,-0.951041113,0.110785897,0.000000000,0.209744025,0.122428045,6.612511555,0.022516700,116.937267722,0,165,151,14,0.097460130,48,0,0,0,0,0,1480,48,347162,760156,335838,32,0,3783630
2747,1624181374.454930782,1624181374.554666281,2752,2751,0,1,0,0,1,-29.613031873,-10.704194295,-29.593251999,0.003414553,0.091891685,0.966845013,0.238233036,1703,486,0.285378743,0.078224674,0.055074507,0.034029245,0.232947671,104.835466434,1602,0.719379824,217.586325800,390.801694110,544.058458235,0.188803845,0.135821677,0.000003651,0.000004147,0.000014980,0.011342272,-0.329229431,-0.944181834,0.000000004,0.000000007,0.000000016,0.151074246,-0.984664509,0.087248932,0.000000000,0.209893105,0.122874825,6.255670151,0.021804338,116.241521330,0,165,148,17,0.096887845,40,0,0,0,0,0,1498,40,347217,760321,335878,32,0,3785128
2748,1624181374.554928303,1624181374.654748201,2753,2752,0,1,0,0,1,-29.565034392,-10.637307205,-29.607135627,0.002133100,0.085426317,0.967598631,0.237593525,1704,454,0.266431925,0.065272661,0.048023013,0.028060767,0.216709152,115.257429395,1601,0.716927909,211.234639503,403.216329399,533.350613524,0.184034107,0.131939188,0.000003601,0.000004120,0.000016366,0.030165115,-0.308497791,-0.950746643,0.000000004,0.000000009,0.000000016,0.311833242,-0.949525046,0.034091287,0.000000000,0.209329986,0.119199905,5.358980264,0.019694162,115.741747674,0,108,90,18,0.063380282,23,0,0,0,0,0,1571,25,347249,760429,335901,32,0,3786699
2749,1624181374.654925823,1624181374.754774094,2754,2753,0,1,0,0,1,-29.517917860,-10.583558025,-29.600789753,0.002203137,0.078340086,0.968095556,0.238010445,1597,456,0.285535379,0.072767451,0.056765956,0.035142418,0.198402152,112.785553982,1501,0.725275171,195.053202145,374.225106767,519.359723095,0.179171769,0.129948836,0.000003672,0.000004218,0.000016418,0.011334693,-0.322231501,-0.946593040,0.000000004,0.000000009,0.000000018,0.236993390,-0.971490934,-0.006284783,0.000000000,0.206755779,0.111149218,4.953006336,0.019223235,115.769301367,0,110,105,5,0.068879148,27,0,0,0,0,0,1458,29,347278,760539,335928,32,0,3788157
2750,1624181374.754923344,1624181374.854781151,2755,2754,0,1,0,0,1,-29.487099630,-10.537709072,-29.583731718,0.003146351,0.071307361,0.968560485,0.238319003,1613,456,0.282703038,0.067653693,0.051967868,0.029594724,0.218870513,116.602582390,1534,0.718656701,200.389557004,397.481652324,504.548169639,0.181772528,0.130632045,0.000003777,0.000004137,0.000016635,0.038199780,-0.295004929,-0.954731831,0.000000004,0.000000007,0.000000017,0.152412510,-0.987843785,0.030579137,0.000000000,0.207673235,0.103247409,4.575444549,0.018613791,114.997949976,0,96,87,9,0.059516429,27,0,0,0,0,0,1490,27,347311,760635,335955,32,0,3789647
2751,1624181374.854921103,1624181374.954772949,2756,2755,0,1,0,0,1,-29.442863087,-10.508470774,-29.588957481,0.003187869,0.062192239,0.969176846,0.238365696,1578,360,0.228136882,0.062098918,0.049574633,0.027016005,0.188945705,134.564490880,1495,0.707923742,186.956108818,396.682769652,474.707115095,0.176649328,0.125054253,0.000004306,0.000004396,0.000019771,0.052846135,-0.279289873,-0.958751507,0.000000005,0.000000011,0.000000021,-0.056426212,0.998179697,-0.021292617,0.000000000,0.207250890,0.107009953,4.236355330,0.017835575,115.610453316,0,86,76,10,0.054499366,13,0,0,0,0,0,1479,13,347342,760721,335968,32,0,3791126
2752,1624181374.954918623,1624181375.054850578,2757,2756,0,1,0,0,1,-29.396821319,-10.487808124,-29.581839918,0.002934417,0.055829792,0.969491488,0.238664364,1539,418,0.271604938,0.068632377,0.054687793,0.031836645,0.253077600,109.506798751,1452,0.715865708,196.230573370,370.635709936,472.570724820,0.188785440,0.135145023,0.000004094,0.000004438,0.000017643,0.037972446,-0.285414388,-0.957651670,0.000000004,0.000000008,0.000000021,0.299157271,-0.953546442,0.035413418,0.000000000,0.208182814,0.106201996,3.923704214,0.017912758,114.580765630,0,87,73,14,0.056530214,20,0,0,0,0,0,1432,20,347380,760808,335988,32,0,3792558
2753,1624181375.054916143,1624181375.154861689,2758,2757,0,1,0,0,1,-29.350051976,-10.475865737,-29.562194701,0.003539266,0.050364668,0.969596317,0.239444891,1521,358,0.235371466,0.060442593,0.043331104,0.026405627,0.229635038,123.779902289,1444,0.700340502,188.652701418,380.700299670,441.938683322,0.186546280,0.130645915,0.000004280,0.000004510,0.000018630,0.080619698,-0.229745321,-0.969905950,0.000000004,0.000000009,0.000000022,0.073832367,-0.996645405,-0.035308896,0.000000000,0.210355271,0.108178107,3.604168534,0.019284805,114.375987406,0,91,83,8,0.059829060,9,0,0,0,0,0,1421,9,347411,760899,335997,32,0,3793979
2754,1624181375.154913664,1624181375.254962921,2759,2758,0,1,0,0,1,-29.310771054,-10.471720355,-29.551358857,0.004126344,0.044106610,0.969868801,0.239566461,1466,357,0.243519782,0.063771454,0.047180926,0.031447079,0.267346997,103.740349999,1398,0.704122218,186.901929441,372.818706988,424.642224526,0.189870968,0.133692367,0.000004201,0.000004640,0.000018329,0.074423904,-0.230784959,-0.970154310,0.000000005,0.000000009,0.000000020,0.192974862,-0.981172052,0.007880860,0.000000000,0.214491974,0.109423362,3.288369529,0.019511901,113.304463527,0,74,66,8,0.050477490,16,0,0,0,0,0,1376,16,347434,760973,336013,32,0,3795355
2755,1624181375.254911184,1624181375.354980946,2760,2759,0,1,0,0,1,-29.275019971,-10.457927495,-29.543905571,0.005197410,0.040731892,0.969940454,0.239852904,1458,353,0.242112483,0.061519728,0.047936588,0.028924156,0.245762772,110.755996491,1375,0.707446688,175.486501177,377.708697769,419.543997204,0.180404472,0.127626546,0.000004086,0.000004815,0.000018240,0.082282887,-0.189972702,-0.978335269,0.000000005,0.000000009,0.000000020,0.150027233,-0.988017908,0.036227644,0.000000000,0.214912979,0.112523392,3.017281239,0.019353237,113.497200162,0,73,67,6,0.050068587,11,0,0,0,0,0,1373,12,347455,761046,336024,32,0,3796728
2756,1624181375.354908943,1624181375.454969883,2761,2760,0,1,0,0,1,-29.236040066,-10.452360225,-29.553198542,0.006452524,0.037093839,0.970040781,0.240006865,1450,359,0.247586207,0.062591475,0.049637877,0.027327059,0.222990616,105.141372943,1377,0.702317708,176.036067612,376.847875158,414.207540600,0.182026283,0.127840281,0.000004256,0.000004886,0.000017265,0.076514979,-0.195513436,-0.977711591,0.000000004,0.000000008,0.000000023,0.080987007,-0.996714190,0.001388571,0.000000000,0.215841656,0.115477839,2.760534760,0.019569026,113.026621556,0,75,59,16,0.051724138,15,0,0,0,0,0,1359,16,347483,761121,336039,32,0,3798087
2757,1624181375.454906464,1624181375.554944277,2762,2761,0,1,0,0,1,-29.198443942,-10.430288588,-29.549710868,0.008544398,0.036326473,0.970052123,0.240013039,1500,346,0.230666667,0.063854015,0.053264082,0.026774129,0.195420530,109.699262287,1420,0.701565904,179.506124973,400.539031393,416.178427788,0.180186584,0.126412764,0.000004234,0.000005188,0.000017409,0.063748046,-0.168869993,-0.983574660,0.000000005,0.000000011,0.000000020,0.402293431,-0.914763451,0.036984118,0.000000000,0.215173896,0.116563864,2.524794783,0.019043098,112.532670361,0,83,69,14,0.055333333,20,0,0,0,0,0,1397,20,347513,761204,336059,32,0,3799484
