frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
2155,1706584729.872579813,1706584729.972411156,2286,2252,71,0.095056218,0.174959140,1,0,1,0,0,1,-47.990490537,14.751783129,-0.280633426,0.007630318,0.050056639,0.997212439,0.054803853,985,200,0.203045685,0.036947135,0.029827443,0.017732267,0.245871176,44.232447160,747,0.781462720,54.932502473,187.742874976,341.077274473,0.094102360,0.073537487,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014872,0.000019169,0.000038200,0.146420982,0.440359850,0.885801388,0.000000161,0.000000454,0.000003387,0.991886015,-0.116877267,0.050018382,0.600000000,0.285140222,0.057085217,1.779935577,0.136384311,40.856570648,0,0.096644878,0.075960703,0.750000000,24,22,2,0.024365482,0,0,0,0,0,0,0,961,0,28979,115774,542,0,0,1,2433298
2156,1706584729.972422838,1706584730.072265625,2287,2253,71,0.112134516,0.168358891,1,0,1,1,1,1,-48.063415756,14.762874288,-0.280718783,0.005805199,0.046244416,0.997590666,0.051386928,940,195,0.207446809,0.035769222,0.027037708,0.017676410,0.359288607,35.249065321,691,0.791583680,55.346264284,178.605504095,313.032554820,0.101184370,0.080095896,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013800,0.000020330,0.000035350,0.155752793,0.450751100,0.878956491,0.000000183,0.000000330,0.000004066,0.993429208,-0.104777423,0.046044540,0.650000000,0.288611824,0.056585387,1.740314473,0.139989150,40.312675685,1,0.096338943,0.075790897,0.750000000,20,20,0,0.021276596,0,0,0,0,0,0,0,920,0,28981,115794,542,0,0,1,2434218
2157,1706584730.073075771,1706584730.172902822,2288,2254,71,0.124322120,0.143603316,1,0,1,1,1,1,-48.143772992,14.777686118,-0.276762292,0.004278209,0.048153633,0.997771297,0.045993084,927,186,0.200647249,0.033889490,0.024442026,0.017274240,0.294315857,39.501843519,700,0.779640207,57.124164481,181.274401908,307.349578314,0.104671294,0.081605949,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013943,0.000020443,0.000035037,-0.176472436,-0.432026297,-0.884426797,0.000000166,0.000000360,0.000003898,0.986453645,-0.156766479,0.048306072,0.650000000,0.289286046,0.058391454,1.713019573,0.150167269,40.277765204,2,0.096867573,0.076172735,0.700000000,24,23,1,0.025889968,1,0,0,0,0,0,0,902,1,28983,115818,543,0,0,1,2435120
2158,1706584730.172914267,1706584730.272743464,2289,2255,71,0.096257397,0.152488388,1,0,1,0,0,1,-48.224600870,14.786746870,-0.277321595,0.003672253,0.050146406,0.997849898,0.042040851,926,219,0.236501080,0.034366785,0.026675122,0.016026709,0.309554677,37.102396668,679,0.796527314,54.700965940,176.625877565,309.515202675,0.101140372,0.080561069,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000012965,0.000019132,0.000033253,0.210119209,0.387612512,0.897555825,0.000000177,0.000000333,0.000003128,0.990846480,-0.119782998,0.062251806,0.650000000,0.288543966,0.059156421,1.677839663,0.157007099,40.108294882,0,0.096773144,0.076191417,0.700000000,21,17,4,0.022678186,0,0,0,0,0,0,0,905,0,28988,115839,543,0,0,1,2436025
2159,1706584730.272755861,1706584730.371616125,2290,2256,71,0.130970153,0.177003914,1,0,1,0,0,1,-48.303030983,14.785719958,-0.286079726,0.000294018,0.046123954,0.998158339,0.039400825,890,211,0.237078652,0.037119650,0.029159332,0.016120572,0.259401481,38.714480861,667,0.805031850,50.883790797,175.889731178,310.182721745,0.094763384,0.076287542,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013842,0.000019777,0.000033944,0.241064489,0.357821987,0.902137095,0.000000185,0.000000357,0.000003372,0.988622023,-0.127007879,0.080594626,0.650000000,0.287874881,0.057673753,1.644286688,0.158032525,40.042411029,0,0.097283273,0.076696061,0.700000000,26,20,6,0.029213483,0,0,0,0,0,0,0,864,0,28993,115865,543,0,0,1,2436889
2160,1706584730.372601748,1706584730.470175266,2291,2257,71,0.130811205,0.160450155,1,0,1,1,1,1,-48.386682928,14.786241667,-0.280294567,-0.002842551,0.042823330,0.998431988,0.035939493,895,171,0.191061453,0.038938260,0.031882906,0.018404218,0.275124229,36.540029804,664,0.798867858,47.830863714,172.963912483,309.653481580,0.090170649,0.072034433,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015330,0.000021529,0.000035681,0.216765943,0.417926599,0.882241398,0.000000221,0.000000402,0.000003949,0.984645969,-0.148330354,0.092034892,0.650000000,0.288666684,0.059687960,1.617943742,0.163638571,40.011773785,1,0.097140882,0.076652390,0.700000000,14,10,4,0.015642458,2,0,0,0,0,0,0,879,2,28998,115879,545,0,0,1,2437768
2161,1706584730.472432375,1706584730.572268009,2292,2258,71,0.119025845,0.208687015,1,0,1,1,1,1,-48.483818062,14.794265188,-0.282802685,-0.001124338,0.047808046,0.998334351,0.032274618,840,175,0.208333333,0.035332758,0.026346626,0.015486403,0.255253552,37.447975492,619,0.794034015,44.130349406,169.852933907,277.523771722,0.089785790,0.071292972,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016473,0.000023728,0.000037456,0.192393852,0.483694066,0.853829407,0.000000235,0.000000458,0.000004408,0.983640778,-0.170174028,0.059089939,0.650000000,0.286869921,0.057763960,1.614749121,0.164890440,40.056250911,2,0.096474096,0.076161978,0.750000000,13,12,1,0.015476190,0,0,0,0,0,0,0,827,0,28999,115892,545,0,0,1,2438595
2162,1706584730.573077440,1706584730.672904968,2293,2259,71,0.174349761,0.244453611,1,0,1,1,1,1,-48.579257475,14.802182339,-0.285819467,-0.006467339,0.050056053,0.998332768,0.028004467,841,194,0.230677765,0.037577192,0.029045302,0.016062694,0.278562459,40.224673169,630,0.797591837,44.684334148,167.517783453,290.280739657,0.088927082,0.070927515,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015750,0.000022718,0.000037973,0.123832613,0.462739963,0.877802490,0.000000208,0.000000445,0.000003714,0.986759488,-0.123763439,0.104825204,0.650000000,0.285792962,0.057777323,1.607616460,0.167962052,40.184148456,3,0.096450025,0.076177912,0.750000000,14,13,1,0.016646849,0,0,0,0,0,0,0,827,0,28998,115906,545,0,0,1,2439422
2163,1706584730.672917128,1706584730.772736788,2294,2260,71,0.149139323,0.203000384,1,0,1,1,1,1,-48.671898887,14.806158864,-0.276032833,-0.001666002,0.049348710,0.998455020,0.025485349,821,182,0.221680877,0.037703382,0.028401742,0.018581254,0.278849350,34.586385858,604,0.783595431,51.272748924,157.547475114,264.471416474,0.108332251,0.084888657,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016179,0.000024099,0.000035524,-0.153240164,-0.593798174,-0.789886815,0.000000226,0.000000374,0.000003421,0.973670948,-0.214098030,0.078274632,0.650000000,0.286986353,0.054575962,1.604296553,0.163728834,40.082935907,4,0.096960587,0.076560488,0.700000000,19,17,2,0.023142509,0,0,0,0,0,0,0,802,0,28998,115925,545,0,0,1,2440224
2164,1706584730.772748947,1706584730.872182131,2295,2261,71,0.111084011,0.143431980,1,0,1,1,1,1,-48.771116169,14.817066944,-0.281564053,0.000013414,0.050112043,0.998502351,0.021950812,820,193,0.235365854,0.036470788,0.029959031,0.017702860,0.311263535,34.110044219,605,0.788320389,47.807214392,157.233249547,271.893371154,0.100238672,0.079020189,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015218,0.000023859,0.000035998,-0.221083213,-0.651212105,-0.725978655,0.000000262,0.000000450,0.000003447,0.983277285,-0.134414007,0.122876586,0.700000000,0.288170870,0.054384475,1.613360448,0.157030427,39.656440604,5,0.097091803,0.076676126,0.650000000,17,16,1,0.020731707,0,0,0,0,0,0,0,803,0,28999,115942,545,0,0,1,2441027
2165,1706584730.872594118,1706584730.970808744,2296,2262,71,0.189392591,0.261524736,1,0,1,1,1,1,-48.851803862,14.825071531,-0.280294716,0.005969019,0.045562313,0.998669077,0.023420509,811,167,0.205918619,0.037314048,0.029398819,0.018461450,0.246249178,36.160329089,584,0.797400583,45.224548833,151.196444140,269.260947646,0.097114672,0.077439296,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016609,0.000023336,0.000036091,-0.213716841,-0.699755555,-0.681665075,0.000000211,0.000000375,0.000003885,0.976525598,-0.203793082,0.069757696,0.750000000,0.285203585,0.051793465,1.589455278,0.150225113,39.491179088,6,0.097338918,0.076905839,0.650000000,10,9,1,0.012330456,0,0,0,0,0,0,0,801,0,29001,115952,545,0,0,1,2441828
2166,1706584730.972445250,1706584731.072270632,2297,2263,71,0.113695227,0.177541524,1,0,1,1,1,1,-48.938889687,14.832931728,-0.278591251,0.009333451,0.045751970,0.998565877,0.026188424,804,144,0.179104478,0.042561430,0.038055723,0.021585370,0.295955375,33.950955022,601,0.777293143,52.947952443,153.639536421,260.565689816,0.113341736,0.088099754,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017862,0.000025912,0.000038093,-0.182653600,-0.651500681,-0.736331804,0.000000270,0.000000458,0.000004816,0.985003343,-0.166998464,0.043358124,0.750000000,0.282397554,0.060699189,1.577199069,0.148451914,39.145960440,7,0.098012874,0.077377850,0.600000000,16,13,3,0.019900498,0,0,0,0,0,0,0,788,0,29005,115968,545,0,0,1,2442616
2167,1706584731.073080540,1706584731.172907829,2298,2264,71,0.157096420,0.220593833,1,0,1,1,1,1,-49.017669022,14.841531515,-0.275778261,0.013132031,0.050407357,0.998214308,0.029237694,835,193,0.231137725,0.037060888,0.029795559,0.016598274,0.309134849,35.704568232,621,0.796482762,46.160942925,165.166849174,283.288003052,0.093326868,0.074333241,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015454,0.000024187,0.000036476,-0.191435967,-0.659537772,-0.726885271,0.000000224,0.000000416,0.000003670,0.985741918,-0.158700988,0.055918402,0.750000000,0.281920994,0.059965607,1.565592215,0.143197858,38.956622821,8,0.097687725,0.077206505,0.600000000,7,7,0,0.008383234,0,0,0,0,0,0,0,828,0,29005,115975,545,0,0,1,2443444
2168,1706584731.172920465,1706584731.272749662,2299,2265,71,0.217856273,0.259432058,1,0,1,1,1,1,-49.088638452,14.855118249,-0.282569927,0.018474475,0.053014825,0.997739637,0.036928822,838,177,0.211217184,0.037401279,0.029814275,0.019715088,0.293017308,37.298477303,625,0.793874372,49.902748535,164.342426623,281.926307357,0.100575608,0.079844398,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015217,0.000022894,0.000036535,0.182615174,0.648433072,0.739044146,0.000000199,0.000000411,0.000003471,0.985938829,-0.165685899,0.021744133,0.750000000,0.284742202,0.052659191,1.556575481,0.151158546,38.707715092,9,0.097452434,0.077066573,0.600000000,13,12,1,0.015513126,0,0,0,0,0,0,0,825,0,29006,115988,545,0,0,1,2444269
2169,1706584731.272762060,1706584731.372586012,2300,2266,71,0.115629802,0.162599799,1,0,1,1,1,1,-49.172434331,14.860336226,-0.278390008,0.018286296,0.048491453,0.997819359,0.040874415,856,172,0.200934579,0.033824212,0.027508226,0.014254260,0.265959650,34.604019053,628,0.789293289,42.572934296,165.188568173,287.914682910,0.085888601,0.067791297,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015950,0.000022922,0.000034330,-0.212323422,-0.639069685,-0.739262269,0.000000201,0.000000369,0.000003858,0.985488044,-0.158252643,0.061395570,0.800000000,0.284772904,0.056833446,1.563836987,0.149323831,38.309672995,10,0.096974200,0.076699583,0.600000000,16,13,3,0.018691589,0,0,0,0,0,0,0,840,0,29010,116004,545,0,0,1,2445109
2170,1706584731.372597456,1706584731.472435236,2301,2267,71,0.195133445,0.225835588,1,0,1,1,1,1,-49.258400434,14.869223096,-0.274035240,0.017831766,0.045820406,0.997610182,0.048543202,857,178,0.207701284,0.039066218,0.032926921,0.016237942,0.282386690,34.829340954,629,0.792902379,46.444483452,167.282346039,285.008767036,0.093124461,0.073838606,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015914,0.000022000,0.000033907,0.224182055,0.633801192,0.740296195,0.000000203,0.000000420,0.000003513,0.991007397,-0.122207382,0.054494913,0.850000000,0.285389834,0.055536643,1.566500087,0.156686210,37.767580049,11,0.097049778,0.076716677,0.600000000,12,11,1,0.014002334,1,0,0,0,0,0,0,844,1,29012,116016,546,0,0,1,2445953
2171,1706584731.472446918,1706584731.572269917,2302,2268,71,0.173267015,0.243627695,1,0,1,1,1,1,-49.358890948,14.885961157,-0.279160893,0.014199527,0.047592974,0.997337973,0.053387731,868,186,0.214285714,0.034736258,0.030815329,0.015931619,0.230971632,37.209144175,647,0.789026057,51.446624859,163.730180416,295.323053618,0.100776962,0.079515649,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016673,0.000021100,0.000033975,0.217675372,0.557274389,0.801288143,0.000000193,0.000000422,0.000003678,0.989522011,-0.132782881,0.056700058,0.850000000,0.281988029,0.056705365,1.601570216,0.156554822,37.624954958,12,0.097054846,0.076714040,0.600000000,22,17,5,0.025345622,0,0,0,0,0,0,0,846,0,29018,116038,546,0,0,1,2446799
2172,1706584731.573081255,1706584731.671367168,2303,2269,71,0.152297932,0.203156141,1,0,1,1,1,1,-49.448814826,14.904303110,-0.286181101,0.016879295,0.045444577,0.997056824,0.059393338,882,194,0.219954649,0.039795588,0.032833611,0.018011822,0.312391298,37.268695627,660,0.786925645,55.466350403,161.677838682,302.226736730,0.106795255,0.084039925,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014364,0.000019704,0.000034827,0.171977479,0.526265505,0.832747479,0.000000190,0.000000408,0.000003634,0.991952047,-0.121579288,0.035349876,0.850000000,0.282549411,0.058536358,1.609868123,0.160036022,37.272510501,13,0.097567527,0.077105650,0.550000000,12,11,1,0.013605442,0,0,0,0,0,0,0,870,0,29018,116050,546,0,0,1,2447669
2173,1706584731.672927141,1706584731.769916058,2304,2270,71,0.170848532,0.220863502,1,0,1,1,1,1,-49.546680033,14.931340618,-0.272763010,0.016082689,0.053180540,0.996355604,0.064720065,882,191,0.216553288,0.038419380,0.030822512,0.020128730,0.352862752,34.746012314,649,0.792036867,57.321898598,165.138808666,291.571219271,0.111514277,0.088323418,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013282,0.000020034,0.000033345,0.207018817,0.561901701,0.800880570,0.000000188,0.000000326,0.000003678,0.990941877,-0.115217981,0.068985608,0.850000000,0.287950848,0.058575873,1.642436515,0.162048754,36.984327180,14,0.098506426,0.077878146,0.500000000,21,13,8,0.023809524,1,0,0,0,0,0,0,860,1,29026,116071,547,0,0,1,2448529
2174,1706584731.772771597,1706584731.872611523,2305,2271,71,0.202014039,0.243613385,1,0,1,1,1,1,-49.649775955,14.946751192,-0.270211595,0.015143083,0.055723288,0.995607418,0.073698518,881,192,0.217934166,0.038424599,0.032994810,0.017470189,0.278626494,38.827232680,664,0.780756405,53.234107902,172.121551608,293.066593536,0.102684843,0.080171849,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013845,0.000020663,0.000035364,0.183711661,0.507748466,0.841689682,0.000000198,0.000000449,0.000003681,0.996976623,-0.062623346,0.045999233,0.850000000,0.286752008,0.056468075,1.677961479,0.171615956,36.915405826,15,0.098922975,0.078182457,0.450000000,20,17,3,0.022701476,1,0,0,0,0,0,0,860,1,29029,116091,548,0,0,1,2449389
2175,1706584731.872622252,1706584731.972458363,2306,2272,71,0.173044062,0.227068213,1,0,1,0,0,1,-49.759995518,14.970328963,-0.259024213,0.012186398,0.053932920,0.995255455,0.080058171,898,202,0.224944321,0.040512577,0.033315818,0.020823348,0.301522530,38.584585267,677,0.788109730,56.323005203,169.178648772,308.048633335,0.105562693,0.083194986,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013608,0.000020517,0.000033471,0.198293312,0.455719346,0.867755519,0.000000163,0.000000300,0.000003793,0.993089009,-0.097952519,0.064649246,0.850000000,0.289534575,0.059528028,1.717464640,0.176936632,36.633012731,0,0.099495992,0.078665332,0.400000000,15,13,2,0.016703786,0,0,0,0,0,0,0,883,0,29032,116106,548,0,0,1,2450272
2176,1706584731.972469807,1706584732.072299719,2307,2273,71,0.178500174,0.219062295,1,0,1,1,1,1,-49.857245085,15.001713432,-0.259415128,0.012224223,0.056833844,0.994560717,0.086426054,891,188,0.210998878,0.035391172,0.030580842,0.018517070,0.294600240,36.230698234,658,0.786606726,55.584615839,164.722948712,297.279661337,0.107391785,0.084475100,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013977,0.000020633,0.000032587,-0.239009276,-0.528957826,-0.814296128,0.000000176,0.000000341,0.000003471,0.993425856,-0.113128753,0.017520121,0.850000000,0.286300157,0.059950408,1.737847100,0.178821618,36.682094377,1,0.099806363,0.078884292,0.400000000,14,12,2,0.015712682,1,0,0,0,0,0,0,876,1,29034,116120,549,0,0,1,2451148
2177,1706584732.072711229,1706584732.172548056,2308,2274,71,0.156868929,0.218210822,1,0,1,1,1,1,-49.950110273,15.025731522,-0.249792443,0.012746710,0.056835461,0.993880436,0.093855900,875,173,0.197714286,0.035828276,0.030134980,0.016537699,0.337100502,36.563710244,641,0.791704831,55.668734031,157.421583159,294.392479503,0.109695805,0.086846699,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013740,0.000021821,0.000033958,-0.229519327,-0.533196049,-0.814262152,0.000000190,0.000000340,0.000003665,0.994793308,-0.097277524,0.030386812,0.850000000,0.288439389,0.056840774,1.752913355,0.185825206,36.535187713,2,0.100057588,0.079146330,0.400000000,12,11,1,0.013714286,0,0,0,0,0,0,0,863,0,29034,116132,549,0,0,1,2452011
2178,1706584732.172559738,1706584732.272383928,2309,2275,71,0.170136695,0.207233131,1,0,1,1,1,1,-50.032898752,15.056457637,-0.245783594,0.011350403,0.056264419,0.993295231,0.100349725,853,178,0.208675264,0.037310517,0.031026105,0.018848540,0.297795736,33.343529401,649,0.793464984,52.448116170,169.649400361,292.861258143,0.101849155,0.080813738,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014587,0.000021701,0.000033575,-0.211937203,-0.563239394,-0.798651368,0.000000217,0.000000439,0.000003822,0.996443697,-0.062661469,0.056333820,0.900000000,0.287851442,0.053532065,1.762386457,0.193077686,36.347244350,3,0.100093028,0.079158963,0.400000000,21,19,2,0.024618992,0,0,0,0,0,0,0,832,0,29038,116153,549,0,0,1,2452843
2179,1706584732.272396564,1706584732.372234344,2310,2276,71,0.146110779,0.181621992,1,0,1,1,1,1,-50.108891950,15.080251540,-0.243989036,0.011691696,0.054467746,0.992780519,0.106223397,867,180,0.207612457,0.033910589,0.025757083,0.015034407,0.255730307,37.214235956,674,0.778579371,55.059495599,169.810807459,299.892193033,0.104922696,0.081690646,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015189,0.000021371,0.000033687,0.285516138,0.436610310,0.853142410,0.000000195,0.000000389,0.000003699,0.997875218,-0.040733698,0.050850910,0.950000000,0.287667883,0.057765502,1.758184427,0.197710711,36.272232105,4,0.100600993,0.079429118,0.350000000,18,16,2,0.020761246,0,0,0,0,0,0,0,849,0,29040,116171,549,0,0,1,2453692
2180,1706584732.373044968,1706584732.472872972,2311,2277,71,0.148775565,0.192153551,1,0,1,0,0,1,-50.184590463,15.105402858,-0.244506377,0.011641768,0.055039913,0.992130838,0.111854720,900,204,0.226666667,0.034641877,0.030627169,0.017761744,0.366866129,32.002602355,661,0.800543708,56.342318010,176.499364520,296.317708337,0.106475136,0.085238000,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000012985,0.000021451,0.000031148,-0.268434047,-0.372785122,-0.888242318,0.000000203,0.000000325,0.000003724,0.997395066,-0.045818388,0.055711387,0.900000000,0.292254978,0.059374382,1.740455389,0.201817577,36.045360732,0,0.101416217,0.080089297,0.300000000,16,16,0,0.017777778,0,0,0,0,0,0,0,884,0,29038,116187,549,0,0,1,2454576
2181,1706584732.472884893,1706584732.572730541,2312,2278,71,0.130211919,0.170714079,1,0,1,1,1,1,-50.276178383,15.126993118,-0.242618210,0.009810526,0.055919285,0.991501665,0.117052275,869,187,0.215189873,0.037439948,0.029016719,0.018879311,0.392419246,30.059138639,642,0.787065029,53.150123940,166.211259419,285.934364966,0.105186169,0.082788355,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000012497,0.000021821,0.000030409,-0.259144111,-0.428600036,-0.865532402,0.000000235,0.000000367,0.000003832,0.997028355,-0.057385328,0.051394386,0.900000000,0.299113263,0.058132838,1.738757874,0.202984928,35.675918890,1,0.102186236,0.080664066,0.250000000,16,15,1,0.018411968,0,0,0,0,0,0,0,853,0,29041,116203,549,0,0,1,2455429
2182,1706584732.572742462,1706584732.672574043,2313,2279,71,0.125886135,0.168075622,1,0,1,1,1,1,-50.357164050,15.154543948,-0.247844350,0.012518968,0.057862507,0.990935459,0.120590723,863,181,0.209733488,0.035087718,0.026627026,0.016643375,0.345348799,34.668708150,630,0.783744164,56.242151866,159.261759392,278.254912262,0.113906120,0.089273257,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000012814,0.000023016,0.000032467,-0.276835273,-0.383026902,-0.881278971,0.000000237,0.000000413,0.000004373,0.996601914,0.004267917,0.082258191,0.900000000,0.302452580,0.059665371,1.731219337,0.205885264,35.398120639,2,0.103435188,0.081581353,0.200000000,15,15,0,0.017381228,0,0,0,0,0,0,0,848,0,29044,116218,549,0,0,1,2456277
2183,1706584732.672585726,1706584732.772423267,2314,2280,71,0.178912119,0.210175006,1,0,1,1,1,1,-50.446555698,15.186350711,-0.251547546,0.009145176,0.056196974,0.990333037,0.126486132,859,163,0.189755530,0.033015335,0.023332492,0.015128651,0.286651362,30.529184431,655,0.779228590,51.634215159,169.882441981,288.878069215,0.101165260,0.078830863,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014791,0.000023636,0.000031576,-0.281096008,-0.393403951,-0.875339001,0.000000226,0.000000325,0.000004325,0.996675010,-0.042155246,0.069727037,0.900000000,0.302842681,0.064648621,1.726205033,0.210436826,35.195260567,3,0.103076839,0.081278463,0.200000000,14,12,2,0.016298021,0,0,0,0,0,0,0,845,0,29047,116232,549,0,0,1,2457122
2184,1706584732.772435188,1706584732.872255802,2315,2281,71,0.148935270,0.175942136,1,0,1,1,1,1,-50.538945230,15.207676719,-0.254975668,0.007917755,0.056633851,0.989573305,0.132191490,831,176,0.211793020,0.032987605,0.025348648,0.014466526,0.320941111,31.122327144,621,0.793030800,52.263460946,159.522731612,280.685934198,0.106124709,0.084160163,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014845,0.000022438,0.000031858,-0.299660202,-0.378232107,-0.875867705,0.000000237,0.000000339,0.000003850,0.994355327,-0.026179769,0.102820735,0.900000000,0.303326559,0.068990662,1.739992184,0.218293672,35.045874713,4,0.103371141,0.081535462,0.200000000,13,13,0,0.015643803,0,0,0,0,0,0,0,818,0,29049,116245,549,0,0,1,2457940
2185,1706584732.873066187,1706584732.970902205,2316,2282,71,0.141833169,0.201073415,1,0,1,1,1,1,-50.626376181,15.233553701,-0.261548928,0.005870837,0.055994280,0.988928786,0.137295410,818,159,0.194376528,0.030031297,0.023028050,0.014348486,0.322456726,28.200462954,608,0.800393160,50.740067142,151.691627780,284.207346523,0.104266331,0.083454058,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015437,0.000023123,0.000030643,-0.326349396,-0.436864326,-0.838239603,0.000000256,0.000000392,0.000004535,0.997983667,-0.016431345,0.061307510,0.900000000,0.307136937,0.080261263,1.743952377,0.222501317,34.647881407,5,0.103728723,0.081836200,0.150000000,16,11,5,0.019559902,2,0,0,0,0,0,0,800,2,29054,116261,551,0,0,1,2458740
2186,1706584732.972913265,1706584733.069534302,2317,2283,71,0.168038839,0.217614699,1,0,1,1,1,1,-50.709194248,15.263697512,-0.268829961,0.004605948,0.054200722,0.988149173,0.143534940,795,157,0.197484277,0.031320740,0.023921308,0.016020926,0.290423016,36.287127057,595,0.785557084,46.350201744,145.645665090,275.410598209,0.099164657,0.077899499,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015409,0.000022110,0.000034506,0.301640852,0.233099148,0.924487741,0.000000252,0.000000514,0.000004650,0.994697346,0.056126580,0.086180022,0.900000000,0.306860319,0.076816686,1.753088696,0.228397262,34.764690008,6,0.103019869,0.081326187,0.200000000,12,12,0,0.015094340,0,0,0,0,0,0,0,783,0,29056,116273,551,0,0,1,2459523
2187,1706584733.072737932,1706584733.172578573,2318,2284,71,0.161021203,0.183986507,1,0,1,1,1,1,-50.792596615,15.293227945,-0.266054827,0.007627607,0.053093325,0.987169444,0.150397495,813,170,0.209102091,0.035331097,0.029011677,0.019233742,0.390810676,27.819839435,594,0.788941092,46.948661080,158.959330050,262.723017433,0.100182575,0.079038150,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013871,0.000022056,0.000032681,0.275186572,0.281009025,0.919405394,0.000000258,0.000000384,0.000004437,0.996762358,-0.006431190,0.080146376,0.900000000,0.310944110,0.076624221,1.769031440,0.226567277,34.370453569,7,0.103362655,0.081561433,0.150000000,19,8,11,0.023370234,1,0,0,0,0,0,0,793,1,29067,116292,552,0,0,1,2460316
2188,1706584733.172590494,1706584733.272420168,2319,2285,71,0.134641316,0.179377719,1,0,1,1,1,1,-50.877075349,15.323031558,-0.266069538,0.006188007,0.050182497,0.986480539,0.155883202,788,161,0.204314721,0.033084777,0.029020502,0.015692823,0.309352833,30.903674216,592,0.793304162,42.344939522,153.812471024,273.478653112,0.090165434,0.071528614,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000014937,0.000022669,0.000035066,0.159088477,0.238906812,0.957921913,0.000000319,0.000000477,0.000004481,0.995806224,0.015033867,0.090243818,0.900000000,0.311760887,0.077913528,1.774551144,0.229788307,34.050713414,8,0.102842146,0.081145644,0.200000000,12,10,2,0.015228426,0,0,0,0,0,0,0,776,0,29071,116304,552,0,0,1,2461092
