frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1774,1706584684.672950506,1706584684.772778749,1834,1800,0,0.224251194,0.352744277,0,1,0,0,1,51.174774947,8.510334965,-1.621748226,0.068115458,0.079888301,0.779856180,0.617091956,1007,572,0.568023833,0.038465959,0.028204244,0.016910497,0.085699069,59.002098183,777,0.855698256,53.145043734,248.550011693,363.182489377,0.079932078,0.068397740,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005304,0.000007261,0.000015928,0.118517217,-0.990431815,0.070699999,0.000000020,0.000000036,0.000001875,0.985812830,-0.165952970,0.025153072,0.000000000,0.080394105,0.054847277,1.572708799,0.129222111,60.558822429,0,41,40,1,0.040714995,0,0,0,0,0,0,966,0,24041,93708,0,0,0,1926127
1775,1706584684.772791147,1706584684.872612953,1835,1801,0,0.148213288,0.166944425,0,1,0,0,1,51.160677574,8.598366737,-1.624230420,0.068485058,0.081168384,0.775946765,0.621794266,1000,526,0.526000000,0.031353466,0.021627429,0.013954273,0.084348018,60.626635660,784,0.838682344,58.443310404,230.563067981,368.520579553,0.088883520,0.074545039,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005314,0.000007614,0.000016046,-0.080608584,0.994410568,-0.068190011,0.000000021,0.000000037,0.000002300,0.988685019,-0.148146131,0.023551145,0.000000000,0.081015455,0.055132806,1.585046768,0.130375436,60.387217388,0,22,21,1,0.022000000,0,0,0,0,0,0,978,0,24045,93730,0,0,0,1927105
1776,1706584684.872625113,1706584684.972447634,1836,1802,0,0.192706439,0.276041780,0,1,0,0,1,51.149753290,8.678068887,-1.630895426,0.068856019,0.084920736,0.771233183,0.627093848,1062,567,0.533898305,0.031753401,0.023692235,0.015144071,0.079599320,66.479361565,828,0.849816150,63.232493715,246.273125372,394.142152886,0.089863844,0.076367746,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005162,0.000007621,0.000015982,-0.123023795,0.989053789,-0.081472381,0.000000017,0.000000037,0.000001800,0.991383393,-0.128625901,0.024785982,0.000000000,0.081207042,0.055495394,1.583881579,0.137279477,60.680701739,0,38,36,2,0.035781544,0,0,0,0,0,0,1024,0,24049,93768,0,0,0,1928129
1777,1706584684.972459316,1706584685.072294235,1837,1803,0,0.312637964,0.386853649,0,1,0,0,1,51.150099653,8.759072965,-1.639485333,0.070021076,0.087028414,0.762913722,0.636777635,1125,601,0.534222222,0.033380587,0.025283770,0.015623567,0.100736191,60.943980608,888,0.842094402,68.808815893,268.045867147,410.925146350,0.092017481,0.077487405,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005028,0.000007137,0.000013991,-0.083495022,0.995028026,-0.054293729,0.000000015,0.000000031,0.000001938,0.994150116,-0.104466327,0.027428702,0.000000000,0.081769055,0.054759175,1.579558130,0.160830360,60.642441079,0,46,45,1,0.040888889,0,0,0,0,0,0,1079,0,24056,93814,0,0,0,1929208
1778,1706584685.072705746,1706584685.172527552,1838,1804,0,0.343230523,0.394132183,0,1,0,0,1,51.146934986,8.852948742,-1.640206461,0.064294813,0.085698113,0.753965948,0.648118322,1191,625,0.524769102,0.032027201,0.023980203,0.014516859,0.089411810,64.701344381,924,0.849528712,66.296464579,280.444608506,438.223457110,0.084457911,0.071749421,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004971,0.000006821,0.000013791,-0.085626085,0.995913633,-0.028709048,0.000000015,0.000000028,0.000001969,0.997015306,-0.073144058,0.024706818,0.000000000,0.082061044,0.054981907,1.593650934,0.185966381,60.953162127,0,52,51,1,0.043660789,0,0,0,0,0,0,1139,0,24064,93866,0,0,0,1930347
1779,1706584685.172538519,1706584685.272372007,1839,1805,0,0.346011630,0.434724265,0,1,0,0,1,51.146556993,8.941705507,-1.641288841,0.063085792,0.093685717,0.744972311,0.657464390,1339,659,0.492158327,0.033925368,0.024811447,0.015679276,0.083148574,70.122482615,1005,0.840454364,68.857570653,304.293477055,471.505588522,0.081521375,0.068514996,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004875,0.000006544,0.000014088,-0.075766517,0.996690610,-0.029449341,0.000000013,0.000000026,0.000001662,0.998620979,-0.039795130,0.034241607,0.000000000,0.082118011,0.054117611,1.603466053,0.204496508,61.443421163,0,68,57,11,0.050784167,0,0,0,0,0,0,1271,0,24088,93934,0,0,0,1931618
1780,1706584685.272382975,1706584685.372206688,1840,1806,0,0.377548030,0.453015418,0,1,0,0,1,51.164321174,9.020606184,-1.649032179,0.068711381,0.101922362,0.734828324,0.667021673,1309,642,0.490450726,0.035697237,0.028245374,0.017433702,0.121084819,60.092032055,1020,0.840798981,82.703459045,323.492439825,451.419061846,0.096434254,0.081081823,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004860,0.000006454,0.000012003,0.115122416,-0.991517211,0.060336146,0.000000013,0.000000022,0.000001773,0.999086143,-0.022918643,0.036077888,0.000000000,0.084959050,0.055318919,1.596016507,0.226673783,61.174945191,0,87,72,15,0.066462949,0,0,0,0,0,0,1222,0,24118,94021,0,0,0,1932840
1781,1706584685.373017311,1706584685.472866297,1841,1807,0,0.264430099,0.314273868,0,1,0,0,1,51.172031021,9.097506712,-1.660353760,0.069540874,0.104872139,0.726041573,0.676039596,1336,679,0.508233533,0.035470751,0.027615283,0.018635081,0.100296873,74.097244303,1014,0.844004282,72.415196002,335.846482038,447.558663522,0.084614951,0.071415381,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004560,0.000006413,0.000012104,0.129823500,-0.986554682,0.099275974,0.000000009,0.000000022,0.000001655,0.999443336,-0.003916338,0.033131269,0.000000000,0.086516088,0.056732203,1.588393291,0.248345076,61.504984380,0,48,42,6,0.035928144,0,0,0,0,0,0,1288,0,24126,94069,0,0,0,1934128
1782,1706584685.472879171,1706584685.572707415,1842,1808,0,0.199131565,0.257747290,0,1,0,0,1,51.183452135,9.169539843,-1.669074959,0.070338321,0.105404933,0.719808872,0.682508248,1325,656,0.495094340,0.037696132,0.028645375,0.017218250,0.092334518,70.041259811,978,0.841695859,66.409887466,316.029698320,440.738963860,0.080674949,0.067903770,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004876,0.000006686,0.000012745,0.128402267,-0.982688898,0.133549198,0.000000013,0.000000027,0.000001710,0.999384837,0.020397297,0.028528893,0.000000000,0.086734206,0.063802071,1.571916143,0.260939427,62.295161189,0,37,35,2,0.027924528,0,0,0,0,0,0,1288,0,24132,94106,0,0,0,1935416
1783,1706584685.572718859,1706584685.672559977,1843,1809,0,0.207630720,0.261122838,0,1,0,0,1,51.185916151,9.251651237,-1.684807186,0.072534647,0.102463634,0.713686686,0.689123533,1240,639,0.515322581,0.034394621,0.026532305,0.016162415,0.092148742,71.546168412,903,0.846648211,63.200298306,293.035984502,408.287051577,0.082666278,0.069989256,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004841,0.000006591,0.000013167,0.118667008,-0.986104579,0.116257901,0.000000012,0.000000028,0.000001749,0.999601409,0.023745540,0.015269956,0.000000000,0.088265764,0.061188004,1.560958843,0.273852041,62.219839917,0,40,40,0,0.032258065,0,0,0,0,0,0,1200,0,24135,94146,0,0,0,1936616
1784,1706584685.672571182,1706584685.771788359,1844,1810,0,0.227773858,0.255793695,0,1,0,0,1,51.185781732,9.344100116,-1.683393732,0.067529914,0.104586456,0.708362532,0.694783353,1194,626,0.524288107,0.035451433,0.026645191,0.016929919,0.086973865,69.286059184,933,0.849042415,60.922557452,288.043324124,443.190692057,0.076907217,0.065297489,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004830,0.000006939,0.000013698,0.109073513,-0.989988146,0.089590395,0.000000014,0.000000031,0.000001906,0.998522900,0.041748697,0.034771613,0.000000000,0.088185788,0.059634050,1.563452110,0.287244154,62.835290227,0,42,42,0,0.035175879,0,0,0,0,0,0,1152,0,24144,94188,0,0,0,1937768
1785,1706584685.772423744,1706584685.870605946,1845,1811,0,0.144164090,0.241982814,0,1,0,0,1,51.180614824,9.433322189,-1.689484127,0.064634024,0.105895426,0.705260329,0.698008932,1155,620,0.536796537,0.035385763,0.026196946,0.015376464,0.083049924,72.765330009,890,0.849831465,60.569478554,285.635198664,410.145326297,0.080081283,0.068055594,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004747,0.000007072,0.000014374,0.119808150,-0.985330864,0.121528168,0.000000013,0.000000033,0.000001836,0.998199942,0.047965185,0.036003009,0.000000000,0.088202779,0.057696593,1.580421495,0.291227163,63.638811772,0,43,43,0,0.037229437,0,0,0,0,0,0,1112,0,24150,94231,0,0,0,1938880
1786,1706584685.873064518,1706584685.972885847,1846,1812,0,0.226126462,0.268999184,0,1,0,0,1,51.180864374,9.521098076,-1.690717736,0.066706783,0.104458207,0.699348976,0.703952909,1124,583,0.518683274,0.037001178,0.027499331,0.018223266,0.112444546,61.230919911,862,0.834045441,60.972273372,268.872856980,389.102040015,0.084807724,0.070733496,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005146,0.000007195,0.000013294,0.109306295,-0.989795490,0.091416747,0.000000014,0.000000027,0.000001978,0.996564895,0.076212953,0.032403635,0.000000000,0.088926762,0.060664988,1.588002499,0.303031842,64.005704578,0,45,41,4,0.040035587,0,0,0,0,0,0,1079,0,24158,94276,0,0,0,1939959
1787,1706584685.972897053,1706584686.072741270,1847,1813,0,0.164013845,0.215877550,0,1,0,0,1,51.189621152,9.614662207,-1.690550337,0.064036089,0.105431769,0.695745956,0.707616482,1070,552,0.515887850,0.036298843,0.028797721,0.017837304,0.065193611,76.602123005,810,0.843603548,50.546923351,248.864576315,383.907374042,0.073972673,0.062403609,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005363,0.000007423,0.000016000,0.103762322,-0.990596709,0.089171408,0.000000017,0.000000033,0.000002107,0.995827153,0.082722983,0.038538155,0.000000000,0.087847429,0.062002556,1.593859572,0.299033451,65.082792799,0,36,34,2,0.033644860,0,0,0,0,0,0,1034,0,24165,94312,0,0,0,1940993
1788,1706584686.072752953,1706584686.172581673,1848,1814,0,0.158387474,0.196749589,0,1,0,0,1,51.199191999,9.699180246,-1.708143384,0.066504684,0.108973838,0.691530430,0.710976437,1071,565,0.527544351,0.033003963,0.027108116,0.015237923,0.078505508,67.347253248,804,0.845811457,53.297642507,248.684377497,378.050391407,0.078375150,0.066290600,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005440,0.000007591,0.000016546,0.119139372,-0.983850188,0.133583748,0.000000018,0.000000034,0.000001916,0.994492012,0.097432643,0.038633133,0.000000000,0.087775050,0.061064738,1.592384863,0.301084946,65.549847556,0,33,32,1,0.030812325,0,0,0,0,0,0,1038,0,24171,94345,0,0,0,1942031
1789,1706584686.172593117,1706584686.272412539,1849,1815,0,0.118975179,0.198204145,0,1,0,0,1,51.208053200,9.794044905,-1.707122845,0.066897278,0.114739765,0.689640975,0.711867169,1012,499,0.493083004,0.033985329,0.024961159,0.016044972,0.065980239,69.953190078,767,0.832321385,50.356479563,232.996022637,355.038000386,0.078880371,0.065653820,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005749,0.000008112,0.000018529,0.118104529,-0.985913274,0.118432838,0.000000022,0.000000043,0.000002287,0.993357183,0.104049522,0.049144720,0.000000000,0.087947321,0.060309263,1.606308396,0.291439141,65.588611187,0,30,30,0,0.029644269,0,0,0,0,0,0,982,0,24174,94375,0,0,0,1943013
1790,1706584686.272424459,1706584686.372267246,1850,1816,0,0.089852354,0.110557442,0,1,0,0,1,51.215729839,9.869435159,-1.714777735,0.066935828,0.110140383,0.689040497,0.713170305,1036,545,0.526061776,0.032588468,0.023365624,0.015712133,0.086444668,60.889500943,772,0.841422424,50.062928196,243.728088976,355.787094336,0.077069912,0.064848353,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006108,0.000008018,0.000017365,0.134047557,-0.980092116,0.146460562,0.000000023,0.000000036,0.000002172,0.994074245,0.103759995,0.032407696,0.000000000,0.088021170,0.060004345,1.604693505,0.283222189,65.717905490,0,32,30,2,0.030888031,0,0,0,0,0,0,1004,0,24180,94407,0,0,0,1944017
1791,1706584686.373077631,1706584686.472908020,1851,1817,0,0.113159276,0.253918984,0,1,0,0,1,51.221279592,9.946330677,-1.722655947,0.070409089,0.109025227,0.687384622,0.714603696,1058,519,0.490548204,0.036518236,0.026421567,0.015260563,0.077438505,64.957830934,827,0.841808055,53.558175062,264.565045356,378.052041418,0.076932028,0.064762001,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005979,0.000008399,0.000017806,0.147335429,-0.975779073,0.161701799,0.000000022,0.000000042,0.000002276,0.993654203,0.107812840,0.032058017,0.000000000,0.087745153,0.058743034,1.606794772,0.282686743,66.139610313,0,44,42,2,0.041587902,0,0,0,0,0,0,1014,0,24183,94451,0,0,0,1945031
1792,1706584686.472920418,1706584686.572754145,1852,1818,0,0.199489090,0.257889996,0,1,0,0,1,51.207514745,10.027642498,-1.710626735,0.063843602,0.104271059,0.687702237,0.715623626,1037,519,0.500482160,0.038958707,0.030510331,0.018867470,0.061302896,74.868445399,778,0.838436918,46.978671805,240.619513758,364.705736468,0.072019607,0.060383897,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005692,0.000008218,0.000019503,0.140021829,-0.982076375,0.126174009,0.000000019,0.000000038,0.000002100,0.994028033,0.105388700,0.028310612,0.000000000,0.086599004,0.061293430,1.617642031,0.275197059,66.826537053,0,63,51,12,0.060752170,0,0,0,0,0,0,974,0,24203,94514,0,0,0,1946005
1793,1706584686.572765589,1706584686.671756983,1853,1819,0,0.128290214,0.212287674,0,1,0,0,1,51.204245573,10.107519404,-1.723410387,0.064305256,0.102645376,0.689711568,0.713881442,1005,517,0.514427861,0.035519376,0.028853977,0.016891478,0.076070836,63.499804530,759,0.840896684,47.541829250,234.825295129,355.873458594,0.074488885,0.062637456,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005958,0.000008122,0.000018842,0.122189780,-0.987447419,0.100086226,0.000000023,0.000000038,0.000002198,0.994138417,0.102246215,0.035135731,0.000000000,0.086110627,0.061332465,1.614418063,0.268509139,66.952653242,0,51,40,11,0.050746269,0,0,0,0,0,0,954,0,24222,94565,0,0,0,1946959
1794,1706584686.672616243,1706584686.772445202,1854,1820,0,0.097399937,0.189472227,0,1,0,0,1,51.213593011,10.192251562,-1.727390253,0.066311160,0.102912335,0.690711712,0.712691526,1067,560,0.524835989,0.034235152,0.027118443,0.016117216,0.094614070,65.962087491,785,0.848324557,59.788762042,232.376138040,373.769877043,0.089781709,0.076164028,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005710,0.000007871,0.000016244,0.113448688,-0.983166411,0.143224311,0.000000016,0.000000034,0.000002094,0.994377922,0.103560797,0.022084135,0.000000000,0.086556377,0.057246518,1.610569160,0.259329524,67.300652707,0,38,37,1,0.035613871,0,0,0,0,0,0,1029,0,24232,94603,0,0,0,1947988
1795,1706584686.772457123,1706584686.872273684,1855,1821,0,0.112014799,0.167238590,0,1,0,0,1,51.217965171,10.277918094,-1.734696340,0.069360106,0.101189006,0.693239533,0.710189349,1024,506,0.494140625,0.031617096,0.025017199,0.016030968,0.093397608,60.585916134,774,0.839186525,54.823309712,237.165341450,357.541718990,0.084404536,0.070831149,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006056,0.000008559,0.000015978,0.104011727,-0.981793103,0.158946100,0.000000021,0.000000042,0.000002366,0.995292806,0.094163414,0.022923373,0.000000000,0.087008856,0.056600606,1.615934821,0.251992314,67.298616731,0,20,18,2,0.019531250,0,0,0,0,0,0,1004,0,24236,94623,0,0,0,1948992
1796,1706584686.873085022,1706584686.972870827,1856,1822,0,0.075719390,0.099905327,0,1,0,0,1,51.227617804,10.364168023,-1.739258887,0.070981999,0.104089005,0.694944854,0.707939747,1062,565,0.532015066,0.035685007,0.025967050,0.017243517,0.092068199,64.681494065,838,0.845184534,57.138317908,260.985830431,390.140491047,0.080673684,0.068184150,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005719,0.000008694,0.000015205,0.129202321,-0.975357144,0.178844070,0.000000017,0.000000041,0.000002006,0.995917020,0.087491152,0.022239326,0.000000000,0.087632300,0.052967633,1.621384061,0.232654938,67.208723356,0,38,37,1,0.035781544,0,0,0,0,0,0,1024,0,24245,94661,0,0,0,1950016
1797,1706584686.972933769,1706584687.071729660,1857,1823,0,0.075165471,0.126719886,0,1,0,0,1,51.230827537,10.447609922,-1.746916895,0.073178937,0.104900550,0.697108527,0.705464684,1034,515,0.498065764,0.033153047,0.024244769,0.014614711,0.099012257,58.812893446,798,0.844997882,57.793539365,244.448495146,372.066275375,0.085707885,0.072422982,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006060,0.000009149,0.000014803,0.164893730,-0.976160475,0.141141012,0.000000021,0.000000039,0.000002322,0.996044530,0.085355710,0.024692028,0.000000000,0.087546103,0.053277876,1.611306216,0.211048988,67.102168998,0,45,44,1,0.043520309,0,0,0,0,0,0,989,0,24252,94706,0,0,0,1951005
1798,1706584687.072764635,1706584687.170623302,1858,1824,0,0.104600130,0.155661593,0,1,0,0,1,51.239041018,10.531117680,-1.749984901,0.068158496,0.103449674,0.698316146,0.704987337,1087,539,0.495860166,0.033430139,0.026511582,0.015373320,0.092021254,61.324650764,821,0.832071035,63.348614264,244.507367458,375.274337854,0.092732839,0.077160310,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005748,0.000008251,0.000015169,0.154433153,-0.973845613,0.166658701,0.000000021,0.000000033,0.000002089,0.995671932,0.085082681,0.037394398,0.000000000,0.087676576,0.050704813,1.606508822,0.189521476,66.933334317,0,50,50,0,0.045998160,0,0,0,0,0,0,1037,0,24257,94756,0,0,0,1952042
1799,1706584687.172606468,1706584687.272424936,1859,1825,0,0.129077579,0.216861607,0,1,0,0,1,51.243082275,10.610867607,-1.752651774,0.068740481,0.099696664,0.700553028,0.703250152,1066,548,0.514071295,0.035022732,0.025977421,0.016151497,0.087859675,66.348307850,807,0.844740029,56.735029844,244.591596481,380.378577271,0.083225168,0.070303631,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005769,0.000008536,0.000015568,0.159731759,-0.962056223,0.221209380,0.000000018,0.000000041,0.000002163,0.996786497,0.077428526,0.020530521,0.000000000,0.087912131,0.050134322,1.605160032,0.167290749,66.744625579,0,42,39,3,0.039399625,0,0,0,0,0,0,1024,0,24266,94798,0,0,0,1953066
1800,1706584687.272436857,1706584687.372266531,1860,1826,0,0.072930735,0.144493743,0,1,0,0,1,51.241545056,10.682224707,-1.751250465,0.067939436,0.098905459,0.701909149,0.702086526,1126,571,0.507104796,0.031965128,0.023713892,0.015544046,0.073693171,72.350728759,855,0.839980234,52.980882589,263.325109581,401.877107545,0.073770718,0.061965945,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005526,0.000008378,0.000016779,0.143584180,-0.965664928,0.216505957,0.000000017,0.000000035,0.000001992,0.997101194,0.073062879,0.021237325,0.000000000,0.085542548,0.053736798,1.598436552,0.146235825,67.357560414,0,41,39,2,0.036412078,0,0,0,0,0,0,1085,0,24272,94839,0,0,0,1954151
1801,1706584687.373079062,1706584687.472921371,1861,1827,0,0.086762681,0.139327914,0,1,0,0,1,51.240712269,10.763583511,-1.752359233,0.068383076,0.099867923,0.703741191,0.700070345,1146,592,0.516579407,0.035519503,0.025746588,0.015898742,0.076244270,67.577199142,848,0.846258204,51.957241218,263.385981929,402.283733704,0.072401463,0.061270332,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005447,0.000008033,0.000016692,0.130192766,-0.976861169,0.169682350,0.000000019,0.000000037,0.000001749,0.997256643,0.068642810,0.027701124,0.000000000,0.084339918,0.053756347,1.606354650,0.133923981,67.031558156,0,52,47,5,0.045375218,0,0,0,0,0,0,1094,0,24281,94891,0,0,0,1955245
1802,1706584687.472932577,1706584687.572759390,1862,1828,0,0.105962946,0.151374052,0,1,0,0,1,51.234496113,10.839744819,-1.756205449,0.068940436,0.096887761,0.705244324,0.698920898,1146,599,0.522687609,0.033107648,0.024797975,0.014709493,0.071751039,72.151481437,892,0.845866139,63.581780163,276.675550531,414.255265330,0.084268680,0.071280023,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005246,0.000008159,0.000016595,0.144188075,-0.977972207,0.150930985,0.000000016,0.000000035,0.000001927,0.997761123,0.064775552,0.016639379,0.000000000,0.083310744,0.051783101,1.599224719,0.118164169,67.137069237,0,36,36,0,0.031413613,0,0,0,0,0,0,1110,0,24288,94927,0,0,0,1956355
1803,1706584687.572771072,1706584687.672600269,1863,1829,0,0.055181234,0.091327300,0,1,0,0,1,51.225110874,10.916584581,-1.764107338,0.069035197,0.096979778,0.705861702,0.698275248,1174,627,0.534071550,0.033828115,0.023918210,0.015380118,0.079677807,70.596588377,913,0.842692287,62.493314139,285.488628283,421.396115786,0.081225756,0.068448318,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004946,0.000007872,0.000015571,0.134718141,-0.984483919,0.112438588,0.000000014,0.000000031,0.000001839,0.998272977,0.057061553,0.013965796,0.000000000,0.082687197,0.052060577,1.584577993,0.105675714,67.089590235,0,29,28,1,0.024701874,0,0,0,0,0,0,1145,0,24296,94956,0,0,0,1957500
1804,1706584687.672611713,1706584687.772424459,1864,1830,0,0.069351824,0.107686381,0,1,0,0,1,51.218858414,10.992038061,-1.765263173,0.067968251,0.097483445,0.707100895,0.697054961,1165,564,0.484120172,0.035980341,0.028281273,0.017505316,0.086624765,67.716339439,914,0.831937049,63.250433882,285.754697556,411.385330925,0.083181519,0.069201788,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005192,0.000008524,0.000015222,0.143290135,-0.976997205,0.157937957,0.000000016,0.000000039,0.000002125,0.998111293,0.054479280,0.028387566,0.000000000,0.082669742,0.052480131,1.570720069,0.101152748,67.011104248,0,42,36,6,0.036051502,0,0,0,0,0,0,1123,0,24315,94998,0,0,0,1958623
1805,1706584687.772436142,1706584687.872017145,1865,1831,0,0.064738733,0.127302594,0,1,0,0,1,51.214216606,11.063256569,-1.770779105,0.067740816,0.097946714,0.708701147,0.695385006,1161,594,0.511627907,0.035832011,0.026684323,0.015843881,0.099793441,65.745017140,869,0.841185032,63.633621539,266.680878571,400.675292653,0.087051313,0.073226262,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005233,0.000008178,0.000014469,0.168019617,-0.952690510,0.253278899,0.000000015,0.000000035,0.000001963,0.997437668,0.067393298,0.024005059,0.000000000,0.083506918,0.052784315,1.554517614,0.088630833,66.660088605,0,51,43,8,0.043927649,0,0,0,0,0,0,1110,0,24324,95049,0,0,0,1959733
1806,1706584687.873076916,1706584687.970409632,1866,1832,0,0.072836802,0.109836283,0,1,0,0,1,51.207519931,11.139887724,-1.771064376,0.066724223,0.096160119,0.710047256,0.694358700,1148,588,0.512195122,0.034785089,0.025845851,0.015818475,0.077510428,72.580173209,878,0.851955831,55.826123085,272.404110973,419.786985823,0.074632136,0.063583284,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005178,0.000008195,0.000015000,0.156656896,-0.971819981,0.176137850,0.000000015,0.000000031,0.000001965,0.997837521,0.061878685,0.022165508,0.000000000,0.081760212,0.050649343,1.537468182,0.082096809,67.227551269,0,58,46,12,0.050522648,0,0,0,0,0,0,1090,0,24346,95107,0,0,0,1960823
1807,1706584687.972917557,1706584688.072741032,1867,1833,0,0.094952599,0.136403383,0,1,0,0,1,51.208697718,11.224568232,-1.768518148,0.064497619,0.093360775,0.712564998,0.692369083,1164,592,0.508591065,0.036604691,0.028473747,0.018013746,0.083634514,69.987179804,876,0.840568448,58.095520913,264.618577991,413.623861160,0.078897903,0.066319088,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005381,0.000008517,0.000015161,0.152645152,-0.975322896,0.159513970,0.000000015,0.000000038,0.000001976,0.998827143,0.044326421,0.019480952,0.000000000,0.082682258,0.051103096,1.535336555,0.078004400,66.896804109,0,43,41,2,0.036941581,0,0,0,0,0,0,1121,0,24357,95150,0,0,0,1961944
1808,1706584688.072753668,1706584688.172576427,1868,1834,0,0.101181819,0.157598198,0,1,0,0,1,51.212019904,11.307482503,-1.766327992,0.063473186,0.093502746,0.714941181,0.689990942,1232,651,0.528409091,0.037999761,0.029648588,0.017474744,0.098988558,66.378294575,944,0.853683390,71.912443933,288.038242871,445.926433512,0.089234999,0.076178436,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005117,0.000007973,0.000013662,0.191932292,-0.954054305,0.230092107,0.000000014,0.000000031,0.000001876,0.999019788,0.036321945,0.025301763,0.000000000,0.083706410,0.053925871,1.523063170,0.082194547,66.848356176,0,55,52,3,0.044642857,0,0,0,0,0,0,1177,0,24365,95205,0,0,0,1963121
1809,1706584688.172587156,1706584688.272415638,1869,1835,0,0.130099617,0.219466757,0,1,0,0,1,51.209445167,11.387226184,-1.771144439,0.064414917,0.095770062,0.715880868,0.688617017,1197,621,0.518796992,0.037196052,0.029539710,0.019241588,0.099088866,62.398531221,941,0.855588454,66.551880512,302.316311301,436.240543808,0.082661978,0.070724634,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005143,0.000007836,0.000013067,0.192920231,-0.961473840,0.195831149,0.000000015,0.000000030,0.000002033,0.999132430,0.033677870,0.024498756,0.000000000,0.085361841,0.055348052,1.526827922,0.082026185,66.470623233,0,59,59,0,0.049289891,0,0,0,0,0,0,1138,0,24368,95264,0,0,0,1964259
