frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_pause_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
3003,1624181402.454249382,1624181402.553942442,3008,3007,0,0.294639494,0.344063565,1,0,0,0,1,-17.850594682,1.508623467,-25.566315632,0.015004663,-0.142225048,0.983114878,0.114157924,1962,434,0.221202854,0.121056098,0.090765793,0.056968485,0.373809737,71.462490354,1756,0.722603539,304.148623851,450.571078866,514.172111283,0.239696261,0.173205367,0,0,0,0,1.000000000,0,1,0.044459293,0.011357998,0.044459293,0.011357998,0.115127193,0.030000000,1.250609366,0.121056098,0.000000000,0.000003474,0.000003786,0.000011939,0.073556902,-0.321334925,0.944104469,0.000000007,0.000000011,0.000000020,0.413088669,-0.910629693,-0.010550550,0.350000000,0.296339450,0.433746436,2.046536090,2.090966938,71.844960607,0,0.207685916,0.154742209,577,514,63,0.294087666,97,0,0,0,0,0,1287,98,388576,808325,656072,1498,0,3508537
3004,1624181402.554246902,1624181402.654019117,3009,3008,0,0.231347432,0.251226891,1,0,0,0,1,-17.705642638,1.613750929,-25.609089209,0.019082359,-0.143559238,0.984491729,0.099008301,1937,449,0.231801755,0.107292459,0.081717220,0.045629104,0.490584974,85.826853378,1740,0.724248697,317.784774079,436.981164305,505.426795243,0.252171565,0.182634928,0,0,0,0,1.000000000,0,1,0.051671391,0.009074177,0.051671391,0.009074177,0.122851824,0.030000000,1.318694423,0.107292459,0.000000000,0.000003409,0.000003896,0.000011788,0.115934520,-0.322462147,0.939455880,0.000000007,0.000000007,0.000000018,0.157620037,-0.987476870,0.006734575,0.350000000,0.308223601,0.410006437,2.046447446,1.868717529,72.549405820,0,0.210625733,0.156734219,493,457,36,0.254517295,94,0,0,0,0,0,1349,95,388859,808818,656166,1498,0,3509886
3005,1624181402.654244423,1624181402.754060745,3010,3009,0,0.158166269,0.184133033,1,0,0,0,1,-17.554534705,1.750760890,-25.626093782,0.021450079,-0.143971117,0.985386808,0.088459310,1901,445,0.234087322,0.112823754,0.079496203,0.047892665,0.602197184,99.464832703,1746,0.729596777,348.467813895,430.297752821,495.110405810,0.273549248,0.199580649,0,0,0,0,1.000000000,0,1,0.035107779,0.007318749,0.035107779,0.007318749,0.127608128,0.030000000,1.422304004,0.112823754,0.000000000,0.000003510,0.000003759,0.000011529,0.136414813,-0.348457146,0.927344928,0.000000005,0.000000006,0.000000015,0.033850046,-0.999372928,0.010388699,0.350000000,0.324491398,0.392250466,2.149232125,1.763946238,74.076517781,0,0.214987164,0.159957393,514,487,27,0.270384008,94,0,0,0,0,0,1293,94,389117,809332,656260,1498,0,3511179
3006,1624181402.754241943,1624181402.854096413,3011,3010,0,0.195858580,0.309276161,1,0,0,0,1,-17.413164984,1.945154424,-25.637879760,0.024716501,-0.141989514,0.986173635,0.081790178,1929,478,0.247796786,0.117974103,0.081421923,0.058336755,0.569766367,105.944774677,1765,0.733782666,355.030488006,435.073694341,505.022222769,0.274128059,0.201150418,0,0,0,0,1.000000000,0,1,0.049571094,0.012909269,0.049571094,0.012909269,0.127608128,0.030000000,1.432023092,0.117974103,0.000000000,0.000003356,0.000003597,0.000011572,0.154235337,-0.316189724,0.936074526,0.000000005,0.000000006,0.000000018,0.004117501,0.995315469,0.096592772,0.350000000,0.341078867,0.367674575,2.256313437,1.650401524,75.313490591,0,0.219732447,0.163563089,487,449,38,0.252462416,115,0,0,0,0,0,1327,115,389388,809819,656375,1498,0,3512506
3007,1624181402.854239702,1624181402.954183102,3012,3011,0,0.316211803,0.420473954,1,0,1,1,1,-17.256640744,2.122700586,-25.581343781,0.030276521,-0.132762625,0.987736004,0.076387196,1965,453,0.230534351,0.168165631,0.099361350,0.073862675,0.490310228,82.028532739,1782,0.732527445,349.259289076,424.701871201,531.402745981,0.267557029,0.195992867,0,0,0,0,1.000000000,0,1,0.068263333,0.013292988,0.068263333,0.013292988,0.131173990,0.033500372,1.395305633,0.168165631,0.000000000,0.000003354,0.000003715,0.000011920,0.182087293,-0.337494587,0.923548386,0.000000005,0.000000008,0.000000014,0.156327904,0.987683491,-0.006550463,0.400000000,0.352799223,0.362162053,2.414192932,1.541175015,76.073259713,1,0.222116854,0.165208566,85,63,22,0.043256997,138,561,0,0,27,0,1181,699,389435,809904,657074,1498,0,3513687
3008,1624181402.954237223,1624181403.054123402,3013,3012,0,0.366968212,0.470364377,1,0,1,1,1,-17.115755178,2.353316736,-25.570671047,0.032637068,-0.122167044,0.989137133,0.074951772,1982,439,0.221493441,0.164325905,0.092760330,0.069201986,0.530579504,78.462881735,1809,0.724805189,352.100206822,445.165043945,513.907336589,0.268538414,0.194638036,0,0,0,0,1.000000000,0,1,0.021959875,0.014793848,0.021959875,0.014793848,0.138547880,0.037917950,1.385660366,0.164325905,0.000000000,0.000003370,0.000003808,0.000011141,0.192398092,-0.335670643,0.922121572,0.000000006,0.000000007,0.000000016,0.016112248,-0.999708673,0.017971219,0.450000000,0.366264442,0.360367525,2.564253789,1.416714325,76.402812899,2,0.226195879,0.168061241,89,72,17,0.044904137,119,503,0,0,19,0,1271,622,389471,809993,657696,1498,0,3514958
3009,1624181403.054234743,1624181403.154036045,3014,3013,0,0.576487031,0.655508126,1,0,1,1,1,-16.956252070,2.596074747,-25.499608167,0.032228251,-0.101252273,0.991669698,0.072804714,1947,454,0.233179250,0.161684563,0.093740462,0.069671634,0.544967031,67.387621519,1795,0.721954150,340.071564971,451.850565611,503.985568783,0.262419588,0.189454911,0,0,0,0,1.000000000,0,1,0.062328997,0.014935716,0.062328997,0.014935716,0.133142749,0.042399268,1.348760842,0.161684563,0.000000000,0.000003249,0.000003706,0.000009461,0.209732290,-0.304576122,0.929110194,0.000000004,0.000000006,0.000000012,0.103088995,-0.994662433,-0.004393450,0.450000000,0.377262246,0.359412629,2.767803228,1.291841165,76.804621574,3,0.228648946,0.169616024,80,69,11,0.041088855,118,457,0,0,8,0,1292,575,389491,810073,658271,1498,0,3516250
3010,1624181403.154232264,1624181403.254041672,3015,3014,0,0.627599369,0.668015590,1,0,0,0,1,-16.795066097,2.832732487,-25.425774697,0.032910653,-0.076496364,0.993908117,0.072193145,2016,427,0.211805556,0.126844031,0.087008042,0.063337170,0.461151210,54.548390849,1858,0.717604927,330.810103722,486.911428539,515.588422979,0.248111928,0.178046342,0,0,0,0,1.000000000,0,1,0.046004978,0.012488768,0.046004978,0.012488768,0.149499060,0.042286549,1.267541355,0.126844031,0.000000000,0.000003398,0.000003613,0.000007705,0.202348302,-0.276981173,0.939327735,0.000000005,0.000000007,0.000000013,0.233701080,-0.972308174,0.000787776,0.450000000,0.385066835,0.364277285,2.981899648,1.165092922,76.779573566,0,0.230686262,0.170843847,506,447,59,0.250992063,98,0,0,0,0,0,1411,99,389720,810579,658369,1498,0,3517661
3011,1624181403.254229784,1624181403.354079008,3016,3015,0,0.470307627,0.531414179,1,0,0,0,1,-16.651279285,3.090510540,-25.389445134,0.031665664,-0.054623309,0.995389730,0.072200177,2077,403,0.194029851,0.084192491,0.056792940,0.039054228,0.311684282,57.979333808,1932,0.692334653,296.867895653,500.951587318,539.771066160,0.221942280,0.153658331,0,0,0,0,1.000000000,0,1,0.024339087,0.003001477,0.024339087,0.003001477,0.156708420,0.040023230,1.090924825,0.084192491,0.000000000,0.000003423,0.000003664,0.000007685,0.127294185,-0.172987630,0.976663438,0.000000005,0.000000011,0.000000017,0.245706903,-0.968808382,-0.032224771,0.450000000,0.382861400,0.383502653,3.196019223,1.042043915,76.965865494,0,0.231272186,0.170695892,270,256,14,0.129995185,58,0,0,0,0,0,1749,58,389815,810849,658427,1498,0,3519410
3012,1624181403.354227304,1624181403.454154015,3016,3016,0,0.345048309,0.416038753,1,0,0,0,1,-16.509472106,3.365078057,-25.341391508,0.031092306,-0.034464011,0.996318332,0.072078308,2234,549,0.245747538,0.082320342,0.055581179,0.036126167,0.187421242,74.741233673,2106,0.711975988,288.350248922,507.003289664,704.067891710,0.192307675,0.136918447,0,0,0,0,1.000000000,0,1,0.024880814,0.006976257,0.024880814,0.006976257,0.151711941,0.040023230,0.944147098,0.082320342,0.000000000,0.000002458,0.000003628,0.000007791,0.054633462,-0.008791999,0.998467769,0.000000003,0.000000006,0.000000015,0.152983665,-0.987919574,-0.024716675,0.450000000,0.377736119,0.396143222,3.430836515,0.918255648,77.688913791,0,0.230955117,0.170179737,299,269,30,0.133840645,47,0,0,0,0,0,1888,47,389935,811148,658474,1498,0,3521298
3013,1624181403.554222584,1624181403.654172421,3018,3017,0,0.231308562,0.372898938,1,0,0,0,1,-16.267143550,3.921791072,-25.196858955,0.031964094,-0.005793602,0.996924072,0.071324084,2306,664,0.287944493,0.120279816,0.091009518,0.059802397,0.193319959,99.237211880,2169,0.735987463,313.873693557,495.215953774,787.267159189,0.196618759,0.144708941,0,0,0,0,1.000000000,0,1,0.054880857,0.013258962,0.054880857,0.013258962,0.147832150,0.035749785,0.997867929,0.120279816,0.000000000,0.000002442,0.000004430,0.000012486,0.184016230,0.077736813,0.979844383,0.000000003,0.000000006,0.000000015,0.207999364,-0.977098642,0.044883283,0.450000000,0.377299352,0.383129867,3.975999686,0.790805385,78.838929307,0,0.231757320,0.170758618,502,458,44,0.217692975,148,0,0,0,0,0,1655,149,390127,811650,658622,1498,0,3522953
3014,1624181403.654220104,1624181403.754137754,3019,3018,0,0.113362987,0.142786237,1,0,0,0,1,-16.150343781,4.175670142,-25.075656160,0.031765051,0.005760082,0.996951291,0.071034678,2288,614,0.268356643,0.130402233,0.087099200,0.059280530,0.235000311,76.350565019,2147,0.736200384,324.373880435,500.171936176,756.076408430,0.205219106,0.151082385,0,0,0,0,1.000000000,0,1,0.026037709,0.013448551,0.026037709,0.013448551,0.154601327,0.035166133,1.034986371,0.130402233,0.000000000,0.000002223,0.000003756,0.000008867,0.187725195,0.103517407,0.976751451,0.000000002,0.000000005,0.000000013,-0.037216586,0.999304334,0.002402843,0.450000000,0.380016082,0.368754770,4.232898218,0.668215766,78.561320469,0,0.233726157,0.172243535,563,507,56,0.246066434,126,0,0,0,0,0,1598,127,390268,812213,658748,1498,0,3524551
3015,1624181403.754217625,1624181403.854220629,3020,3019,0,0.088978948,0.135315690,1,0,0,0,1,-16.039348589,4.385664410,-24.984946066,0.031895040,0.013274282,0.996947499,0.070015595,2347,705,0.300383468,0.084963247,0.060709949,0.038979366,0.154009084,90.988473324,2230,0.732989202,282.971297172,518.826800475,832.767822419,0.173117091,0.126892958,0,0,0,0,1.000000000,0,1,0.051216352,0.007959284,0.051216352,0.007959284,0.151546257,0.034314243,0.850705877,0.084963247,0.000000000,0.000002009,0.000003610,0.000008500,0.180863635,0.096244021,0.978787737,0.000000002,0.000000006,0.000000014,0.142635245,-0.989507961,0.023003973,0.450000000,0.376774680,0.384996209,4.381876994,0.553537739,79.960285154,0,0.233137221,0.171683913,368,345,23,0.156795910,92,0,0,0,0,0,1887,92,390396,812581,658840,1498,0,3526438
3016,1624181403.854215145,1624181403.954229355,3021,3020,0,0.098320615,0.165398377,1,0,0,0,1,-15.912982791,4.553079903,-24.891753711,0.032512088,0.019104323,0.996868872,0.069501375,2357,693,0.294017819,0.081702484,0.056617721,0.035201205,0.158566063,86.996671550,2236,0.727357697,290.396064680,508.046945384,827.928800098,0.178554536,0.129873016,0,0,0,0,1.000000000,0,1,0.066835366,0.004035793,0.066835366,0.004035793,0.140927850,0.033758601,0.870684550,0.081702484,0.000000000,0.000001915,0.000003556,0.000008527,0.181441380,0.099200379,0.978385563,0.000000003,0.000000006,0.000000012,0.195665267,-0.979831716,0.040557510,0.400000000,0.373183950,0.408111083,4.508684316,0.460114837,80.732540243,0,0.232875025,0.171360413,272,259,13,0.115400933,76,0,0,0,0,0,2009,76,390511,812853,658916,1498,0,3528447
3017,1624181403.954212904,1624181404.054177999,3022,3021,0,0.060691958,0.092663091,1,0,0,0,1,-15.790816831,4.714573712,-24.803018188,0.033835177,0.021719335,0.996767259,0.069559201,2273,674,0.296524417,0.075108873,0.052210199,0.032404750,0.217400523,81.525699495,2147,0.728841994,307.778665412,499.955358457,757.089736759,0.196685833,0.143352895,0,0,0,0,1.000000000,0,1,0.044862066,0.002408972,0.044862066,0.002408972,0.141700692,0.033758601,0.961055300,0.075108873,0.000000000,0.000001985,0.000003629,0.000007988,0.152331822,0.156020206,0.975936838,0.000000003,0.000000006,0.000000010,0.164537321,-0.986360303,0.004563219,0.350000000,0.370087229,0.402047004,4.583167655,0.371649783,80.852852781,0,0.232306736,0.170387757,303,280,23,0.133304004,65,0,0,0,0,0,1905,65,390635,813156,658981,1498,0,3530352
3018,1624181404.054210424,1624181404.154021263,3023,3022,0,0.082902290,0.120228819,1,0,0,0,1,-15.681018093,4.876499746,-24.736242736,0.036277252,0.022591523,0.996624571,0.070093135,2417,740,0.306164667,0.087205709,0.058296813,0.036431929,0.197970727,80.565691713,2257,0.732601442,308.090213735,511.545950838,833.845288984,0.186328194,0.136504304,0,0,0,0,1.000000000,0,1,0.041942973,0.005432121,0.041942973,0.005432121,0.133592047,0.033758601,0.915141510,0.087205709,0.000000000,0.000001856,0.000003376,0.000007552,0.114412140,0.163904587,0.979818937,0.000000003,0.000000006,0.000000010,0.028792867,0.998155370,0.053449301,0.300000000,0.362155798,0.366019583,4.689042268,0.295144863,80.998868784,0,0.230335930,0.168501897,333,313,20,0.137774100,94,0,0,0,0,0,1988,96,390785,813489,659075,1498,0,3532340
3019,1624181404.154207945,1624181404.253953934,3024,3023,0,0.101831457,0.155067044,1,0,0,0,1,-15.580468768,5.044370556,-24.656365289,0.038572272,0.021335416,0.996569898,0.070038689,2454,767,0.312550937,0.086184743,0.062389680,0.039891355,0.206634640,82.408195985,2290,0.734682214,317.803564417,541.066750395,823.551954283,0.188896432,0.138778849,0,0,0,0,1.000000000,0,1,0.014189404,0.006143317,0.014189404,0.006143317,0.128521257,0.033758601,0.930390339,0.086184743,0.000000000,0.000001798,0.000003188,0.000007126,0.075419021,0.164859892,0.983429300,0.000000003,0.000000005,0.000000011,0.056794019,0.998243556,0.016859486,0.250000000,0.354728562,0.317312037,4.793596835,0.230196437,80.891614477,0,0.227577913,0.166033550,362,326,36,0.147514262,104,0,0,0,0,0,1987,105,390942,813851,659179,1498,0,3534327
3020,1624181404.254205465,1624181404.353989363,3025,3024,0,0.053331491,0.122039643,1,0,0,0,1,-15.481731530,5.210825658,-24.547643759,0.039786539,0.022503252,0.996517670,0.069736423,2408,742,0.308139535,0.082891581,0.054518072,0.036278836,0.200850075,82.962604477,2261,0.736980775,331.235229560,520.079166393,814.999137227,0.198783256,0.146499438,0,0,0,0,1.000000000,0,1,0.031998398,0.005710818,0.031998398,0.005710818,0.128521257,0.033758601,0.982150110,0.082891581,0.000000000,0.000001800,0.000003193,0.000006953,0.137511261,0.142569981,0.980185928,0.000000003,0.000000005,0.000000009,-0.022455901,0.999700208,-0.009758381,0.200000000,0.348561068,0.311840507,4.907030035,0.175118411,80.732770481,0,0.226135538,0.164722708,372,331,41,0.154485050,82,0,0,0,0,0,1953,83,391093,814223,659261,1498,0,3536280
3021,1624181404.354202986,1624181404.454075098,3026,3025,0,0.076001430,0.149946750,1,0,0,0,1,-15.401023232,5.357888088,-24.457568795,0.039729883,0.019990059,0.996526989,0.070398107,2446,762,0.311529027,0.079695750,0.053749911,0.034388816,0.182756794,87.786543043,2290,0.739385670,323.933086228,546.327193282,822.932904613,0.191314901,0.141455496,0,0,0,0,1.000000000,0,1,0.015572612,0.007767330,0.015572612,0.007767330,0.128521257,0.037185165,0.947097932,0.079695750,0.000000000,0.000001855,0.000003070,0.000007211,0.184682059,0.100978750,0.977596967,0.000000002,0.000000006,0.000000013,0.192185335,-0.980591762,0.038789083,0.150000000,0.333557255,0.269611554,4.966642642,0.131981363,80.891440384,0,0.222892309,0.161976240,365,336,29,0.149223222,84,0,0,0,0,0,1997,84,391249,814588,659345,1498,0,3538277
3022,1624181404.454200745,1624181404.554095745,3027,3026,0,0.101564416,0.164166178,1,0,0,0,1,-15.317521578,5.506126031,-24.359912548,0.038603406,0.018788625,0.996600990,0.070308121,2505,738,0.294610778,0.076916961,0.052932962,0.034121565,0.166162917,95.378837290,2337,0.738229472,328.710782118,552.125734983,844.405759545,0.190530215,0.140655020,0,0,0,0,1.000000000,0,1,0.024372491,0.007501664,0.024372491,0.007501664,0.133592047,0.037185165,0.942968419,0.076916961,0.000000000,0.000001852,0.000003078,0.000008020,0.200239711,0.105423364,0.974058506,0.000000003,0.000000007,0.000000013,0.287531940,-0.956027875,0.057758853,0.150000000,0.323757143,0.277324649,5.008358444,0.093550568,82.102371961,0,0.220323519,0.160254180,349,334,15,0.139321357,82,0,0,0,0,0,2074,82,391385,814937,659427,1498,0,3540351
3023,1624181404.554198265,1624181404.654144287,3028,3027,0,0.076601507,0.137128016,1,0,0,0,1,-15.235454565,5.645218808,-24.259893741,0.037860269,0.019207396,0.996637550,0.070080448,2428,718,0.295716639,0.079471099,0.056892117,0.036784360,0.191856709,76.426647330,2276,0.732152886,321.427444409,540.959605486,803.992918516,0.192889647,0.141224712,0,0,0,0,1.000000000,0,1,0.025301242,0.002438190,0.025301242,0.002438190,0.141129236,0.033748857,0.961559484,0.079471099,0.000000000,0.000001915,0.000003152,0.000007452,0.189192973,0.128707486,0.973468234,0.000000003,0.000000006,0.000000012,0.206876377,-0.978349628,0.005845588,0.150000000,0.314659491,0.286917929,5.014221390,0.062611433,82.350579809,0,0.217983188,0.158655147,278,258,20,0.114497529,74,0,0,0,0,0,2075,75,391504,815215,659501,1498,0,3542426
3024,1624181404.654195786,1624181404.754246950,3029,3028,0,0.077399888,0.149185416,1,0,0,0,1,-15.171951054,5.783585693,-24.173925071,0.036327766,0.020206748,0.996704406,0.069658510,2415,749,0.310144928,0.080095030,0.053570490,0.032850385,0.185725314,80.886820232,2270,0.737852449,327.188907287,539.555088026,808.181063638,0.195345401,0.144136083,0,0,0,0,1.000000000,0,1,0.014389709,0.007069534,0.014389709,0.007069534,0.140947322,0.033215930,0.981382190,0.080095030,0.000000000,0.000001864,0.000003191,0.000007173,0.184875731,0.133526279,0.973648652,0.000000003,0.000000006,0.000000012,0.234440636,-0.972123465,0.003682020,0.150000000,0.299416508,0.295431966,4.984379026,0.041783824,82.103578152,0,0.215141880,0.156730205,331,310,21,0.137060041,83,0,0,0,0,0,2001,83,391629,815546,659584,1498,0,3544427
3025,1624181404.754193306,1624181404.854228735,3030,3029,0,0.078778617,0.142555653,1,0,0,0,1,-15.111284718,5.894955233,-24.104939382,0.031684392,0.017936050,0.996888419,0.069913358,2435,724,0.297330595,0.070674901,0.050714560,0.032698493,0.187141637,86.568538428,2289,0.729652753,322.264333203,526.390633976,821.520184725,0.192952417,0.140788263,0,0,0,0,1.000000000,0,1,0.014351667,0.005075073,0.014351667,0.005075073,0.142318514,0.030000000,0.966924530,0.070674901,0.000000000,0.000001846,0.000003291,0.000007245,0.199572203,0.130241269,0.971189038,0.000000002,0.000000006,0.000000012,0.103127828,-0.994666861,0.001577084,0.150000000,0.278663731,0.309061342,4.888097187,0.027877667,81.458763438,0,0.211112038,0.153790586,306,285,21,0.125667351,71,0,0,0,0,0,2058,71,391764,815852,659655,1498,0,3546485
3026,1624181404.854190826,1624181404.954278231,3031,3030,0,0.102618522,0.168829377,1,0,0,0,1,-15.060704324,6.008144262,-24.002747235,0.030603453,0.018608509,0.996935574,0.069545767,2465,737,0.298985801,0.089688249,0.062597720,0.040313271,0.188732318,91.606855510,2329,0.731412409,331.180573735,552.191182655,820.087744832,0.194416465,0.142198615,0,0,0,0,1.000000000,0,1,0.029170867,0.009059531,0.029170867,0.009059531,0.129171812,0.030499819,0.984601451,0.089688249,0.000000000,0.000001851,0.000003108,0.000007671,0.218503120,0.102429560,0.970445553,0.000000003,0.000000005,0.000000011,-0.062179919,0.997794650,0.023227018,0.150000000,0.259612028,0.312296157,4.805413456,0.017121664,80.741867480,0,0.207126458,0.150842995,353,336,17,0.143204868,100,0,0,0,0,0,2012,100,391894,816205,659755,1498,0,3548497
3027,1624181404.954188585,1624181405.054229021,3032,3031,0,0.095240928,0.125935982,1,0,0,0,1,-15.003508302,6.102619929,-23.907354628,0.027525844,0.017202853,0.997084736,0.069053735,2403,721,0.300041615,0.076946041,0.055264045,0.036041313,0.181589154,87.372955032,2248,0.731941083,315.573978279,516.340673842,813.488902381,0.191791234,0.140379884,0,0,0,0,1.000000000,0,1,0.014555637,0.003070313,0.014555637,0.003070313,0.110222117,0.030000000,0.976593154,0.076946041,0.000000000,0.000001879,0.000003290,0.000007689,0.177363196,0.108511198,0.978144987,0.000000003,0.000000006,0.000000011,0.012788332,0.999914991,0.002543497,0.100000000,0.244175975,0.288269290,4.680891621,0.015770704,81.009088595,0,0.203338169,0.148062346,270,251,19,0.112359551,93,0,0,0,0,0,2040,93,391983,816475,659848,1498,0,3550537
3028,1624181405.054186106,1624181405.154194832,3033,3032,0,0.105367894,0.170676336,1,0,0,0,1,-14.940799166,6.191062538,-23.795641343,0.023087087,0.015738260,0.997242682,0.068748281,2452,743,0.303017945,0.077393395,0.053891821,0.034789889,0.168298934,79.389813826,2312,0.731659458,305.283612869,556.348351131,829.964702928,0.180470687,0.132043085,0,0,0,0,1.000000000,0,1,0.026063739,0.001771911,0.026063739,0.001771911,0.102072494,0.030000000,0.924828486,0.077393395,0.000000000,0.000001834,0.000003121,0.000007374,0.183120266,0.095719102,0.978419553,0.000000003,0.000000006,0.000000014,0.054810076,-0.998357256,0.016692654,0.050000000,0.226061946,0.251627028,4.537529441,0.014134462,81.055435199,0,0.198934782,0.144932599,263,247,16,0.107259380,82,0,0,0,0,0,2107,82,392087,816738,659930,1498,0,3552644
3029,1624181405.154183626,1624181405.254122019,3034,3033,0,0.124952185,0.179139155,1,0,0,0,1,-14.878168326,6.269897661,-23.720485530,0.018528856,0.012563221,0.997385122,0.068715097,2427,747,0.307787392,0.069346032,0.052395352,0.033346803,0.199005921,81.286711239,2274,0.735883601,311.548646590,560.425679088,801.424983192,0.186177110,0.137004682,0,0,0,0,1.000000000,0,1,0.022703319,0.001627460,0.022703319,0.001627460,0.112268650,0.030000000,0.955337739,0.069346032,0.000000000,0.000001838,0.000002885,0.000007233,0.185551938,0.101910144,0.977335562,0.000000003,0.000000006,0.000000011,0.261269307,-0.965255908,0.004402431,0.000000000,0.208763891,0.196113461,4.367470595,0.013907867,81.750389685,0,0.195122658,0.142310087,298,279,19,0.122785332,71,0,0,0,0,0,2058,71,392200,817036,660001,1498,0,3554702
3030,1624181405.254181147,1624181405.354105234,3034,3034,0,0.069252756,0.131764650,1,0,0,0,1,-14.828072360,6.344133644,-23.621222662,0.016801885,0.010857017,0.997412814,0.069047082,2424,701,0.289191419,0.077060799,0.054878931,0.035344237,0.171198715,86.703167689,2281,0.718141666,302.054111994,512.034943752,823.992084150,0.184395086,0.132421794,0,0,0,0,1.000000000,0,1,0.009167980,0.003479988,0.009167980,0.003479988,0.114061222,0.032209142,0.927480959,0.077060799,0.000000000,0.000001843,0.000003214,0.000007749,0.158770949,0.100473717,0.982189807,0.000000003,0.000000005,0.000000011,0.213583220,-0.976464333,0.029993561,0.000000000,0.194266266,0.171982574,4.203767793,0.012695322,83.358128527,0,0.191936816,0.140028860,332,313,19,0.136963696,70,0,0,0,0,0,2021,71,392323,817368,660071,1498,0,3556723
3031,1624181405.454176426,1624181405.554115295,3036,3035,0,0.073081959,0.122431903,1,0,0,0,1,-14.738274580,6.462568852,-23.438734540,0.013912469,0.003834986,0.997502290,0.069144185,2437,746,0.306114075,0.082199206,0.056549211,0.035623596,0.178371762,87.533726244,2289,0.732488301,302.516144971,556.735570934,817.414006091,0.180427226,0.132160832,0,0,0,0,1.000000000,0,1,0.033756826,0.006827976,0.033756826,0.006827976,0.117433723,0.030770082,0.925653185,0.082199206,0.000000000,0.000002295,0.000004123,0.000009768,0.123297446,0.116434230,0.985515505,0.000000002,0.000000006,0.000000012,0.130059731,-0.991435469,0.011839626,0.000000000,0.187600640,0.172297221,4.126384703,0.011584647,84.835848149,0,0.189861064,0.138953985,342,323,19,0.140336479,90,0,0,0,0,0,2005,90,392449,817710,660161,1498,0,3558728
3032,1624181405.554173946,1624181405.654131174,3037,3036,0,0.121837118,0.176020556,1,0,0,0,1,-14.689605746,6.498656675,-23.348185480,0.012155278,-0.001863480,0.997471189,0.070000021,2432,728,0.299342105,0.073895546,0.053974105,0.034071454,0.182018759,86.493985104,2267,0.729766757,319.388525612,539.640360618,795.352351385,0.193056182,0.140885984,0,0,0,0,1.000000000,0,1,0.024697741,0.002751103,0.024697741,0.002751103,0.114061222,0.030000000,0.986764063,0.073895546,0.000000000,0.000001908,0.000003492,0.000008302,0.127147833,0.123298302,0.984190509,0.000000003,0.000000006,0.000000011,0.358015218,-0.933586678,0.015524733,0.000000000,0.187330516,0.175282322,3.611201643,0.012803234,85.423485721,0,0.189898489,0.139152362,260,247,13,0.106907895,66,0,0,0,0,0,2104,68,392538,817970,660227,1498,0,3560832
3033,1624181405.654171467,1624181405.754078627,3038,3037,0,0.076639138,0.104567960,1,0,0,0,1,-14.622619132,6.530570720,-23.224905797,0.011268219,-0.004985529,0.997449930,0.070298006,2459,673,0.273688491,0.075313489,0.051967230,0.033639717,0.147625228,85.857205087,2322,0.718693892,313.926635837,536.119816201,818.760765290,0.188114380,0.135196656,0,0,0,0,1.000000000,0,1,0.019026310,0.001682058,0.019026310,0.001682058,0.105570218,0.030000000,0.953250110,0.075313489,0.000000000,0.000001876,0.000003446,0.000008278,0.119476114,0.102842429,0.987496275,0.000000003,0.000000007,0.000000017,0.115877998,-0.992921054,-0.026078141,0.000000000,0.185045779,0.149976964,3.450479676,0.013182069,84.754485381,0,0.189473270,0.138676748,262,248,14,0.106547377,70,0,0,0,0,0,2127,70,392632,818232,660297,1498,0,3562959
