frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
1901,1517157426.443679094,1517157426.544518232,1923,1920,0,0.087224233,0.186979373,1,1,0,0,0,1,154.160016824,63.880313286,-5.370680069,0.055206917,0.008073941,0.988826946,-0.138232697,751,313,0.416777630,0.033394159,0.025960017,0.013800781,0.161997163,23.641619011,601,0.866329591,40.913351051,123.319520534,356.431212585,0.078579169,0.068075459,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004689,0.000007061,0.000011863,0.867210083,0.497604344,-0.018346335,0.000000057,0.000000115,0.000008923,0.989600875,0.130355958,-0.060806521,0.000000000,0.152749422,0.074218507,4.921657821,0.357928767,24.870559454,0,0.084006227,0.072992657,0.000000000,1,1,0,0.227267001,0.202895781,0.369636712,0.359754433,11,11,0,0.014647137,0,0,0,0,0,0,0,738,2,20544,80026,23638,803,3622,0,1343783
1902,1517157426.544538975,1517157426.645378351,1923,1921,0,0.373053429,0.669518922,1,1,0,0,0,1,153.885837929,63.800344891,-5.361347135,0.049890911,0.007582779,0.989024180,-0.138868895,747,304,0.406961178,0.034479316,0.024665703,0.014576068,0.169650291,22.491871250,567,0.867715808,40.203973623,109.407908560,342.382980996,0.081716247,0.070906479,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004961,0.000007240,0.000011925,0.855171367,0.515686419,-0.052435201,0.000000063,0.000000161,0.000008793,0.990683706,0.126578178,-0.050237031,0.000000000,0.154602038,0.078276107,5.024805821,0.331760677,24.649049529,0,0.083980386,0.073017132,0.000000000,1,1,0,0.227267001,0.202895781,0.369523009,0.359875064,13,13,0,0.017402945,5,0,0,0,0,0,0,729,5,20546,80039,23643,803,3622,0,1344512
1903,1517157426.645399094,1517157426.746238232,1923,1922,0,0.335250090,0.401991051,1,1,0,0,0,1,153.613748289,63.713994431,-5.345213038,0.043425356,0.007706003,0.987343090,-0.152343293,753,334,0.443559097,0.035279039,0.025933182,0.016347855,0.128561503,28.996808064,591,0.870079331,39.994879161,121.174183574,353.047821860,0.077778230,0.067673230,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004816,0.000006691,0.000012731,0.861711977,0.505617624,-0.042465119,0.000000043,0.000000137,0.000008847,0.994072636,0.100037577,-0.042568517,0.000000000,0.153595045,0.083432448,5.116583513,0.354386178,24.875597129,0,0.083833213,0.072885990,0.000000000,1,1,0,0.227267001,0.202895781,0.368875430,0.359228714,27,25,2,0.035856574,3,0,0,0,0,0,0,721,5,20550,80066,23646,803,3622,0,1345233
1904,1517157426.746258974,1517157426.847098351,1924,1923,0,0.358586642,0.491889358,1,1,0,0,0,1,153.330900838,63.616431059,-5.335500675,0.047166137,0.016749498,0.984265277,-0.169459952,779,331,0.424903723,0.028327001,0.021218158,0.013799213,0.164708874,24.693185399,624,0.865396493,41.611109836,125.730998854,372.665302849,0.077056553,0.066684471,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004591,0.000006503,0.000012249,0.850539015,0.521236528,-0.069970464,0.000000051,0.000000142,0.000007860,0.996329554,0.065791424,-0.054762297,0.000000000,0.154891574,0.082418109,5.213876433,0.385565265,24.782527730,0,0.083501798,0.072548560,0.000000000,1,1,0,0.227267001,0.202895781,0.367417170,0.357565640,18,18,0,0.023106547,1,0,0,0,0,0,0,757,4,20552,80084,23647,803,3622,0,1345990
1905,1517157426.847119093,1517157426.947958231,1925,1924,0,0.357822525,0.444875709,1,1,0,0,0,1,153.041509713,63.509157421,-5.327191867,0.048494269,0.019357808,0.981037169,-0.186653836,769,329,0.427828349,0.035441215,0.023825788,0.016221550,0.207050860,21.351799357,615,0.874089269,46.740730626,121.658653140,369.165516401,0.086949000,0.076001188,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004514,0.000006873,0.000011025,0.840499891,0.528545004,-0.119164221,0.000000058,0.000000112,0.000008144,0.997700596,0.034546333,-0.058310137,0.000000000,0.155993492,0.088714065,5.311596266,0.398643747,24.753277028,0,0.083359218,0.072413230,0.000000000,1,1,0,0.227267001,0.202895781,0.366789799,0.356898649,12,11,1,0.015604681,0,0,0,0,0,0,0,754,3,20553,80096,23647,803,3622,0,1346744
1906,1517157426.947978973,1517157427.048758268,1926,1925,0,0.246666055,0.394649776,1,1,0,0,0,1,152.765385866,63.390426385,-5.320632067,0.047433707,0.019128651,0.979113728,-0.196775117,799,345,0.431789737,0.031900571,0.022461371,0.014732946,0.156892739,23.439449564,620,0.878849437,47.204260918,125.592984323,372.089405485,0.086631340,0.076135905,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004577,0.000006484,0.000011338,0.848272701,0.525380971,-0.066394727,0.000000056,0.000000093,0.000007896,0.998274132,0.014434859,-0.056924438,0.000000000,0.156924678,0.086676347,5.391933949,0.390686631,24.512368931,0,0.083351631,0.072458904,0.000000000,1,1,0,0.227267001,0.202895781,0.366756418,0.357123758,11,11,0,0.013767209,4,0,0,0,0,0,0,781,7,20552,80107,23651,803,3622,0,1347525
1907,1517157427.048779011,1517157427.149618387,1927,1926,0,0.204085393,0.328239648,1,1,0,0,0,1,152.481968225,63.267435468,-5.315445876,0.043320654,0.017264651,0.978050266,-0.203083554,763,323,0.423328965,0.030640955,0.024111066,0.016229624,0.166105111,24.590434277,605,0.870061957,46.447314930,119.771298618,360.168870431,0.088237879,0.076772421,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004768,0.000006695,0.000011622,0.848636352,0.525574572,-0.059897513,0.000000051,0.000000119,0.000008566,0.998894788,0.005574894,-0.046670367,0.000000000,0.156584674,0.084182018,5.471449872,0.372898501,24.633609332,0,0.083306126,0.072453260,0.000000000,1,1,0,0.227267001,0.202895781,0.366556189,0.357095944,19,19,0,0.024901704,2,0,0,0,0,0,0,740,4,20554,80126,23653,803,3622,0,1348265
1908,1517157427.149638891,1517157427.250478268,1928,1927,0,0.314037989,0.449393244,1,1,0,0,0,1,152.188271286,63.132048502,-5.306081192,0.043650656,0.018234770,0.976247598,-0.211430228,777,324,0.416988417,0.036753851,0.027822201,0.016403725,0.150025128,26.757311293,628,0.856962960,44.714606229,133.333374870,360.124758067,0.083085974,0.071201602,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004717,0.000006570,0.000012226,0.855493492,0.511452614,-0.080914201,0.000000047,0.000000134,0.000008663,0.998630775,-0.015253333,-0.050039089,0.000000000,0.156538704,0.091232752,5.569894331,0.386045979,24.748617668,0,0.083000469,0.072130015,0.000000000,1,1,0,0.227267001,0.202895781,0.365211264,0.355502782,26,25,1,0.033462033,3,0,0,0,0,0,0,745,6,20558,80152,23656,803,3622,0,1349010
1909,1517157427.250499964,1517157427.351338387,1928,1928,0,0.236432619,0.405735555,1,1,0,0,0,1,151.891089622,62.991178732,-5.300997146,0.040325453,0.019022671,0.975953431,-0.213370328,797,331,0.415307403,0.031566116,0.023018617,0.013226904,0.163586328,23.379640686,622,0.865324225,42.106839912,129.315369015,366.809459241,0.078231814,0.067695884,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004801,0.000006501,0.000012040,0.859132783,0.510192226,-0.039934355,0.000000054,0.000000069,0.000008346,0.998865952,-0.015364965,-0.045063587,0.000000000,0.158385558,0.088077664,5.661220669,0.376552148,24.511621454,0,0.083001332,0.072093146,0.000000000,1,1,0,0.227267001,0.202895781,0.365215062,0.355321073,14,14,0,0.017565872,2,0,0,0,0,0,0,778,5,20559,80166,23658,803,3622,0,1349788
1910,1517157427.452219963,1517157427.553059340,1929,1929,0,0.200598004,0.434737341,1,1,0,0,0,1,151.290823814,62.710103979,-5.277618961,0.054910874,0.013915678,0.975528060,-0.212452711,790,319,0.403797468,0.033844623,0.025374171,0.015041447,0.135992879,27.972862691,623,0.868020300,39.519166270,126.847747644,374.409732770,0.073078537,0.063433654,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006487,0.000008376,0.000017219,0.873381241,0.486921717,-0.010604175,0.000000047,0.000000062,0.000010057,0.997321774,-0.024680051,-0.068848921,0.000000000,0.157639912,0.089626802,6.082157391,0.372686774,24.687951116,0,0.082269298,0.071418723,0.000000000,1,1,0,0.227267001,0.202895781,0.361994030,0.351997085,19,17,2,0.024050633,2,0,0,0,0,0,0,765,6,20567,80185,23660,803,3622,0,1350553
1911,1517157427.855659962,1517157427.956499338,1931,1930,0,0.091831220,0.211063593,1,1,0,0,0,1,150.086845455,62.132904704,-5.212729852,0.051520143,0.012156119,0.975855267,-0.211906588,766,332,0.433420366,0.030050491,0.022173358,0.014604126,0.146213640,33.586883696,604,0.877767993,35.357245975,131.723023220,363.091598769,0.066690159,0.058538487,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008463,0.000011168,0.000024515,0.876471079,0.476386209,-0.069675150,0.000000031,0.000000056,0.000010465,0.997451991,-0.016213871,-0.069473995,0.000000000,0.157643091,0.090221730,7.162038040,0.371995758,25.185090622,0,0.081293666,0.070637759,0.000000000,1,1,0,0.227267001,0.202895781,0.357701144,0.348147993,14,14,0,0.018276762,2,0,0,0,0,0,0,748,4,20569,80199,23662,803,3622,0,1351301
1912,1517157427.956520081,1517157428.057297230,1932,1931,0,0.321926316,0.685146871,1,1,0,0,0,1,149.782935741,61.978607398,-5.203722083,0.053879750,-0.009484722,0.977717010,-0.202673286,775,321,0.414193548,0.029848789,0.018967097,0.011421704,0.142121499,25.934297434,629,0.868309442,39.832263736,122.495066483,383.839308609,0.072930606,0.063326333,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006101,0.000008196,0.000017540,0.878825797,0.476055360,-0.032194916,0.000000049,0.000000116,0.000008838,0.997849682,0.007135791,-0.065154374,0.000000000,0.157039617,0.089441758,6.970864137,0.380243281,25.282741805,0,0.080383404,0.069869708,0.000000000,1,1,0,0.227267001,0.202895781,0.353695890,0.344362547,9,8,1,0.011612903,4,0,0,0,0,0,0,761,5,20571,80208,23666,803,3622,0,1352062
1913,1517157428.057317972,1517157428.158157349,1933,1932,0,0.909484627,1.162634904,1,1,0,0,0,1,149.463144446,61.833676775,-5.190850660,0.042599202,-0.019963432,0.986341389,-0.157852570,809,332,0.410383189,0.023352229,0.017596618,0.010454825,0.143906090,26.046461560,639,0.869781914,39.536778732,122.310957073,393.942907475,0.071136100,0.061872893,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005405,0.000007608,0.000014817,0.862919922,0.500644397,-0.068734239,0.000000046,0.000000111,0.000008294,0.995429414,0.088753802,-0.035256831,0.000000000,0.157933420,0.105737088,7.055610376,0.434733172,25.260628379,0,0.080122489,0.069681239,0.000000000,1,1,0,0.227267001,0.202895781,0.352547835,0.343433652,15,14,1,0.018541409,2,0,0,0,0,0,0,790,4,20573,80223,23668,803,3622,0,1352852
1914,1517157428.158178091,1517157428.259017229,1934,1933,0,0.738427805,1.179908401,1,1,0,0,0,1,149.136785147,61.731384050,-5.180061838,0.039149686,-0.009478457,0.991496951,-0.123738661,840,344,0.409523810,0.031916212,0.024079405,0.015508492,0.139254289,25.174713766,650,0.876733862,43.578607594,129.176337626,397.122065034,0.076470198,0.067044012,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004928,0.000007522,0.000013700,0.881385313,0.471071630,-0.035375822,0.000000048,0.000000102,0.000008494,0.985809259,0.162830120,-0.040822254,0.000000000,0.158248969,0.105671974,7.132893682,0.439781475,25.104119923,0,0.080238619,0.069828391,0.000000000,1,1,0,0.227267001,0.202895781,0.353058818,0.344158912,27,27,0,0.032142857,3,0,0,0,0,0,0,809,4,20575,80250,23671,803,3622,0,1353661
1915,1517157428.259037971,1517157428.359877348,1935,1934,0,0.265691781,0.555682447,1,1,0,0,0,1,148.805419895,61.635640762,-5.171339218,0.040904795,-0.005028053,0.989933864,-0.135397421,836,344,0.411483254,0.029767335,0.023055263,0.014217909,0.161365934,24.342476522,664,0.867410187,43.996362033,124.032153126,407.931849207,0.076387829,0.066259581,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004798,0.000007728,0.000012394,0.872096783,0.487709132,-0.039837209,0.000000046,0.000000069,0.000008173,0.989637542,0.137199908,-0.042352338,0.000000000,0.157889607,0.104155232,7.204967116,0.406260873,25.203555725,0,0.079578268,0.069260990,0.000000000,1,1,0,0.227267001,0.202895781,0.350153203,0.341362394,20,19,1,0.023923445,1,0,0,0,0,0,0,815,1,20578,80270,23672,803,3622,0,1354476
1916,1517157428.359898090,1517157428.460737228,1936,1935,0,0.931601794,1.120803161,1,1,0,0,0,1,148.459922728,61.533199885,-5.157364087,0.026435224,0.018927841,0.983800766,-0.176292282,829,327,0.394451146,0.033145165,0.024158662,0.015065971,0.175674354,24.570631096,665,0.868731188,40.184808052,131.744311374,405.777120584,0.069559242,0.060428283,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004715,0.000007738,0.000011906,0.863401328,0.492475820,-0.109570588,0.000000047,0.000000071,0.000008323,0.998447993,0.051057719,-0.022242182,0.000000000,0.157638891,0.103759917,7.300723522,0.463800266,25.376225382,0,0.078531803,0.068301379,0.000000000,1,1,0,0.227267001,0.202895781,0.345548640,0.336632822,19,19,0,0.022919180,3,0,0,0,0,0,0,805,5,20581,80289,23675,803,3622,0,1355281
1917,1517157428.460757971,1517157428.561597347,1937,1936,0,1.187096170,1.267368258,1,1,0,0,0,1,148.135099968,61.414540903,-5.150045917,0.010417936,0.037028100,0.972209981,-0.230928864,829,350,0.422195416,0.030338108,0.022920251,0.013376729,0.141020482,25.397518540,651,0.867854451,42.550512852,137.081301410,385.341433654,0.075314208,0.065361771,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004574,0.000006629,0.000012382,0.865443077,0.491206033,-0.098614981,0.000000049,0.000000057,0.000007581,0.998124329,-0.060955990,-0.005673641,0.000000000,0.156396857,0.099902437,7.384827545,0.557289050,25.537741782,0,0.078107334,0.067947747,0.000000000,1,1,0,0.227267001,0.202895781,0.343680930,0.334889896,15,13,2,0.018094089,4,0,0,0,0,0,0,810,4,20586,80304,23679,803,3622,0,1356091
1918,1517157428.561618090,1517157428.662457228,1938,1937,0,0.975233302,1.282660293,1,1,0,0,0,1,147.839302884,61.266836366,-5.142765618,0.004066856,0.025826451,0.960754065,-0.276166766,870,331,0.380459770,0.024670046,0.018719659,0.011577227,0.126625971,26.786885035,667,0.875574090,40.231598283,148.431720098,395.344599756,0.068888789,0.060317239,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004592,0.000006290,0.000013362,0.864632503,0.492242354,-0.100539043,0.000000051,0.000000100,0.000008334,0.989560939,-0.143250248,0.015764358,0.000000000,0.154761826,0.111465680,7.437925939,0.646894702,25.681669470,0,0.077737739,0.067642543,0.000000000,1,1,0,0.227267001,0.202895781,0.342054670,0.333385657,18,17,1,0.020689655,1,0,0,0,0,0,0,849,3,20586,80322,23680,803,3622,0,1356940
1919,1517157428.662477970,1517157428.763317347,1939,1938,0,0.334125881,0.522971948,1,1,0,0,0,1,147.575763729,61.113335632,-5.132937449,0.009451745,0.024533091,0.957566011,-0.287012415,852,339,0.397887324,0.026303165,0.017936696,0.012588532,0.130411163,26.299669435,657,0.870643812,37.943029176,138.846274854,395.223680293,0.066332461,0.057751947,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004699,0.000006629,0.000013389,0.861301367,0.498548307,-0.098028262,0.000000048,0.000000060,0.000007866,0.985267805,-0.170855006,0.007477902,0.000000000,0.153527460,0.110301990,7.456745520,0.665140344,25.758019212,0,0.076766443,0.066814879,0.000000000,1,1,0,0.227267001,0.202895781,0.337780861,0.329306400,10,10,0,0.011737089,3,0,0,0,0,0,0,839,3,20586,80332,23683,803,3622,0,1357779
1920,1517157428.763338089,1517157428.864177227,1942,1939,0,0.385322354,0.583953253,1,1,0,0,0,1,147.315176568,60.946504751,-5.117924705,0.028128440,0.030627473,0.955585110,-0.291766768,861,346,0.401858304,0.028501770,0.020601156,0.013150298,0.142883579,23.974533156,673,0.869577638,37.091218243,137.095651586,411.038880240,0.063379334,0.055113251,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004569,0.000006629,0.000012805,0.865853327,0.484449874,-0.124925322,0.000000053,0.000000083,0.000007410,0.982095380,-0.185362881,-0.033604562,0.000000000,0.152702394,0.112284801,7.473520192,0.673848492,25.471452592,0,0.075921683,0.066029705,0.000000000,1,1,0,0.227267001,0.202895781,0.334063824,0.325436558,14,13,1,0.016260163,2,0,0,0,0,0,0,845,2,20589,80346,23685,803,3622,0,1358624
1921,1517157428.864197969,1517157428.965037346,1942,1940,0,0.165631293,0.246888933,1,1,0,0,0,1,147.058689360,60.770737375,-5.104909489,0.030182760,0.027662459,0.954644315,-0.294920363,874,364,0.416475973,0.031071175,0.023391349,0.014583274,0.132756421,27.132772400,682,0.874113205,44.444624517,143.093411460,408.607169753,0.074553354,0.065168071,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004441,0.000006617,0.000012662,0.854326595,0.500593397,-0.139758073,0.000000043,0.000000116,0.000007425,0.981150917,-0.189858092,-0.036010874,0.000000000,0.151240357,0.111275619,7.498970980,0.679461929,25.646010261,0,0.075720393,0.065884335,0.000000000,1,1,0,0.227267001,0.202895781,0.333178123,0.324720085,23,22,1,0.026315789,4,0,0,0,0,0,0,843,8,20590,80369,23689,803,3622,0,1359467
1922,1517157428.965058088,1517157429.065837383,1942,1941,0,0.173651466,0.244524121,1,1,0,0,0,1,146.802426527,60.591839549,-5.091125260,0.036416827,0.022546061,0.954055053,-0.296554289,893,366,0.409854423,0.028931314,0.020723463,0.012651311,0.141447664,34.166201411,691,0.876239173,38.574841930,152.260322201,414.646104511,0.063709389,0.055824663,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004451,0.000006404,0.000012180,0.869843210,0.485304089,-0.088615644,0.000000026,0.000000043,0.000007451,0.980182430,-0.191856297,-0.049331184,0.000000000,0.149830225,0.109654555,7.525886260,0.656191449,26.229726769,0,0.074820050,0.065130244,0.000000000,1,1,0,0.227267001,0.202895781,0.329216514,0.321003444,12,12,0,0.013437850,3,0,0,0,0,0,0,875,6,20590,80381,23692,803,3622,0,1360342
1923,1517157429.065857887,1517157429.166697264,1943,1942,0,0.143061367,0.225979510,1,1,0,0,0,1,146.545577535,60.413808085,-5.080318146,0.040469266,0.015083634,0.954422733,-0.295316726,853,338,0.396248535,0.030013292,0.019912784,0.013969926,0.126025296,26.951428992,654,0.871904995,34.467819808,128.943100857,406.814946339,0.060445907,0.052703088,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004550,0.000006644,0.000012719,0.872554280,0.483821741,-0.067568861,0.000000048,0.000000078,0.000008051,0.979017062,-0.194474475,-0.060870945,0.000000000,0.149703415,0.104767830,7.539230950,0.624033343,26.127457816,0,0.073953434,0.064381737,0.000000000,1,1,0,0.227267001,0.202895781,0.325403307,0.317314323,15,15,0,0.017584994,3,0,0,0,0,0,0,835,3,20592,80396,23695,803,3622,0,1361177
1924,1517157429.267577887,1517157429.368417263,1943,1943,0,0.129849351,0.207498009,1,1,0,0,0,1,146.042354661,60.057296837,-5.065826229,0.039860655,0.007549595,0.955567653,-0.291966766,855,332,0.388304094,0.029990041,0.022967223,0.013985796,0.139477866,25.881189465,675,0.873407060,36.219549844,134.257963937,419.072251768,0.061435950,0.053658592,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006315,0.000009908,0.000017008,0.886605233,0.462483006,-0.006374213,0.000000048,0.000000073,0.000008683,0.981977228,-0.182425768,-0.049412169,0.000000000,0.148441865,0.103440946,7.847367390,0.595695003,26.186858019,0,0.073172404,0.063730443,0.000000000,1,1,0,0.227267001,0.202895781,0.321966688,0.314104330,26,25,1,0.030409357,1,0,0,0,0,0,0,826,3,20595,80422,23696,803,3622,0,1362003
1925,1517157429.469297886,1517157429.570137262,1945,1944,0,0.129603378,0.357444131,1,1,0,0,0,1,145.562682110,59.719803852,-5.057083719,0.029887211,-0.000427259,0.956502048,-0.290190289,864,366,0.423611111,0.029403208,0.021613128,0.013275253,0.107658632,31.155675035,677,0.884313028,36.663218477,138.491147766,423.525553868,0.061240101,0.054155419,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006028,0.000009597,0.000020840,0.895452371,0.442759640,-0.046140574,0.000000041,0.000000096,0.000007770,0.983617434,-0.177931178,-0.028935099,0.000000000,0.143472253,0.097309054,8.133296726,0.578773494,26.677051803,0,0.071886959,0.062638155,0.000000000,1,1,0,0.227267001,0.202895781,0.316310587,0.308720835,17,17,0,0.019675926,0,0,0,0,0,0,0,846,1,20600,80439,23696,803,3622,0,1362849
1926,1517157429.570158958,1517157429.670962811,1946,1945,0,0.605862956,0.824392070,1,1,0,0,0,1,145.357530458,59.566367692,-5.042074069,0.021739805,-0.019504643,0.964303921,-0.263182251,801,338,0.421972534,0.031131135,0.022585677,0.013558264,0.153467253,25.578796737,648,0.881108628,37.161711727,131.194993348,402.601685948,0.065086550,0.057348321,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004860,0.000008397,0.000015264,0.883179316,0.466311422,-0.050477259,0.000000046,0.000000062,0.000007968,0.991683559,-0.127952717,-0.013849926,0.000000000,0.143300979,0.096804725,8.080922178,0.621758676,26.784019161,0,0.070809719,0.061698776,0.000000000,1,1,0,0.227267001,0.202895781,0.311570614,0.304090974,16,16,0,0.019975031,4,0,0,0,0,0,0,781,4,20601,80455,23700,803,3622,0,1363630
1927,1517157429.671019077,1517157429.769062757,1947,1946,0,0.958965678,1.090007774,1,1,0,0,0,1,145.142970404,59.431341123,-5.030726081,0.021129726,-0.030675099,0.975274337,-0.217836040,826,317,0.383777240,0.027027977,0.018064846,0.012385220,0.121405144,30.139051609,652,0.866935355,36.441685403,131.963130781,396.837035482,0.064470961,0.055892156,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004683,0.000007942,0.000014837,0.858043961,0.508118562,-0.074673213,0.000000045,0.000000089,0.000007710,0.998943320,-0.045738946,-0.004493564,0.000000000,0.141065981,0.099724334,8.011152254,0.697899329,27.061450028,0,0.069621373,0.060654762,0.000000000,1,1,0,0.227267001,0.202895781,0.306341760,0.298945410,14,14,0,0.016949153,2,0,0,0,0,0,0,807,5,20602,80469,23702,803,3622,0,1364437
1928,1517157429.771878958,1517157429.867817163,1948,1947,0,0.759778775,1.053403536,1,1,0,0,0,1,144.933439393,59.340598803,-5.026048429,0.021980380,-0.020699961,0.982643410,-0.183030883,839,335,0.399284863,0.031635165,0.026117826,0.016408450,0.107248037,30.435316995,642,0.877370775,32.901513974,143.219527316,387.150996513,0.058411410,0.051248464,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004549,0.000007340,0.000015298,0.866444706,0.497031007,-0.047262559,0.000000048,0.000000086,0.000007538,0.999439426,0.031607384,-0.011036642,0.000000000,0.138927126,0.086760252,7.910618301,0.765336959,27.245350313,0,0.068387645,0.059657105,0.000000000,1,1,0,0.227267001,0.202895781,0.300913219,0.294028319,15,13,2,0.017878427,4,0,0,0,0,0,0,819,5,20604,80484,23706,803,3622,0,1365256
1929,1517157429.872739077,1517157429.965912580,1949,1948,0,0.261336458,0.398623076,1,1,0,0,0,1,144.725271978,59.257187228,-5.019998874,0.025358866,-0.023210017,0.984058926,-0.174488546,836,321,0.383971292,0.028138486,0.020837520,0.012372175,0.127317095,27.187811709,656,0.863174587,36.816526781,136.002753249,393.423249299,0.065019007,0.056122754,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004609,0.000007734,0.000014752,0.875654962,0.481668148,-0.034988319,0.000000052,0.000000101,0.000007549,0.998649779,0.049228598,-0.016588059,0.000000000,0.137113664,0.086554470,7.471730895,0.781426751,27.435758864,0,0.067727005,0.059078449,0.000000000,1,1,0,0.227267001,0.202895781,0.298006328,0.291176331,20,20,0,0.023923445,3,0,0,0,0,0,0,813,3,20605,80504,23709,803,3622,0,1366069
1930,1517157429.973598957,1517157430.065383673,1950,1949,0,0.222820303,0.239216378,1,1,0,0,0,1,144.523333515,59.182702968,-5.009382228,0.030969779,-0.016128040,0.985138221,-0.168176828,803,330,0.410958904,0.027910789,0.020790854,0.013864842,0.146709139,26.990761757,629,0.871915724,34.986748320,132.374858283,381.073383652,0.063793793,0.055622811,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004446,0.000007690,0.000013771,0.870294157,0.488917035,-0.059566875,0.000000047,0.000000068,0.000008035,0.997577931,0.063355932,-0.028710598,0.000000000,0.137649478,0.080917556,6.350467445,0.793116229,27.386653817,0,0.067262767,0.058687907,0.000000000,1,1,0,0.227267001,0.202895781,0.295963633,0.289251490,15,15,0,0.018679950,0,0,0,0,0,0,0,786,2,20604,80519,23709,803,3622,0,1366855
1931,1517157430.074397087,1517157430.175206423,1950,1950,0,0.199816295,0.257079249,1,1,0,0,0,1,144.300301838,59.100757181,-4.995604655,0.032446348,-0.015118129,0.986641024,-0.158928180,825,325,0.393939394,0.030114285,0.021861330,0.012221032,0.149665359,28.362023469,643,0.880391143,35.166077671,128.797396989,402.128030185,0.062120836,0.054690634,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004756,0.000007748,0.000013490,0.876281394,0.470287526,-0.104692700,0.000000040,0.000000049,0.000008481,0.995912128,0.084815843,-0.031069371,0.000000000,0.137822063,0.080951509,6.247521565,0.795154369,27.125410806,0,0.067034301,0.058495514,0.000000000,1,1,0,0.227267001,0.202895781,0.294958357,0.288303256,20,19,1,0.024242424,5,0,0,0,0,0,0,800,5,20606,80539,23714,803,3622,0,1367655
