frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
3375,1624181435.353448629,1624181435.453385353,3380,3379,0,1,0,0,1,-8.571132631,5.334615768,-1.131797218,0.058266388,0.016039224,0.997375755,-0.039866963,4152,1864,0.448940270,0.056504213,0.031149577,0.021335232,0.357232278,39.003223030,3675,0.809118411,713.266230803,761.606931199,1498.636997538,0.239873480,0.194086049,0.000000970,0.000001564,0.000001721,-0.132068250,-0.934423435,-0.330773066,0.000000002,0.000000003,0.000000004,0.745941067,-0.602663262,-0.283494121,0.000000000,0.382173015,0.306036782,1.366251127,0.014913382,37.884658055,0,700,675,25,0.168593449,138,0,0,0,0,0,3313,139,508237,1099921,691486,1426,0,4826221
3376,1624181435.453446150,1624181435.553384304,3381,3380,0,1,0,0,1,-8.561388841,5.326331639,-1.100547824,0.052850257,0.011374139,0.997752329,-0.039595062,4075,1815,0.445398773,0.074178155,0.047248553,0.035476458,0.341901636,37.215755541,3588,0.810161317,680.852502202,739.972494668,1486.033809145,0.234222763,0.189758222,0.000000974,0.000001613,0.000001771,-0.375840215,-0.898990501,-0.224855982,0.000000003,0.000000003,0.000000004,0.592038641,-0.711386239,-0.378708155,0.000000000,0.380196062,0.305913563,1.258065108,0.014009586,37.900820686,0,768,727,41,0.188466258,177,0,0,0,0,0,3130,177,508490,1100689,691663,1426,0,4829351
3377,1624181435.553443909,1624181435.653383493,3382,3381,0,1,0,0,1,-8.548464579,5.298633871,-1.037668233,0.040518770,0.009282645,0.998314612,-0.040496875,4135,1850,0.447400242,0.062857799,0.043417941,0.025091195,0.360760202,37.950136151,3652,0.806494090,700.736471944,769.504940817,1475.075004578,0.237915515,0.191877457,0.000000999,0.000001599,0.000001733,-0.417673880,-0.883163874,-0.213471548,0.000000002,0.000000002,0.000000004,0.623488848,-0.768502628,-0.143754537,0.000000000,0.379982889,0.307630342,1.185405890,0.014889336,37.839363963,0,773,744,29,0.186940750,154,0,0,0,0,0,3208,154,508747,1101462,691817,1426,0,4832559
3378,1624181435.653441429,1624181435.753453970,3383,3382,0,1,0,0,1,-8.528501475,5.267606585,-0.948738219,0.025515442,0.003471540,0.998858251,-0.040238103,4045,1713,0.423485785,0.061715050,0.039225638,0.026926588,0.368748198,36.023457160,3578,0.797540295,680.842318949,754.467137061,1418.289717722,0.238590733,0.190285724,0.000001023,0.000001678,0.000001793,-0.368097518,-0.896316511,-0.247226473,0.000000003,0.000000003,0.000000004,0.616140254,-0.716209623,-0.327742222,0.000000000,0.380455096,0.310109542,1.185368774,0.014406638,37.664646885,0,762,726,36,0.188380717,141,0,0,0,0,0,3142,141,508999,1102224,691958,1426,0,4835701
3379,1624181435.753438950,1624181435.853466272,3384,3383,0,1,0,0,1,-8.516608614,5.245091170,-0.878947049,0.013995446,-0.003021820,0.999073802,-0.040577511,4027,1732,0.430096846,0.058542430,0.034498713,0.023572518,0.367539210,35.389370636,3572,0.795070655,655.544099197,763.125739359,1421.322539764,0.230826007,0.183522984,0.000001028,0.000001689,0.000001788,-0.796292612,-0.604281442,0.027604624,0.000000002,0.000000003,0.000000004,0.480811598,-0.860171423,-0.170074483,0.000000000,0.380729975,0.313202220,1.189840306,0.014908384,37.570889838,0,750,724,26,0.186242861,135,0,0,0,0,0,3141,136,509241,1102974,692093,1426,0,4838842
3380,1624181435.853436470,1624181435.953461170,3385,3384,0,1,0,0,1,-8.493507048,5.230513105,-0.797643468,0.008531660,-0.005102159,0.999122655,-0.040682911,4043,1687,0.417264408,0.052694385,0.027087625,0.020054760,0.325401655,39.170194867,3557,0.798063818,653.414406338,761.567988085,1423.730606246,0.230179805,0.183698174,0.000001017,0.000001758,0.000001936,-0.825626513,-0.560605128,0.063739712,0.000000002,0.000000003,0.000000004,0.524380712,-0.798905709,-0.294575180,0.000000000,0.377190756,0.160087297,1.218755559,0.013256515,37.665517962,0,767,734,33,0.189710611,121,0,0,0,0,0,3155,121,509498,1103741,692214,1426,0,4841997
3381,1624181435.953433990,1624181436.053389549,3386,3385,0,1,0,0,1,-8.470380909,5.215348035,-0.713341006,0.003288825,-0.002987372,0.999170335,-0.040483329,4054,1634,0.403058707,0.078328691,0.054039371,0.035785310,0.343530049,39.203927460,3606,0.787999627,669.341666291,769.014702421,1403.170284998,0.235557061,0.185618876,0.000001010,0.000001792,0.000001973,-0.879083104,-0.457654212,0.133287352,0.000000002,0.000000003,0.000000004,0.510432675,-0.827437386,-0.234106509,0.000000000,0.374082681,0.149086128,1.268752627,0.013250726,37.774753253,0,772,744,28,0.190429206,191,0,0,0,0,0,3091,191,509741,1104513,692405,1426,0,4845088
3382,1624181436.053431749,1624181436.153350353,3387,3386,0,1,0,0,1,-8.451537357,5.205693559,-0.647853964,0.005427300,-0.000565663,0.999144174,-0.041001745,4020,1679,0.417661692,0.077540528,0.061348189,0.029933638,0.372020552,38.339988748,3568,0.794968676,667.698041510,776.711286469,1392.038906648,0.235399340,0.187135101,0.000001029,0.000001771,0.000001923,-0.839002779,-0.525965426,0.139408420,0.000000002,0.000000003,0.000000004,0.484839558,-0.862847981,-0.142912434,0.000000000,0.372868705,0.156971830,1.300944342,0.013622702,37.803262541,0,747,723,24,0.185820896,150,0,0,0,0,0,3123,150,509937,1105260,692555,1426,0,4848211
3383,1624181436.153429270,1624181436.253276110,3388,3387,0,1,0,0,1,-8.417463358,5.199569225,-0.608600992,0.010387511,0.005676037,0.999086399,-0.041063967,4002,1674,0.418290855,0.053312275,0.030625507,0.020637214,0.318294433,39.884934020,3563,0.797563898,655.703049541,792.333180940,1393.683939566,0.230741597,0.184031167,0.000001014,0.000001823,0.000002019,-0.853464904,-0.511067098,0.102019999,0.000000003,0.000000003,0.000000004,0.671247172,-0.648479805,-0.359028099,0.000000000,0.368862902,0.161201494,1.319673690,0.013193881,37.923495147,0,705,687,18,0.176161919,105,0,0,0,0,0,3191,106,510152,1105965,692660,1426,0,4851402
3384,1624181436.253426790,1624181436.353303671,3388,3388,0,1,0,0,1,-8.387381351,5.197670142,-0.583088504,0.016163515,0.010330272,0.998971174,-0.041092813,3993,1669,0.417981468,0.060358754,0.035616953,0.026465104,0.331235698,38.117851716,3501,0.793728531,634.719246637,734.229665446,1409.894675176,0.228411289,0.181296557,0.000001028,0.000001787,0.000001994,-0.860863605,-0.495534655,0.115582266,0.000000003,0.000000003,0.000000004,0.594349371,-0.784162110,-0.178433768,0.000000000,0.365000159,0.159588657,1.319525729,0.012427472,37.858974437,0,710,681,29,0.177811170,153,0,0,0,0,0,3130,153,510384,1106675,692813,1426,0,4854532
3385,1624181436.353424311,1624181436.453383446,3390,3389,0,1,0,0,1,-8.346605395,5.186013870,-0.533955839,0.019948759,0.013477141,0.998868421,-0.041015737,3997,1699,0.425068802,0.070353272,0.051964193,0.030169844,0.344199906,37.957686578,3525,0.798695617,651.303544467,749.239120214,1414.859386474,0.231335892,0.184766963,0.000001045,0.000001745,0.000001960,-0.802158107,-0.593417167,0.066320716,0.000000002,0.000000003,0.000000005,0.642393141,-0.727519653,-0.240927805,0.000000000,0.362035416,0.157694032,1.339993895,0.012575727,37.867178567,0,761,716,45,0.190392795,131,0,0,0,0,0,3105,131,510634,1107436,692944,1426,0,4857637
3386,1624181436.453421831,1624181436.553354263,3391,3390,0,1,0,0,1,-8.291237338,5.167600673,-0.433511273,0.018892318,0.013570854,0.998928641,-0.040006032,3882,1681,0.433024214,0.052873555,0.035156279,0.019366864,0.325189785,38.633807868,3443,0.800348398,606.821301779,716.128681314,1432.649551535,0.220213893,0.176247837,0.000001021,0.000001764,0.000001991,-0.799123056,-0.597139745,0.069472771,0.000000003,0.000000003,0.000000005,0.626301111,-0.727492604,-0.280181064,0.000000000,0.359372842,0.158981139,1.395397586,0.014150430,37.812537440,0,653,627,26,0.168212262,92,0,0,0,0,0,3137,92,510833,1108089,693036,1426,0,4860774
3387,1624181436.553419352,1624181436.653332710,3392,3391,0,1,0,0,1,-8.237052660,5.161280740,-0.311107175,0.021707563,0.012239684,0.998884875,-0.040099596,3867,1690,0.437031290,0.065743221,0.043706735,0.030431490,0.346640950,36.901485970,3393,0.797071262,627.941884024,694.507893048,1382.013015119,0.232187289,0.185069816,0.000001013,0.000001842,0.000001951,-0.755697750,-0.652653263,0.054448409,0.000000003,0.000000003,0.000000005,0.447914878,-0.852364841,-0.269900796,0.000000000,0.357583567,0.158954946,1.462214925,0.012040577,37.788040791,0,698,663,35,0.180501681,139,0,0,0,0,0,3030,139,511031,1108787,693175,1426,0,4863804
3388,1624181436.653417110,1624181436.753365993,3393,3392,0,1,0,0,1,-8.191959945,5.164850158,-0.248595507,0.021873705,0.013220899,0.998875612,-0.039928193,3883,1684,0.433685295,0.069189488,0.051079340,0.034402163,0.345557526,38.454600970,3438,0.798929395,643.990111463,715.101292870,1387.627854186,0.234457930,0.187315332,0.000001014,0.000001823,0.000001969,-0.881476643,-0.420869018,0.214168620,0.000000002,0.000000003,0.000000004,0.509746033,-0.851430194,-0.123392083,0.000000000,0.353934336,0.128712906,1.482528285,0.011536892,37.895763817,0,616,590,26,0.158640227,131,0,0,0,0,0,3136,131,511197,1109403,693306,1426,0,4866940
3389,1624181436.753414631,1624181436.853270769,3394,3393,0,1,0,0,1,-8.147374973,5.158335286,-0.208666609,0.024179602,0.014687705,0.998776479,-0.040560610,3922,1693,0.431667517,0.061459754,0.034315047,0.025729340,0.316220351,39.379451166,3433,0.804954945,612.012509694,713.770629565,1437.627186149,0.221470009,0.178273379,0.000001016,0.000001808,0.000002003,-0.894548410,-0.401872602,0.195656724,0.000000003,0.000000003,0.000000004,0.667222908,-0.697652855,-0.260948433,0.000000000,0.350668468,0.127601839,1.465947804,0.010739838,37.958353746,0,705,692,13,0.179755227,155,0,0,0,0,0,3061,156,511418,1110108,693461,1426,0,4870001
3390,1624181436.853412151,1624181436.953213692,3395,3394,0,1,0,0,1,-8.117856607,5.153846274,-0.159240223,0.030326255,0.012826802,0.998613719,-0.041066174,3772,1657,0.439289502,0.086562688,0.067941810,0.038797197,0.321773299,36.536964336,3335,0.805848414,584.599028329,702.661581431,1400.243850433,0.217524859,0.175292062,0.000001070,0.000001849,0.000002029,-0.904307358,-0.375140434,0.203710229,0.000000003,0.000000003,0.000000005,0.536833992,-0.824745993,-0.177773203,0.000000000,0.348167763,0.150369506,1.456061202,0.011543988,37.831557014,0,736,703,33,0.195121951,150,0,0,0,0,0,2886,150,511655,1110844,693611,1426,0,4872887
3391,1624181436.953409672,1624181437.053347588,3396,3395,0,1,0,0,1,-8.071406056,5.136719416,-0.096133866,0.024489266,0.008950496,0.998802984,-0.041385538,3776,1674,0.443326271,0.065388489,0.048294268,0.026873604,0.306557232,39.476540909,3301,0.802228125,591.271079678,660.547788383,1396.336171843,0.223276610,0.179118776,0.000001022,0.000001884,0.000002087,-0.886420330,-0.438576035,0.148020471,0.000000002,0.000000003,0.000000005,0.850591026,-0.506563078,-0.141027494,0.000000000,0.345410141,0.149474764,1.451818568,0.012483187,37.991479077,0,710,676,34,0.188029661,138,0,0,0,0,0,2928,138,511867,1111554,693749,1426,0,4875815
3392,1624181437.053407192,1624181437.153451204,3397,3396,0,1,0,0,1,-8.024505787,5.117542944,0.036470095,0.025653338,0.004744930,0.998788985,-0.041712778,3749,1638,0.436916511,0.063935020,0.038920492,0.025735151,0.284360386,40.680922662,3308,0.805997640,592.326389554,704.952520631,1368.961284317,0.222157925,0.179058763,0.000001005,0.000001881,0.000002208,-0.895813704,-0.414514439,0.160298431,0.000000003,0.000000003,0.000000005,0.696442020,-0.618628986,-0.363684878,0.000000000,0.340078254,0.145918249,1.498186988,0.012900911,38.181930840,0,735,701,34,0.196052281,148,0,0,0,0,0,2864,150,512106,1112289,693897,1426,0,4878679
3393,1624181437.153404951,1624181437.253443480,3398,3397,0,1,1,1,1,-7.957607938,5.124190151,0.117167552,0.022435088,0.000849448,0.998911351,-0.040890808,3692,1564,0.423618635,0.157825255,0.124045343,0.084406179,0.325961786,39.151102772,3235,0.800907422,590.987153018,693.011118487,1306.937237579,0.228097979,0.182685364,0.000001056,0.000002013,0.000002176,-0.864978178,-0.479811719,0.146947155,0.000000001,0.000000002,0.000000005,0.682645427,-0.715107047,-0.150389935,0.050000000,0.338263358,0.322823617,1.510468775,0.014161484,38.261649406,1,213,203,10,0.057692308,269,805,0,0,10,0,2404,1075,512144,1112502,694971,1426,0,4881083
3394,1624181437.253402472,1624181437.353402376,3399,3398,0,1,0,0,1,-7.908486947,5.124381636,0.142772244,0.027420498,0.002265101,0.998780369,-0.040997086,3599,1507,0.418727424,0.061337803,0.042339379,0.025326148,0.301390078,38.611960782,3182,0.795959127,560.048944007,641.983122559,1330.709875230,0.221123572,0.176005325,0.000001145,0.000002069,0.000002273,-0.859340216,-0.492616225,0.137344994,0.000000003,0.000000004,0.000000005,0.573045357,-0.743388145,-0.344953744,0.050000000,0.335225760,0.317515729,1.502172049,0.013454291,38.304168167,0,628,610,18,0.174492915,115,0,0,0,0,0,2856,115,512344,1113130,695086,1426,0,4883939
3395,1624181437.353399992,1624181437.453348637,3399,3399,0,1,0,0,1,-7.844748906,5.124664830,0.187514309,0.032474886,0.009485173,0.998579652,-0.041159355,3515,1508,0.429018492,0.051011792,0.031487538,0.020460997,0.267734126,41.007901645,3093,0.802362373,522.643051875,617.584170583,1341.479598455,0.210598225,0.168976092,0.000001168,0.000002071,0.000002411,-0.869388949,-0.479466069,0.119478638,0.000000003,0.000000004,0.000000005,0.660899331,-0.710378598,-0.242021326,0.050000000,0.330750853,0.321571152,1.546281498,0.013529772,38.404402098,0,535,510,25,0.152204836,81,0,0,0,0,0,2899,81,512501,1113665,695167,1426,0,4886838
3396,1624181437.553395033,1624181437.653332949,3401,3400,0,1,0,0,1,-7.729160689,5.116040445,0.266361040,0.038956511,0.017456530,0.998244523,-0.041055236,3460,1485,0.429190751,0.057549081,0.037921462,0.024194313,0.306417559,39.764160856,3036,0.800728666,530.243260299,633.335078822,1267.433890841,0.218116245,0.174651930,0.000001519,0.000002688,0.000003063,-0.860952853,-0.502537777,0.078841414,0.000000003,0.000000004,0.000000006,0.687701286,-0.715970406,-0.120221960,0.050000000,0.328976649,0.327100726,1.616551896,0.012308224,38.531822364,0,588,567,21,0.169942197,87,0,0,0,0,0,2784,88,512664,1114253,695254,1426,0,4889622
3397,1624181437.653392792,1624181437.753290653,3402,3401,0,1,0,0,1,-7.686038038,5.095922757,0.303898281,0.042923636,0.023651862,0.997945555,-0.041265231,3410,1504,0.441055718,0.051200839,0.029255106,0.020523773,0.280104719,41.219345518,2981,0.800704386,523.700352527,607.719977124,1255.479445021,0.219406092,0.175679421,0.000001207,0.000002169,0.000002595,-0.830856125,-0.555280536,0.036628228,0.000000003,0.000000003,0.000000006,0.684610904,-0.666757531,-0.294520466,0.050000000,0.324943875,0.334146938,1.580880268,0.012467760,38.695282832,0,561,543,18,0.164516129,85,0,0,0,0,0,2763,86,512830,1114814,695339,1426,0,4892385
3398,1624181437.753390312,1624181437.853298187,3403,3402,0,1,0,0,1,-7.642863803,5.081786267,0.302916280,0.048271102,0.026284903,0.997620131,-0.041630272,3370,1462,0.433827893,0.051875747,0.029221346,0.019888820,0.293716640,39.991500250,2959,0.801858552,512.660084059,602.518220744,1257.521151259,0.216066170,0.173254506,0.000001201,0.000002130,0.000002480,-0.648369045,-0.759774945,-0.048575862,0.000000003,0.000000004,0.000000006,0.754994798,-0.637983121,-0.151526867,0.050000000,0.321192297,0.340050923,1.552029290,0.011860529,38.893684986,0,581,558,23,0.172403561,82,0,0,0,0,0,2707,82,513020,1115395,695421,1426,0,4895092
3399,1624181437.853387833,1624181437.953372002,3404,3403,0,1,0,0,1,-7.605915785,5.060722149,0.268671287,0.050799607,0.024053023,0.997568541,-0.041205066,3312,1458,0.440217391,0.078656872,0.048968438,0.029757687,0.288575270,41.294037184,2907,0.804794448,511.612590857,581.650407627,1246.274460757,0.218681085,0.175993323,0.000001192,0.000002083,0.000002459,-0.698040484,-0.715679703,-0.023281852,0.000000003,0.000000004,0.000000006,0.754078079,-0.643762362,-0.130139435,0.050000000,0.317244100,0.335524726,1.520863176,0.012388121,39.188918314,0,662,630,32,0.199879227,133,0,0,0,0,0,2517,133,513187,1116057,695554,1426,0,4897609
3400,1624181437.953385353,1624181438.053317785,3405,3404,0,1,0,0,1,-7.580173245,5.022026992,0.268595276,0.052359807,0.017335628,0.997648793,-0.040679394,3248,1363,0.419642857,0.090493073,0.074464209,0.038017988,0.277664465,41.510181067,2846,0.802786737,488.126979985,559.710851887,1236.893221485,0.213647457,0.171513345,0.000001225,0.000002229,0.000002585,-0.742641970,-0.669685680,-0.001998519,0.000000003,0.000000003,0.000000006,0.826573674,-0.494770823,-0.268286775,0.050000000,0.314857240,0.329171864,1.478616351,0.012310409,39.305917624,0,646,596,50,0.198891626,138,0,0,0,0,0,2463,139,513374,1116703,695692,1426,0,4900072
3401,1624181438.053382874,1624181438.153271914,3406,3405,0,1,0,0,1,-7.537236126,5.001261733,0.301106565,0.052302096,0.004612961,0.997835840,-0.039583435,3248,1426,0.439039409,0.053899540,0.038390437,0.021712068,0.306334426,39.642331476,2866,0.800098884,504.718475597,568.943424080,1219.421503221,0.220104718,0.176105539,0.000001284,0.000002169,0.000002426,-0.789899754,-0.612959250,0.018421088,0.000000003,0.000000004,0.000000006,0.682348684,-0.684717722,-0.256050607,0.050000000,0.312997459,0.337683145,1.467513179,0.012139674,39.327837825,0,477,462,15,0.146859606,65,0,0,0,0,0,2706,65,513506,1117180,695757,1426,0,4902778
3402,1624181438.153380632,1624181438.253215075,3407,3406,0,1,0,0,1,-7.506013524,4.993072803,0.322808168,0.050981655,-0.009161053,0.997890659,-0.039130275,3262,1369,0.419681177,0.060472399,0.042204834,0.025267268,0.304591030,39.757382180,2867,0.802126065,485.362978087,594.515335998,1219.817115384,0.211055330,0.169292982,0.000001351,0.000002118,0.000002451,-0.927219206,-0.325024724,0.186073837,0.000000004,0.000000004,0.000000007,0.712807551,-0.661932585,-0.231841861,0.050000000,0.309625983,0.341692762,1.454070084,0.012620722,39.398707496,0,558,527,31,0.171060699,69,0,0,0,0,0,2635,69,513685,1117738,695826,1426,0,4905413
3403,1624181438.253378153,1624181438.353235722,3408,3407,0,1,0,0,1,-7.474271204,4.979396983,0.340550317,0.049069570,-0.020362289,0.997843158,-0.038556283,3258,1425,0.437384899,0.078794974,0.059113826,0.029787456,0.313315017,40.428087429,2880,0.809836013,525.383839799,601.497770117,1205.446107819,0.225261586,0.182424944,0.000001295,0.000002135,0.000002393,-0.811141689,-0.580734528,0.069257261,0.000000003,0.000000003,0.000000006,0.758249679,-0.621203621,-0.197897663,0.050000000,0.309377012,0.333244456,1.453431410,0.012601636,39.425865167,0,572,545,27,0.175567833,125,0,0,0,0,0,2561,125,513834,1118310,695951,1426,0,4907974
3404,1624181438.353375673,1624181438.453364849,3409,3408,0,1,0,0,1,-7.453403791,4.971332001,0.305004532,0.049665925,-0.028336584,0.997634009,-0.038166972,3242,1373,0.423504010,0.053938955,0.034237192,0.023230098,0.279676541,40.328576198,2869,0.800464908,477.519428734,603.386781525,1215.627609911,0.207930501,0.166441070,0.000001287,0.000002204,0.000002534,-0.827477915,-0.558604219,0.056935286,0.000000003,0.000000004,0.000000006,0.741297778,-0.606186088,-0.288125026,0.050000000,0.306799055,0.337218709,1.430527076,0.012285869,39.536401391,0,519,497,22,0.160086366,75,0,0,0,0,0,2648,75,513981,1118829,696026,1426,0,4910622
3405,1624181438.453373194,1624181438.553406000,3410,3409,0,1,0,0,1,-7.442586409,4.957211248,0.277663333,0.047545562,-0.033453405,0.997565545,-0.038513282,3165,1421,0.448973144,0.062948477,0.042508865,0.024902466,0.292288309,41.544559339,2806,0.808941003,471.915822473,585.737712774,1212.234919249,0.207902649,0.168180977,0.000001289,0.000002139,0.000002516,-0.817799512,-0.571664378,0.066361104,0.000000003,0.000000004,0.000000006,0.792883329,-0.533758759,-0.294002746,0.050000000,0.304203475,0.339563568,1.346982637,0.011308242,39.715745029,0,522,499,23,0.164928910,106,0,0,0,0,0,2536,107,514111,1119351,696132,1426,0,4913158
3406,1624181438.553370714,1624181438.653411388,3411,3410,0,1,0,0,1,-7.427028055,4.935644065,0.302228533,0.047711256,-0.041004252,0.997285350,-0.038265096,3133,1363,0.435046282,0.050177500,0.030662584,0.022585374,0.308074693,41.781477423,2764,0.807356575,484.941319119,559.228355566,1187.363899469,0.217313028,0.175449102,0.000001342,0.000002270,0.000002499,-0.628843199,-0.777237624,-0.021398752,0.000000004,0.000000004,0.000000007,0.816528383,-0.440852574,-0.372733695,0.050000000,0.303347720,0.341671752,1.249175588,0.011339113,39.873128507,0,462,447,15,0.147462496,96,0,0,0,0,0,2574,97,514248,1119813,696228,1426,0,4915732
3407,1624181438.653368473,1624181438.753465652,3412,3411,0,1,0,0,1,-7.404940480,4.935954329,0.353356672,0.043559646,-0.044300180,0.997361396,-0.037553912,3069,1365,0.444770283,0.098526164,0.065665572,0.037349348,0.300665011,41.752668190,2714,0.809838391,469.152717910,575.126511014,1153.622163576,0.213454853,0.172863934,0.000001347,0.000002382,0.000002552,-0.634970556,-0.772172017,-0.023722748,0.000000003,0.000000003,0.000000006,0.698713679,-0.653236013,-0.291688029,0.050000000,0.301048923,0.346099012,1.227710697,0.012485257,40.115687618,0,635,593,42,0.206907788,147,0,0,0,0,0,2287,147,514388,1120448,696375,1426,0,4918019
3408,1624181438.753365993,1624181438.853363037,3413,3412,0,1,0,0,1,-7.389807629,4.962809096,0.374527699,0.041897278,-0.041972732,0.997530850,-0.037617976,3048,1345,0.441272966,0.095593969,0.081547324,0.042689070,0.299960457,41.288666497,2677,0.807129668,460.968771413,560.751877194,1138.965471592,0.213343700,0.172196030,0.000001398,0.000002299,0.000002583,-0.788595180,-0.610080824,0.076935226,0.000000003,0.000000003,0.000000006,0.741277414,-0.604143070,-0.292436225,0.050000000,0.298769070,0.348305984,1.204901318,0.011562583,40.257390894,0,593,573,20,0.194553806,142,0,0,0,0,0,2312,143,514491,1121041,696517,1426,0,4920331
3409,1624181438.853363514,1624181438.953268051,3414,3413,0,1,0,0,1,-7.373814316,4.994194855,0.349717981,0.039092263,-0.034846634,0.997904898,-0.037991081,3156,1306,0.413814956,0.054470965,0.034472538,0.022048715,0.315663773,38.053702901,2763,0.801347563,464.074282087,572.592306194,1177.456728245,0.209597306,0.167960290,0.000001367,0.000002316,0.000002569,-0.659092162,-0.751423487,-0.030988145,0.000000003,0.000000005,0.000000007,0.666556908,-0.718828185,-0.197453612,0.050000000,0.298741241,0.352649545,1.190242256,0.010625647,40.191103481,0,499,466,33,0.158111534,72,0,0,0,0,0,2585,72,514645,1121540,696589,1426,0,4922916
3410,1624181438.953361034,1624181439.053147078,3414,3414,0,1,0,0,1,-7.371537370,5.007138686,0.344345423,0.039219751,-0.024621329,0.998166923,-0.038966590,3100,1281,0.413225806,0.051908004,0.033539401,0.021173044,0.323597572,37.810400415,2734,0.791286924,490.755575041,579.900490373,1092.722384767,0.226846845,0.179500942,0.000001442,0.000002328,0.000002502,-0.835180435,-0.545288732,0.071650818,0.000000003,0.000000004,0.000000007,0.745054315,-0.634977969,-0.204198549,0.050000000,0.298832454,0.362562590,1.124232104,0.010869864,40.254775285,0,412,395,17,0.132903226,47,0,0,0,0,0,2641,47,514748,1121952,696636,1426,0,4925557
3411,1624181439.153356314,1624181439.253326893,3416,3415,0,1,0,0,1,-7.359554098,5.090758283,0.352704416,0.039859318,-0.010751178,0.998339243,-0.040179637,3113,1251,0.401863155,0.046434558,0.026048679,0.018565252,0.311084934,38.420255530,2766,0.790187932,478.831754751,585.948810886,1120.879254793,0.219078811,0.173113433,0.000001910,0.000002934,0.000003432,-0.804099731,-0.590631752,0.067659117,0.000000004,0.000000005,0.000000008,0.615764414,-0.740219569,-0.270016991,0.050000000,0.299058840,0.374700878,1.067163688,0.011394698,40.201961016,0,464,446,18,0.149052361,62,0,0,0,0,0,2586,63,514875,1122416,696698,1426,0,4928143
3412,1624181439.253353834,1624181439.353294611,3417,3416,0,1,0,0,1,-7.348150017,5.126957897,0.389392732,0.040688753,-0.001701179,0.998343854,-0.040633503,3170,1313,0.414195584,0.051361471,0.034176630,0.021741800,0.352304383,38.135497084,2818,0.792084078,504.594310006,601.122946012,1126.375674850,0.226063307,0.179061146,0.000001531,0.000002354,0.000002654,-0.681047411,-0.731160548,-0.039732571,0.000000003,0.000000004,0.000000006,0.783131914,-0.600020652,-0.163338981,0.050000000,0.302456039,0.381965760,1.014919611,0.010139368,40.074689737,0,456,443,13,0.143848580,63,0,0,0,0,0,2651,63,514979,1122872,696761,1426,0,4930794
3413,1624181439.353351355,1624181439.453268528,3418,3417,0,1,0,0,1,-7.338014040,5.164446841,0.428532112,0.040903932,0.005856363,0.998298504,-0.041142050,3141,1335,0.425023878,0.056013934,0.034432040,0.023207926,0.313005765,40.327497936,2782,0.797010639,484.198819351,612.201707777,1120.883070776,0.218374781,0.174047023,0.000001429,0.000002118,0.000002548,-0.845973853,-0.527248169,0.079609098,0.000000003,0.000000004,0.000000006,0.700988514,-0.691060216,-0.176212603,0.000000000,0.301808238,0.251734568,1.014662138,0.010385828,40.133509495,0,397,379,18,0.126392869,75,0,0,0,0,0,2669,75,515094,1123269,696836,1426,0,4933463
3414,1624181439.453348875,1624181439.553309441,3419,3418,0,1,0,0,1,-7.335570721,5.210239710,0.443753434,0.043557395,0.014809387,0.998071572,-0.041672196,3118,1276,0.409236690,0.056661137,0.038294320,0.024368719,0.340519951,38.700750490,2747,0.790191254,499.232778215,585.107635701,1086.314961592,0.229991727,0.181737451,0.000001506,0.000002192,0.000002508,-0.822636153,-0.566580840,0.047496435,0.000000004,0.000000004,0.000000007,0.795019786,-0.582125313,-0.170509997,0.000000000,0.303764732,0.253551155,0.985105595,0.010526481,40.137948980,0,432,415,17,0.138550353,63,0,0,0,0,0,2622,64,515218,1123701,696899,1426,0,4936085
3415,1624181439.553346395,1624181439.653280973,3420,3419,0,1,0,0,1,-7.336967310,5.248211436,0.446642609,0.043015303,0.027530211,0.997799725,-0.042278597,3141,1302,0.414517670,0.054056345,0.031894342,0.021975084,0.345859109,39.934909874,2751,0.796299596,502.002661192,596.896668981,1091.720857355,0.229160063,0.182480066,0.000001514,0.000002171,0.000002488,-0.894098220,-0.423936505,0.144451419,0.000000003,0.000000004,0.000000007,0.782207553,-0.618564671,-0.074357860,0.000000000,0.307670981,0.251381283,0.883027719,0.009731602,40.084299392,0,433,416,17,0.137854187,74,0,0,0,0,0,2634,74,515340,1124134,696973,1426,0,4938719
