frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2680,1624181362.155230045,1624181362.255087852,1,0,0,1,-28.614701250,-8.660107062,-30.266194609,-0.063375139,0.002092574,-0.375899937,0.924488210,1801,505,0.280399778,0.072461975,0.052586682,0.032643820,0.223667009,124.625405170,1716,0.715446719,213.437735224,485.741644858,528.527189244,0.173850772,0.124380965,0.000002954,0.000004353,0.000015996,0.043626064,-0.192099125,-0.980405372,0.000000003,0.000000008,0.000000013,0.541977363,-0.837633837,-0.068044792,0.000000000,0.198525410,0.065331566,4.018633815,0.565145577,140.375736177,0,115,102,13,0.063853415,29,0,0,0,0,0,1657,29,343422,751462,324855,68,0,3708725
2681,1624181362.255227566,1624181362.355078697,1,0,0,1,-28.420806599,-8.732987747,-30.278422242,-0.066523409,0.002588313,-0.390343838,0.918259018,1880,515,0.273936170,0.072421993,0.054054513,0.035118851,0.213233708,121.240797896,1770,0.716530571,228.560920632,507.933560384,531.764630526,0.180216265,0.129130464,0.000002791,0.000004531,0.000015145,0.026318279,-0.214970746,-0.976265807,0.000000003,0.000000007,0.000000011,0.464530041,-0.875246912,-0.134739320,0.000000000,0.198430913,0.070400449,4.018311766,0.568417466,139.661361767,0,135,122,13,0.071808511,38,0,0,0,0,0,1707,38,343465,751597,324893,68,0,3710432
2682,1624181362.355225086,1624181362.455119133,1,0,0,1,-28.238882767,-8.816362172,-30.287799054,-0.066982717,0.005327145,-0.404186745,0.912205027,1855,514,0.277088949,0.072954703,0.051319541,0.031450492,0.228225844,120.094846004,1772,0.715071589,251.959879811,498.155451187,516.991525578,0.198846592,0.142189548,0.000002713,0.000004576,0.000014878,0.020258127,-0.228099381,-0.973427080,0.000000003,0.000000007,0.000000011,0.712200301,-0.701860025,0.012776359,0.000000000,0.200019642,0.075319488,4.010882147,0.568443619,137.595072502,0,132,118,14,0.071159030,38,0,0,0,0,0,1684,39,343502,751729,324931,68,0,3712116
2683,1624181362.455222845,1624181362.555086374,1,0,0,1,-28.065049297,-8.897129654,-30.301517159,-0.065491325,0.004925717,-0.417940498,0.906097326,1791,454,0.253489671,0.070999708,0.050798154,0.032129862,0.232370741,125.714935990,1714,0.711027463,231.670827268,472.839125103,514.191119431,0.190096516,0.135163843,0.000002866,0.000004824,0.000015936,0.015028738,-0.238015859,-0.971144988,0.000000003,0.000000009,0.000000012,0.784903864,-0.617120500,-0.055571701,0.000000000,0.201746865,0.077653090,4.001375409,0.567344275,136.304237438,0,147,128,19,0.082077052,25,0,0,0,0,0,1619,25,343542,751876,324956,68,0,3713735
2684,1624181362.555220366,1624181362.655022621,1,0,0,1,-27.884702457,-9.037422060,-30.331991054,-0.062731057,0.007142534,-0.431793101,0.899760255,1775,455,0.256338028,0.064991960,0.051342957,0.028126015,0.153784381,144.994690121,1682,0.706084362,210.589474102,477.483131335,499.561291631,0.177318511,0.125201828,0.000003045,0.000004633,0.000018149,0.011379800,-0.220316007,-0.975362167,0.000000003,0.000000010,0.000000016,0.777420510,-0.626177169,-0.059325402,0.000000000,0.202239150,0.073099431,4.022710864,0.566478529,136.135591847,0,112,100,12,0.063098592,22,0,0,0,0,0,1641,22,343571,751988,324978,68,0,3715376
2685,1624181362.655217886,1624181362.755053520,1,0,0,1,-27.703987966,-9.165789978,-30.356881093,-0.060406782,0.006883386,-0.445372548,0.893278755,1828,446,0.243982495,0.066004178,0.047330483,0.028661610,0.221693284,123.454237631,1722,0.703859473,237.072840209,468.253554934,506.719617109,0.195597228,0.137672962,0.000002967,0.000004668,0.000017008,0.014702433,-0.210867602,-0.977404058,0.000000003,0.000000008,0.000000011,0.321890228,-0.943104792,-0.083306863,0.000000000,0.205268014,0.072849470,4.045359202,0.567004822,134.843603591,0,113,96,17,0.061816193,22,0,0,0,0,0,1692,23,343600,752101,325000,68,0,3717068
2686,1624181362.755215406,1624181362.855057001,1,0,0,1,-27.525068877,-9.339681958,-30.367237106,-0.059343951,0.007034454,-0.458370123,0.886750045,1852,476,0.257019438,0.067039285,0.051039409,0.030984919,0.217069071,126.809602267,1758,0.706868043,218.753929310,487.588916759,536.331173050,0.176034846,0.124433407,0.000002982,0.000004254,0.000015959,0.010302204,-0.218447016,-0.975794428,0.000000003,0.000000007,0.000000013,0.529604253,-0.847042514,-0.045147700,0.000000000,0.209365588,0.070669002,4.083430390,0.566045234,131.573002155,0,113,94,19,0.061015119,17,0,0,0,0,0,1722,17,343629,752214,325017,68,0,3718790
2687,1624181362.855212927,1624181362.955145121,1,0,0,1,-27.347861533,-9.523113740,-30.379598197,-0.058914979,0.006337369,-0.471481882,0.879882775,1812,465,0.256622517,0.061057288,0.046606942,0.026234612,0.236454811,119.037990644,1717,0.709279821,230.104003398,469.105257693,518.624191109,0.188945379,0.134015145,0.000002982,0.000004338,0.000015031,0.030508779,-0.212861433,-0.976605972,0.000000003,0.000000008,0.000000012,0.601226066,-0.797972768,-0.042031891,0.000000000,0.211140688,0.071725300,4.127996946,0.566282316,131.322594722,0,130,112,18,0.071743929,15,0,0,0,0,0,1666,16,343670,752344,325032,68,0,3720456
2688,1624181362.955210686,1624181363.055287123,1,0,0,1,-27.178242313,-9.672838812,-30.400534527,-0.059400044,0.006894969,-0.483853518,0.873103583,1828,451,0.246717724,0.059147913,0.046424472,0.028945764,0.249742132,111.302495795,1743,0.711423281,251.018939895,487.538188353,501.453650142,0.202432869,0.144015456,0.000002867,0.000004569,0.000014740,0.032231250,-0.180351297,-0.983074034,0.000000004,0.000000008,0.000000012,0.911535799,-0.409492272,0.037663856,0.000000000,0.214228215,0.072512016,4.144748127,0.564798569,128.990765313,0,87,80,7,0.047592998,13,0,0,0,0,0,1728,13,343696,752431,325045,68,0,3722184
2689,1624181363.055208206,1624181363.155235291,1,0,0,1,-27.016529959,-9.829065540,-30.407341960,-0.059477992,0.005477283,-0.496111643,0.866201827,1815,453,0.249586777,0.057966804,0.044079306,0.024283257,0.210370291,104.818965066,1728,0.708029100,235.997115287,488.241724006,499.235446236,0.192890948,0.136572405,0.000002865,0.000004589,0.000014191,0.011846276,-0.226741897,-0.973882836,0.000000004,0.000000010,0.000000013,0.554443038,-0.832051210,-0.016843445,0.000000000,0.216036440,0.074735209,4.161500092,0.562988229,126.608312637,0,97,84,13,0.053443526,12,0,0,0,0,0,1706,12,343727,752528,325057,68,0,3723890
2690,1624181363.155205727,1624181363.255232573,1,0,0,1,-26.854163253,-9.999099322,-30.429284923,-0.059679318,0.005650055,-0.508362168,0.859054342,1845,469,0.254200542,0.059095364,0.043885827,0.030052878,0.243317153,121.095431486,1764,0.706064418,225.395555483,490.944605077,529.157473622,0.180968273,0.127775258,0.000002933,0.000004464,0.000014654,0.050805753,-0.214997256,-0.975292241,0.000000003,0.000000009,0.000000015,0.748633869,-0.658216464,-0.079362564,0.000000000,0.217967349,0.076678754,4.183746563,0.561585640,125.580824522,0,115,105,10,0.062330623,22,0,0,0,0,0,1708,22,343747,752643,325079,68,0,3725598
2691,1624181363.255203247,1624181363.355206490,1,0,0,1,-26.700684758,-10.172973610,-30.454891736,-0.061226013,0.006685079,-0.520694206,0.851518778,1832,489,0.266921397,0.059390614,0.043530215,0.024605006,0.265994133,124.568132740,1743,0.718950306,239.082126139,492.999942845,521.048314393,0.190787909,0.137167026,0.000002978,0.000004270,0.000015331,0.045388017,-0.241419630,-0.969358804,0.000000003,0.000000007,0.000000014,0.669075202,-0.743042758,0.015027776,0.000000000,0.220970541,0.079136787,4.200913790,0.560020561,125.943131816,0,101,92,9,0.055131004,20,0,0,0,0,0,1709,22,343770,752744,325099,68,0,3727307
2692,1624181363.355200768,1624181363.455127954,1,0,0,1,-26.550921947,-10.351379951,-30.457359860,-0.061530336,0.004623365,-0.532550630,0.844145999,1840,480,0.260869565,0.063857458,0.048164444,0.029374235,0.233213535,122.007104355,1759,0.710592236,237.866879789,461.257432935,550.807431004,0.190303895,0.135228471,0.000003015,0.000004248,0.000014534,0.016802134,-0.240066926,-0.970610921,0.000000003,0.000000010,0.000000012,0.485145649,-0.864355697,-0.132374199,0.000000000,0.222358429,0.079136718,4.222827972,0.558618294,125.766442614,0,119,106,13,0.064673913,27,0,0,0,0,0,1694,27,343811,752863,325126,68,0,3729001
2693,1624181363.455198526,1624181363.555096865,1,0,0,1,-26.392703585,-10.534675294,-30.478592107,-0.063234965,0.005225073,-0.545359396,0.835797324,1846,496,0.268689057,0.061993138,0.047987261,0.030860388,0.253494241,111.513614920,1753,0.710739985,249.287613041,453.152324347,543.487256022,0.200082007,0.142206282,0.000003007,0.000003927,0.000013486,0.009912675,0.243179152,0.969930739,0.000000003,0.000000007,0.000000011,0.550129525,-0.829289065,-0.098169000,0.000000000,0.225161768,0.080044412,4.240797957,0.559223754,124.220278915,0,127,116,11,0.068797400,25,0,0,0,0,0,1693,26,343854,752990,325151,68,0,3730694
2694,1624181363.555196047,1624181363.655025005,1,0,0,1,-26.237542676,-10.686914351,-30.508328280,-0.064622244,0.004790689,-0.557650129,0.827542958,1835,475,0.258855586,0.057853424,0.044370348,0.027473768,0.244047595,105.501498585,1751,0.710809952,242.219793569,472.693829110,529.714602894,0.194612165,0.138332264,0.000002977,0.000004259,0.000013084,0.015671625,0.276886529,0.960774818,0.000000003,0.000000008,0.000000013,0.390477819,-0.915521391,-0.096683270,0.000000000,0.228027267,0.082018717,4.216073526,0.559618236,122.524572213,0,111,103,8,0.060490463,12,0,0,0,0,0,1712,12,343875,753101,325163,68,0,3732406
2695,1624181363.655193567,1624181363.754914522,1,0,0,1,-26.099818652,-10.890893342,-30.535389197,-0.064766009,0.005534667,-0.569386966,0.819495707,1830,464,0.253551913,0.070429823,0.053101663,0.032612475,0.299426742,118.886814045,1732,0.703205134,236.107163585,457.990377504,523.853751217,0.193855998,0.136320533,0.000003116,0.000004481,0.000013738,0.019664024,-0.234988929,-0.971799120,0.000000003,0.000000008,0.000000012,0.784527502,-0.618785651,-0.040260610,0.000000000,0.231672371,0.077922414,4.249389422,0.559997928,122.053595716,0,118,106,12,0.064480874,30,0,0,0,0,0,1682,30,343905,753219,325193,68,0,3734088
2696,1624181363.755191088,1624181363.854990721,1,0,0,1,-25.959540727,-11.065585509,-30.561889080,-0.066233816,0.004362254,-0.580993076,0.811197324,1826,422,0.231106243,0.063168637,0.049406521,0.028050579,0.219946084,128.555387581,1751,0.701197159,234.919456953,471.428895287,521.447873629,0.191334239,0.134163025,0.000003272,0.000004380,0.000015710,0.024238321,-0.208662639,-0.977687275,0.000000003,0.000000009,0.000000015,0.829965873,-0.550121606,-0.092319387,0.000000000,0.231110487,0.077543902,4.263661175,0.557844934,121.932931645,0,108,95,13,0.059145674,21,0,0,0,0,0,1697,21,343938,753327,325214,68,0,3735785
2697,1624181363.855188608,1624181363.954919100,1,0,0,1,-25.826712987,-11.275564567,-30.581741051,-0.070415925,0.004765659,-0.592324650,0.802602265,1813,434,0.239382239,0.070333979,0.054355844,0.033179020,0.223201203,114.013797498,1733,0.692735089,225.936354438,437.583957256,536.989597105,0.188200325,0.130372969,0.000003357,0.000004307,0.000015601,0.007791524,-0.204392024,-0.978858107,0.000000003,0.000000009,0.000000012,0.933124699,-0.355890769,-0.051186492,0.000000000,0.230809942,0.077610404,4.299987125,0.556398151,121.797071742,0,104,93,11,0.057363486,24,0,0,0,0,0,1685,24,343969,753431,325238,68,0,3737470
2698,1624181363.955186367,1624181364.054985523,1,0,0,1,-25.699291319,-11.478656834,-30.581861625,-0.071691511,0.005360524,-0.603455716,0.794149098,1851,433,0.233927607,0.066937413,0.051667770,0.027713589,0.235661438,88.717939290,1764,0.700248234,232.985428209,467.744268885,534.508187644,0.188615838,0.132077907,0.000003205,0.000004385,0.000013763,0.005797059,-0.176393355,-0.984302686,0.000000004,0.000000008,0.000000014,0.720641785,-0.689711446,-0.070523330,0.000000000,0.230864158,0.077383628,4.341596734,0.554341830,119.720058245,0,122,106,16,0.065910319,19,0,0,0,0,0,1710,19,344012,753553,325257,68,0,3739180
2699,1624181364.055183887,1624181364.155049324,1,0,0,1,-25.578714320,-11.666149616,-30.583793398,-0.072917592,0.005832119,-0.614066994,0.785856690,1887,439,0.232644409,0.068781447,0.048321366,0.031299829,0.244256078,105.999671421,1792,0.697928837,253.581781722,452.865075636,544.241618960,0.202753752,0.141507691,0.000003246,0.000004239,0.000013612,0.025460018,0.194846358,0.980503281,0.000000003,0.000000008,0.000000012,0.948215974,-0.306404508,-0.083682403,0.000000000,0.232458474,0.077971900,4.360827251,0.551893993,118.147667925,0,121,107,14,0.064122946,23,0,0,0,0,0,1743,23,344041,753674,325280,68,0,3740923
2700,1624181364.155181408,1624181364.255173922,1,0,0,1,-25.464990528,-11.866620368,-30.595919731,-0.073854891,0.008133271,-0.624686346,0.777332795,1923,470,0.244409776,0.068456129,0.051603955,0.030091409,0.181426482,125.149707151,1827,0.711338406,226.371221818,472.464683394,600.779362563,0.174183258,0.123903241,0.000003329,0.000004133,0.000014874,0.021084841,0.230519303,0.972839288,0.000000003,0.000000009,0.000000019,0.843607716,-0.531486128,-0.076475599,0.000000000,0.230346447,0.074998729,4.384127331,0.547929049,118.173883024,0,125,110,15,0.065002600,24,0,0,0,0,0,1774,24,344081,753799,325304,68,0,3742697
2701,1624181364.255178928,1624181364.355224371,1,0,0,1,-25.358571083,-12.089446745,-30.606513239,-0.072284083,0.011228192,-0.635732702,0.768435339,1952,475,0.243340164,0.069207716,0.049895028,0.032119105,0.278366795,103.583104795,1855,0.708030618,261.020028963,460.939653327,591.437114122,0.198736612,0.140711606,0.000003203,0.000003686,0.000013198,0.015909197,0.234790232,0.971915863,0.000000003,0.000000007,0.000000013,0.846605243,-0.532156037,0.008337623,0.000000000,0.233603102,0.072214322,4.430950586,0.546270232,117.290998369,0,141,135,6,0.072233607,36,0,0,0,0,0,1775,36,344112,753940,325340,68,0,3744472
2702,1624181364.355176449,1624181364.455188990,1,0,0,1,-25.259252823,-12.324734343,-30.598255293,-0.067928247,0.013961109,-0.646662451,0.759617348,1917,428,0.223265519,0.070625200,0.050769453,0.030994462,0.292560799,99.079063040,1837,0.697511350,247.739006838,437.916398805,595.672943735,0.193345450,0.134860646,0.000003361,0.000004058,0.000012495,0.018414604,0.231753514,0.972600232,0.000000003,0.000000008,0.000000012,0.844072228,-0.533122219,-0.057643507,0.000000000,0.236819849,0.069667761,4.494303801,0.544910674,116.240209221,0,139,124,15,0.072509129,22,0,0,0,0,0,1756,22,344164,754079,325362,68,0,3746228
2703,1624181364.455174208,1624181364.555116415,1,0,0,1,-25.161095364,-12.576839891,-30.614282119,-0.065852218,0.019133320,-0.657411606,0.750404811,1895,421,0.222163588,0.075412865,0.052942607,0.034285677,0.248656224,92.786089872,1817,0.703982393,263.352923398,443.937651112,571.845434020,0.205883441,0.144938318,0.000003495,0.000004003,0.000011881,0.035106241,0.219142943,0.975060984,0.000000003,0.000000007,0.000000012,0.797039796,-0.601000981,-0.059374953,0.000000000,0.237634124,0.075352433,4.534806869,0.542865179,114.593766915,0,130,123,7,0.068601583,32,0,0,0,0,0,1733,32,344191,754209,325394,68,0,3747961
2704,1624181364.555171728,1624181364.655132294,1,0,0,1,-25.073308002,-12.826903573,-30.607946502,-0.061652984,0.020760324,-0.668405766,0.740946456,1878,407,0.216719915,0.065716804,0.048091357,0.029267511,0.327415601,89.500278650,1784,0.698877840,266.267202711,435.312948170,545.217916394,0.213560808,0.149252916,0.000003412,0.000003985,0.000011150,0.006196652,-0.192211200,-0.981334019,0.000000003,0.000000008,0.000000010,0.808989584,-0.587624211,-0.015285292,0.000000000,0.246315685,0.075338717,4.576848442,0.542204696,111.819046342,0,134,124,10,0.071352503,28,0,0,0,0,0,1716,28,344229,754343,325422,68,0,3749677
2705,1624181364.655169249,1624181364.755041838,1,0,0,1,-24.989847377,-13.118182604,-30.599865756,-0.060535439,0.020537018,-0.678924526,0.731419975,1796,402,0.223830735,0.080923139,0.053115905,0.033535399,0.300591604,89.966634798,1716,0.696229644,245.735848637,439.727174175,509.267045616,0.205683154,0.143202709,0.000003297,0.000004077,0.000010682,0.023152541,-0.141800123,-0.989624517,0.000000003,0.000000006,0.000000010,0.892849477,-0.450129451,-0.014257953,0.000000000,0.250260601,0.091035729,4.630241168,0.541518024,110.144666200,0,165,151,14,0.091870824,26,0,0,0,0,0,1604,27,344268,754508,325448,68,0,3751281
2706,1624181364.755166769,1624181364.855062008,1,0,0,1,-24.914316031,-13.414332182,-30.606140950,-0.060690061,0.022269721,-0.688953071,0.721917199,1805,399,0.221052632,0.077845650,0.050807270,0.034877940,0.290058573,95.899939682,1731,0.697127432,248.429881391,430.391376723,527.906327139,0.205870724,0.143518129,0.000003411,0.000004546,0.000010743,0.007217803,-0.130905096,-0.991368629,0.000000003,0.000000008,0.000000013,0.967700409,-0.252044120,0.005447973,0.000000000,0.253910076,0.098475856,4.680587633,0.539636356,108.599183071,0,149,138,11,0.082548476,35,0,0,0,0,0,1620,36,344298,754657,325483,68,0,3752901
2707,1624181364.855164289,1624181364.954990625,1,0,0,1,-24.854914604,-13.670077272,-30.569933678,-0.059298015,0.020082224,-0.698454366,0.712910898,1788,385,0.215324385,0.074518929,0.060508539,0.036283314,0.346402387,86.810886390,1689,0.698585231,258.943109139,422.769332842,498.198012554,0.219459967,0.153311491,0.000003633,0.000004223,0.000010098,0.005930516,-0.113593871,-0.993509568,0.000000003,0.000000006,0.000000011,0.922638585,-0.384938971,-0.023664944,0.000000000,0.259407454,0.099072852,4.718410564,0.537674839,106.987827858,0,131,112,19,0.073266219,26,0,0,0,0,0,1630,27,344343,754788,325509,68,0,3754531
2708,1624181364.955161810,1624181365.055011272,1,0,0,1,-24.796797236,-13.913276566,-30.545227588,-0.059968045,0.017956603,-0.707830231,0.703603410,1813,397,0.218974076,0.068532394,0.050403980,0.029566695,0.336129422,84.895736215,1745,0.687306461,261.913866769,441.070114681,496.365792480,0.218379886,0.150093906,0.000003601,0.000004208,0.000009438,-0.003810379,-0.133131380,-0.991091074,0.000000003,0.000000007,0.000000010,0.879752567,-0.474896518,0.022554781,0.000000000,0.263726819,0.094680413,4.744721831,0.535918478,105.667489879,0,97,89,8,0.053502482,25,0,0,0,0,0,1690,26,344370,754885,325534,68,0,3756221
2709,1624181365.055159569,1624181365.155009985,1,0,0,1,-24.738990588,-14.152963429,-30.520900714,-0.058566391,0.015806294,-0.717394049,0.694021554,1807,358,0.198118428,0.074329281,0.056776325,0.035676767,0.247557944,108.338590309,1719,0.686833122,239.393842592,433.906838414,507.365455884,0.202761674,0.139263434,0.000003696,0.000004306,0.000011203,-0.003095500,-0.159004790,-0.987272959,0.000000003,0.000000011,0.000000015,0.983812069,-0.177787877,-0.022478521,0.000000000,0.265586202,0.090090986,4.756351226,0.534748213,105.843471141,0,122,103,19,0.067515219,24,0,0,0,0,0,1661,24,344411,755007,325558,68,0,3757882
2710,1624181365.155157089,1624181365.255112648,1,0,0,1,-24.691759726,-14.386576803,-30.527621020,-0.059103027,0.015651953,-0.726525116,0.684414424,1843,343,0.186109604,0.070747360,0.053693165,0.032845197,0.322069287,90.647467136,1760,0.677946447,252.555476245,440.002362755,500.627907916,0.211664845,0.143497430,0.000003835,0.000004582,0.000011426,-0.000559109,-0.176247797,-0.984345672,0.000000004,0.000000009,0.000000012,0.866368464,-0.495262680,-0.064191600,0.000000000,0.269523808,0.084042506,4.761454388,0.532389875,104.321072924,0,131,115,16,0.071079761,27,0,0,0,0,0,1684,28,344448,755138,325585,68,0,3759566
2711,1624181365.255154610,1624181365.355094910,1,0,0,1,-24.661329112,-14.616931555,-30.523886741,-0.057705790,0.013870032,-0.735615342,0.674794586,1831,394,0.215182960,0.061460071,0.048127862,0.029129586,0.366107081,75.111275764,1751,0.686782079,267.762437433,438.215872371,496.577109968,0.222661204,0.152919724,0.000003609,0.000004414,0.000009757,0.017782961,-0.156654593,-0.987493344,0.000000004,0.000000007,0.000000013,0.908799412,-0.411656999,-0.067986352,0.000000000,0.274529456,0.081668111,4.760894499,0.531249681,101.848230075,0,95,85,10,0.051884216,9,0,0,0,0,0,1727,9,344472,755233,325594,68,0,3761293
2712,1624181365.355152130,1624181365.454999208,1,0,0,1,-24.637120052,-14.862812285,-30.522054874,-0.057596707,0.013404663,-0.744102947,0.665442513,1795,410,0.228412256,0.061349086,0.042395212,0.026677721,0.248534179,96.659090138,1708,0.689204550,233.604946435,446.389515680,497.166908457,0.198447683,0.136771046,0.000003428,0.000004309,0.000010389,0.000045670,0.161049537,0.986946323,0.000000003,0.000000009,0.000000015,0.999168618,-0.035411426,0.020201594,0.000000000,0.275295488,0.083853075,4.764905020,0.526104980,100.580829364,0,87,79,8,0.048467967,22,0,0,0,0,0,1686,22,344499,755320,325616,68,0,3762979
2713,1624181365.455149651,1624181365.554937124,1,0,0,1,-24.614450167,-15.117742516,-30.510228458,-0.057031256,0.012612720,-0.752736528,0.655725609,1803,393,0.217970050,0.063593568,0.045027587,0.027506279,0.257932935,97.408742958,1715,0.685875582,244.452107500,439.481421247,492.343094608,0.207818554,0.142537672,0.000003380,0.000004581,0.000011424,-0.013984220,0.171195053,0.985137907,0.000000004,0.000000009,0.000000016,0.972456047,-0.232936680,-0.008351078,0.000000000,0.275517423,0.082507210,4.801715428,0.522752871,99.875585766,0,80,70,10,0.044370494,18,0,0,0,0,0,1704,19,344518,755400,325634,68,0,3764683
2714,1624181365.555147409,1624181365.654985189,1,0,0,1,-24.600984343,-15.373532197,-30.503298750,-0.057306505,0.012621372,-0.761238450,0.645811651,1814,380,0.209481808,0.064017111,0.049176198,0.031378384,0.238656054,108.693969554,1744,0.683533948,240.557992114,444.351098638,507.174115286,0.201796310,0.137934629,0.000003449,0.000004577,0.000012989,0.005135659,-0.182642571,-0.983165966,0.000000004,0.000000011,0.000000016,0.944729291,-0.327837026,-0.003074191,0.000000000,0.275247846,0.075441167,4.810349259,0.520374651,100.035209314,0,92,80,12,0.050716648,15,0,0,0,0,0,1707,15,344546,755492,325649,68,0,3766390
2715,1624181365.655144930,1624181365.755045176,1,0,0,1,-24.590422113,-15.633340845,-30.497123295,-0.057150820,0.011831650,-0.769245984,0.636281708,1818,368,0.202420242,0.060860489,0.042008579,0.027410774,0.258498347,91.253852718,1746,0.679985863,248.383508912,439.852533124,499.019275277,0.209208167,0.142258596,0.000003654,0.000004746,0.000012204,0.019463900,0.173105378,0.984710965,0.000000003,0.000000010,0.000000013,0.921404280,-0.387497852,-0.029318381,0.000000000,0.273201426,0.080401227,4.844841111,0.517008787,98.653561248,0,119,108,11,0.065456546,15,0,0,0,0,0,1684,15,344568,755611,325664,68,0,3768074
2716,1624181365.755142450,1624181365.855031013,1,0,0,1,-24.586078779,-15.886488328,-30.489913993,-0.058217158,0.011727475,-0.777508661,0.626061907,1820,362,0.198901099,0.063844923,0.041221678,0.026587815,0.280494060,95.655710507,1749,0.688568444,244.439077292,444.550235690,515.316894757,0.202970869,0.139759335,0.000003831,0.000004408,0.000012071,0.042567561,0.177100834,0.983271731,0.000000003,0.000000009,0.000000016,0.943494864,0.331241567,0.009821681,0.000000000,0.276228825,0.079885702,4.848872550,0.515259854,97.008577394,0,99,87,12,0.054395604,15,0,0,0,0,0,1706,15,344598,755710,325679,68,0,3769780
2717,1624181365.855139971,1624181365.955029249,1,0,0,1,-24.597337688,-16.139514686,-30.481302948,-0.058455212,0.011799108,-0.785557487,0.615908438,1827,377,0.206349206,0.063183535,0.044087084,0.027058537,0.281611531,89.685241085,1742,0.689015441,244.607405182,430.836013583,524.821478699,0.203794517,0.140417569,0.000003864,0.000004319,0.000011157,-0.015598073,-0.135522220,-0.990651517,0.000000003,0.000000008,0.000000014,0.997487565,-0.067005545,-0.022995966,0.000000000,0.279149341,0.082119130,4.862539982,0.513351110,95.792149574,0,98,88,10,0.053639847,17,0,0,0,0,0,1712,17,344624,755808,325696,68,0,3771492
2718,1624181365.955137491,1624181366.055160522,1,0,0,1,-24.611040476,-16.387740563,-30.484381935,-0.059390218,0.011286212,-0.793669434,0.605338131,1841,371,0.201520913,0.062451342,0.044852949,0.030554082,0.248370381,104.615026938,1743,0.683105381,255.806303552,416.633093910,518.213282299,0.214845444,0.146762079,0.000003676,0.000004358,0.000011622,-0.008484828,-0.150267347,-0.988608989,0.000000003,0.000000011,0.000000015,0.991434553,-0.128303627,-0.024407101,0.000000000,0.279784788,0.084527127,4.888236660,0.513124380,96.587003956,0,110,101,9,0.059750136,18,0,0,0,0,0,1712,19,344659,755918,325714,68,0,3773204
2719,1624181366.055135250,1624181366.155151606,1,0,0,1,-24.633800728,-16.651227792,-30.474307917,-0.059710516,0.009980047,-0.801650759,0.594719357,1807,379,0.209739900,0.069013788,0.049939677,0.033579325,0.243183488,97.221253803,1733,0.694630515,254.094464328,434.780434791,514.919782940,0.211077909,0.146621157,0.000003637,0.000004391,0.000011408,0.023844453,0.164239684,0.986132227,0.000000003,0.000000011,0.000000015,0.929273164,0.369352724,-0.005472926,0.000000000,0.279731159,0.084530396,4.922096817,0.512485391,96.148083075,0,93,84,9,0.051466519,22,0,0,0,0,0,1690,24,344679,756011,325736,68,0,3774894
2720,1624181366.155132771,1624181366.255149841,1,0,0,1,-24.660848036,-16.912043848,-30.469476585,-0.058958021,0.010044560,-0.809591822,0.583938474,1784,385,0.215807175,0.067230540,0.041115469,0.026994496,0.249066439,111.314435969,1697,0.692590558,252.437908382,421.446226500,501.442041528,0.214781150,0.148755397,0.000003584,0.000004199,0.000012680,0.018077425,0.173649818,0.984641532,0.000000003,0.000000010,0.000000013,0.901785071,0.430650741,-0.036381658,0.000000000,0.283113157,0.084673226,4.937194347,0.510653030,95.456319516,0,105,94,11,0.058856502,23,0,0,0,0,0,1654,25,344709,756116,325759,68,0,3776548
2721,1624181366.255130291,1624181366.355056524,1,0,0,1,-24.687990197,-17.160910295,-30.467659041,-0.059477954,0.008337250,-0.817596838,0.572650220,1810,376,0.207734807,0.065834444,0.046558177,0.031682693,0.298414578,98.826344166,1726,0.689682148,260.330761603,415.504255774,514.556369683,0.218693418,0.150828946,0.000003735,0.000004179,0.000012648,0.023149645,0.194564931,0.980616429,0.000000003,0.000000009,0.000000013,0.819048010,0.573275470,0.022706679,0.000000000,0.284115546,0.085156040,4.932019025,0.509554985,95.218481485,0,130,111,19,0.071823204,17,0,0,0,0,0,1663,17,344745,756246,325776,68,0,3778211
