frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
1861,1517157420.291584015,1517157420.392422199,1881,1880,0,0.554300892,0.607904137,1,1,1,0,0,1,160.453774890,67.448648444,-5.709286661,0.056219633,0.017533515,0.925466158,-0.374224957,855,447,0.522807018,0.024960153,0.017194498,0.011448494,0.416445405,24.035258401,628,0.886551385,94.801569656,144.488077651,317.464622714,0.170275424,0.150957913,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003619,0.000005774,0.000007984,-0.094322570,-0.159546782,-0.982673942,0.000000052,0.000000071,0.000001083,0.921029482,-0.387178796,-0.042394255,0.000000000,0.241855523,0.070040353,0.960736200,0.487748829,22.365526794,0,0.120708874,0.105703013,0.000000000,1,1,0,0.235857271,0.207910193,0.511787799,0.508407074,8,8,0,0.009356725,0,0,0,0,0,0,0,845,2,20567,80075,35482,3333,0,157,1304335
1862,1517157420.392443895,1517157420.493283272,1882,1881,0,0.245272484,0.572727898,1,1,1,0,0,1,160.472662231,67.454534342,-5.708828585,0.058514813,0.010236677,0.927245869,-0.369711137,836,422,0.504784689,0.025698067,0.017500310,0.010718679,0.377085706,26.044014749,627,0.878858348,104.400620738,138.523423129,308.120140334,0.189459618,0.166508167,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003622,0.000005993,0.000008750,-0.069017729,-0.151539627,-0.986038688,0.000000054,0.000000097,0.000001363,0.925037950,-0.377098030,-0.045846130,0.000000000,0.251601310,0.068183610,0.957896079,0.496515415,22.580851655,0,0.125394202,0.109793619,0.000000000,1,1,0,0.235857271,0.207910193,0.531652898,0.528081946,21,19,2,0.025119617,1,0,0,0,0,0,0,814,1,20569,80096,35483,3333,0,157,1305149
1863,1517157420.493304014,1517157420.594143391,1883,1882,0,0.114251911,0.141793833,1,1,1,0,0,1,160.470344695,67.457294622,-5.704539670,0.052647063,0.011096588,0.927786019,-0.369213021,836,409,0.489234450,0.026773013,0.018281201,0.010373915,0.409324671,24.729971625,631,0.883101375,106.372900617,138.166917580,312.697149149,0.190893474,0.168578289,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003639,0.000005999,0.000008648,-0.054952428,-0.140996685,-0.988483771,0.000000048,0.000000073,0.000000869,0.911485418,-0.408130529,-0.051223070,0.000000000,0.261481065,0.072039022,0.934800254,0.495261366,22.733262776,0,0.129239813,0.113271335,0.000000000,1,1,0,0.235857271,0.207910193,0.547957721,0.544808954,12,12,0,0.014354067,3,0,0,0,0,0,0,821,3,20572,80108,35486,3333,0,157,1305970
1864,1517157420.594163895,1517157420.695003271,1884,1883,0,0.044450147,0.114752073,1,1,1,0,0,1,160.465986148,67.456336643,-5.695117155,0.051086302,0.007738572,0.927775167,-0.369545051,871,455,0.522388060,0.025861693,0.017751873,0.010283934,0.418206299,23.474334968,630,0.892778941,99.694367125,138.085766551,324.670599191,0.177249955,0.158245027,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003515,0.000006002,0.000008128,0.032261236,0.136481738,0.990117138,0.000000049,0.000000069,0.000000504,0.878736252,-0.471184132,-0.076210980,0.000000000,0.272796938,0.071297307,0.917249703,0.491538932,22.797058894,0,0.132554160,0.116362926,0.000000000,1,1,0,0.235857271,0.207910193,0.562010064,0.559678793,16,13,3,0.018369690,2,0,0,0,0,0,0,853,2,20574,80124,35488,3333,0,157,1306823
1865,1517157420.695024014,1517157420.795863390,1885,1884,0,0.082857271,0.095825284,1,1,1,0,0,1,160.458034780,67.449310912,-5.689547369,0.047800030,0.005694740,0.927799569,-0.369960385,875,447,0.510857143,0.024845769,0.017361830,0.010334683,0.414693494,23.647471278,643,0.894405021,104.164980193,139.567845033,331.369603505,0.181124222,0.161998414,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003469,0.000005979,0.000007944,0.000094292,0.133535287,0.991044055,0.000000049,0.000000083,0.000000505,0.867065074,-0.493666039,-0.067022380,0.000000000,0.282312784,0.069840015,0.890339781,0.488883347,23.016312014,0,0.135926904,0.119505954,0.000000000,1,1,0,0.235857271,0.207910193,0.576310001,0.574796032,10,9,1,0.011428571,1,0,0,0,0,0,0,864,1,20575,80134,35489,3333,0,157,1307687
1866,1517157420.795883894,1517157420.896723270,1886,1885,0,0.210790989,0.526748177,1,1,1,0,0,1,160.451258805,67.446647081,-5.687522179,0.037021803,0.007375823,0.927619971,-0.371612933,855,440,0.514619883,0.025679674,0.018797560,0.010805625,0.448834592,22.891545069,631,0.881007681,97.683020303,141.942963808,316.289862384,0.175715481,0.154806688,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003597,0.000005883,0.000007592,-0.064884730,-0.128713289,-0.989556901,0.000000050,0.000000100,0.000000812,0.898933378,-0.438083228,0.001366187,0.000000000,0.293413981,0.070363852,0.862575870,0.488605097,23.062994926,0,0.138644251,0.121954803,0.000000000,1,1,0,0.235857271,0.207910193,0.587831148,0.586574430,13,12,1,0.015204678,3,0,0,0,0,0,0,838,4,20578,80147,35492,3333,0,157,1308525
1867,1517157420.896744013,1517157420.997583389,1887,1886,0,0.236559547,0.461312358,1,1,1,0,0,1,160.449550469,67.448112280,-5.693638903,0.024010365,0.005397025,0.927701890,-0.372509835,856,435,0.508177570,0.022392372,0.016067004,0.010377655,0.449297816,22.834276060,618,0.884633768,95.331925401,140.703761805,310.667981701,0.174375865,0.154258779,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003615,0.000005852,0.000007459,0.009149056,-0.147191520,-0.989065696,0.000000048,0.000000073,0.000000649,0.896079280,-0.443884781,0.002867982,0.000000000,0.306162664,0.071592435,0.848230820,0.489411858,23.039681376,0,0.142256955,0.125134624,0.000000000,1,1,0,0.235857271,0.207910193,0.603148479,0.601868635,5,5,0,0.005841121,0,0,0,0,0,0,0,851,0,20578,80152,35492,3333,0,157,1309376
1868,1517157420.997603893,1517157421.098383188,1888,1887,0,0.128654451,0.175050247,1,1,1,0,0,1,160.455285669,67.455857755,-5.694946228,0.031013883,0.005507758,0.929101264,-0.368481540,861,445,0.516840883,0.024132950,0.016776483,0.010598354,0.417597106,22.102982249,626,0.876301967,95.805199223,127.670448401,325.089383630,0.174646931,0.153043449,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003444,0.000005907,0.000007636,-0.094225089,0.141617470,0.985426874,0.000000056,0.000000117,0.000000809,0.895962893,-0.443978459,-0.011559539,0.000000000,0.317096138,0.071654306,0.848393662,0.497566480,23.076877967,0,0.146290518,0.128669028,0.000000000,1,1,0,0.235857271,0.207910193,0.620250193,0.618868302,10,9,1,0.011614402,0,0,0,0,0,0,0,847,4,20579,80162,35492,3333,0,157,1310223
1869,1517157421.098403931,1517157421.199243307,1889,1888,0,0.102757195,0.153892714,1,1,1,0,0,1,160.464707831,67.460469191,-5.699848527,0.031646412,0.006800510,0.930429014,-0.365039871,846,427,0.504728132,0.024220823,0.017163823,0.010292257,0.362031140,23.932399562,629,0.869813127,94.573757242,137.945873272,314.592826227,0.172859814,0.150355735,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003548,0.000005954,0.000007982,0.080268539,-0.135123491,-0.987572075,0.000000051,0.000000145,0.000000830,0.888525469,-0.458600808,-0.014414916,0.000000000,0.324981729,0.067836299,0.856994830,0.503196081,23.150171690,0,0.150162953,0.132025631,0.000000000,1,1,0,0.235857271,0.207910193,0.636668745,0.635012786,9,9,0,0.010638298,2,0,0,0,0,0,0,834,3,20580,80171,35494,3333,0,157,1311057
1870,1517157421.199264050,1517157421.300103188,1892,1889,0,0.043763773,0.082823817,1,1,1,0,0,1,160.466242526,67.457953865,-5.703540417,0.031872259,0.005718046,0.930168642,-0.365701736,860,433,0.503488372,0.023526644,0.015173720,0.009887464,0.353585008,24.770356700,627,0.874552083,95.060777454,134.298898231,318.984480433,0.173359698,0.151612085,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003590,0.000005929,0.000008261,-0.063402108,0.143644366,0.987596309,0.000000050,0.000000157,0.000000821,0.879200709,-0.476206512,-0.015279764,0.000000000,0.332844726,0.067352934,0.851599303,0.490871361,23.270912250,0,0.153982678,0.135330091,0.000000000,1,1,0,0.235857271,0.207910193,0.652863813,0.650906475,10,10,0,0.011627907,3,0,0,0,0,0,0,846,4,20581,80181,35497,3333,0,157,1311903
1871,1517157421.300123930,1517157421.400963306,1892,1890,0,0.025978830,0.049796894,1,1,1,0,0,1,160.465403185,67.457788901,-5.705700987,0.031449891,0.005377334,0.929997635,-0.366178083,861,439,0.509872242,0.023162955,0.015827154,0.010077446,0.348780738,26.193600117,641,0.872963365,98.760348350,134.692058599,326.117109763,0.176493439,0.154072306,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003603,0.000005708,0.000008661,0.029355659,-0.148175343,-0.988525322,0.000000049,0.000000161,0.000001292,0.921409091,-0.388587243,0.002289536,0.000000000,0.340623062,0.068432139,0.843551156,0.487240131,23.459573096,0,0.157625860,0.138512948,0.000000000,1,1,0,0.235857271,0.207910193,0.668310369,0.666215281,8,8,0,0.009291521,1,0,0,0,0,0,0,851,2,20582,80189,35498,3333,0,157,1312754
1872,1517157421.400984049,1517157421.501823187,1892,1891,0,0.013099207,0.021281570,1,1,1,0,0,1,160.468723318,67.457292812,-5.705271656,0.031124121,0.004708254,0.930040006,-0.366107509,865,442,0.510982659,0.023008106,0.016005396,0.009523129,0.354664886,26.309415446,637,0.876887344,99.672308154,132.342469070,326.562460659,0.178439617,0.156471441,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003499,0.000005722,0.000008789,0.021353964,-0.154216441,-0.987806306,0.000000046,0.000000192,0.000001080,0.904121258,-0.427037923,-0.014260549,0.000000000,0.350257245,0.065344663,0.843150171,0.471174936,23.573352477,0,0.161263133,0.141701248,0.000000000,1,1,0,0.235857271,0.207910193,0.683731871,0.681550270,6,6,0,0.006936416,0,0,0,0,0,0,0,858,1,20583,80195,35498,3333,0,157,1313612
1873,1517157421.501843929,1517157421.602683306,1892,1892,0,0.008529554,0.013437266,1,1,1,0,0,1,160.470242824,67.458499481,-5.704715738,0.031244768,0.005062636,0.930030070,-0.366117744,866,438,0.505773672,0.023748232,0.016118944,0.010290114,0.334766585,28.178771330,636,0.872938335,99.767337821,132.177952358,323.243490746,0.179699845,0.156866883,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003556,0.000005653,0.000009082,0.016283702,-0.145595928,-0.989210123,0.000000044,0.000000249,0.000001302,0.905440026,-0.424443574,0.005100090,0.000000000,0.357327345,0.065267061,0.810495320,0.429690018,23.851094415,0,0.165403614,0.145315727,0.000000000,1,1,0,0.234448198,0.206658304,0.701286899,0.698935080,6,6,0,0.006928406,2,0,0,0,0,0,0,857,3,20584,80201,35500,3333,0,157,1314469
1874,1517157421.703563929,1517157421.804403305,1894,1893,0,0.004821329,0.008103811,1,1,1,0,0,1,160.473078422,67.458927685,-5.701795329,0.030986357,0.004303873,0.930103421,-0.365963043,884,447,0.505656109,0.022908473,0.016175972,0.009971244,0.346796807,26.751079100,642,0.872911501,101.480011631,132.759430051,326.169742269,0.181081992,0.158068554,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004674,0.000007506,0.000011410,0.026651753,-0.155212870,-0.987521468,0.000000048,0.000000223,0.000001198,0.900363380,-0.434704649,-0.019433284,0.000000000,0.363760529,0.066422219,0.746339055,0.358085723,24.014962650,0,0.168538285,0.148056005,0.000000000,1,1,0,0.233130000,0.205486258,0.718872169,0.716429016,3,3,0,0.003393665,1,0,0,0,0,0,0,879,2,20584,80204,35501,3333,0,157,1315348
1875,1517157421.804424047,1517157421.905263186,1895,1894,0,0.002619762,0.004943424,1,1,1,0,0,1,160.481544093,67.453892182,-5.702360181,0.030931136,0.005152490,0.930409942,-0.365176746,878,434,0.494305239,0.023163692,0.015741025,0.009461040,0.340421748,26.241510259,637,0.872835137,98.528080725,131.646243187,325.821658561,0.177210059,0.154675166,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003886,0.000006211,0.000009632,0.014469275,-0.146849952,-0.989052947,0.000000043,0.000000197,0.000000981,0.867674656,-0.496868349,-0.016202933,0.000000000,0.367460561,0.067837101,0.660303116,0.268649308,24.361148095,0,0.171427039,0.150529092,0.000000000,1,1,0,0.231895941,0.204387114,0.735328095,0.732550650,9,9,0,0.010250569,2,0,0,0,0,0,0,865,4,20584,80213,35503,3333,0,157,1316213
1876,1517157421.905283928,1517157422.006061316,1895,1895,0,0.047319427,0.150520958,1,1,1,0,0,1,160.473925929,67.454172140,-5.699479635,0.033671482,0.005814210,0.929797777,-0.366481268,888,449,0.505630631,0.024413079,0.016959650,0.011194058,0.407173403,24.925209861,633,0.884380151,97.982471675,132.815331592,329.014832401,0.175027260,0.154790635,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003596,0.000005881,0.000008679,0.012717150,-0.154806475,-0.987862961,0.000000047,0.000000089,0.000001074,0.927155253,-0.374118698,-0.020453293,0.000000000,0.375132421,0.059422194,0.545907664,0.191533744,24.635831467,0,0.173851423,0.152757652,0.000000000,1,1,0,0.230735050,0.203354525,0.749695842,0.747393749,5,5,0,0.005630631,0,0,0,0,0,0,0,882,1,20584,80218,35503,3333,0,157,1317095
1877,1517157422.106941938,1517157422.207781315,1897,1896,0,0.053782077,0.099284742,1,1,1,0,0,1,160.449215760,67.441464793,-5.695581317,0.036261907,0.005370223,0.928811251,-0.368735534,844,441,0.522511848,0.023717583,0.016387209,0.010341406,0.425740149,24.127490295,624,0.888075547,100.768648060,136.789300791,316.601192188,0.181840631,0.161488218,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004611,0.000007638,0.000011114,-0.060199294,-0.141733354,-0.988072721,0.000000058,0.000000069,0.000001319,0.924374530,-0.381366725,-0.009547211,0.000000000,0.383836355,0.060072209,0.447735289,0.113649608,24.602344671,0,0.176507522,0.155186741,0.000000000,1,1,0,0.229650500,0.202391169,0.764979231,0.763133947,8,8,0,0.009478673,2,0,0,0,0,0,0,831,5,20585,80226,35505,3333,0,157,1317926
1878,1517157422.207802057,1517157422.308641195,1898,1897,0,0.049841854,0.057992463,1,1,1,0,0,1,160.428706277,67.427773114,-5.694821653,0.037669541,0.004348664,0.928024902,-0.370583156,849,433,0.510011779,0.022617536,0.017268970,0.009402451,0.420575618,24.199902915,619,0.884053555,102.222298922,135.092664588,309.914186997,0.186799806,0.165141032,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003830,0.000006551,0.000009290,-0.103350069,-0.135947487,-0.985310633,0.000000040,0.000000051,0.000001267,0.928166857,-0.372158504,-0.002081550,0.000000000,0.387723942,0.059072791,0.332840194,0.060792270,24.536276899,0,0.177994522,0.156602210,0.000000000,1,1,0,0.228617380,0.201475390,0.775066992,0.773760093,7,7,0,0.008244994,2,0,0,0,0,0,0,840,2,20586,80233,35507,3333,0,157,1318766
1879,1517157422.308661938,1517157422.409501314,1899,1898,0,0.105528062,0.146487771,1,1,1,0,0,1,160.412307822,67.409092504,-5.699891871,0.042800037,0.006168304,0.927589345,-0.371090441,858,437,0.509324009,0.026253029,0.018376172,0.011067423,0.382288334,23.635674296,642,0.874254496,102.450981502,134.375749856,324.444655195,0.182533769,0.159580968,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003602,0.000005932,0.000008494,-0.057143703,-0.122777195,-0.990787746,0.000000050,0.000000109,0.000000860,0.887735097,-0.459473581,-0.028467987,0.000000000,0.390710084,0.060624057,0.245532927,0.059820521,24.607476354,0,0.178795577,0.157363044,0.000000000,1,1,0,0.227620944,0.200593143,0.782073424,0.781053430,11,11,0,0.012820513,3,0,0,0,0,0,0,843,4,20588,80244,35510,3333,0,157,1319609
1880,1517157422.409522057,1517157422.510361195,1902,1899,0,0.071319023,0.139287066,1,1,1,0,0,1,160.392607657,67.386645237,-5.693073969,0.045601300,0.000834516,0.927031056,-0.372200545,828,422,0.509661836,0.024688917,0.016884932,0.010559772,0.388093260,21.224430235,623,0.876098707,92.906243061,124.526972943,328.376278745,0.170217345,0.149127196,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003498,0.000005782,0.000007652,-0.015648412,-0.119189212,-0.992748235,0.000000050,0.000000124,0.000000706,0.838480615,-0.544395292,-0.024166586,0.000000000,0.390820138,0.051305444,0.226471663,0.053066482,24.512484726,0,0.178465212,0.157032347,0.000000000,1,1,0,0.226637830,0.199721927,0.784045655,0.782840055,7,7,0,0.008454106,1,0,0,0,0,0,0,820,1,20588,80251,35511,3333,0,157,1320429
1881,1517157422.510381937,1517157422.611221313,1902,1900,0,0.075704639,0.129394882,1,1,1,0,0,1,160.372544455,67.359286174,-5.692803747,0.047718435,0.003784191,0.926437938,-0.373391721,819,423,0.516483516,0.024098835,0.016540073,0.009984577,0.369910651,22.941155761,602,0.882550097,92.904697595,121.538132849,316.852327932,0.174864567,0.154326740,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003529,0.000005675,0.000007720,-0.021189260,-0.109599950,-0.993749901,0.000000050,0.000000126,0.000001238,0.897062716,-0.441897332,-0.002287336,0.000000000,0.388493400,0.051021196,0.240611359,0.046782516,24.457779594,0,0.178694669,0.157200789,0.000000000,1,1,0,0.225678966,0.198871505,0.788459145,0.787098296,4,4,0,0.004884005,2,0,0,0,0,0,0,811,4,20588,80255,35513,3333,0,157,1321240
1882,1517157422.611243010,1517157422.712081194,1902,1901,0,0.041966013,0.059678817,1,1,1,0,0,1,160.344567793,67.322430472,-5.695793398,0.047712154,0.006883434,0.925682621,-0.375217075,792,405,0.511363636,0.024728269,0.019397312,0.009934546,0.355760238,22.591186304,601,0.882045014,87.400461890,123.206117333,319.502474254,0.164872607,0.145425061,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003609,0.000005750,0.000007878,-0.024742771,-0.118502741,-0.992645403,0.000000051,0.000000121,0.000001465,0.899273295,-0.437364109,-0.004491848,0.000000000,0.387427127,0.049490620,0.281376951,0.048733760,24.285138172,0,0.177465319,0.156146633,0.000000000,1,1,0,0.224714693,0.198017007,0.786361803,0.785163434,6,6,0,0.007575758,3,0,0,0,0,0,0,781,5,20588,80261,35516,3333,0,157,1322021
1883,1517157422.712102890,1517157422.812942266,1903,1902,0,0.064851902,0.096460587,1,1,1,0,0,1,160.311854209,67.280781449,-5.696166942,0.043959314,0.005387500,0.925877803,-0.375218400,787,404,0.513341804,0.028325684,0.018971959,0.011987203,0.317258879,23.471579627,584,0.877872531,77.421247128,113.666156099,321.590154617,0.151013529,0.132570629,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003673,0.000005884,0.000008147,-0.021942942,-0.132336269,-0.990961967,0.000000050,0.000000066,0.000001747,0.920702838,-0.389666688,-0.021590653,0.000000000,0.382823837,0.057504390,0.323912963,0.048140207,24.222218572,0,0.175471322,0.154346250,0.000000000,1,1,0,0.223729826,0.197143592,0.780862697,0.779459566,18,17,1,0.022871665,4,0,0,0,0,0,0,763,6,20588,80279,35520,3333,0,157,1322784
1884,1517157422.812963009,1517157422.913802385,1904,1903,0,0.057421090,0.158986580,1,1,1,0,0,1,160.266735634,67.239380707,-5.691704336,0.048568246,0.005436296,0.925716348,-0.375047750,781,393,0.503201024,0.023993610,0.017472541,0.010950840,0.315827788,24.439500834,579,0.879648296,74.966452329,114.070164408,320.279746518,0.147190347,0.129475738,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003964,0.000006052,0.000008428,-0.044617038,-0.200725351,-0.978631010,0.000000052,0.000000100,0.000003446,0.932375591,-0.359768278,-0.035249745,0.000000000,0.377704912,0.055756912,0.373326570,0.047474607,24.270476865,0,0.173968341,0.152907786,0.000000000,1,1,0,0.222734596,0.196258876,0.777582248,0.775616313,9,9,0,0.011523688,3,0,0,0,0,0,0,768,4,20589,80288,35523,3333,0,157,1323552
1885,1517157422.913822889,1517157423.014600277,1904,1904,0,0.089572060,0.140688269,1,1,1,0,0,1,160.212434386,67.187463188,-5.687305064,0.048414224,0.002922875,0.926497729,-0.373161463,763,374,0.490170380,0.023554812,0.016752431,0.010699041,0.278117020,23.947522640,581,0.877488564,73.395721101,118.998723662,317.426410933,0.143963748,0.126326542,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004097,0.000006595,0.000008899,-0.027814268,-0.197121338,-0.979984461,0.000000060,0.000000211,0.000003431,0.929423754,-0.367861372,-0.029146140,0.000000000,0.370876088,0.055804309,0.441024989,0.048829176,24.285479433,0,0.172110317,0.151124192,0.000000000,1,1,0,0.221722111,0.195356182,0.772714793,0.770024752,10,10,0,0.013106160,3,0,0,0,0,0,0,748,5,20590,80298,35526,3333,0,157,1324300
1886,1517157423.115480900,1517157423.216320276,1905,1905,0,0.137627780,0.193870285,1,1,1,0,0,1,160.085559863,67.074517511,-5.685618666,0.045903713,0.010525651,0.929464440,-0.365893311,761,359,0.471747700,0.024305947,0.016154028,0.009089004,0.265017176,24.732045677,577,0.872715236,67.674830924,115.707911130,320.173949013,0.134393668,0.117287402,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005987,0.000009499,0.000011915,-0.053147182,-0.259738760,-0.964215305,0.000000066,0.000000293,0.000005426,0.933723340,-0.356542762,-0.032217766,0.000000000,0.361685217,0.053997038,0.604380000,0.064029956,24.377504463,0,0.170044227,0.149248228,0.000000000,1,1,0,0.220688553,0.194434023,0.766924987,0.763980061,4,4,0,0.005256242,1,0,0,0,0,0,0,754,3,20590,80302,35527,3333,0,157,1325054
1887,1517157423.317200899,1517157423.418040276,1906,1906,0,0.144151175,0.212938774,1,1,1,0,0,1,159.932133234,66.929816919,-5.685491334,0.048912920,0.000262983,0.933240962,-0.355905554,728,358,0.491758242,0.022487729,0.014441714,0.010208319,0.196869570,26.492305583,560,0.870352001,52.033308851,111.194655399,324.169156560,0.106757522,0.092916623,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005972,0.000011888,0.000013632,-0.075852739,-0.224498224,-0.971517838,0.000000058,0.000000184,0.000005911,0.945588865,-0.322987675,-0.039251257,0.000000000,0.349063805,0.053739937,0.805552153,0.076161353,24.560405940,0,0.166663310,0.146181120,0.000000000,1,1,0,0.219608048,0.193468965,0.755196893,0.751828913,5,3,2,0.006868132,4,0,0,0,0,0,0,717,6,20593,80307,35531,3333,0,157,1325771
1888,1517157423.518920898,1517157423.619760275,1908,1907,0,0.134803354,0.178313194,1,1,1,0,0,1,159.747247677,66.774470698,-5.681616283,0.047202463,0.001877366,0.936234927,-0.348184670,723,329,0.455048409,0.025945464,0.018181904,0.011148184,0.188369230,22.801987387,553,0.871844068,52.084559126,105.758612723,324.286597762,0.108030166,0.094185460,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006409,0.000012717,0.000014059,-0.829994350,-0.513890586,-0.216854433,0.000000070,0.000000100,0.000006318,0.951779509,-0.304832901,-0.034535042,0.000000000,0.337602411,0.056204572,1.035489399,0.085560514,24.595356197,0,0.163332471,0.143238221,0.000000000,1,1,0,0.218482537,0.192464350,0.743745381,0.740367948,12,11,1,0.016597510,2,0,0,0,0,0,0,707,4,20595,80319,35533,3333,0,157,1326478
1889,1517157423.619781017,1517157423.720620394,1909,1908,0,0.199675111,0.286947649,1,1,1,0,0,1,159.645501982,66.688097843,-5.675964864,0.052166026,0.008422883,0.938890108,-0.340136922,737,328,0.445047490,0.025022192,0.017662082,0.011272268,0.165636918,24.812872105,565,0.866524694,43.951451451,119.785053759,325.849946985,0.089772606,0.077790180,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005483,0.000010282,0.000012422,-0.859743142,-0.497166890,-0.116905148,0.000000063,0.000000170,0.000006461,0.961985727,-0.269910723,-0.041613262,0.000000000,0.327782700,0.056667906,1.164348733,0.101325987,24.639379824,0,0.159178111,0.139609943,0.000000000,1,1,0,0.217296448,0.191407262,0.728562170,0.725380793,8,8,0,0.010854817,6,0,0,0,0,0,0,722,7,20595,80327,35539,3333,0,157,1327200
1890,1517157423.720640898,1517157423.821480274,1911,1909,0,0.200420358,0.296050113,1,1,1,0,0,1,159.544339410,66.597475994,-5.671117345,0.051311456,0.006267708,0.940798515,-0.335001499,747,324,0.433734940,0.026043231,0.018644916,0.011473534,0.178376576,21.974275870,568,0.865326794,49.942756666,119.005560364,322.557301833,0.101611772,0.087927388,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004908,0.000009340,0.000011294,-0.864156341,-0.492831188,-0.101741041,0.000000067,0.000000164,0.000007929,0.961935478,-0.270772542,-0.036910255,0.000000000,0.319022279,0.058373032,1.297928208,0.111162253,24.499575782,0,0.155590715,0.136425708,0.000000000,1,1,0,0.216062334,0.190307631,0.716029719,0.712750951,10,9,1,0.013386881,2,0,0,0,0,0,0,733,4,20597,80337,35541,3333,0,157,1327933
1891,1517157423.821501017,1517157423.922340393,1911,1910,0,0.200878340,0.256321641,1,1,1,0,0,1,159.439622261,66.504552730,-5.670782723,0.056513382,0.003914114,0.942868126,-0.328314811,711,332,0.466947961,0.023595086,0.016461690,0.010378015,0.158759323,24.088576122,541,0.866137266,40.267165341,113.740861611,314.572233772,0.085934404,0.074430990,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005001,0.000008981,0.000011370,-0.858511290,-0.497857049,-0.122868725,0.000000066,0.000000080,0.000007899,0.965297466,-0.257606245,-0.042893179,0.000000000,0.309521208,0.057729212,1.434545756,0.124542383,24.394324582,0,0.151062763,0.132443642,0.000000000,1,1,1,0.216062334,0.190307631,0.699162878,0.695944990,11,10,1,0.015471167,4,0,0,0,0,0,0,695,5,20600,80348,35545,3333,0,157,1328628
