frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_map_pause_enable,transition_guard_measurement_weight_enable,transition_guard_map_pause_active,transition_guard_selective_recovery_active,transition_guard_consecutive_pause_frames,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
3411,1624181442.353278399,1624181442.453225613,3416,3415,0,0.038103128,0.081092268,1,1,0,0,0,1,-5.569383176,-5.557744135,0.245825431,0.032543569,0.004454372,0.999365237,0.013791195,2805,881,0.314081996,0.056303804,0.039532475,0.028113821,0.708201014,41.901833889,2559,0.752381331,523.924830485,559.375194454,842.043801430,0.272120139,0.204738113,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002633,0.000003077,0.000003420,-0.318845707,-0.731629910,-0.602540529,0.000000003,0.000000005,0.000000007,0.760695585,-0.643428971,-0.085681889,0.100000000,0.682325834,0.494944841,0.500611912,0.010172363,40.508665687,0,0.271068958,0.204745447,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,203,196,7,0.072370766,60,0,0,0,0,0,0,2542,60,398052,948269,551662,18,0,0,5259150
3412,1624181442.453275919,1624181442.553224325,3417,3416,0,0.025339556,0.045203057,1,1,0,0,0,1,-5.568693832,-5.564000396,0.243844474,0.031658850,0.003995398,0.999395522,0.013796534,2783,859,0.308659720,0.060468214,0.039057210,0.025063572,0.683244888,42.609782653,2534,0.753528230,530.281324161,558.961235904,820.197974251,0.277715548,0.209266505,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002211,0.000002611,0.000002879,-0.189003724,-0.650056624,-0.736005420,0.000000003,0.000000004,0.000000007,0.776611072,-0.627412928,-0.056817780,0.100000000,0.690051820,0.491488199,0.413890740,0.009772845,40.756457003,0,0.272318605,0.205563501,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,202,191,11,0.072583543,55,0,0,0,0,0,0,2525,56,398107,948471,551717,18,0,0,5261675
3413,1624181442.553273439,1624181442.653279543,3418,3417,0,0.023120043,0.042406879,1,1,0,0,0,1,-5.565615119,-5.566066239,0.244293518,0.031057276,0.003525041,0.999415393,0.013852492,2800,884,0.315714286,0.055791714,0.036861156,0.025381576,0.713407076,40.672522161,2548,0.752820785,523.766522006,570.599575075,823.821262011,0.273052848,0.205559859,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002110,0.000002445,0.000002656,-0.088590618,-0.640996875,-0.762413738,0.000000003,0.000000005,0.000000008,0.722720435,-0.686120227,-0.083151715,0.050000000,0.691745804,0.449147263,0.288631565,0.009327041,40.903436327,0,0.273054124,0.205669972,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,213,201,12,0.076071429,46,0,0,0,0,0,0,2540,47,398156,948684,551763,18,0,0,5264215
3414,1624181442.653270960,1624181442.753211498,3419,3418,0,0.028298019,0.049897237,1,1,0,0,0,1,-5.564082290,-5.567637498,0.244488398,0.031250372,0.003925246,0.999411371,0.013598427,2784,872,0.313218391,0.052897870,0.033276937,0.022454787,0.686052862,41.299539376,2532,0.751015130,518.428949296,549.951359214,833.190000160,0.272632017,0.204750770,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002102,0.000002446,0.000002562,-0.089107559,-0.589143020,-0.803100458,0.000000003,0.000000004,0.000000007,0.692690927,-0.719781653,-0.045756430,0.000000000,0.693302237,0.325966663,0.236980186,0.009092270,41.126436572,0,0.273755827,0.205837903,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,194,186,8,0.069683908,45,0,0,0,0,0,0,2545,45,398207,948878,551808,18,0,0,5266760
3415,1624181442.753268480,1624181442.853202820,3420,3419,0,0.027542882,0.054238663,1,1,0,0,0,1,-5.569127620,-5.566564862,0.242094830,0.031971380,0.003475842,0.999384447,0.014017018,2827,881,0.311637779,0.049546360,0.035743345,0.023230049,0.722151585,44.180921974,2588,0.749022729,523.495701910,572.518570316,842.456551215,0.270056013,0.202278092,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002093,0.000002366,0.000002622,-0.177895325,-0.608938217,-0.773011967,0.000000002,0.000000004,0.000000007,0.754870945,-0.655325103,-0.026811669,0.000000000,0.692992568,0.095256949,0.163309189,0.005604296,41.458163408,0,0.273701323,0.205297819,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,175,164,11,0.061903077,41,0,0,0,0,0,0,2611,41,398249,949053,551849,18,0,0,5269371
3416,1624181442.853266239,1624181442.953258038,3421,3420,0,0.026997630,0.047082328,1,1,0,0,0,1,-5.571977545,-5.568751487,0.241915756,0.031842149,0.003836583,0.999390174,0.013807197,2815,870,0.309058615,0.052997871,0.036009500,0.024123427,0.690392118,41.196455926,2554,0.747973899,518.404088022,561.339482450,830.581766303,0.271369530,0.202977325,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002069,0.000002409,0.000002617,-0.105779508,-0.621660461,-0.776111440,0.000000003,0.000000004,0.000000009,0.806996596,-0.586215228,-0.071471682,0.000000000,0.696412779,0.043993085,0.162376160,0.005099374,41.491320215,0,0.274157462,0.205443330,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,189,180,9,0.067140320,45,0,0,0,0,0,0,2581,45,398299,949242,551894,18,0,0,5271952
3417,1624181442.953263760,1624181443.053211451,3422,3421,0,0.019225374,0.058888248,1,1,0,0,0,1,-5.578526435,-5.560231676,0.241974550,0.032149664,0.003544209,0.999381311,0.013814193,2805,870,0.310160428,0.053531365,0.036536227,0.024911598,0.722824466,44.154609867,2559,0.751699828,510.263182633,570.803499921,842.533177502,0.265264722,0.199399446,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002011,0.000002424,0.000002526,-0.215847495,-0.616927329,-0.756842473,0.000000002,0.000000005,0.000000009,0.731050116,-0.680007749,-0.056171080,0.000000000,0.698648687,0.039825100,0.159559021,0.004702159,41.753644236,0,0.274115351,0.205382824,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,165,155,10,0.058823529,41,0,0,0,0,0,0,2599,41,398346,949407,551935,18,0,0,5274551
3418,1624181443.053261280,1624181443.153232336,3423,3422,0,0.036132798,0.060422594,1,1,0,0,0,1,-5.575964502,-5.557662067,0.245714033,0.032054178,0.003357333,0.999389141,0.013513042,2868,898,0.313110181,0.056653545,0.037630630,0.025446237,0.695405050,42.146752676,2617,0.752741546,540.858968484,581.707945010,847.357712368,0.274558205,0.206671367,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001974,0.000002384,0.000002502,-0.253724506,-0.649916581,-0.716402340,0.000000003,0.000000004,0.000000006,0.740247418,-0.667103510,-0.083705835,0.000000000,0.699591770,0.039781689,0.149510810,0.004768860,41.894636520,0,0.274142592,0.205501759,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,172,161,11,0.059972106,52,0,0,0,0,0,0,2644,52,398400,949579,551987,18,0,0,5277195
3419,1624181443.153258801,1624181443.253213406,3424,3423,0,0.044072502,0.070203773,1,1,0,0,0,1,-5.570410662,-5.554715947,0.244822826,0.031082210,0.003432450,0.999416530,0.013737320,2845,910,0.319859402,0.052551455,0.035912466,0.024545203,0.650268788,41.442691141,2606,0.748736777,530.350507665,565.801019123,855.056514177,0.271806233,0.203511323,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001959,0.000002416,0.000002463,-0.076191746,-0.631020769,-0.772015290,0.000000003,0.000000004,0.000000007,0.785914317,-0.615350549,-0.060682685,0.000000000,0.695634102,0.040645232,0.143947988,0.004990850,41.920495337,0,0.273834445,0.205158018,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,170,165,5,0.059753954,38,0,0,0,0,0,0,2636,39,398438,949749,552025,18,0,0,5279831
3420,1624181443.253256321,1624181443.353154898,3424,3424,0,0.041294565,0.068447564,1,1,0,0,0,1,-5.564670443,-5.556938440,0.240859449,0.030362311,0.002269160,0.999445238,0.013498045,2777,855,0.307886208,0.055702676,0.035807200,0.022566775,0.606335195,40.873925559,2531,0.749937280,518.224951080,548.217538925,831.648765047,0.273024255,0.204751067,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002012,0.000002428,0.000002640,-0.469430729,-0.783161246,-0.407790698,0.000000003,0.000000004,0.000000007,0.779609351,-0.624834757,-0.042317687,0.000000000,0.693453805,0.040761920,0.147023172,0.005400726,42.008660143,0,0.273526210,0.204883571,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,183,173,10,0.065898452,49,0,0,0,0,0,0,2545,49,398487,949932,552074,18,0,0,5282376
3421,1624181443.453251600,1624181443.553128958,3426,3425,0,0.033049627,0.058251547,1,1,0,0,0,1,-5.559794183,-5.553712468,0.239982786,0.028218645,0.001502162,0.999510348,0.013435650,2766,855,0.309110629,0.053843647,0.033707823,0.023608980,0.610270711,40.679019758,2497,0.747251689,516.042193414,539.800457753,810.044817060,0.276566622,0.206664875,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002638,0.000003025,0.000003591,0.401244412,0.807820357,0.431774469,0.000000003,0.000000005,0.000000009,0.771328097,-0.631443150,-0.079577103,0.000000000,0.690091030,0.040549128,0.138406083,0.005514230,42.167855904,0,0.273289657,0.204616147,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,210,192,18,0.075921909,43,0,0,0,0,0,0,2513,43,398537,950142,552117,18,0,0,5284889
3422,1624181443.553249121,1624181443.653119326,3427,3426,0,0.017036667,0.026200355,1,1,0,0,0,1,-5.556650198,-5.558231422,0.240470318,0.027694436,0.000911001,0.999520329,0.013831167,2724,823,0.302129222,0.050220609,0.035656764,0.023132073,0.630370243,38.336622715,2464,0.746147667,505.721784175,537.684774210,795.101292161,0.275071865,0.205244231,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002272,0.000002661,0.000002994,-0.475509894,-0.799476493,-0.367052691,0.000000003,0.000000005,0.000000011,0.723573040,-0.689567040,-0.030648886,0.000000000,0.688288085,0.044453657,0.130171126,0.006231884,42.075678657,0,0.273153676,0.204403368,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,193,182,11,0.070851689,33,0,0,0,0,0,0,2497,34,398590,950335,552150,18,0,0,5287386
3423,1624181443.653246641,1624181443.753073931,3428,3427,0,0.017943621,0.029907544,1,1,0,0,0,1,-5.563528533,-5.565005070,0.236275922,0.028078566,0.000716413,0.999512094,0.013662171,2780,824,0.296402878,0.051163349,0.033505766,0.021794051,0.666532873,39.638625993,2539,0.747381809,532.323792917,556.846759812,808.431861112,0.280524408,0.209658839,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002179,0.000002535,0.000002835,-0.504143644,-0.772130549,-0.386850877,0.000000003,0.000000005,0.000000011,0.761486090,-0.641131094,-0.095340730,0.000000000,0.683419343,0.046495047,0.136710254,0.006224552,41.929385907,0,0.273526647,0.204768467,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,229,213,16,0.082374101,31,0,0,0,0,0,0,2520,31,398661,950564,552181,18,0,0,5289906
3424,1624181443.753244162,1624181443.853204250,3429,3428,0,0.016445170,0.022769254,1,1,0,0,0,1,-5.562570705,-5.561711756,0.237767904,0.028312849,0.000643466,0.999505524,0.013662928,2750,851,0.309454545,0.052063550,0.033662049,0.022985854,0.670884853,38.649880298,2503,0.746372705,530.720046088,545.301042045,792.149793724,0.284085386,0.212033578,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002130,0.000002430,0.000002683,-0.433693612,-0.796160240,-0.421946351,0.000000003,0.000000005,0.000000008,0.791451040,-0.608171516,-0.061095486,0.000000000,0.680918859,0.047339924,0.131731810,0.006134991,41.746364270,0,0.274125698,0.205277786,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,226,215,11,0.082181818,40,0,0,0,0,0,0,2484,40,398727,950790,552221,18,0,0,5292390
3425,1624181443.853241920,1624181443.953153610,3430,3429,0,0.018452168,0.027063820,1,1,0,0,0,1,-5.561729937,-5.558766196,0.237528175,0.028780198,0.001057979,0.999490384,0.013767843,2775,837,0.301621622,0.055212320,0.035368578,0.023332888,0.597848195,40.668931670,2535,0.747682319,510.323705576,555.235897637,829.815076581,0.269246873,0.201311126,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002154,0.000002431,0.000002784,0.524065057,0.778948715,0.344375835,0.000000003,0.000000005,0.000000009,0.752249494,-0.658093805,-0.032144092,0.000000000,0.675626835,0.046842522,0.128474233,0.006320720,41.657019206,0,0.273895087,0.205218099,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,206,196,10,0.074234234,41,0,0,0,0,0,0,2527,42,398770,950996,552262,18,0,0,5294917
3426,1624181443.953239441,1624181444.053132057,3431,3430,0,0.019135397,0.030539299,1,1,0,0,0,1,-5.563508022,-5.551636201,0.238662950,0.028766394,0.000820926,0.999489930,0.013845607,2828,880,0.311173975,0.053679456,0.034315852,0.024333124,0.621031743,38.015752853,2567,0.751634712,516.044074974,570.158560320,843.243670311,0.267457080,0.201030025,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002091,0.000002359,0.000002691,0.486507479,0.771776550,0.409477021,0.000000003,0.000000004,0.000000008,0.817314299,-0.576129502,-0.008493107,0.000000000,0.671467236,0.046759135,0.123191356,0.005716217,41.405588697,0,0.273377533,0.204841133,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,189,182,7,0.066831683,41,0,0,0,0,0,0,2597,42,398818,951185,552303,18,0,0,5297514
3427,1624181444.053236961,1624181444.153220892,3432,3431,0,0.018160819,0.028604076,1,1,0,0,0,1,-5.555143108,-5.544450495,0.239182184,0.028749699,0.000836421,0.999493757,0.013600940,2883,867,0.300728408,0.056932918,0.038173071,0.025659710,0.653467750,40.292843496,2619,0.745852439,536.266356348,565.994708407,851.126473737,0.274531472,0.204759968,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002054,0.000002312,0.000002689,0.400631903,0.784919072,0.472647997,0.000000003,0.000000004,0.000000008,0.803701876,-0.591900895,-0.060964128,0.000000000,0.669274651,0.047314693,0.126442316,0.005904654,41.345184319,0,0.273182650,0.204645904,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,200,189,11,0.069372182,41,0,0,0,0,0,0,2642,41,398870,951385,552344,18,0,0,5300156
3428,1624181444.153234482,1624181444.253261328,3433,3432,0,0.014928614,0.027021208,1,1,0,0,0,1,-5.553820091,-5.549979447,0.238921312,0.028153943,0.000624484,0.999507635,0.013836678,2869,852,0.296967585,0.056808998,0.037811023,0.025284583,0.670096249,40.298716042,2589,0.745987948,539.291647352,568.456770300,823.614380175,0.279228557,0.208301138,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002081,0.000002338,0.000002731,0.335998408,0.790845500,0.511535399,0.000000003,0.000000005,0.000000009,0.727552915,-0.683262890,-0.061794660,0.000000000,0.667104679,0.046833577,0.126979858,0.006310074,41.142883382,0,0.273412116,0.204680319,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,197,179,18,0.068665040,43,0,0,0,0,0,0,2629,43,398930,951582,552387,18,0,0,5302785
3429,1624181444.253232002,1624181444.353219509,3434,3433,0,0.013485350,0.026373632,1,1,0,0,0,1,-5.562586435,-5.548270647,0.239069390,0.028228386,0.000745692,0.999503355,0.013987316,2873,872,0.303515489,0.052216454,0.033674137,0.022394375,0.654375020,39.550087117,2612,0.743112402,553.534552623,563.900340703,823.574700769,0.285178679,0.211919813,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002081,0.000002345,0.000002673,-0.344863295,-0.832788314,-0.433050726,0.000000003,0.000000004,0.000000008,0.728707022,-0.682895238,-0.051382579,0.000000000,0.666718694,0.047578447,0.127079126,0.006417811,40.988697866,0,0.274106312,0.205168483,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,181,171,10,0.063000348,38,0,0,0,0,0,0,2653,39,398979,951763,552425,18,0,0,5305438
3430,1624181444.353229761,1624181444.453201056,3435,3434,0,0.016054226,0.026954566,1,1,0,0,0,1,-5.564044555,-5.548871777,0.241530598,0.028255114,0.000377056,0.999507451,0.013651401,2930,883,0.301365188,0.053950417,0.037545115,0.026590343,0.661140688,41.751858635,2659,0.743383908,552.925671604,584.695702891,839.036436594,0.279727563,0.207944969,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002025,0.000002319,0.000002609,0.468379469,0.802363971,0.369909085,0.000000003,0.000000004,0.000000008,0.783578775,-0.616250384,-0.078992200,0.000000000,0.665715068,0.047409334,0.116246389,0.007038427,40.918068690,0,0.274660901,0.205638622,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,179,174,5,0.061092150,40,0,0,0,0,0,0,2711,40,399014,951942,552465,18,0,0,5308149
3431,1624181444.453227282,1624181444.553156853,3436,3435,0,0.016716720,0.028281142,1,1,0,0,0,1,-5.562392780,-5.550560768,0.240946113,0.028456845,0.000337820,0.999499137,0.013840844,2889,895,0.309795777,0.055988879,0.037621699,0.027026205,0.651936349,40.163452631,2616,0.745217854,537.677581361,570.796356844,841.015967414,0.275804240,0.205534244,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001986,0.000002332,0.000002540,-0.485621125,-0.773621622,-0.407040180,0.000000003,0.000000004,0.000000007,0.790653058,-0.604184848,-0.099138347,0.000000000,0.662901835,0.047192664,0.112081544,0.007387549,40.831149627,0,0.274845106,0.205678428,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,171,160,11,0.059190031,34,0,0,0,0,0,0,2684,34,399059,952113,552499,18,0,0,5310833
3432,1624181444.553224802,1624181444.653184175,3437,3436,0,0.017829949,0.031412217,1,1,0,0,0,1,-5.564923647,-5.552900823,0.241543427,0.028333152,0.000025159,0.999502517,0.013854624,2879,886,0.307745745,0.052463725,0.035562551,0.025461375,0.622156586,40.653330833,2620,0.746990513,530.059633032,580.127132470,846.928378771,0.270837224,0.202312837,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001967,0.000002352,0.000002562,-0.630799403,-0.706436840,-0.320997046,0.000000003,0.000000004,0.000000008,0.753467762,-0.653032383,-0.076387426,0.000000000,0.659847420,0.039389562,0.111845140,0.007320558,40.733327036,0,0.274501190,0.205330745,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,183,173,10,0.063563737,33,0,0,0,0,0,0,2662,34,399108,952296,552532,18,0,0,5313495
3433,1624181444.653222322,1624181444.753148794,3438,3437,0,0.017892701,0.029292446,1,1,0,0,0,1,-5.564446775,-5.560452865,0.239363116,0.028268814,0.000134551,0.999504645,0.013831878,2916,910,0.312071331,0.050207010,0.034419295,0.023641550,0.619519717,41.246233811,2647,0.746584558,539.870851414,566.353923348,869.984550444,0.273185054,0.203955743,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001934,0.000002287,0.000002560,0.598482752,0.732649349,0.324103884,0.000000003,0.000000004,0.000000008,0.766448466,-0.636468245,-0.086399781,0.000000000,0.655153052,0.040983719,0.117516346,0.006878038,40.762012619,0,0.274507800,0.205250539,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,160,146,14,0.054869684,36,0,0,0,0,0,0,2720,36,399160,952456,552568,18,0,0,5316215
3434,1624181444.753219843,1624181444.853085995,3439,3438,0,0.016065097,0.028384858,1,1,0,0,0,1,-5.560209084,-5.564047758,0.238479923,0.028007480,0.000030583,0.999513138,0.013750160,2897,906,0.312737314,0.053811471,0.034205667,0.024299046,0.665282294,40.751244250,2644,0.746306665,551.552038448,568.517109228,853.165675735,0.279516676,0.208605158,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001986,0.000002284,0.000002529,-0.408347380,-0.772264328,-0.486682879,0.000000003,0.000000004,0.000000007,0.792758285,-0.608639170,-0.033055434,0.000000000,0.654114524,0.040909765,0.117456791,0.006230839,40.734597862,0,0.274852033,0.205443258,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,158,147,11,0.054539178,40,0,0,0,0,0,0,2699,40,399201,952614,552608,18,0,0,5318914
3435,1624181444.853217363,1624181444.953155279,3440,3439,0,0.015939778,0.030992507,1,1,0,0,0,1,-5.560367854,-5.563832772,0.238116013,0.028217175,0.000076529,0.999506555,0.013799725,2882,876,0.303955586,0.051807261,0.034593749,0.024842584,0.653052178,43.615877103,2611,0.749040303,535.478418235,579.068606741,841.197206529,0.273797775,0.205085568,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002038,0.000002341,0.000002571,0.557882010,0.715145425,0.421111250,0.000000003,0.000000004,0.000000008,0.802503009,-0.596648066,0.000072862,0.000000000,0.650659553,0.037968925,0.114311704,0.005934601,40.706345619,0,0.275039121,0.205583632,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,128,124,4,0.044413602,34,0,0,0,0,0,0,2720,34,399240,952742,552642,18,0,0,5321634
3436,1624181444.953215122,1624181445.053234577,3441,3440,0,0.016890575,0.029212874,1,1,0,0,0,1,-5.558086921,-5.568501472,0.238267137,0.028245181,0.000073207,0.999508250,0.013618463,2913,907,0.311362856,0.053089530,0.035528526,0.024380793,0.648360654,41.519972065,2644,0.747010638,529.925091406,591.380653602,853.790380804,0.268303443,0.200425526,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001996,0.000002344,0.000002561,-0.489034457,-0.762626579,-0.423374539,0.000000003,0.000000004,0.000000008,0.784966146,-0.614378927,-0.079791505,0.000000000,0.648557980,0.037942602,0.108763901,0.006296117,40.722521426,0,0.274885817,0.205456042,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,154,146,8,0.052866461,37,0,0,0,0,0,0,2722,37,399273,952896,552679,18,0,0,5324356
3437,1624181445.053212643,1624181445.153227329,3442,3441,0,0.016766416,0.029988189,1,1,0,0,0,1,-5.554484266,-5.560292059,0.238434462,0.028348115,0.000059247,0.999501500,0.013897226,2871,860,0.299547196,0.048351590,0.032819780,0.023650386,0.622469651,40.833089260,2611,0.745607272,528.512114289,574.051895466,844.216577235,0.271480062,0.202417508,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002009,0.000002383,0.000002658,0.501749925,0.748331872,0.433873740,0.000000003,0.000000004,0.000000009,0.717529283,-0.694216482,-0.056702768,0.000000000,0.643540239,0.043740463,0.112520016,0.006237631,40.556445395,0,0.275196584,0.205606945,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,159,152,7,0.055381400,29,0,0,0,0,0,0,2683,29,399311,953055,552708,18,0,0,5327039
3438,1624181445.153210163,1624181445.253228188,3443,3442,0,0.017175812,0.031031058,1,1,0,0,0,1,-5.559828721,-5.557534726,0.237788094,0.028110280,-0.000285685,0.999510034,0.013763108,2907,892,0.306845545,0.049196460,0.033012077,0.023697487,0.628720240,42.860748605,2644,0.745696910,535.856926053,585.570689837,850.195014670,0.271784731,0.202669034,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001999,0.000002366,0.000002649,-0.472877810,-0.765849000,-0.435731437,0.000000003,0.000000004,0.000000009,0.789921089,-0.612517493,-0.029103144,0.000000000,0.640205999,0.044720751,0.112218751,0.006081365,40.592145192,0,0.275057910,0.205406829,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,152,138,14,0.052287582,30,0,0,0,0,0,0,2725,30,399353,953207,552738,18,0,0,5329764
3439,1624181445.253207684,1624181445.353255987,3444,3443,0,0.016988506,0.030394845,1,1,0,0,0,1,-5.562939481,-5.553580897,0.239552652,0.028218396,0.000049441,0.999507313,0.013742296,2904,911,0.313705234,0.050485990,0.036335460,0.025658791,0.661729193,43.251267678,2639,0.748639315,549.271825758,586.581230226,839.806097475,0.278019528,0.208136349,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001987,0.000002305,0.000002522,-0.468575001,-0.777572816,-0.419306551,0.000000002,0.000000004,0.000000006,0.820907331,-0.570800650,0.017256087,0.000000000,0.640779019,0.045942567,0.110229036,0.005547213,40.682574019,0,0.275368575,0.205638080,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,121,116,5,0.041666667,28,0,0,0,0,0,0,2754,29,399378,953328,552766,18,0,0,5332518
3440,1624181445.353205204,1624181445.453265429,3446,3444,0,0.016140204,0.031195632,1,1,0,0,0,1,-5.565699002,-5.548503708,0.241753258,0.028038788,0.000028374,0.999511531,0.013803041,2911,869,0.298522844,0.046420699,0.032353344,0.022550343,0.587160420,43.035519516,2651,0.744179877,538.034894864,573.761846597,861.024111819,0.272723645,0.202955449,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001999,0.000002394,0.000002652,0.630467895,0.714674472,0.302903668,0.000000003,0.000000004,0.000000007,0.731539125,-0.680813565,-0.036652392,0.000000000,0.639820280,0.051747198,0.110500384,0.005484111,40.790653717,0,0.275353544,0.205548299,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,139,133,6,0.047749914,31,0,0,0,0,0,0,2741,31,399419,953467,552797,18,0,0,5335259
