frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2475,1517157488.771395922,1517157488.872235298,2496,2495,0,0.072426598,0.150576556,0,1,0,0,1,-1.770370488,0.122442460,0.059412864,-0.027324809,-0.001556822,0.992249886,-0.121206827,1004,627,0.624501992,0.025536912,0.014153197,0.008832678,0.550777843,17.008952823,699,0.880106844,181.734471134,200.373631469,233.086581438,0.295409690,0.259992090,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002406,0.000003484,0.000004118,-0.352570202,0.854113993,0.382339561,0.000000024,0.000000080,0.000000623,0.985776615,0.141739292,0.090301933,0.000000000,0.667090556,0.100127287,4.348366028,0.115444706,15.946158965,0,232,228,4,0.231075697,0,0,0,0,0,0,772,0,26025,105734,0,0,0,1814805
2476,1517157488.872256041,1517157488.973095179,2497,2496,0,0.231088428,0.305824935,0,1,0,0,1,-1.767406757,0.122610755,0.063327635,-0.014472983,0.000556104,0.992343075,-0.122659877,1010,654,0.647524752,0.025221244,0.010785031,0.008565227,0.554082538,16.517971147,704,0.884332570,180.043638323,199.269566196,243.256924980,0.289194148,0.255743804,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002094,0.000003207,0.000003601,-0.333755177,0.849671130,0.408248028,0.000000023,0.000000088,0.000000557,0.986081507,0.152409707,0.066442030,0.000000000,0.661437447,0.113906836,4.162778371,0.101242974,15.845967797,0,149,149,0,0.147524752,0,0,0,0,0,0,861,0,26049,105883,0,0,0,1815666
2477,1517157488.973117113,1517157489.073894262,2498,2497,0,0.285820116,0.330771977,0,1,0,0,1,-1.753676172,0.126992758,0.066728367,0.000029733,0.003442609,0.992460611,-0.122515643,993,601,0.605236657,0.024160150,0.010375788,0.007685665,0.554592749,16.478559166,725,0.871078048,181.992075542,203.985887329,245.553622255,0.288175730,0.251023552,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002143,0.000003348,0.000003640,-0.314288632,0.805464733,0.502443251,0.000000026,0.000000090,0.000000542,0.988416618,0.146773453,0.038602360,0.000000000,0.663362361,0.127778752,3.992682877,0.084363049,15.758694863,0,140,139,1,0.140986908,0,0,0,0,0,0,853,0,26066,106023,0,0,0,1816519
2478,1517157489.073915958,1517157489.174754381,2499,2498,0,0.141005590,0.175877467,0,1,0,0,1,-1.737464020,0.132085910,0.065894468,0.005645048,0.004691537,0.992432562,-0.122571335,995,608,0.611055276,0.024925754,0.011108532,0.008808967,0.519871810,15.933613839,729,0.867797369,178.764379971,212.461582748,241.398319060,0.282575907,0.245218628,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002139,0.000003269,0.000003711,-0.353159798,0.896100036,0.268854760,0.000000028,0.000000074,0.000000427,0.991898478,0.124542926,0.025029381,0.000000000,0.660069314,0.135223096,3.825570638,0.075792041,15.781520441,0,131,130,1,0.131658291,0,0,0,0,0,0,864,0,26098,106154,0,0,0,1817383
2479,1517157489.174776077,1517157489.275615215,2500,2499,0,0.164023523,0.180985000,0,1,0,0,1,-1.720500737,0.134893091,0.067136770,0.013111268,0.007665952,0.992424150,-0.121916509,971,598,0.615859938,0.024176105,0.012251139,0.009093067,0.546519751,15.274924192,707,0.863858195,175.744280323,211.337441954,223.666021742,0.287752648,0.248577483,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002162,0.000003228,0.000003695,-0.341129869,0.913866070,0.220179967,0.000000030,0.000000098,0.000000435,0.989330458,0.144697661,0.016965586,0.000000000,0.660220454,0.144646139,3.653881531,0.073771790,15.694838991,0,84,82,2,0.086508754,0,0,0,0,0,0,887,0,26111,106238,0,0,0,1818270
2480,1517157489.275635958,1517157489.376475334,2503,2500,0,0.090448647,0.130247322,0,1,0,0,1,-1.713863346,0.139792681,0.069634757,0.018224013,0.009456794,0.992391101,-0.121401638,974,615,0.631416838,0.028712726,0.016173998,0.012169824,0.537609112,15.896835469,718,0.874956168,182.243524247,210.652590477,235.322413644,0.290095749,0.253821064,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002107,0.000003199,0.000003647,-0.323282326,0.915050979,0.241185084,0.000000027,0.000000072,0.000000675,0.990975598,0.133962506,-0.004627254,0.000000000,0.658366900,0.133389492,3.477057048,0.068992268,15.645446427,0,115,115,0,0.118069815,0,0,0,0,0,0,859,0,26136,106353,0,0,0,1819129
2481,1517157489.376496077,1517157489.477335215,2503,2501,0,0.050744306,0.073714893,0,1,0,0,1,-1.712069276,0.140796164,0.067166394,0.019033120,0.007124739,0.992367940,-0.121625858,956,596,0.623430962,0.025066481,0.013962202,0.009823729,0.565231387,15.894740403,704,0.872884858,169.728436124,214.510114186,230.272389378,0.276200837,0.241091529,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002137,0.000003288,0.000003616,-0.309961011,0.833278759,0.457788905,0.000000028,0.000000061,0.000000505,0.990004581,0.140963717,-0.004490000,0.000000000,0.656094065,0.133650110,3.292131847,0.067287501,15.523845072,0,46,46,0,0.048117155,0,0,0,0,0,0,910,0,26146,106399,0,0,0,1820039
2482,1517157489.477355957,1517157489.578195333,2503,2502,0,0.268263761,0.387847770,0,1,0,0,1,-1.714300997,0.140730631,0.057253693,0.032767798,0.003390210,0.992580177,-0.117044307,996,614,0.616465863,0.026356694,0.013854570,0.010668822,0.550327691,16.171964289,720,0.873289111,178.340243631,208.991064469,241.436851815,0.283634343,0.247694783,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002103,0.000003241,0.000003568,-0.299678091,0.830446813,0.469628718,0.000000026,0.000000067,0.000000572,0.987930508,0.153731399,-0.018972858,0.000000000,0.652846839,0.135821959,3.112483817,0.072066149,15.511951398,0,84,83,1,0.084337349,0,0,0,0,0,0,912,0,26157,106483,0,0,0,1820951
2483,1517157489.679075956,1517157489.779915333,2504,2503,0,0.425147188,0.580425387,0,1,0,0,1,-1.790253271,0.117216914,0.069273115,0.057554222,-0.002928122,0.994241479,-0.090348325,1033,616,0.596321394,0.026712906,0.013010302,0.009395723,0.409260547,18.022106795,728,0.872167244,169.966018208,200.978854363,263.992881151,0.267689261,0.233469805,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002476,0.000004502,0.000005161,-0.340736094,0.881096752,0.327974736,0.000000024,0.000000066,0.000000500,0.979582718,0.187287944,-0.073081628,0.000000000,0.642045144,0.136497790,3.004887577,0.121397979,15.704890617,0,153,142,11,0.148112294,0,0,0,0,0,0,880,0,26203,106636,0,0,0,1821831
2484,1517157489.779936075,1517157489.880775213,2505,2504,0,0.607238046,0.744039850,0,1,0,0,1,-1.871704856,0.107418503,0.073495866,0.051464147,-0.001468721,0.996953626,-0.058589688,1104,639,0.578804348,0.024701646,0.012801723,0.009224410,0.411289864,18.152826748,759,0.871118293,173.254021933,209.318916401,278.605846101,0.262038084,0.228266169,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001986,0.000003753,0.000004232,-0.345930839,0.933265018,0.096686403,0.000000022,0.000000101,0.000000356,0.968053504,0.245087129,-0.052959542,0.000000000,0.631577109,0.136423658,2.896273265,0.183709712,15.845409371,0,162,146,16,0.146739130,0,0,0,0,0,0,942,0,26263,106798,0,0,0,1822773
2485,1517157489.880795956,1517157489.981635332,2506,2505,0,0.743763339,0.766289863,0,1,0,0,1,-1.948501521,0.115924442,0.075419879,0.045552708,-0.004112185,0.998725117,-0.021358410,1142,680,0.595446585,0.023916280,0.012338275,0.009548835,0.455649090,18.790434085,768,0.881133535,179.551192187,205.055302988,292.104059923,0.265329380,0.233790615,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001888,0.000003216,0.000003704,-0.344733536,0.930660784,0.122594019,0.000000019,0.000000085,0.000000207,0.947927928,0.315730284,-0.041797502,0.000000000,0.627334727,0.139509547,2.784012337,0.256309764,15.845306934,0,186,176,10,0.162872154,0,0,0,0,0,0,956,0,26346,106984,0,0,0,1823729
2486,1517157489.981656075,1517157490.082434177,2507,2506,0,0.633467974,0.728119811,0,1,0,0,1,-2.013818154,0.132741601,0.075590284,0.031525643,-0.003682200,0.999475177,0.006476556,1163,710,0.610490112,0.028400769,0.016981548,0.012918410,0.497738681,17.934803716,802,0.889014097,197.703411119,231.054461401,284.231432963,0.277288046,0.246512981,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001869,0.000002922,0.000003371,-0.353975628,0.933975458,0.048898869,0.000000019,0.000000111,0.000000128,0.978382057,0.205666196,-0.021678720,0.000000000,0.619657556,0.139570590,2.100342229,0.304091412,15.905969321,0,219,206,13,0.188306105,0,0,0,0,0,0,944,0,26427,107203,0,0,0,1824673
2487,1517157490.082454920,1517157490.183294296,2508,2507,0,0.459721684,0.518211869,0,1,0,0,1,-2.067962786,0.141331758,0.080099618,0.022607904,-0.000981402,0.999380218,0.026964794,1202,729,0.606489185,0.031510341,0.016958173,0.012216727,0.603836640,18.387614759,801,0.884024499,190.277599158,232.529278290,285.296746022,0.268714342,0.237550061,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001938,0.000002772,0.000003023,-0.338981482,0.935804546,0.096754363,0.000000016,0.000000105,0.000000152,0.941524091,0.335953414,0.025839686,0.000000000,0.614088634,0.136550406,1.770016944,0.344808536,16.068373628,0,273,237,36,0.227121464,0,0,0,0,0,0,929,0,26583,107476,0,0,0,1825602
2488,1517157490.183315039,1517157490.284154177,2508,2508,0,0.421777399,0.453070003,0,1,0,0,1,-2.099224163,0.146353557,0.084205319,0.023492365,-0.000936698,0.998568763,0.048038074,1244,765,0.614951768,0.028445897,0.015066898,0.011668360,0.651158645,16.939112980,857,0.876336358,207.622948895,254.393945670,289.003364622,0.276454525,0.242267152,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001953,0.000002556,0.000002794,-0.327724488,0.936495772,-0.124789140,0.000000017,0.000000026,0.000000106,0.455236954,-0.890286890,-0.012188932,0.000000000,0.610707730,0.132597189,1.615425769,0.382435070,16.233055546,0,189,170,19,0.151929260,0,0,0,0,0,0,1055,0,26667,107665,0,0,0,1826657
2489,1517157490.385035038,1517157490.485874414,2510,2509,0,0.305433552,0.353476118,0,1,0,0,1,-2.153760241,0.162234902,0.085055097,0.025197476,-0.000189248,0.996631577,0.078041980,1274,801,0.628728414,0.026568105,0.013980880,0.010381440,0.657833975,17.274861969,890,0.884440625,226.424612466,256.700662913,304.026880637,0.287650374,0.254409677,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002442,0.000003058,0.000003432,-0.306734569,0.951627945,-0.017836989,0.000000016,0.000000026,0.000000101,0.515595444,-0.856559953,-0.021595957,0.000000000,0.606452241,0.121857879,1.485321265,0.438443580,16.293426900,0,194,184,10,0.152276295,0,0,0,0,0,0,1080,0,26742,107859,0,0,0,1827737
2490,1517157490.485894918,1517157490.586734295,2519,2510,0,0.263131757,0.290824274,0,1,0,0,1,-2.179274615,0.171587168,0.081843725,0.026188576,0.000224946,0.995521934,0.090830534,1282,798,0.622464899,0.024345590,0.013932272,0.011190222,0.605209854,16.735671916,900,0.885509272,230.846671409,258.384891002,307.726781941,0.289659645,0.256496302,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001959,0.000002548,0.000002882,-0.356643647,0.934238004,-0.002158892,0.000000017,0.000000032,0.000000111,0.537834452,-0.842687132,-0.024748751,0.000000000,0.596251063,0.110579799,1.328049368,0.463234610,16.312414829,0,166,161,5,0.129485179,0,0,0,0,0,0,1116,0,26808,108025,0,0,0,1828853
2491,1517157490.586755037,1517157490.687594414,2519,2511,0,0.268619331,0.279442133,0,1,0,0,1,-2.206934857,0.178868732,0.078853556,0.026792138,-0.000586877,0.994218826,0.103974814,1318,800,0.606980273,0.023765729,0.011771470,0.009083156,0.633160604,17.373898242,908,0.884933319,222.626777542,268.986133020,311.906543479,0.277064577,0.245183676,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001834,0.000002506,0.000002642,-0.345903762,0.932708922,0.102003202,0.000000015,0.000000046,0.000000106,0.570083559,-0.820503518,-0.042174779,0.000000000,0.584034980,0.112540954,1.169774147,0.487223156,16.503593336,0,182,179,3,0.138088012,0,0,0,0,0,0,1136,0,26867,108207,0,0,0,1829989
2492,1517157490.687614918,1517157490.788454294,2519,2512,0,0.238316189,0.259005862,0,1,0,0,1,-2.229406369,0.185822643,0.079937725,0.027022696,0.000031565,0.992888982,0.115936373,1312,801,0.610518293,0.022852658,0.013002993,0.009800420,0.626585927,17.418861448,900,0.891740718,221.490174034,253.655858017,327.420613816,0.275977298,0.246100193,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001824,0.000002465,0.000002612,-0.325215845,0.940332543,0.100046805,0.000000015,0.000000044,0.000000125,0.589273322,-0.807191846,-0.034616138,0.000000000,0.574259888,0.117893891,0.845895134,0.498611813,16.661619023,0,143,139,4,0.108993902,0,0,0,0,0,0,1169,0,26909,108350,0,0,0,1831158
2493,1517157490.788475037,1517157490.889314413,2520,2513,0,0.235590326,0.257121577,0,1,0,0,1,-2.254178444,0.196427011,0.079621771,0.027098099,-0.000060612,0.991456357,0.127593030,1319,800,0.606520091,0.020895368,0.009542643,0.007500774,0.614530566,18.069355737,913,0.891457398,232.073250382,263.684426812,318.142927221,0.285137091,0.254187569,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001826,0.000002474,0.000002632,-0.315810172,0.935935236,0.155849833,0.000000015,0.000000045,0.000000115,0.625826444,-0.778886236,-0.040957224,0.000000000,0.560794386,0.123059820,0.661465183,0.506723029,16.900421080,0,130,128,2,0.098559515,0,0,0,0,0,0,1189,0,26936,108480,0,0,0,1832347
2494,1517157490.889334917,1517157490.990174294,2520,2514,0,0.203221146,0.242396800,0,1,0,0,1,-2.275114932,0.208891760,0.079286647,0.026904731,-0.000048853,0.990138509,0.137484055,1322,826,0.624810893,0.023807970,0.012575617,0.009685728,0.600643630,17.933633309,898,0.892382226,223.062794304,260.455802397,317.840642413,0.278355553,0.248399548,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001771,0.000002459,0.000002594,-0.312942298,0.852236981,0.419236505,0.000000014,0.000000048,0.000000119,0.646423700,-0.761553706,-0.046608495,0.000000000,0.557295545,0.091782580,0.657992654,0.526222069,17.110537152,0,124,118,6,0.093797277,0,0,0,0,0,0,1198,0,26966,108604,0,0,0,1833545
2495,1517157490.990195036,1517157491.090973377,2520,2515,0,0.218346283,0.234522326,0,1,0,0,1,-2.296808603,0.218135386,0.077378655,0.027543339,-0.001582842,0.988582508,0.148133333,1317,813,0.617312073,0.020892853,0.010199975,0.008144160,0.593217229,18.769616865,912,0.891869036,224.341871977,255.180053296,333.862635271,0.275812799,0.245988895,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001781,0.000002489,0.000002603,-0.357745290,0.924320363,0.132853957,0.000000014,0.000000052,0.000000136,0.652323884,-0.757369659,-0.029406651,0.000000000,0.559417514,0.100795096,0.676737654,0.544866134,17.198570354,0,136,133,3,0.103264996,0,0,0,0,0,0,1181,0,27009,108740,0,0,0,1834726
2496,1517157491.090993881,1517157491.191833258,2521,2516,0,0.233014638,0.263533736,0,1,0,0,1,-2.324178883,0.232312344,0.081852184,0.029074587,-0.003108744,0.986793258,0.159323789,1320,827,0.626515152,0.026225598,0.012771304,0.009578967,0.590878020,18.037318943,898,0.892426079,227.588195932,243.434797531,330.375625238,0.283988755,0.253438971,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001754,0.000002491,0.000002587,-0.276318029,0.918394116,0.283197095,0.000000014,0.000000044,0.000000128,0.652320150,-0.756390057,-0.048502619,0.000000000,0.561257289,0.100926743,0.693075934,0.567108728,17.274537743,0,183,172,11,0.138636364,0,0,0,0,0,0,1137,0,27074,108923,0,0,0,1835863
2497,1517157491.191854954,1517157491.292693377,2521,2517,0,0.256268666,0.261660153,0,1,0,0,1,-2.347877720,0.241728134,0.081357616,0.029312516,-0.003311602,0.984629053,0.172149462,1330,821,0.617293233,0.021762857,0.011816565,0.008600768,0.569781762,18.431203215,911,0.896093068,232.451590355,249.467177447,334.422017412,0.284748226,0.255160911,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001728,0.000002511,0.000002626,-0.312221461,0.915697880,0.253012159,0.000000014,0.000000048,0.000000141,0.679634480,-0.732229945,-0.044003203,0.000000000,0.562016739,0.105601364,0.701567752,0.593076395,17.372169946,0,217,206,11,0.163157895,0,0,0,0,0,0,1113,0,27146,109140,0,0,0,1836976
2498,1517157491.292715073,1517157491.393554211,2521,2518,0,0.257425279,0.284865593,0,1,0,0,1,-2.370329383,0.255434299,0.080935587,0.029696467,-0.002802220,0.982269549,0.185085926,1330,873,0.656390977,0.022366034,0.011387177,0.008593535,0.541165823,18.036004115,933,0.900068953,234.242999686,241.013172951,364.508160126,0.278938972,0.251064308,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001661,0.000002363,0.000002615,-0.335579617,0.941641651,-0.026406862,0.000000015,0.000000027,0.000000143,0.695212602,-0.717694510,-0.039925289,0.000000000,0.563081440,0.108964781,0.710637006,0.618029297,17.477289460,0,148,148,0,0.111278195,0,0,0,0,0,0,1182,0,27182,109288,0,0,0,1838158
2499,1517157491.393574953,1517157491.494414330,2522,2519,0,0.295794587,0.317059536,0,1,0,0,1,-2.391114986,0.267878300,0.081517820,0.029994602,-0.003389584,0.979360305,0.199855515,1301,843,0.647963105,0.021864962,0.012238637,0.009167518,0.608764934,17.625048702,881,0.897970874,231.072243148,238.989802267,321.050294724,0.292085247,0.262284044,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001705,0.000002370,0.000002572,-0.328679218,0.938701829,-0.103965611,0.000000015,0.000000029,0.000000141,0.715038835,-0.698031177,-0.038365883,0.000000000,0.566193699,0.112800689,0.726250111,0.647025065,17.594795685,0,163,162,1,0.125288240,0,0,0,0,0,0,1138,0,27228,109451,0,0,0,1839296
2500,1517157491.494435072,1517157491.595274210,2522,2520,0,0.275017045,0.303436255,0,1,0,0,1,-2.414985501,0.282279827,0.082153935,0.029569014,-0.003318323,0.976535281,0.213292069,1322,865,0.654311649,0.022177131,0.011213108,0.008731623,0.538081724,18.051504405,905,0.899655040,223.818968755,236.749917379,353.618925379,0.274898452,0.247313778,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001633,0.000002427,0.000002589,-0.336759682,0.939934921,0.055814518,0.000000015,0.000000039,0.000000157,0.732903730,-0.679038900,-0.041932033,0.000000000,0.566217330,0.111193266,0.750923532,0.673979986,17.702529132,0,157,153,4,0.118759455,0,0,0,0,0,0,1165,0,27277,109608,0,0,0,1840461
2501,1517157491.595294952,1517157491.696134329,2523,2521,0,0.316805276,0.325530989,0,1,0,0,1,-2.440059326,0.300319718,0.079177922,0.030292371,-0.004469546,0.972958355,0.228941989,1293,840,0.649651972,0.025273132,0.011464257,0.008188755,0.543593278,18.176533588,901,0.894156213,220.579837655,234.053715061,351.001194798,0.273796331,0.244816690,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001652,0.000002463,0.000002657,-0.329970518,0.941720517,0.065436416,0.000000015,0.000000030,0.000000158,0.759785407,-0.648666319,-0.044250890,0.000000000,0.565135424,0.111228187,0.771794599,0.697145683,17.816618791,0,192,186,6,0.148491879,0,0,0,0,0,0,1101,0,27340,109800,0,0,0,1841562
2502,1517157491.696155071,1517157491.796994209,2524,2522,0,0.303849948,0.317005622,0,1,0,0,1,-2.462460920,0.314716014,0.083330496,0.029544154,-0.004596606,0.969318898,0.243981327,1305,816,0.625287356,0.022987805,0.012358614,0.009039868,0.573301977,18.638207127,917,0.895850442,231.207752874,240.354798796,349.932303743,0.281447597,0.252134954,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001730,0.000002558,0.000002637,-0.324029024,0.933074849,0.156129812,0.000000014,0.000000045,0.000000219,0.775829883,-0.629578123,-0.041465418,0.000000000,0.566284139,0.111706232,0.718332961,0.675506191,17.939930933,0,177,174,3,0.135632184,0,0,0,0,0,0,1128,0,27377,109977,0,0,0,1842690
2503,1517157491.797014952,1517157491.897854328,2524,2523,0,0.286188459,0.296734017,0,1,0,0,1,-2.484786391,0.330867744,0.086135531,0.028906277,-0.004553624,0.965816818,0.257568566,1353,884,0.653362897,0.021106850,0.010082675,0.008004923,0.599459106,17.679122856,936,0.896050892,233.293978952,257.233852433,348.175803128,0.278160210,0.249245704,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001662,0.000002451,0.000002469,0.140240276,-0.634472887,0.760116320,0.000000014,0.000000029,0.000000166,0.792802547,-0.608244268,-0.038768966,0.000000000,0.575794066,0.114781822,0.663883419,0.639281156,17.922781736,0,140,138,2,0.103473762,0,0,0,0,0,0,1213,0,27405,110117,0,0,0,1843903
2504,1517157491.998734951,1517157492.099513292,2524,2524,0,0.309696406,0.321300604,0,1,0,0,1,-2.523827676,0.364826054,0.080715334,0.027457000,-0.004227968,0.957589177,0.286794708,1306,833,0.637825421,0.023627399,0.013343763,0.009460669,0.597091089,17.825391441,917,0.896642189,233.097460080,248.635099667,340.488327260,0.283497371,0.254195703,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002204,0.000003216,0.000003312,-0.247609851,0.946992980,-0.204679400,0.000000015,0.000000040,0.000000148,0.836854863,-0.546233248,-0.036099546,0.000000000,0.585084128,0.115038822,0.638619785,0.625429783,17.906409971,0,130,127,3,0.099540582,0,0,0,0,0,0,1176,0,27429,110247,0,0,0,1845079
2505,1517157492.301254034,1517157492.402093410,2526,2525,0,0.379228841,0.546293684,0,1,0,0,1,-2.607908065,0.447398000,0.091835846,0.035234094,-0.008785005,0.940087597,0.338993646,1328,846,0.637048193,0.028962395,0.015020666,0.011349857,0.581894201,18.983784213,922,0.894379988,237.995271327,246.912243161,339.710834902,0.288612631,0.258129362,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002741,0.000004026,0.000004471,-0.032355773,-0.171190353,0.984706539,0.000000013,0.000000043,0.000000226,0.888197229,-0.456001475,-0.056287979,0.000000000,0.591396383,0.121675791,0.689542058,0.679696923,17.916077477,0,215,212,3,0.161897590,0,0,0,0,0,0,1113,0,27494,110462,0,0,0,1846192
2506,1517157492.402113914,1517157492.502953291,2526,2526,0,0.542843567,0.557553603,0,1,0,0,1,-2.646026168,0.488688104,0.093975560,0.031828796,-0.010477361,0.930449628,0.364884422,1252,795,0.634984026,0.025522458,0.014600276,0.010564856,0.551371281,18.145342544,881,0.891685949,221.807921070,233.449417919,330.317982090,0.282350928,0.251768355,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001932,0.000003060,0.000003205,-0.050631939,-0.089583798,0.994691485,0.000000015,0.000000056,0.000000183,0.914144408,-0.400992098,-0.059542741,0.000000000,0.594078013,0.116996170,0.690770679,0.693649797,17.926604419,0,143,138,5,0.114217252,0,0,0,0,0,0,1109,0,27523,110605,0,0,0,1847301
2507,1517157492.603833914,1517157492.704673290,2528,2527,0,0.591814454,0.678965693,0,1,0,0,1,-2.721502959,0.591646973,0.094519729,0.028245047,-0.010689853,0.906930361,0.420196697,1177,721,0.612574342,0.028746850,0.014095335,0.010534524,0.549108678,19.952990682,860,0.881175858,193.842850974,221.163410996,342.804975954,0.255793054,0.225398664,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002555,0.000003806,0.000004008,0.085032675,-0.498110830,0.862933975,0.000000014,0.000000053,0.000000334,0.953537950,-0.297860135,-0.045218553,0.000000000,0.591341615,0.104961604,0.786505374,0.771729199,18.004873215,0,158,150,8,0.134239592,0,0,0,0,0,0,1019,0,27583,110763,0,0,0,1848320
2508,1517157492.704694033,1517157492.805533409,2529,2528,0,0.694780054,0.733687596,0,1,0,0,1,-2.758268960,0.652521075,0.089490500,0.028128849,-0.010693729,0.891639003,0.451745836,1198,751,0.626878130,0.024195515,0.013381910,0.010071530,0.545907644,19.388442897,871,0.889101574,208.084810315,232.339483359,333.983176879,0.268701967,0.238903341,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002062,0.000003021,0.000003250,0.005438262,-0.343539637,0.939122432,0.000000015,0.000000041,0.000000382,0.970863206,-0.233978979,-0.051753960,0.000000000,0.586079065,0.097412684,0.800990576,0.781709623,18.127339711,0,119,116,3,0.099332220,0,0,0,0,0,0,1079,0,27605,110882,0,0,0,1849399
2509,1517157492.805553913,1517157492.906393290,2530,2529,0,0.687707812,0.712953725,0,1,0,0,1,-2.792457601,0.712496119,0.089825674,0.025188618,-0.011452736,0.875702405,0.482057742,1177,720,0.611724724,0.026245428,0.014140393,0.009883306,0.580672125,19.689848816,865,0.885497283,212.072272981,229.286414180,324.596462817,0.276872964,0.245170258,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002007,0.000002803,0.000003095,-0.046932652,-0.225444468,0.973124924,0.000000015,0.000000052,0.000000353,0.984260629,-0.169383063,-0.050402305,0.000000000,0.582220973,0.096745136,0.842663165,0.824431777,18.248089053,0,136,135,1,0.115548003,0,0,0,0,0,0,1041,0,27642,111018,0,0,0,1850440
2510,1517157492.906414032,1517157493.007191181,2534,2530,0,0.693428509,0.743067202,0,1,0,0,1,-2.818534914,0.777085779,0.095619804,0.022658422,-0.012358987,0.858475729,0.512204329,1179,719,0.609838846,0.029645642,0.013469417,0.010133646,0.582928017,19.838528106,869,0.889922300,207.104996253,228.515103370,337.722378870,0.267805018,0.238325657,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001991,0.000002849,0.000003113,-0.034597654,-0.327175414,0.944330054,0.000000015,0.000000068,0.000000305,0.995176077,-0.084988863,-0.049004782,0.000000000,0.581106881,0.108930942,0.883800462,0.867428634,18.403231862,0,165,157,8,0.139949109,0,0,0,0,0,0,1014,0,27701,111183,0,0,0,1851454
