frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
2203,1706584734.772425413,1706584734.872245312,2335,2301,72,0.146610195,0.230109108,1,0,1,0,0,1,63.538442117,155.993930880,28.776407646,0.092221089,0.002798876,0.714553217,0.693470358,680,238,0.350000000,0.031690675,0.022388046,0.015143602,0.166546539,34.774370906,504,0.779041620,42.837990773,135.260825044,214.538160617,0.109103302,0.084996013,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017784,0.000019605,0.000026939,0.838140987,-0.152623661,0.523665641,0.000000195,0.000000397,0.000004195,0.997580440,0.044397807,0.053498601,0.000000000,0.163945939,0.070690179,1.649399369,0.117258694,36.382167581,0,0.114389175,0.089397385,0.000000000,18,17,1,0.026470588,2,0,0,0,0,0,0,660,2,56268,159445,284344,7819,0,3411,2147188
2204,1706584734.873056412,1706584734.972878695,2336,2302,72,0.142353708,0.209319654,1,0,1,0,0,1,63.522323111,156.069991145,28.779431970,0.088681999,0.006689216,0.715693318,0.692729263,677,231,0.341211226,0.031548650,0.022200931,0.015355027,0.151432958,38.009275412,498,0.776764850,41.782168416,124.318180373,220.728546518,0.108012015,0.083899937,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000018064,0.000019821,0.000028981,0.775945504,-0.230704502,0.587097954,0.000000200,0.000000395,0.000003900,0.996284417,0.068950813,0.051605670,0.000000000,0.161685131,0.070648467,1.632786173,0.108051221,36.282592554,0,0.113762250,0.088874220,0.000000000,12,11,1,0.017725258,1,0,0,0,0,0,0,664,1,56271,159457,284345,7819,0,3411,2147852
2205,1706584734.972890139,1706584735.072728634,2337,2303,72,0.088305976,0.112775360,1,0,1,0,0,1,63.523416226,156.138592319,28.793161604,0.088494270,0.004529547,0.716874822,0.691548073,646,220,0.340557276,0.033987698,0.023681305,0.016025184,0.189325711,37.496929976,465,0.783129677,40.550977982,117.204138989,206.400182688,0.111356276,0.087206404,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017594,0.000020733,0.000031438,0.818958632,-0.177510015,0.545707755,0.000000219,0.000000467,0.000004379,0.996934809,0.065873655,0.042209580,0.000000000,0.161457744,0.068616553,1.612949826,0.097204134,36.164520814,0,0.113732591,0.088856744,0.000000000,15,13,2,0.023219814,1,0,0,0,0,0,0,630,1,56271,159472,284346,7819,0,3411,2148482
2206,1706584735.072740555,1706584735.172573090,2338,2304,72,0.111424287,0.147115012,1,0,1,0,0,1,63.521279601,156.206067007,28.801058481,0.083021502,0.004692213,0.718334355,0.690710625,648,232,0.358024691,0.033245489,0.023333882,0.015001335,0.149517198,32.119767841,462,0.784697504,41.544541369,113.607403310,207.378302119,0.114596070,0.089923250,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000018404,0.000020684,0.000029185,0.777473553,-0.165092991,0.606860098,0.000000222,0.000000392,0.000003857,0.996269779,0.046461427,0.072717690,0.000000000,0.158248811,0.068634399,1.581861411,0.090349625,35.820662888,0,0.113497019,0.088649416,0.000000000,10,10,0,0.015432099,2,0,0,0,0,0,0,636,2,56273,159482,284348,7819,0,3411,2149118
2207,1706584735.172585487,1706584735.272397280,2339,2305,72,0.109531788,0.156881154,1,0,1,0,0,1,63.516532889,156.267166411,28.809959539,0.085036907,0.001769913,0.719753473,0.688999659,666,234,0.351351351,0.033296344,0.021815673,0.014691986,0.180246231,37.503881556,475,0.786879388,46.763505795,118.527847051,208.476356282,0.125113820,0.098449486,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017847,0.000021293,0.000029580,0.693816311,-0.138507940,0.706706783,0.000000205,0.000000406,0.000003833,0.992002499,0.081971199,0.095977938,0.000000000,0.159435024,0.065796949,1.560643600,0.081938721,35.629144563,0,0.114368261,0.089328823,0.000000000,11,10,1,0.016516517,2,0,0,0,0,0,0,653,2,56274,159493,284350,7819,0,3411,2149771
2208,1706584735.272409201,1706584735.372219324,2340,2306,72,0.139973967,0.198417564,1,0,1,0,0,1,63.511829624,156.335869551,28.811255546,0.082730423,0.008262498,0.721540994,0.687361624,655,239,0.364885496,0.037070492,0.027757157,0.018487067,0.159616692,38.008532144,474,0.790337627,45.253640221,118.639822082,210.726572724,0.120798772,0.095471815,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017665,0.000020954,0.000030805,0.620201055,-0.196298491,0.759485058,0.000000228,0.000000418,0.000004418,0.995993592,0.048945666,0.074840401,0.000000000,0.158514673,0.074148575,1.539534195,0.074375093,35.692582500,0,0.114790003,0.089709233,0.000000000,7,6,1,0.010687023,1,0,0,0,0,0,0,647,1,56275,159500,284351,7819,0,3411,2150418
2209,1706584735.373030901,1706584735.471630096,2341,2307,72,0.044948681,0.080944549,1,0,1,0,0,1,63.512318598,156.394539459,28.811359227,0.082484325,0.010117841,0.722891070,0.685946402,642,216,0.336448598,0.034908812,0.022286133,0.015257704,0.237589826,35.778076858,455,0.780387381,46.465280667,108.248566620,200.362410926,0.130860004,0.102121496,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015544,0.000021610,0.000031848,0.629765758,-0.156342113,0.760889107,0.000000233,0.000000461,0.000005094,0.997047372,0.034985385,0.068356138,0.000000000,0.163095655,0.075564996,1.511780213,0.067316711,35.513146297,0,0.115926080,0.090578970,0.000000000,17,16,1,0.026479751,1,0,0,0,0,0,0,623,2,56275,159517,284352,7819,0,3411,2151041
2210,1706584735.472865343,1706584735.570273399,2342,2308,72,0.099125891,0.128873250,1,0,1,0,0,1,63.511000461,156.460538141,28.815953745,0.083018061,0.008273466,0.723476169,0.685289563,659,235,0.356600910,0.036628073,0.026544522,0.015752358,0.198389569,37.866573052,450,0.782707902,42.239784161,108.592585241,201.386186579,0.119924926,0.093866187,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015371,0.000021337,0.000032165,0.673161498,-0.135444500,0.726985822,0.000000219,0.000000455,0.000004070,0.995794880,0.024195771,0.088357923,0.000000000,0.163696551,0.077002532,1.480628844,0.064893948,35.737570161,0,0.116070341,0.090724120,0.000000000,13,6,7,0.019726859,0,0,0,0,0,0,0,645,1,56282,159530,284352,7819,0,3411,2151686
2211,1706584735.572706461,1706584735.668970346,2343,2309,72,0.095678915,0.134454873,1,0,1,0,0,1,63.513887049,156.525124366,28.819110565,0.088929158,0.013854971,0.724086010,0.683812177,694,209,0.301152738,0.033784611,0.021830498,0.015129830,0.199673879,35.601686902,469,0.776329357,46.213663993,122.382464649,195.502339882,0.126926280,0.098536597,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016238,0.000021680,0.000032302,0.589518787,-0.142233989,0.795133380,0.000000234,0.000000379,0.000004777,0.997295584,0.024914554,0.069143204,0.000000000,0.166103819,0.076961573,1.460483768,0.065404222,35.553361818,0,0.116641575,0.091162860,0.000000000,25,11,14,0.036023055,2,0,0,0,0,0,0,659,10,56297,159555,284354,7819,0,3411,2152345
2212,1706584735.672551870,1706584735.772393942,2344,2310,72,0.133131348,0.200694145,1,0,1,0,0,1,63.502456393,156.596919507,28.825058699,0.090251489,0.008743817,0.721137134,0.686832912,678,218,0.321533923,0.035959427,0.024604313,0.015045914,0.179947765,36.430676266,483,0.779632183,40.862603459,114.559086307,221.140654444,0.108514842,0.084601663,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017138,0.000021971,0.000032726,0.636492212,-0.145371553,0.757459422,0.000000227,0.000000469,0.000004269,0.999178958,0.004078713,0.040308484,0.000000000,0.165891799,0.080196301,1.447511087,0.072192715,35.571278879,0,0.115533326,0.090322850,0.000000000,12,9,3,0.017699115,2,0,0,0,0,0,0,663,3,56300,159567,284356,7819,0,3411,2153008
2213,1706584735.772405863,1706584735.872236967,2345,2311,72,0.139090255,0.200478505,1,0,1,0,0,1,63.489301952,156.663321477,28.831810034,0.088614848,0.005698558,0.719160413,0.689146745,648,222,0.342592593,0.033348872,0.022986566,0.015669337,0.206762284,34.945522641,462,0.792274202,44.404944132,117.690427483,203.935309693,0.121314814,0.096114598,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016240,0.000020959,0.000030622,0.658452630,-0.122620183,0.742566108,0.000000193,0.000000353,0.000004971,0.998202814,0.019816353,0.056554874,0.000000000,0.169404200,0.070618356,1.438264246,0.076199758,35.400395769,0,0.116593061,0.091163222,0.000000000,11,10,1,0.016975309,1,0,0,0,0,0,0,635,2,56303,159578,284357,7819,0,3411,2153643
2214,1706584735.873046875,1706584735.972855806,2346,2312,72,0.100473895,0.145059017,1,0,1,0,0,1,63.493661020,156.727180781,28.834316582,0.092944063,0.005696160,0.717826200,0.689967030,618,205,0.331715210,0.031735216,0.021991604,0.014508121,0.180997004,35.994251459,456,0.783435567,43.494488978,111.721524279,202.030605184,0.121749197,0.095382651,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017090,0.000021441,0.000032091,0.634021414,-0.135304347,0.761386616,0.000000231,0.000000432,0.000005060,0.996324477,0.043593025,0.073737264,0.000000000,0.170713187,0.070998111,1.432391911,0.076387169,35.458527377,0,0.117145365,0.091585943,0.000000000,9,9,0,0.014563107,1,0,0,0,0,0,0,608,1,56302,159587,284358,7819,0,3411,2154251
2215,1706584735.972867250,1706584736.072699547,2347,2313,72,0.085607249,0.133653742,1,0,1,1,1,1,63.497477695,156.798095086,28.847615890,0.091831514,0.005457685,0.716710768,0.691276256,606,195,0.321782178,0.031881785,0.022145382,0.015322690,0.147220588,33.316007234,449,0.775606760,38.363162408,120.658375581,189.225897141,0.110160646,0.085441342,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000018563,0.000022856,0.000032610,0.571957829,-0.186890380,0.798709101,0.000000263,0.000000443,0.000005454,0.995392363,0.037730565,0.088150146,0.050000000,0.171720460,0.070417117,1.422795020,0.077738754,35.282942621,1,0.117270781,0.091646762,0.000000000,4,4,0,0.006600660,0,8,0,0,0,0,0,594,8,56300,159591,284366,7819,0,3411,2154845
2216,1706584736.072710752,1706584736.172526598,2348,2314,72,0.182746215,0.236477070,1,0,1,0,0,1,63.499116894,156.868810231,28.859051462,0.088024891,-0.001102083,0.712927543,0.695690106,617,229,0.371150729,0.031812744,0.022789024,0.013927419,0.227702852,33.532729829,479,0.788188890,47.227298220,116.261175708,214.054004478,0.125091350,0.098595612,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016097,0.000020706,0.000030178,0.683450389,-0.215299521,0.697525399,0.000000217,0.000000373,0.000004496,0.996909047,0.056672403,0.054411305,0.050000000,0.175613339,0.070088559,1.405037492,0.086366583,35.068985525,0,0.117725773,0.092026509,0.000000000,12,12,0,0.019448947,2,0,0,0,0,0,0,603,2,56301,159603,284368,7819,0,3411,2155448
2217,1706584736.172538519,1706584736.272361279,2349,2315,72,0.181204837,0.279044916,1,0,1,0,0,1,63.508704950,156.918538892,28.880544009,0.089042844,-0.005472144,0.709861679,0.698668608,607,203,0.334431631,0.036308722,0.024387834,0.014966921,0.192371847,36.297977229,435,0.784820820,36.924059340,114.648320741,189.824676610,0.108155764,0.084882895,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016936,0.000021608,0.000030962,0.650321361,-0.158307612,0.742981041,0.000000216,0.000000421,0.000005202,0.997783769,0.065209112,0.013240941,0.050000000,0.177161436,0.069841418,1.371039705,0.090408991,35.159231340,0,0.116906676,0.091434811,0.000000000,13,13,0,0.021416804,1,0,0,0,0,0,0,593,1,56302,159616,284369,7819,0,3411,2156041
2218,1706584736.272772789,1706584736.371711969,2350,2316,72,0.124434898,0.142721955,1,0,1,1,1,1,63.515124177,156.979082728,28.880360699,0.089910699,-0.005691006,0.706492055,0.701963429,600,197,0.328333333,0.036985196,0.028083672,0.017452049,0.219007244,32.899113913,430,0.776038094,41.770086364,112.636348723,179.289945485,0.125173927,0.097139736,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016796,0.000021808,0.000031492,0.554184489,-0.200933760,0.807777925,0.000000261,0.000000458,0.000005611,0.995617207,0.088625900,0.029863486,0.100000000,0.181317709,0.073685941,1.343829225,0.093970929,35.073416903,1,0.117826271,0.092119894,0.000000000,3,3,0,0.005000000,1,6,0,0,0,0,0,590,7,56302,159619,284376,7819,0,3411,2156631
2219,1706584736.372609138,1706584736.472413301,2351,2317,72,0.145374714,0.208735374,1,0,1,0,0,1,63.509752115,157.045040505,28.888795367,0.085478799,-0.004215381,0.705066204,0.703958275,612,200,0.326797386,0.032199929,0.020800771,0.014138131,0.211261726,32.790678476,426,0.782458396,42.161315960,108.988881519,182.177079193,0.126486246,0.098970225,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016586,0.000021918,0.000031329,0.505120237,-0.155273661,0.848966216,0.000000243,0.000000320,0.000004566,0.994488854,0.077953905,0.070107837,0.100000000,0.185563757,0.073779195,1.311042146,0.096718011,35.016644864,0,0.119032411,0.093042249,0.000000000,10,10,0,0.016339869,1,0,0,0,0,0,0,601,1,56302,159629,284377,7819,0,3411,2157232
2220,1706584736.472438097,1706584736.572273254,2352,2318,72,0.154377130,0.196568358,1,0,1,1,1,1,63.509389247,157.111743499,28.903152974,0.085247070,-0.007393094,0.701645834,0.707369354,581,173,0.297762478,0.033093024,0.022626272,0.014199418,0.205578034,31.777225798,389,0.779377017,34.379334053,104.056263051,164.742062564,0.113396660,0.088378751,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017585,0.000022811,0.000032223,0.452157084,-0.168333338,0.875909732,0.000000257,0.000000418,0.000005437,0.995447070,0.080455916,0.051107496,0.150000000,0.188763248,0.068866506,1.302073089,0.105098103,34.935541274,1,0.118845061,0.092912127,0.000000000,2,2,0,0.003442341,1,14,0,0,0,0,0,564,15,56303,159631,284392,7819,0,3411,2157796
2221,1706584736.573084593,1706584736.672798157,2353,2319,72,0.129716861,0.185916404,1,0,1,1,1,1,63.518009172,157.182298585,28.913188970,0.087028605,-0.002853219,0.698810829,0.709986835,596,183,0.307046980,0.031020616,0.020858960,0.013717973,0.267699763,32.623234917,418,0.768808976,44.231045433,102.270281731,174.860824611,0.137636138,0.105815898,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016210,0.000023123,0.000033399,0.475762083,-0.195160335,0.857649628,0.000000272,0.000000459,0.000005642,0.993258806,0.102378387,0.054365516,0.200000000,0.192791787,0.070884548,1.295569581,0.106560353,34.994924400,2,0.119386060,0.093242976,0.000000000,3,3,0,0.005033557,2,7,0,0,0,0,0,584,9,56303,159634,284401,7819,0,3411,2158380
2222,1706584736.672909498,1706584736.771440744,2354,2320,72,0.194695897,0.231195253,1,0,1,1,1,1,63.520910590,157.254734016,28.930316506,0.085044202,-0.005598942,0.693828236,0.715079377,585,197,0.336752137,0.032487102,0.021323328,0.014610243,0.214235364,31.122157809,424,0.785420657,38.885236827,110.480835706,183.652286096,0.116766046,0.091710464,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000016280,0.000023102,0.000032047,0.431196540,-0.226009912,0.873492452,0.000000270,0.000000403,0.000004672,0.992633888,0.110434299,0.049821992,0.250000000,0.194256154,0.057660769,1.282169930,0.114690261,34.944433511,3,0.119056855,0.093075251,0.000000000,1,1,0,0.001709402,0,9,0,0,0,0,0,575,9,56303,159635,284410,7819,0,3411,2158955
2223,1706584736.772750139,1706584736.870101213,2355,2321,72,0.237077161,0.264545374,1,0,1,1,1,1,63.515617749,157.330261932,28.936496527,0.078315218,-0.009705661,0.690024342,0.719471288,566,178,0.314487633,0.036724222,0.023926451,0.015680018,0.225702904,26.992452155,411,0.764313819,43.161670763,108.077992308,162.893316537,0.137399361,0.105016231,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017350,0.000023946,0.000029839,0.546921596,-0.212525188,0.809759108,0.000000293,0.000000403,0.000005117,0.992913335,0.100803661,0.062942278,0.300000000,0.197213972,0.058862177,1.280326567,0.121829773,34.555337573,4,0.120471658,0.094076262,0.000000000,1,1,0,0.001766784,0,8,0,0,0,0,0,557,8,56303,159636,284418,7819,0,3411,2159512
2224,1706584736.872583151,1706584736.968779564,2356,2322,72,0.137458458,0.255772551,1,0,1,1,1,1,63.519339026,157.404611723,28.948273312,0.075743244,-0.009977106,0.688255603,0.721434435,533,195,0.365853659,0.034998143,0.024494555,0.016327189,0.172584926,35.163969929,398,0.789586570,34.350052511,103.521419491,176.383982744,0.109306146,0.086306665,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000018624,0.000023763,0.000030994,0.633365964,-0.178474016,0.752990425,0.000000244,0.000000406,0.000004653,0.987274620,0.148239218,0.057566997,0.350000000,0.198271570,0.056723692,1.285725081,0.123344512,34.413072299,5,0.120536364,0.094196598,0.000000000,11,10,1,0.020637899,1,6,0,0,0,0,0,515,7,56304,159647,284425,7819,0,3411,2160027
2225,1706584736.972409725,1706584737.072233677,2357,2323,72,0.227287898,0.278288847,1,0,1,1,1,1,63.539229513,157.476831917,28.960520092,0.079937973,-0.003144287,0.687070696,0.722173035,511,169,0.330724070,0.039292145,0.025972819,0.016909759,0.196040432,33.376746119,381,0.778192440,37.766701342,97.322084022,161.402534239,0.127378776,0.099125200,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000019484,0.000024593,0.000034127,0.577053831,-0.278451468,0.767771878,0.000000296,0.000000451,0.000004679,0.985625599,0.153246766,0.071116863,0.400000000,0.198607306,0.065289810,1.293659968,0.122588961,34.207063106,6,0.121337489,0.094792538,0.000000000,1,1,0,0.001956947,1,6,0,0,0,0,0,503,7,56304,159648,284432,7819,0,3411,2160530
2226,1706584737.073043823,1706584737.172874928,2358,2324,72,0.162951672,0.236962153,1,0,1,1,1,1,63.552028339,157.545182840,28.960326518,0.082320427,-0.000128122,0.683203152,0.725573418,528,173,0.327651515,0.029854322,0.021630006,0.015049986,0.142012444,32.204462665,377,0.790047627,30.342778819,100.316152487,167.189023903,0.101873383,0.080484824,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000021523,0.000024639,0.000034981,0.626107782,-0.297751169,0.720647824,0.000000289,0.000000495,0.000005172,0.985503187,0.164962265,0.039634823,0.450000000,0.198232069,0.071348819,1.301272590,0.129182126,34.211297848,7,0.120701355,0.094320617,0.000000000,1,1,0,0.001893939,1,3,0,0,0,0,0,523,4,56304,159649,284436,7819,0,3411,2161053
2227,1706584737.172887087,1706584737.272704840,2359,2325,72,0.138509879,0.194695625,1,0,1,1,1,1,63.556742099,157.615189693,28.971579750,0.078383195,-0.003432284,0.680499535,0.728535982,493,143,0.290060852,0.030768853,0.023365012,0.012842199,0.142180046,29.447862246,350,0.776979009,28.017076637,94.554409317,149.371167104,0.103025680,0.080048790,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000022844,0.000026914,0.000035684,0.624556596,-0.351304651,0.697505628,0.000000312,0.000000479,0.000006434,0.986118958,0.151834842,0.067198070,0.500000000,0.196328759,0.074704540,1.303458501,0.131321763,33.808496882,8,0.119596948,0.093400582,0.000000000,7,7,0,0.014198783,0,5,0,0,0,0,0,481,5,56304,159656,284441,7819,0,3411,2161534
2228,1706584737.272717237,1706584737.372539282,2360,2326,72,0.115807563,0.162745289,1,0,1,1,1,1,63.574799631,157.679075725,28.977912021,0.077545599,-0.004042542,0.677192361,0.731697235,501,167,0.333333333,0.034260481,0.027922087,0.016492045,0.178740032,29.842334588,367,0.780728344,34.958352766,93.130030465,158.438919049,0.122007057,0.095254367,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000022803,0.000026192,0.000035774,0.589967397,-0.275497516,0.758972719,0.000000356,0.000000528,0.000005003,0.980195802,0.178568798,0.085611758,0.550000000,0.197284926,0.072203254,1.311476772,0.136388122,33.400187004,9,0.119657362,0.093389710,0.000000000,1,1,0,0.001996008,1,5,0,0,0,0,0,494,6,56304,159657,284447,7819,0,3411,2162028
2229,1706584737.372550488,1706584737.472389936,2361,2327,72,0.118600253,0.149067758,1,0,1,1,1,1,63.588861189,157.733595208,28.977569871,0.080853523,0.002321767,0.674542472,0.733791368,464,147,0.316810345,0.035039792,0.023672583,0.017335902,0.146725917,35.054334370,336,0.778793105,29.343098211,92.117510595,140.213874564,0.112135879,0.087330649,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000023925,0.000028529,0.000038243,0.685462404,-0.297737741,0.664449796,0.000000295,0.000000589,0.000005989,0.986193904,0.156980447,0.052713597,0.600000000,0.192741731,0.072273556,1.301609922,0.141940512,33.363999880,10,0.118721156,0.092650167,0.000000000,3,3,0,0.006465517,1,5,0,0,0,0,0,455,6,56305,159660,284453,7819,0,3411,2162483
2230,1706584737.472401142,1706584737.572046995,2362,2328,72,0.104804576,0.134881602,1,0,1,1,1,1,63.593770841,157.794424371,28.978601910,0.080315038,0.003990379,0.672011715,0.736161549,462,139,0.300865801,0.038169373,0.027881334,0.019009881,0.188979432,29.501455458,317,0.767711246,30.391834005,84.353377431,128.619253686,0.124881971,0.095873293,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000025211,0.000029394,0.000037670,0.754442452,-0.154754652,0.637861728,0.000000310,0.000000625,0.000005566,0.982331882,0.155652432,0.103905698,0.650000000,0.192271224,0.075234997,1.297917899,0.146733968,32.945744000,11,0.118969008,0.092750523,0.000000000,4,3,1,0.008658009,0,5,0,0,0,0,0,453,5,56306,159664,284458,7819,0,3411,2162936
2231,1706584737.573019981,1706584737.670623064,2363,2329,72,0.178763516,0.226126813,1,0,1,1,1,1,63.595423810,157.852255669,28.996585161,0.073743936,0.004726628,0.671433228,0.737371624,437,132,0.302059497,0.033785795,0.023339354,0.016045539,0.126569996,34.249589401,312,0.765918042,29.777786247,82.519745247,126.668897672,0.124610751,0.095441623,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000026752,0.000030702,0.000039899,0.847752926,-0.302227429,0.435859562,0.000000305,0.000000694,0.000005643,0.982053800,0.167284812,0.087098366,0.700000000,0.188616030,0.075234729,1.285560959,0.139415832,32.878139125,12,0.118853232,0.092595774,0.000000000,1,1,0,0.002288330,2,6,0,0,0,0,0,428,8,56306,159665,284466,7819,0,3411,2163364
2232,1706584737.672869205,1706584737.769204617,2364,2330,72,0.162023158,0.203209070,1,0,1,1,1,1,63.600431790,157.922141712,28.998269609,0.064256791,0.002175156,0.669293725,0.740210945,440,147,0.334090909,0.036737232,0.030268270,0.016224962,0.211583645,32.877372137,319,0.789186512,31.697587859,85.568028881,134.484880566,0.125908740,0.099365479,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000024157,0.000030512,0.000039221,0.768991266,-0.325974413,0.549902824,0.000000326,0.000000588,0.000005162,0.976809705,0.193521015,0.091610140,0.750000000,0.190197824,0.076188707,1.287618211,0.139336113,32.700473919,13,0.119722927,0.093333965,0.000000000,7,7,0,0.015909091,0,7,0,0,0,0,0,426,7,56306,159672,284473,7819,0,3411,2163790
2233,1706584737.772721767,1706584737.872544050,2365,2331,72,0.162440640,0.215204419,1,0,1,1,1,1,63.623840784,157.988058909,29.006537200,0.066772976,0.015755239,0.669018042,0.740072970,429,135,0.314685315,0.032678417,0.022547062,0.015019008,0.204986061,30.216036236,291,0.769034822,27.648188029,84.067338043,112.073607035,0.123545713,0.095010955,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000024746,0.000033202,0.000040886,0.589616364,-0.324901193,0.739453689,0.000000442,0.000000692,0.000005786,0.969764392,0.202819478,0.135725026,0.800000000,0.190109013,0.076641353,1.293998529,0.135615856,32.463999598,14,0.119834471,0.093278783,0.000000000,3,3,0,0.006993007,0,7,0,0,0,0,0,418,8,56306,159675,284480,7819,0,3411,2164208
2234,1706584737.872555971,1706584737.972017765,2366,2332,72,0.106219272,0.158645003,1,0,1,1,1,1,63.624054772,158.060373024,29.013093998,0.064190543,0.014118740,0.667486165,0.741715885,407,136,0.334152334,0.032737571,0.021680971,0.015499526,0.188495758,30.481252810,279,0.771516614,23.386199999,78.328321453,113.538613912,0.108645107,0.083821505,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000025222,0.000034706,0.000041697,0.591903909,-0.258788822,0.763333550,0.000000436,0.000000642,0.000005410,0.976036614,0.191398906,0.103532539,0.850000000,0.190483951,0.075515713,1.294358120,0.136594713,32.188349666,15,0.119179267,0.092700725,0.000000000,4,4,0,0.009828010,0,6,0,0,0,0,0,397,6,56306,159679,284486,7819,0,3411,2164605
2235,1706584737.972404480,1706584738.070939779,2367,2333,72,0.119765699,0.155277870,1,0,1,1,1,1,63.629568885,158.116103748,29.023027559,0.062152350,0.015291015,0.667302399,0.742031521,393,109,0.277353690,0.035871234,0.024339198,0.016896349,0.183379013,37.050680675,277,0.773309832,24.940828378,79.420862037,109.845133087,0.116433398,0.090039092,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000027192,0.000036805,0.000049783,0.309389761,-0.330182572,0.891772081,0.000000577,0.000000961,0.000008299,0.956112681,0.250291043,0.152325097,0.850000000,0.192291872,0.074472852,1.279582561,0.126033213,32.375083338,16,0.119492905,0.092930613,0.000000000,3,3,0,0.007633588,2,4,0,0,0,0,0,384,6,56306,159682,284492,7819,0,3411,2164989
2236,1706584738.073049068,1706584738.169594288,2368,2334,72,0.105024785,0.138313719,1,0,1,1,1,1,63.638799860,158.154742133,29.017795715,0.060377111,0.016243848,0.665069659,0.744159318,363,105,0.289256198,0.035449195,0.021387789,0.016216382,0.167777875,29.505313641,240,0.763138787,21.472544761,69.905840230,91.774923782,0.117238094,0.089468937,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000030480,0.000038937,0.000050470,0.278484959,-0.309706623,0.909135818,0.000000538,0.000000811,0.000007652,0.964397104,0.231434523,0.127969868,0.900000000,0.189295623,0.072612567,1.264634989,0.123212293,32.173712529,17,0.119100242,0.092474279,0.000000000,2,2,0,0.005509642,0,5,0,0,0,0,0,356,5,56306,159684,284497,7819,0,3411,2165345
