frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
3166,1624181427.553638458,1624181427.653536081,3170,3170,0,0.181592645,0.181592645,1,0,0,0,1,-12.202658489,8.669174181,-9.280095781,0.014009014,-0.004839914,0.997513377,-0.068901271,4187,1179,0.281585861,0.108381593,0.077742403,0.049034124,0.447069406,46.471164628,3713,0.743400746,756.436528563,933.472939479,1070.337501566,0.274046684,0.203726509,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001825,0.000002580,0.000005012,-0.094942718,0.048121491,-0.994318964,0.000000000,0.000000001,0.000000006,0.794690940,-0.606328168,0.028852441,0.100000000,0.385106636,0.211694746,2.820257498,0.011017072,54.029728106,0,0.247660021,0.182811444,1137,1066,71,0.271554813,242,0,0,0,0,0,2808,242,470504,1000881,633012,821,0,4404636
3167,1624181427.753633738,1624181427.853462219,3171,3171,0,0.552390300,0.552390300,1,0,1,1,1,-12.152683914,8.651195179,-8.978992328,0.018287835,-0.033914980,0.996931845,-0.068133886,4146,1122,0.270622287,0.167314502,0.107125952,0.079818845,0.393103718,49.437934760,3651,0.761144208,758.896948187,934.353178096,1085.687377102,0.273088886,0.207860024,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001893,0.000002618,0.000005591,0.128925148,-0.142456834,0.981368614,0.000000000,0.000000000,0.000000006,0.947757416,-0.307600961,0.084483901,0.150000000,0.386847428,0.219891302,3.026209118,0.011366641,53.766408150,1,0.249758960,0.184734011,221,198,23,0.053304390,347,1343,0,0,44,0,2235,1690,470603,1001102,634702,821,0,4406871
3168,1624181427.853631258,1624181427.953507423,3172,3172,0,0.240118507,0.240118507,1,0,0,0,1,-12.135951621,8.656544323,-8.859576876,0.018569707,-0.045558971,0.996525458,-0.067205345,4219,1165,0.276131785,0.104004438,0.072373560,0.045331117,0.444819769,50.037385196,3740,0.743372774,723.224744254,965.891055937,1091.098373548,0.260132745,0.193375600,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001798,0.000002182,0.000004740,0.092325455,-0.052539172,0.994341815,0.000000004,0.000000011,0.000000014,-0.403270891,-0.910115496,-0.095196496,0.150000000,0.390434123,0.209243136,3.039833502,0.012740709,53.551795808,0,0.251129871,0.185916091,1145,1070,75,0.271391325,248,0,0,0,0,0,2826,248,471198,1002247,634950,821,0,4409697
3169,1624181427.953628778,1624181428.053572416,3173,3173,0,0.122840488,0.122840488,1,0,0,0,1,-12.133139240,8.669958921,-8.806600641,0.024401746,-0.042428164,0.996494478,-0.067846603,4179,1198,0.286671453,0.110815021,0.074010772,0.051291468,0.405124456,50.093536707,3677,0.746458206,689.302612618,972.025242834,1083.398967953,0.251137056,0.187463316,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001674,0.000001946,0.000004670,0.093403891,-0.115350583,0.988923635,0.000000002,0.000000004,0.000000005,0.403412077,-0.914886588,-0.015531502,0.150000000,0.391771606,0.197989564,3.009134476,0.014316115,53.383781483,0,0.251974809,0.186654303,1161,1084,77,0.277817660,265,0,0,0,0,0,2753,265,471800,1003408,635215,821,0,4412450
3170,1624181428.153623819,1624181428.253641844,3174,3174,0,0.111907669,0.111907669,1,0,0,0,1,-12.095955167,8.664124063,-8.768219578,0.032364096,-0.031487531,0.996588738,-0.069079581,4209,1228,0.291755761,0.113371010,0.069610621,0.047621395,0.477738100,47.596642103,3710,0.746883156,766.723690914,942.125086944,1062.087730467,0.276702006,0.206664068,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001791,0.000002241,0.000005050,0.087074184,-0.114313083,0.989621446,0.000000001,0.000000002,0.000000005,0.027252768,-0.995633264,-0.089284327,0.150000000,0.397301686,0.188814094,2.974426664,0.015844369,53.137118102,0,0.253538292,0.187988139,1063,986,77,0.252554051,252,0,0,0,0,0,2894,252,472324,1004471,635467,821,0,4415344
3171,1624181428.253621340,1624181428.353656769,3175,3175,0,0.137247739,0.137247739,1,0,0,0,1,-12.091895825,8.636857326,-8.704914669,0.032171235,-0.030192102,0.996649599,-0.068869633,4279,1261,0.294695022,0.110964318,0.074354258,0.049707222,0.468999566,48.869895796,3755,0.748770153,773.567163913,953.997368888,1084.067390265,0.275131022,0.206009897,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001703,0.000002089,0.000004469,0.098016932,-0.120216405,0.987897109,0.000000001,0.000000002,0.000000005,0.721204166,-0.691817862,-0.035392045,0.150000000,0.401507603,0.190146085,2.917820853,0.016291404,52.771083902,0,0.254995912,0.189190140,1051,1001,50,0.245618135,284,0,0,0,0,0,2943,285,472829,1005522,635751,821,0,4418287
3172,1624181428.453616619,1624181428.553565025,3176,3176,0,0.094019156,0.094019156,1,0,0,0,1,-12.061346542,8.658459202,-8.495332939,0.032237194,-0.035802465,0.996498585,-0.068333868,4352,1235,0.283777574,0.111734441,0.080103036,0.054536720,0.441820844,48.473282712,3844,0.750628389,785.466229110,983.903658035,1116.045640486,0.272219450,0.204335648,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001774,0.000002234,0.000005060,0.094055105,-0.117294749,0.988633187,0.000000002,0.000000003,0.000000005,0.028926286,-0.998833536,0.038663135,0.150000000,0.407077433,0.190448801,2.930756751,0.014929724,52.346379803,0,0.256771363,0.190691620,1187,1097,90,0.272748162,284,0,0,0,0,0,2880,285,473446,1006709,636035,821,0,4421167
3173,1624181428.553614140,1624181428.653563023,3177,3177,0,0.331909561,0.331909561,1,0,0,0,1,-12.011522845,8.675947147,-8.233748216,0.030633124,-0.024993499,0.996847935,-0.068783212,4319,1316,0.304700162,0.096820413,0.063990264,0.043048028,0.460278681,49.218674242,3813,0.751750276,790.514481525,978.435733427,1097.473585771,0.275784230,0.207320871,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001614,0.000002141,0.000004817,0.108498910,-0.065883832,0.991910937,0.000000003,0.000000003,0.000000005,0.597619617,-0.798683152,-0.070398978,0.150000000,0.415163596,0.189355685,3.168740229,0.014224377,51.778141517,0,0.259445113,0.192951287,1090,1030,60,0.252373235,238,0,0,0,0,0,2990,239,473974,1007799,636273,821,0,4424157
3174,1624181428.653611660,1624181428.753479481,3178,3178,0,0.273608551,0.273608551,1,0,0,0,1,-11.980827872,8.680972180,-8.044156728,0.025544727,-0.012575854,0.997149086,-0.069878578,4269,1252,0.293277114,0.096928729,0.067247684,0.043362309,0.487691321,45.039664849,3754,0.749347243,784.654700515,932.132974464,1096.261876961,0.278933835,0.209018301,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001560,0.000002086,0.000004203,0.124018913,-0.078679182,0.989155648,0.000000002,0.000000003,0.000000005,0.689732342,-0.721331295,-0.062852681,0.150000000,0.420514407,0.190795706,3.025545304,0.015184667,51.427193490,0,0.261342945,0.194531042,1096,1021,75,0.256734598,218,0,0,0,0,0,2955,218,474531,1008895,636491,821,0,4427112
3175,1624181428.753609180,1624181428.853566170,3179,3179,0,0.265002195,0.265002195,1,0,0,0,1,-11.967845235,8.668380214,-7.838143650,0.017405824,-0.005620461,0.997353441,-0.070367328,4390,1253,0.285421412,0.100414321,0.065033740,0.043443002,0.407292046,45.594438012,3855,0.750979197,806.412398403,976.385436628,1112.226969038,0.278551119,0.209186096,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001477,0.000002002,0.000004073,0.127408600,-0.071534795,0.989267316,0.000000000,0.000000000,0.000000007,0.593370312,-0.804909482,-0.005691977,0.150000000,0.421041279,0.192260436,3.207228894,0.015045939,50.794872365,0,0.263105761,0.196032798,1213,1117,96,0.276309795,217,0,0,0,0,0,2960,217,475099,1010108,636708,821,0,4430072
3176,1624181428.853606939,1624181428.953620672,3180,3180,0,0.000000000,0.000000000,1,0,0,0,1,-11.964282710,8.672410568,-7.843819015,0.013623371,-0.001881566,0.997435524,-0.070237013,4335,1254,0.289273356,0.110002763,0.077284322,0.052857876,0.478341607,45.889096004,3806,0.741305999,801.260426284,944.567264370,1075.582940007,0.283992843,0.210525598,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000812,0.000001118,0.000002228,0.132634465,-0.032281507,0.990639189,0.000000002,0.000000002,0.000000004,0.977157118,0.205842645,0.052846685,0.150000000,0.425359148,0.187642136,3.140265757,0.013759404,50.059093876,0,0.265062372,0.197532933,1070,1015,55,0.246828143,257,0,0,0,0,0,3006,259,475640,1011178,636965,821,0,4433078
3177,1624181429.053601980,1624181429.153501511,3181,3181,0,0.116919490,0.178407178,1,0,0,0,1,-11.948499320,8.675715720,-7.475130255,0.005755201,-0.006097326,0.997529794,-0.069742463,4326,1250,0.288950532,0.132511848,0.097517205,0.061223575,0.446862176,43.350796857,3780,0.752453485,816.354402154,976.571014527,1051.348757290,0.287016776,0.215966773,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001858,0.000002252,0.000004209,0.084592876,-0.101761080,0.991205694,0.000000000,0.000000000,0.000000007,0.107040349,0.994178202,0.012331491,0.150000000,0.429409364,0.181429084,3.341424963,0.014601258,49.591446434,0,0.267170228,0.199347017,1401,1296,105,0.323855756,327,0,0,0,0,0,2598,327,476280,1012579,637292,821,0,4435676
3178,1624181429.153599501,1624181429.253447533,3182,3182,0,0.174577983,0.174577983,1,0,0,0,1,-11.905706286,8.701594199,-7.396770936,0.011316113,-0.008136934,0.997465159,-0.069778161,4387,1324,0.301800775,0.093892956,0.063058191,0.040440719,0.464670027,38.758680258,3852,0.744522027,824.012384200,952.241703008,1091.644760638,0.287322680,0.213918064,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001664,0.000002047,0.000003397,0.146411739,-0.157755839,0.976563719,0.000000000,0.000000000,0.000000007,0.067932537,-0.993959620,-0.086194228,0.150000000,0.434826447,0.188655618,3.196510129,0.014650905,48.300638968,0,0.269623433,0.201175836,1057,995,62,0.240939138,228,0,0,0,0,0,3101,229,476742,1013636,637520,821,0,4438777
3179,1624181429.253597021,1624181429.353492022,3183,3183,0,0.165663707,0.165663707,1,0,0,0,1,-11.862403155,8.699512176,-7.246246030,0.019507948,-0.008796166,0.997281584,-0.070508938,4391,1321,0.300842633,0.095298710,0.066688875,0.042463234,0.529244020,41.951180417,3915,0.753688767,829.113283663,988.713240058,1132.864999650,0.280989482,0.211778617,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001569,0.000001952,0.000003229,0.130654044,-0.080137843,0.988183913,0.000000002,0.000000003,0.000000005,0.330123485,-0.942950113,-0.043169073,0.100000000,0.443946873,0.169091973,3.218031462,0.015460905,47.432803421,0,0.271671006,0.202712408,1159,1110,49,0.263948987,234,0,0,0,0,0,2997,235,477298,1014795,637754,821,0,4441774
3180,1624181429.453592300,1624181429.553599358,3184,3184,0,0.064487332,0.064487332,1,0,0,0,1,-11.781674908,8.692837573,-6.970938336,0.033795742,-0.009267533,0.996919820,-0.070162906,4525,1357,0.299889503,0.103509788,0.071529076,0.047282661,0.549686059,45.309275627,3966,0.763273600,909.229303238,994.890606065,1123.023187237,0.300358878,0.229256002,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001670,0.000002146,0.000004076,0.127791613,-0.095967854,0.987147139,0.000000001,0.000000002,0.000000004,0.700495172,-0.689291317,-0.184889139,0.100000000,0.454521702,0.171225996,3.479827280,0.015345090,47.019293528,0,0.274317324,0.205093767,1265,1156,109,0.279558011,279,0,0,0,0,0,2980,280,477952,1016060,638033,821,0,4444754
3181,1624181429.553589821,1624181429.653512955,3185,3185,0,0.033998070,0.033998070,1,0,0,0,1,-11.780252421,8.663639346,-6.829053475,0.035703214,-0.010043478,0.996841403,-0.070225535,4550,1479,0.325054945,0.098833550,0.067497979,0.045307644,0.607624312,45.653351057,4005,0.765790520,914.502054269,1033.144953662,1119.344024412,0.298175653,0.228340088,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001580,0.000001851,0.000003566,0.144512129,-0.107454744,0.983651220,0.000000002,0.000000003,0.000000004,0.574094404,-0.815004029,-0.078638717,0.100000000,0.463375691,0.174854928,3.330492055,0.015307335,46.773208246,0,0.276267953,0.207069006,1216,1131,85,0.267252747,294,0,0,0,0,0,3040,294,478533,1017276,638327,821,0,4447794
3182,1624181429.653587341,1624181429.753483534,3186,3186,0,0.070581078,0.070581078,1,0,0,0,1,-11.759213723,8.642666323,-6.651718043,0.037367741,-0.008341920,0.996822767,-0.069845801,4548,1448,0.318381706,0.099466926,0.065713956,0.044270157,0.584126098,42.919652261,4017,0.763979295,922.213253030,1016.189578110,1130.501998421,0.300502396,0.229577608,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001539,0.000001882,0.000003360,0.146278677,-0.064959378,0.987108316,0.000000002,0.000000003,0.000000004,0.555858367,-0.828726553,-0.065067470,0.100000000,0.470265422,0.175537130,3.367935700,0.016060144,46.574538692,0,0.278147663,0.208936778,1201,1120,81,0.264072120,264,0,0,0,0,0,3083,264,479128,1018477,638591,821,0,4450877
3183,1624181429.853582621,1624181429.953445911,3187,3187,0,0.482016907,0.482016907,1,0,0,0,1,-11.685273090,8.627165654,-6.331561914,0.023737956,-0.013930670,0.997130339,-0.070523273,4619,1517,0.328426066,0.119255278,0.080881183,0.052944719,0.650011532,43.428913571,4103,0.765576696,963.094306130,1017.774145459,1160.292730711,0.306604549,0.234729297,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001551,0.000002013,0.000003472,0.191390937,-0.010759836,0.981454907,0.000000000,0.000000000,0.000000004,0.868710445,-0.493647989,0.040667265,0.100000000,0.481364741,0.175563272,3.358812767,0.017005799,46.263798254,0,0.280306053,0.210851199,1405,1319,86,0.304178394,363,0,0,0,0,0,2851,363,479777,1019882,638954,821,0,4453728
3184,1624181430.053577662,1624181430.153558254,3188,3188,0,0.098583485,0.098583485,1,0,0,0,1,-11.659095992,8.633241953,-6.090654303,-0.007132021,-0.036803288,0.996828631,-0.070194960,4505,1380,0.306326304,0.148983849,0.105302914,0.063686580,0.550025518,38.426638592,3969,0.769535267,930.916368952,1042.001272833,1081.367832610,0.304790229,0.234546830,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001776,0.000002005,0.000003134,0.147714332,-0.069149855,0.986609737,0.000000000,0.000000016,0.000000030,-0.672828189,-0.721081121,-0.165360953,0.050000000,0.486241466,0.163203024,3.557756766,0.019013022,45.677251136,0,0.281675265,0.212108184,1584,1443,141,0.351609323,398,0,0,0,0,0,2522,399,480590,1021466,639352,821,0,4456250
3185,1624181430.153575182,1624181430.253649950,3189,3189,0,0.248381635,0.248381635,1,0,0,0,1,-11.616433553,8.669574913,-6.019132953,-0.006388455,-0.036845200,0.996847357,-0.069978326,4549,1447,0.318091888,0.111657566,0.078241103,0.048589096,0.566543193,38.422421826,3996,0.760328894,881.936546793,1060.389128806,1095.948585015,0.290275489,0.220704842,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001628,0.000001786,0.000002630,0.070243147,-0.076146160,0.994619356,0.000000000,0.000000000,0.000000006,0.097616517,-0.994315824,-0.042509509,0.050000000,0.493053622,0.162444733,3.382985287,0.017703612,45.247131274,0,0.282787800,0.213215202,1265,1196,69,0.278083095,323,0,0,0,0,0,2961,323,481221,1022731,639675,821,0,4459211
3186,1624181430.253572702,1624181430.353616238,3190,3190,0,0.424331848,0.424331848,1,0,0,0,1,-11.540939367,8.679780253,-5.876123129,0.002440626,-0.030331107,0.997017705,-0.070920818,4603,1440,0.312839453,0.108384620,0.072391692,0.049302600,0.629872788,37.873368689,4133,0.757680780,934.004426083,1057.305805465,1140.184434139,0.298261541,0.225987038,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001556,0.000001782,0.000002501,0.151300112,-0.095768251,0.983837750,0.000000000,0.000000001,0.000000004,0.135934231,-0.989954735,-0.038878106,0.050000000,0.502193792,0.162444265,3.239268735,0.019736691,44.817241477,0,0.283998543,0.214328229,1301,1234,67,0.282641755,312,0,0,0,0,0,2990,312,481803,1024032,639987,821,0,4462201
3187,1624181430.353570461,1624181430.453608751,3191,3191,0,0.291661507,0.291661507,1,0,0,0,1,-11.472165789,8.677350989,-5.721703363,0.018060650,-0.020915978,0.997049493,-0.071614550,4725,1553,0.328677249,0.088361636,0.063260886,0.043183385,0.686546717,37.051176820,4185,0.759895215,963.757070463,1081.352820670,1135.051584363,0.303052873,0.230288428,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001460,0.000001589,0.000002346,0.175735743,-0.051930790,0.983066703,0.000000002,0.000000003,0.000000003,0.579231078,-0.777313704,-0.245509194,0.000000000,0.516865941,0.126681440,3.287627808,0.020358725,44.197903580,0,0.285496743,0.215449649,1275,1223,52,0.269841270,275,0,0,0,0,0,3175,275,482390,1025307,640262,821,0,4465376
3188,1624181430.553565502,1624181430.653456450,3192,3192,0,0.171264344,0.171264344,1,0,0,0,1,-11.361413914,8.657688975,-5.297830650,0.044687934,-0.007774184,0.996329018,-0.072601918,4690,1532,0.326652452,0.110220908,0.074083635,0.051941819,0.693828988,43.832831196,4104,0.775941105,1042.520030368,1054.372411804,1087.569854365,0.327377100,0.254025349,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001623,0.000001939,0.000003624,0.177972773,-0.058187110,0.982313571,0.000000000,0.000000000,0.000000004,0.564255258,-0.822796871,-0.067980244,0.000000000,0.529316402,0.126147727,3.671451005,0.020943205,43.887675880,0,0.288858960,0.218482136,1407,1271,136,0.300000000,357,0,0,0,0,0,2926,357,483186,1026714,640619,821,0,4468302
3189,1624181430.653563023,1624181430.753421307,3193,3193,0,0.090864995,0.090864995,1,0,0,0,1,-11.324527260,8.679681651,-5.047031771,0.051791553,-0.003798833,0.996033067,-0.072258790,4720,1554,0.329237288,0.097811263,0.061370337,0.042755370,0.704033573,48.435550001,4119,0.779688149,1009.063603060,1056.162469853,1146.309412491,0.314199736,0.244977811,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001543,0.000001778,0.000003687,0.148840341,-0.106568730,0.983102059,0.000000001,0.000000001,0.000000005,0.628214807,-0.749240334,-0.209726199,0.000000000,0.544261858,0.128426469,3.872143253,0.019188921,43.804776545,0,0.292012094,0.221357861,1409,1280,129,0.298516949,303,0,0,0,0,0,3006,305,484000,1028123,640922,821,0,4471308
3190,1624181430.853558302,1624181430.953408241,3194,3194,0,0.062911844,0.064532895,1,0,0,0,1,-11.248705311,8.728867617,-4.709568743,0.054386011,0.001642816,0.995872558,-0.072645110,4626,1692,0.365758755,0.094888507,0.054971776,0.037675680,0.798158559,45.431769432,4076,0.785493526,997.834555834,1091.566081419,1112.270975257,0.311660494,0.244807300,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001564,0.000001911,0.000003081,0.175148256,-0.020874660,0.984320749,0.000000001,0.000000001,0.000000004,0.653235110,-0.733181989,-0.189018682,0.000000000,0.560282881,0.131308523,4.152452291,0.018945817,43.696532911,0,0.293760019,0.223265023,1491,1350,141,0.322308690,312,0,0,0,0,0,2823,312,484841,1029614,641234,821,0,4474131
3191,1624181430.953555822,1624181431.053456306,3195,3195,0,0.000000000,0.000000000,1,0,0,0,1,-11.253157538,8.708314792,-4.707995413,0.054155231,0.002315478,0.995852839,-0.073068275,4613,1930,0.418382831,0.087722383,0.057197426,0.037766758,0.765099486,49.222093509,4118,0.794012672,1011.448672684,1070.726229745,1187.569282440,0.309335720,0.245616482,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000773,0.000000931,0.000001554,0.187721207,-0.001795076,0.982220711,0.000000001,0.000000002,0.000000002,0.793894278,-0.533438122,0.291848669,0.000000000,0.575087877,0.137845091,3.960645307,0.018984286,43.714142797,0,0.295470254,0.225245352,1321,1265,56,0.286364622,348,0,0,0,0,0,2944,348,485444,1030935,641582,821,0,4477075
3192,1624181431.053553343,1624181431.153553963,3196,3196,0,0.194140928,0.194140928,1,0,0,0,1,-11.184107568,8.717156399,-4.430637463,0.047351955,-0.000580909,0.996211492,-0.072939146,4711,1898,0.402886861,0.087267340,0.056468484,0.037714657,0.709350227,43.895454491,4205,0.789413412,1005.452696158,1076.211866090,1237.818835038,0.302894329,0.239108846,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001596,0.000001855,0.000002437,0.214683594,0.097561167,0.971798731,0.000000001,0.000000001,0.000000003,0.717805867,-0.694740150,-0.045725944,0.000000000,0.588464346,0.143628994,3.979744972,0.018937989,43.485251386,0,0.297003998,0.226984012,1293,1230,63,0.274464020,322,0,0,0,0,0,3096,322,486071,1032228,641904,821,0,4480171
3193,1624181431.253548384,1624181431.353513718,3197,3197,0,0.104736763,0.104736763,1,0,0,0,1,-11.119277559,8.735097285,-4.196544416,0.034251872,-0.007414199,0.996751076,-0.072519874,4722,1834,0.388394748,0.091807329,0.054392980,0.037904562,0.748030735,38.172937393,4196,0.787316207,1006.043358465,1071.523989950,1226.011455087,0.304531364,0.239762478,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001615,0.000001850,0.000002243,0.298947630,0.211973754,0.930428633,0.000000003,0.000000003,0.000000003,-0.223071113,-0.917656159,-0.328856278,0.000000000,0.602851949,0.145528305,4.031184989,0.018281875,42.932964543,0,0.298441354,0.228606092,1415,1351,64,0.299661161,346,0,0,0,0,0,2961,346,486793,1033643,642250,821,0,4483132
3194,1624181431.353545904,1624181431.453464508,3198,3198,0,0.049472373,0.049472373,1,0,0,0,1,-11.115363077,8.738457812,-4.063558492,0.029929630,-0.004522791,0.996887982,-0.072788142,4706,1835,0.389927752,0.083141320,0.052633313,0.034802337,0.774357821,38.436376678,4208,0.785376368,1012.261381257,1073.873490132,1218.728883565,0.306294436,0.240556412,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001524,0.000001700,0.000002077,0.221992439,0.114898720,0.968254946,0.000000002,0.000000002,0.000000003,0.407459041,-0.888521870,-0.210964493,0.000000000,0.617185274,0.152343864,3.957465495,0.018054515,42.602800135,0,0.299809384,0.230182998,1443,1377,66,0.306629834,259,0,0,0,0,0,3004,259,487509,1035086,642509,821,0,4486136
3195,1624181431.453543663,1624181431.553395748,3199,3199,0,0.175175812,0.175175812,1,0,0,0,1,-11.109513591,8.741857669,-3.912732419,0.027249377,-0.003935754,0.996971041,-0.072737368,4731,1838,0.388501374,0.077090287,0.053960435,0.035469674,0.735252127,42.023148685,4218,0.785903653,1025.452034907,1060.093290283,1229.396281234,0.309342413,0.243113332,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001476,0.000001572,0.000002196,0.241155296,0.094197503,0.965904215,0.000000002,0.000000002,0.000000004,0.846866170,-0.528195277,-0.061866301,0.000000000,0.633583278,0.163841040,4.100623708,0.017818204,42.424235668,0,0.301348949,0.231879360,1418,1357,61,0.299725217,258,0,0,0,0,0,3055,258,488182,1036504,642767,821,0,4489191
3196,1624181431.553541183,1624181431.653361082,3200,3200,0,0.026213279,0.026213279,1,0,0,0,1,-11.079026452,8.739827424,-3.671072608,0.022927481,-0.004624058,0.997104285,-0.072360172,4730,1879,0.397251586,0.078356276,0.054153124,0.034174667,0.684469217,40.924572671,4192,0.789231284,980.547624919,1066.397188039,1261.512728224,0.296376064,0.233909262,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001373,0.000001675,0.000002032,-0.173394045,-0.177836161,-0.968663412,0.000000002,0.000000002,0.000000003,0.843459388,-0.510508331,-0.167204978,0.000000000,0.643889659,0.172927789,3.975166228,0.017618198,42.176009502,0,0.301968110,0.233048543,1333,1275,58,0.281818182,236,0,0,0,0,0,3161,236,488802,1037837,643003,821,0,4492352
3197,1624181431.653538704,1624181431.753445864,3201,3201,0,0.000000000,0.000000000,1,0,0,0,1,-11.057343208,8.737113580,-3.614403816,0.020068581,-0.006196177,0.997195674,-0.071830686,4768,1811,0.379823826,0.085484729,0.053065774,0.037331066,0.734337096,37.478295055,4236,0.785063651,1007.485305516,1062.625377590,1255.418940531,0.302954843,0.237838835,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000000747,0.000000898,0.000001077,-0.144110549,-0.293221375,-0.945120826,0.000000001,0.000000002,0.000000002,-0.280893994,0.844429992,0.456110241,0.000000000,0.658263405,0.163056820,3.942944742,0.018469865,41.882384411,0,0.302765013,0.234142146,1348,1278,70,0.282718121,300,0,0,0,0,0,3120,300,489447,1039185,643303,821,0,4495472
3198,1624181431.753536224,1624181431.853473186,3202,3202,0,0.136497456,0.136497456,1,0,0,0,1,-10.992024497,8.736181520,-3.281951591,0.022168097,-0.006320825,0.997202559,-0.071103300,4739,1831,0.386368432,0.076927455,0.053689541,0.035686619,0.701779322,39.522711657,4238,0.785599976,1011.410023491,1053.570754858,1264.391918577,0.303783960,0.238652672,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001596,0.000001784,0.000002388,0.136662062,0.400066804,0.906239501,0.000000002,0.000000002,0.000000003,0.696499510,-0.688161253,-0.203279420,0.000000000,0.670118869,0.171026070,4.125110571,0.018203407,41.920585981,0,0.303588077,0.235378876,1249,1211,38,0.263557713,274,0,0,0,0,0,3216,274,489984,1040434,643577,821,0,4498688
