frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_cooldown_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
3366,1624181440.953312397,1624181441.053341150,3386,3370,0,0.040206122,0.076971034,1,0,0,0,1,-7.911312464,3.427081977,0.499472299,0.025439962,-0.035668318,0.998045071,-0.044571458,2658,985,0.370579383,0.048557047,0.030961393,0.020744188,0.435938458,38.610615266,2401,0.784679487,498.499521200,531.538073220,853.977853206,0.264594179,0.207621625,0,0,0,0,1.000000000,0,1,0.005997734,0.004748257,0.005997734,0.004748257,0.100000000,0.030616720,1.146465147,0.048557047,0.000000000,0.000001870,0.000002567,0.000002705,-0.539376699,-0.833984723,-0.116371213,0.000000003,0.000000005,0.000000008,0.560216684,-0.812102596,-0.163237989,0.000000000,0.375306565,0.416985356,0.721314167,0.021649312,38.310481577,0,0.245543706,0.194940244,342,326,16,0.128668172,48,0,0,0,0,0,2268,48,512708,1100487,858486,816,0,4698315
3367,1624181441.053309917,1624181441.153218269,3387,3371,0,0.023466799,0.038660872,1,0,0,0,1,-7.911316623,3.415307554,0.501912408,0.024176679,-0.035447376,0.998097462,-0.044276718,2730,1057,0.387179487,0.049355930,0.029598831,0.020668909,0.410458346,37.959122883,2447,0.780155130,491.660470916,541.902698090,875.476433625,0.257543359,0.200923772,0,0,0,0,1.000000000,0,1,0.004593093,0.004156055,0.004593093,0.004156055,0.100000000,0.030616720,1.105362121,0.049355930,0.000000000,0.000001806,0.000002447,0.000002621,-0.556285151,-0.798517779,-0.230035189,0.000000003,0.000000005,0.000000007,0.706020562,-0.692445900,-0.148504687,0.000000000,0.380417390,0.413232511,0.691285981,0.021699032,38.308429023,0,0.247378805,0.196069261,341,330,11,0.124908425,54,0,0,0,0,0,2334,55,512806,1100828,858540,816,0,4700649
3368,1624181441.153307438,1624181441.253208399,3388,3372,0,0.041978485,0.078475632,1,0,0,0,1,-7.918046200,3.414009467,0.500506118,0.024579573,-0.034914113,0.998095407,-0.044524237,2714,1047,0.385777450,0.049511641,0.027316764,0.019720395,0.453511648,38.785034929,2456,0.778833761,502.513555495,552.418843655,857.883319092,0.262708818,0.204606497,0,0,0,0,1.000000000,0,1,0.013365523,0.002664886,0.013365523,0.002664886,0.100000000,0.031128170,1.124852004,0.049511641,0.000000000,0.000001818,0.000002370,0.000002577,-0.386570662,-0.832215956,-0.397466635,0.000000003,0.000000005,0.000000007,0.726550239,-0.670149271,-0.151738936,0.000000000,0.387357703,0.412336245,0.648459159,0.021714609,38.352576738,0,0.249293261,0.197368011,273,265,8,0.100589536,59,0,0,0,0,0,2381,60,512887,1101101,858599,816,0,4703030
3369,1624181441.253305197,1624181441.353175402,3390,3373,0,0.034948386,0.065903026,1,0,0,0,1,-7.917235158,3.421559676,0.493115535,0.025163726,-0.035436865,0.998072571,-0.044296253,2715,1032,0.380110497,0.049606562,0.029105958,0.019082353,0.431154940,38.441986800,2444,0.775951130,482.351052819,536.762806042,877.310704020,0.254347609,0.197361315,0,0,0,0,1.000000000,0,1,0.017487961,0.001574028,0.017487961,0.001574028,0.100000000,0.031339232,1.075176336,0.049606562,0.000000000,0.000001859,0.000002415,0.000002620,-0.423920913,-0.816358906,-0.392236149,0.000000003,0.000000005,0.000000007,0.678350628,-0.717313984,-0.159063113,0.000000000,0.391532013,0.410751856,0.604389225,0.021368936,38.389381456,0,0.250300518,0.197888769,316,302,14,0.116390424,56,0,0,0,0,0,2343,56,512974,1101417,858655,816,0,4705373
3370,1624181441.353302717,1624181441.453128338,3390,3374,0,0.034419611,0.070689920,1,0,0,0,1,-7.916239903,3.421033587,0.493782028,0.026502072,-0.036008223,0.997994173,-0.044818276,2752,1038,0.377180233,0.049301132,0.028990612,0.020843895,0.415285953,39.714465932,2469,0.778935089,499.911681515,562.736055713,860.542998447,0.259938691,0.202475367,0,0,0,0,1.000000000,0,1,0.003342220,0.001506941,0.003342220,0.001506941,0.100000000,0.032033195,1.092064233,0.049301132,0.000000000,0.000001840,0.000002474,0.000002648,-0.614807398,-0.759096723,-0.213972026,0.000000003,0.000000005,0.000000007,0.767404306,-0.614493468,-0.182998386,0.000000000,0.396698977,0.410830213,0.549950340,0.021895870,38.433649988,0,0.252180144,0.199021148,315,301,14,0.114462209,61,0,0,0,0,0,2376,61,513064,1101732,858716,816,0,4707749
3371,1624181441.453300238,1624181441.553213835,3390,3375,0,0.046163319,0.083085157,1,0,0,0,1,-7.910882596,3.425649915,0.485505469,0.026976729,-0.035809922,0.997987536,-0.044841770,2767,1031,0.372605710,0.049830467,0.030086469,0.021421732,0.429287594,39.063946460,2503,0.775364514,501.743684913,565.322258948,873.671433654,0.258532499,0.200456926,0,0,0,0,1.000000000,0,1,0.008533109,0.002146332,0.008533109,0.002146332,0.100000000,0.032361482,1.076788418,0.049830467,0.000000000,0.000001789,0.000002484,0.000002686,-0.688666399,-0.719139326,-0.092613283,0.000000003,0.000000005,0.000000007,0.696123392,-0.696582326,-0.173739131,0.000000000,0.400846815,0.413601059,0.515781838,0.021902080,38.478751806,0,0.253511612,0.199759199,301,288,13,0.108782074,61,0,0,0,0,0,2405,61,513137,1102033,858777,816,0,4710154
3372,1624181441.553297758,1624181441.653248549,3391,3376,0,0.037706365,0.091437679,1,0,0,0,1,-7.912445145,3.429852597,0.488358860,0.026994708,-0.035332127,0.998002323,-0.044880838,2805,1068,0.380748663,0.047934269,0.026689357,0.019166342,0.436911405,39.324807889,2527,0.780477237,507.999898062,584.738757868,879.527323229,0.257571698,0.201028848,0,0,0,0,1.000000000,0,1,0.009345999,0.002465496,0.009345999,0.002465496,0.100000000,0.030000000,1.076246593,0.047934269,0.000000000,0.000001756,0.000002440,0.000002609,-0.696606574,-0.706126220,-0.126984423,0.000000003,0.000000004,0.000000006,0.647625087,-0.759906100,-0.055896924,0.000000000,0.404629942,0.415054241,0.480775368,0.021094023,38.570032602,0,0.254275187,0.200166901,261,247,14,0.093048128,49,0,0,0,0,0,2495,49,513216,1102294,858826,816,0,4712649
3373,1624181441.653295279,1624181441.753273487,3392,3377,0,0.033603333,0.066095667,1,0,0,0,1,-7.910502696,3.434686859,0.484062005,0.026131258,-0.036038723,0.998007850,-0.044706810,2812,1061,0.377311522,0.047303699,0.026171821,0.019360642,0.423882097,41.010138359,2543,0.778164493,520.959495452,569.082796721,888.830013020,0.263260795,0.204860203,0,0,0,0,1.000000000,0,1,0.002861007,0.000463627,0.002861007,0.000463627,0.100000000,0.031474075,1.087918440,0.047303699,0.000000000,0.000001767,0.000002433,0.000002589,-0.613457455,-0.763062895,-0.203482113,0.000000003,0.000000004,0.000000006,0.707907983,-0.694946448,-0.126157529,0.000000000,0.408358371,0.414485347,0.465775462,0.020903143,38.707514087,0,0.255563425,0.200908848,260,244,16,0.092460882,44,0,0,0,0,0,2507,45,513290,1102554,858870,816,0,4715156
3374,1624181441.753293037,1624181441.853217363,3393,3378,0,0.039435001,0.064186726,1,0,0,0,1,-7.908604266,3.436158359,0.485646094,0.025683338,-0.035551892,0.998043170,-0.044567479,2825,1058,0.374513274,0.049510442,0.028534412,0.019950158,0.447808628,41.655134016,2573,0.775799471,535.868235721,559.644082139,900.619720159,0.268453301,0.208265929,0,0,0,0,1.000000000,0,1,0.004932462,0.001611612,0.004932462,0.001611612,0.100000000,0.030835064,1.097486741,0.049510442,0.000000000,0.000001816,0.000002434,0.000002551,-0.641125258,-0.756205410,-0.130812009,0.000000003,0.000000004,0.000000007,0.737664642,-0.672886554,-0.055448726,0.000000000,0.413784056,0.418043478,0.441677440,0.020677602,38.912151050,0,0.256956887,0.201838978,248,233,15,0.087787611,51,0,0,0,0,0,2525,52,513363,1102802,858921,816,0,4717681
3375,1624181441.853290558,1624181441.953221560,3394,3379,0,0.064281356,0.142133548,1,0,0,0,1,-7.907599251,3.432122325,0.487643332,0.027195117,-0.035317249,0.997986304,-0.045127101,2818,1038,0.368346345,0.048432824,0.029014880,0.020740807,0.428059849,41.512322141,2559,0.776500236,527.902891948,551.032519862,908.128692048,0.265669784,0.206292650,0,0,0,0,1.000000000,0,1,0.007491247,0.001260851,0.007491247,0.001260851,0.100000000,0.030000000,1.086064010,0.048432824,0.000000000,0.000001844,0.000002442,0.000002606,-0.424902267,-0.848760360,-0.314744205,0.000000003,0.000000004,0.000000007,0.681082769,-0.723010854,-0.115678725,0.000000000,0.417535350,0.422008044,0.421551389,0.020700451,39.050727178,0,0.258344374,0.202660153,245,233,12,0.086941093,44,0,0,0,0,0,2529,44,513435,1103047,858965,816,0,4720210
3376,1624181442.053285599,1624181442.153269768,3395,3380,0,0.064511721,0.173768018,1,0,0,0,1,-7.904804566,3.432625313,0.490643717,0.027999118,-0.035263080,0.997970851,-0.045019385,2835,1027,0.362257496,0.048442232,0.027244549,0.020025265,0.436403034,42.263963624,2568,0.778065583,528.363760299,574.772078673,894.936577144,0.264436742,0.205749128,0,0,0,0,1.000000000,0,1,0.002837854,0.000888658,0.002837854,0.000888658,0.100000000,0.030000000,1.080365366,0.048442232,0.000000000,0.000002390,0.000003269,0.000003500,-0.338674021,-0.876658086,-0.341717000,0.000000003,0.000000004,0.000000008,0.521286317,-0.841953255,-0.139195158,0.000000000,0.422265037,0.430081560,0.386433145,0.020477658,39.223720716,0,0.259497887,0.203404271,287,271,16,0.101234568,45,0,0,0,0,0,2503,45,513516,1103334,859010,816,0,4722713
3377,1624181442.253280640,1624181442.353211880,3395,3381,0,0.050020696,0.091808992,1,0,0,0,1,-7.903670245,3.423748963,0.494513334,0.026473542,-0.035669023,0.997993070,-0.045129873,2791,1048,0.375492655,0.048349939,0.026222624,0.019589651,0.432797706,40.463680029,2540,0.776561860,513.039366804,572.679857984,886.747899463,0.260100339,0.201984003,0,0,0,0,1.000000000,0,1,0.014555569,0.003931459,0.014555569,0.003931459,0.100000000,0.030000000,1.052708441,0.048349939,0.000000000,0.000002457,0.000003313,0.000003529,-0.464542109,-0.826491773,-0.317981097,0.000000003,0.000000004,0.000000007,0.636299196,-0.769586370,-0.053480387,0.000000000,0.426758071,0.428864309,0.359831113,0.019418201,39.277453950,0,0.260818716,0.204172081,258,244,14,0.092439986,54,0,0,0,0,0,2479,54,513592,1103592,859064,816,0,4725192
3378,1624181442.353278399,1624181442.453225613,3396,3382,0,0.030204009,0.057649428,1,0,0,0,1,-7.907632692,3.428846691,0.489513493,0.026018529,-0.036214084,0.997980381,-0.045240867,2807,1068,0.380477378,0.046379805,0.026575540,0.019485507,0.447832436,41.600991879,2526,0.775573418,517.606176101,564.123553751,877.368723854,0.264206311,0.204911392,0,0,0,0,1.000000000,0,1,0.010859018,0.000936192,0.010859018,0.000936192,0.100000000,0.030000000,1.061431768,0.046379805,0.000000000,0.000001957,0.000002640,0.000002779,-0.569301085,-0.804633658,-0.168703737,0.000000003,0.000000004,0.000000007,0.721863112,-0.686345603,-0.088562752,0.000000000,0.430952646,0.437983780,0.352657093,0.018299121,39.394926321,0,0.261883791,0.204756203,266,252,14,0.094763092,51,0,0,0,0,0,2490,51,513664,1103858,859115,816,0,4727682
3379,1624181442.453275919,1624181442.553224325,3396,3383,0,0.025339556,0.045203057,1,0,0,0,1,-7.905893347,3.426072045,0.485544836,0.024958854,-0.036762162,0.997998193,-0.045002280,2785,1044,0.374865350,0.045167404,0.027034697,0.019553131,0.437794478,40.919405270,2506,0.774007577,508.489490140,554.586128161,876.587369511,0.262153525,0.202908815,0,0,0,0,1.000000000,0,1,0.006945571,0.002162826,0.006945571,0.002162826,0.100000000,0.030000000,1.042010179,0.045167404,0.000000000,0.000001834,0.000002475,0.000002640,-0.383114540,-0.839262911,-0.385825110,0.000000003,0.000000005,0.000000007,0.705650037,-0.692799972,-0.148614346,0.000000000,0.433346908,0.443239486,0.300139869,0.015232942,39.532044086,0,0.262480455,0.205090267,255,240,15,0.091561939,38,0,0,0,0,0,2491,39,513748,1104113,859153,816,0,4730173
3380,1624181442.553273439,1624181442.653279543,3397,3384,0,0.023120043,0.042406879,1,0,0,0,1,-7.910612775,3.432639026,0.481650541,0.024618922,-0.037112518,0.998008847,-0.044664416,2799,1013,0.361914970,0.047360897,0.027676403,0.018865035,0.430216480,42.568425129,2525,0.772774827,509.437321405,565.892191596,875.926924735,0.261081686,0.201757355,0,0,0,0,1.000000000,0,1,0.008056026,0.002185738,0.008056026,0.002185738,0.100000000,0.030000000,1.025218829,0.047360897,0.000000000,0.000001841,0.000002521,0.000002672,-0.360427077,-0.841959898,-0.401492032,0.000000003,0.000000004,0.000000007,0.694783718,-0.707181399,-0.131034555,0.000000000,0.431859883,0.426885460,0.259122784,0.014129058,39.795970435,0,0.262117785,0.204459117,260,248,12,0.092890318,42,0,0,0,0,0,2496,43,513806,1104373,859195,816,0,4732669
3381,1624181442.653270960,1624181442.753211498,3399,3385,0,0.028298019,0.049897237,1,0,0,0,1,-7.911889589,3.432146393,0.481552867,0.024706167,-0.036619938,0.998016211,-0.044857855,2786,1024,0.367552046,0.047363566,0.026228071,0.018685192,0.458784920,41.993968131,2500,0.772576695,503.090384445,548.767029330,879.584324142,0.260474015,0.201236154,0,0,0,0,1.000000000,0,1,0.004613215,0.001272628,0.004613215,0.001272628,0.100000000,0.030000000,1.011698979,0.047363566,0.000000000,0.000001874,0.000002478,0.000002606,-0.332439785,-0.847214027,-0.414381687,0.000000003,0.000000004,0.000000007,0.626068314,-0.773349272,-0.099846734,0.000000000,0.432403231,0.352215248,0.226037522,0.013729218,40.072047310,0,0.261989983,0.204077084,207,198,9,0.074300072,39,0,0,0,0,0,2540,39,513869,1104580,859234,816,0,4735209
3382,1624181442.753268480,1624181442.853202820,3399,3386,0,0.027542882,0.054238663,1,0,0,0,1,-7.912765518,3.435218140,0.478205652,0.025426020,-0.037201268,0.997980593,-0.044769618,2830,1054,0.372438163,0.045231649,0.025342535,0.017576643,0.428200931,41.291062725,2536,0.772108533,521.922080327,554.377253278,881.767906855,0.266549621,0.205805237,0,0,0,0,1.000000000,0,1,0.002068282,0.000711305,0.002068282,0.000711305,0.100000000,0.030000000,1.025486466,0.045231649,0.000000000,0.000001828,0.000002436,0.000002596,-0.422582235,-0.836605118,-0.348591639,0.000000003,0.000000004,0.000000006,0.588182111,-0.802977956,-0.096271526,0.000000000,0.431402056,0.130017993,0.146602916,0.010284324,40.138435209,0,0.262254789,0.203844092,219,212,7,0.077385159,38,0,0,0,0,0,2573,38,513913,1104799,859272,816,0,4737782
3383,1624181442.953263760,1624181443.053211451,3400,3387,0,0.023211147,0.058888248,1,0,0,0,1,-7.913565296,3.451026706,0.475437367,0.026009821,-0.036793045,0.997967242,-0.045068224,2806,1042,0.371347113,0.043906558,0.025230520,0.018278197,0.442777277,41.696685419,2522,0.775450714,515.165918031,549.815005889,890.705777797,0.263419451,0.204268802,0,0,0,0,1.000000000,0,1,0.009653148,0.001593183,0.009653148,0.001593183,0.100000000,0.030000000,1.016382487,0.043906558,0.000000000,0.000002376,0.000003231,0.000003416,-0.341201472,-0.873771620,-0.346561267,0.000000003,0.000000004,0.000000008,0.704403740,-0.705005779,-0.082354252,0.000000000,0.432040165,0.074523902,0.155652929,0.009500473,40.201196123,0,0.262334589,0.203798932,214,203,11,0.076265146,39,0,0,0,0,0,2553,39,513976,1105013,859311,816,0,4740335
3384,1624181443.053261280,1624181443.153232336,3400,3388,0,0.036132798,0.060422594,1,0,0,0,1,-7.916098143,3.447165201,0.479811406,0.025953338,-0.037216696,0.997941023,-0.045332721,2865,1045,0.364746946,0.045664648,0.025362506,0.019289267,0.428459973,42.182702603,2595,0.767363557,529.481669611,569.546785819,892.279974332,0.265896363,0.204039179,0,0,0,0,1.000000000,0,1,0.012887921,0.001073504,0.012887921,0.001073504,0.100000000,0.030000000,1.014451560,0.045664648,0.000000000,0.000001844,0.000002597,0.000002921,-0.262850376,-0.888995748,-0.374961652,0.000000003,0.000000004,0.000000006,0.762533590,-0.644090077,-0.060749455,0.000000000,0.433322623,0.035399241,0.140811900,0.008933343,40.425336142,0,0.262397765,0.203677742,230,219,11,0.080279232,53,0,0,0,0,0,2582,53,514040,1105243,859364,816,0,4742917
3385,1624181443.153258801,1624181443.253213406,3400,3389,0,0.044072502,0.070203773,1,0,0,0,1,-7.916008623,3.453756666,0.480445889,0.024953498,-0.037201867,0.997972666,-0.045209528,2845,1036,0.364147627,0.043966639,0.025655483,0.018071373,0.424925041,43.358896409,2572,0.769686508,527.578807426,575.612696768,876.442195112,0.266503246,0.205123953,0,0,0,0,1.000000000,0,1,0.002276741,0.002088118,0.002276741,0.002088118,0.100000000,0.030000000,1.018001276,0.043966639,0.000000000,0.000001790,0.000002500,0.000002771,-0.280376890,-0.875592068,-0.393353950,0.000000003,0.000000004,0.000000006,0.564803017,-0.815526692,-0.126149775,0.000000000,0.434024560,0.039068295,0.132589891,0.008520067,40.720867795,0,0.262372102,0.203583857,214,205,9,0.075219684,37,0,0,0,0,0,2593,38,514097,1105457,859401,816,0,4745510
3386,1624181443.253256321,1624181443.353154898,3401,3390,0,0.041294565,0.068447564,1,0,0,0,1,-7.907098315,3.457778832,0.480786564,0.024068214,-0.038433727,0.997939287,-0.045395475,2780,1026,0.369064748,0.046835919,0.027466800,0.018505125,0.440697575,41.196420905,2499,0.770324118,523.008220161,554.755542804,847.276207184,0.271686941,0.209287003,0,0,0,0,1.000000000,0,1,0.008908999,0.001143024,0.008908999,0.001143024,0.100000000,0.030000000,1.036737995,0.046835919,0.000000000,0.000001828,0.000002459,0.000002751,-0.283266496,-0.895827501,-0.342422517,0.000000003,0.000000005,0.000000007,0.735832078,-0.676424115,-0.031647583,0.000000000,0.434262516,0.038962477,0.130347280,0.008177000,40.850158077,0,0.262726740,0.203667126,282,271,11,0.101438849,42,0,0,0,0,0,2456,42,514168,1105739,859443,816,0,4747966
3387,1624181443.353254080,1624181443.453065634,3402,3391,0,0.041636125,0.058251547,1,0,0,0,1,-7.914295443,3.452125796,0.488904203,0.023095249,-0.039172966,0.997962806,-0.044747349,2759,1001,0.362812613,0.051203309,0.027142902,0.019081682,0.436404166,42.666218278,2484,0.767058791,516.887744280,534.645060438,853.841232945,0.271278885,0.208086854,0,0,0,0,1.000000000,0,1,0.017007485,0.001172864,0.017007485,0.001172864,0.100000000,0.030000000,1.028962952,0.051203309,0.000000000,0.000001910,0.000002524,0.000002888,-0.203837538,-0.914987339,-0.348207448,0.000000003,0.000000004,0.000000008,0.764192099,-0.636972985,-0.101369876,0.000000000,0.435559806,0.041684535,0.135584075,0.009021652,41.085512846,0,0.263413516,0.204025280,270,256,14,0.097861544,57,0,0,0,0,0,2431,58,514257,1106009,859500,816,0,4750397
3388,1624181443.453251600,1624181443.553128958,3404,3392,0,0.024892454,0.040913427,1,0,0,0,1,-7.909505450,3.446040674,0.493354176,0.021529079,-0.039552310,0.997958921,-0.045278081,2763,966,0.349619978,0.049149657,0.027786629,0.020025625,0.456122616,41.920292341,2460,0.769245720,518.145024631,523.824660267,850.374786912,0.273811155,0.210628059,0,0,0,0,1.000000000,0,1,0.009295243,0.002843241,0.009295243,0.002843241,0.100000000,0.030000000,1.039152824,0.049149657,0.000000000,0.000002024,0.000002543,0.000002894,-0.130746331,-0.895502907,-0.425417371,0.000000003,0.000000005,0.000000009,0.699160135,-0.708329535,-0.097182176,0.000000000,0.435690355,0.041358316,0.133919339,0.009579714,41.242275717,0,0.263968633,0.204326358,281,267,14,0.101701050,42,0,0,0,0,0,2440,42,514340,1106290,859542,816,0,4752837
3389,1624181443.553249121,1624181443.653119326,3404,3393,0,0.017036667,0.026200355,1,0,0,0,1,-7.904164429,3.443005396,0.495507613,0.021208834,-0.040243572,0.997959361,-0.044807962,2722,998,0.366642175,0.050489867,0.030849839,0.022614314,0.459098821,38.491922034,2418,0.773930730,493.477612052,535.868784091,842.018109779,0.263699354,0.204085034,0,0,0,0,1.000000000,0,1,0.005658666,0.003001143,0.005658666,0.003001143,0.100000000,0.030000000,1.003003022,0.050489867,0.000000000,0.000002017,0.000002620,0.000002695,-0.355967016,-0.878105003,-0.319717199,0.000000004,0.000000005,0.000000009,0.569823010,-0.812821590,-0.120924769,0.000000000,0.437087549,0.042473735,0.139120829,0.009343314,41.244772479,0,0.264436220,0.204662544,284,272,12,0.104335048,35,0,0,0,0,0,2402,36,514416,1106574,859577,816,0,4755239
3390,1624181443.653246641,1624181443.753073931,3405,3394,0,0.017943621,0.029907544,1,0,0,0,1,-7.914115215,3.446292736,0.494012424,0.021549072,-0.040239564,0.997956815,-0.044705828,2777,1013,0.364782139,0.052313726,0.028718193,0.020078572,0.469451350,41.706758479,2475,0.772114837,508.581940716,543.936457786,858.465821882,0.266136128,0.205487653,0,0,0,0,1.000000000,0,1,0.014499335,0.001103322,0.014499335,0.001103322,0.100000000,0.030000000,1.006985845,0.052313726,0.000000000,0.000001922,0.000002494,0.000002704,-0.098418871,-0.839933413,-0.533690535,0.000000003,0.000000005,0.000000007,0.715237661,-0.694820545,-0.075229640,0.000000000,0.439795819,0.046987120,0.138820333,0.009443978,41.344387106,0,0.264746092,0.204813159,249,234,15,0.089665106,53,0,0,0,0,0,2475,53,514492,1106823,859630,816,0,4757714
3391,1624181443.753244162,1624181443.853204250,3406,3395,0,0.016445170,0.022769254,1,0,0,0,1,-7.913289641,3.441851176,0.493605673,0.021547112,-0.040316841,0.997932190,-0.045184276,2749,991,0.360494725,0.050924304,0.028529648,0.020398717,0.458541455,39.345400592,2469,0.771370548,513.247549261,545.342450028,845.923883262,0.269490054,0.207876691,0,0,0,0,1.000000000,0,1,0.006302438,0.000838079,0.006302438,0.000838079,0.100000000,0.030000000,1.018120426,0.050924304,0.000000000,0.000001940,0.000002486,0.000002739,-0.095121632,-0.844180349,-0.527552285,0.000000003,0.000000005,0.000000007,0.776697394,-0.622563253,-0.095687797,0.000000000,0.441258512,0.048245416,0.138041551,0.010348997,41.358459813,0,0.265293970,0.205184147,236,225,11,0.085849400,57,0,0,0,0,0,2456,57,514553,1107059,859687,816,0,4760170
3392,1624181443.853241920,1624181443.953153610,3406,3396,0,0.018452168,0.027063820,1,0,0,0,1,-7.909207208,3.436352363,0.496715062,0.021746446,-0.040600107,0.997926196,-0.044966986,2773,1006,0.362783988,0.050824662,0.027501684,0.019540487,0.485295179,43.790517948,2488,0.764582741,511.950007199,557.041265034,833.290586150,0.269124160,0.205767688,0,0,0,0,1.000000000,0,1,0.006939076,0.001471743,0.006939076,0.001471743,0.100000000,0.030000000,1.006505840,0.050824662,0.000000000,0.000001958,0.000002526,0.000002761,-0.065160249,-0.873259010,-0.482879740,0.000000003,0.000000005,0.000000008,0.551541837,-0.832857268,-0.046372116,0.000000000,0.443677701,0.050035838,0.138809721,0.010374331,41.581745316,0,0.265871593,0.205421089,257,251,6,0.092679409,54,0,0,0,0,0,2461,55,514628,1107316,859741,816,0,4762631
3393,1624181443.953239441,1624181444.053132057,3407,3397,0,0.019135397,0.030539299,1,0,0,0,1,-7.910473493,3.427506005,0.494188064,0.021840281,-0.040581122,0.997931707,-0.044816095,2828,1032,0.364922207,0.050270783,0.027562049,0.019565638,0.457040795,42.738431686,2530,0.768294501,523.400946126,560.995848449,859.388292201,0.269268938,0.206877844,0,0,0,0,1.000000000,0,1,0.008541486,0.001059312,0.008541486,0.001059312,0.100000000,0.030000000,1.010474574,0.050270783,0.000000000,0.000001896,0.000002467,0.000002736,-0.220994320,-0.881766244,-0.416713091,0.000000003,0.000000005,0.000000007,0.756560235,-0.653576839,-0.021305538,0.000000000,0.445335635,0.050864599,0.145219391,0.010331175,41.668159982,0,0.266172000,0.205521971,217,210,7,0.076732673,48,0,0,0,0,0,2562,49,514676,1107533,859789,816,0,4765193
3394,1624181444.053236961,1624181444.153220892,3408,3398,0,0.018160819,0.028604076,1,0,0,0,1,-7.903247494,3.424475625,0.488582163,0.021789234,-0.040865592,0.997909455,-0.045077184,2883,1046,0.362816511,0.051966023,0.027723036,0.019491177,0.466117717,43.105193594,2583,0.770736608,535.432616108,571.878230412,883.501810848,0.268951784,0.207290986,0,0,0,0,1.000000000,0,1,0.009028605,0.000853948,0.009028605,0.000853948,0.100000000,0.030000000,1.011739166,0.051966023,0.000000000,0.000001860,0.000002463,0.000002618,-0.228973633,-0.851152833,-0.472345139,0.000000003,0.000000004,0.000000006,0.684025422,-0.724947606,-0.080995000,0.000000000,0.446251090,0.053360914,0.150239976,0.009633699,41.740662961,0,0.266196924,0.205473224,241,228,13,0.083593479,57,0,0,0,0,0,2585,57,514745,1107774,859846,816,0,4767778
3395,1624181444.153234482,1624181444.253261328,3409,3399,0,0.014928614,0.027021208,1,0,0,0,1,-7.906789768,3.429791725,0.484960553,0.021484144,-0.040946936,0.997922386,-0.044863031,2864,990,0.345670391,0.048409057,0.027281219,0.019405712,0.481735701,41.568160240,2551,0.767985342,523.902634797,575.258519300,859.969453801,0.267415880,0.205371476,0,0,0,0,1.000000000,0,1,0.011230611,0.001339814,0.011230611,0.001339814,0.100000000,0.030000000,1.001725721,0.048409057,0.000000000,0.000001952,0.000002489,0.000002753,-0.259909939,-0.882642438,-0.391649268,0.000000003,0.000000005,0.000000008,0.818763168,-0.574121612,0.003354049,0.000000000,0.448934882,0.053360224,0.153452270,0.009930038,41.743454866,0,0.266284229,0.205427165,224,208,16,0.078212291,55,0,0,0,0,0,2585,55,514813,1107998,859901,816,0,4770363
3396,1624181444.253232002,1624181444.353219509,3410,3400,0,0.013485350,0.026373632,1,0,0,0,1,-7.912308421,3.431181514,0.477950284,0.021880118,-0.040780863,0.997926521,-0.044730745,2874,990,0.344467641,0.049365891,0.028874904,0.019786015,0.473867607,44.771238537,2564,0.765502251,524.458080550,562.889542563,875.400148880,0.267206051,0.204546833,0,0,0,0,1.000000000,0,1,0.007148639,0.000180109,0.007148639,0.000180109,0.100000000,0.030000000,0.997703421,0.049365891,0.000000000,0.000001954,0.000002461,0.000002783,-0.224843701,-0.868633001,-0.441499738,0.000000003,0.000000005,0.000000007,0.815030421,-0.577872916,-0.042288363,0.000000000,0.450808111,0.053557802,0.152732347,0.010044195,41.868818611,0,0.266422694,0.205367050,215,207,8,0.074808629,49,0,0,0,0,0,2609,50,514869,1108213,859950,816,0,4772972
