frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2549,1624181351.755483150,1624181351.855338573,2554,2553,0,0.150647187,0.188824454,1,0,0,1,-37.524164457,-27.283933255,-29.076601057,0.102530294,-0.046719504,0.744200271,0.658384981,1559,500,0.320718409,0.105612949,0.069854635,0.047754808,0.270513403,135.935816815,1442,0.749172936,254.852490880,297.470206842,527.984676674,0.235907388,0.176735431,0,1.000000000,1.000000000,1.000000000,1,0,4,0.250000000,0.000013365,0.000022906,0.000062127,0.071700034,-0.369285155,0.926546048,0.000000014,0.000000030,0.000000041,0.784431690,-0.611459032,0.103849778,0.350000000,0.216862827,0.606604020,0.864585221,0.048455066,113.165612158,0,0,0,0,0.000000000,0,0,0,0,0,0,0,1559,296846,636916,171461,60,0,2940718
2550,1624181351.855480671,1624181351.955365896,2555,2554,0,0.156146126,0.181025421,1,0,0,1,-37.568782577,-27.143921055,-29.083468025,0.098450533,-0.041569381,0.745246413,0.658169631,1554,435,0.279922780,0.094198848,0.065329409,0.043247602,0.223174431,122.450188148,1440,0.734570227,244.189408150,292.948735369,520.642983780,0.230850600,0.169575978,0,1.000000000,1.000000000,1.000000000,1,0,3,0.250000000,0.000011512,0.000021895,0.000055784,0.054323815,-0.401653313,0.914179162,0.000000015,0.000000034,0.000000038,0.695807320,0.710085953,-0.107842996,0.350000000,0.219136015,0.584999280,0.998780381,0.050061595,114.725942513,0,0,0,0,0.000000000,0,0,0,0,0,0,0,1554,296846,636916,171461,60,0,2940718
2551,1624181351.955478191,1624181352.055452347,2556,2555,0,0.155394623,0.205020908,1,0,0,1,-37.610726538,-26.982905605,-29.092783358,0.093510564,-0.035587403,0.746276659,0.658073293,1532,470,0.306788512,0.085246742,0.057208856,0.039201564,0.248207505,135.826763963,1431,0.746287574,247.833624322,292.797143447,527.306750473,0.232067532,0.173189116,0,1.000000000,1.000000000,1.000000000,1,0,2,0.250000000,0.000010269,0.000020292,0.000054831,0.036455270,-0.381219962,0.923765313,0.000000015,0.000000031,0.000000043,0.961509195,-0.235557074,0.141467074,0.350000000,0.220829514,0.568807750,1.147630092,0.051185416,116.287111681,0,0,0,0,0.000000000,0,0,0,0,0,0,0,1532,296846,636916,171461,60,0,2940718
2552,1624181352.055475950,1624181352.155426979,2557,2556,0,0.173101527,0.210601161,1,0,0,1,-37.652544913,-26.760130068,-29.099097471,0.087042967,-0.031088468,0.746943963,0.658431276,1464,427,0.291666667,0.084197335,0.055238747,0.037193644,0.194473836,152.303929953,1367,0.731561899,212.380483739,283.104304126,504.560328505,0.212370902,0.155362461,0,1.000000000,1.000000000,1.000000000,1,0,1,0.250000000,0.000010066,0.000019507,0.000056789,-0.015495465,0.366529950,-0.930277209,0.000000013,0.000000038,0.000000053,0.861838743,0.506882627,-0.017435159,0.350000000,0.221328454,0.558449587,1.359284636,0.051103640,117.907845417,0,0,0,0,0.000000000,0,0,0,0,0,0,0,1464,296846,636916,171461,60,0,2940718
2553,1624181352.155473471,1624181352.255322933,2558,2557,0,0.196191779,0.242008864,1,0,0,1,-37.692837095,-26.528743025,-29.108464709,0.080723274,-0.026065010,0.746948715,0.659448243,1454,398,0.273727648,0.090043470,0.062106024,0.039224450,0.288334980,129.110530077,1368,0.731481221,236.084147187,284.864936085,479.717227592,0.235926946,0.172576131,0,1.000000000,1.000000000,1.000000000,0,0,0,0.250000000,0.000010047,0.000020067,0.000056557,0.021628465,-0.376864045,0.926016037,0.000000015,0.000000032,0.000000041,-0.985598970,0.081331867,-0.148255853,0.350000000,0.227971173,0.541614070,1.582976785,0.051784751,118.062117630,0,237,210,27,0.162998624,48,0,0,0,0,0,1169,48,296966,637153,171509,60,0,2941887
2554,1624181352.255470991,1624181352.355364799,2559,2558,0,0.195345658,0.221960410,1,0,0,1,-37.740344850,-26.269666262,-29.058657242,0.075236929,-0.021126585,0.746696149,0.660558804,1382,402,0.290882779,0.082704726,0.061064503,0.036646295,0.221644683,124.150464236,1287,0.733685548,206.711298817,271.979237676,465.562763315,0.218915093,0.160614840,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004556,0.000009493,0.000029111,0.021901149,-0.375717433,0.926475445,0.000000005,0.000000011,0.000000017,0.729661945,0.683800179,0.003280465,0.350000000,0.230960632,0.526341679,1.843673511,0.052401024,118.713964747,0,224,199,25,0.162083936,42,0,0,0,0,0,1114,44,297061,637377,171551,60,0,2943001
2555,1624181352.355468512,1624181352.455438852,2560,2559,0,0.177393200,0.216490499,1,0,0,1,-37.788173446,-25.978484882,-29.061315080,0.068357225,-0.016307082,0.744367697,0.664061819,1367,382,0.279444038,0.073880881,0.055261812,0.034870468,0.183029982,117.267528906,1285,0.740019428,201.901355787,278.615208683,470.408400096,0.212321017,0.157121678,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003506,0.000007183,0.000021050,-0.014733066,-0.327584002,0.944707181,0.000000004,0.000000010,0.000000020,0.840211405,0.542077755,0.014017899,0.350000000,0.228062229,0.515752901,2.123547222,0.059175353,120.017169363,0,164,142,22,0.119970739,29,0,0,0,0,0,1171,32,297135,637541,171580,60,0,2944172
2556,1624181352.455466032,1624181352.555441618,2561,2560,0,0.166867814,0.202808604,1,0,0,1,-37.828216074,-25.698073843,-29.068827493,0.063108254,-0.011931407,0.741196843,0.668208223,1332,390,0.292792793,0.072040653,0.047905851,0.029922171,0.194815150,117.330124948,1257,0.725222675,187.494141937,269.158998341,454.951762674,0.205674784,0.149160017,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003203,0.000007013,0.000018309,-0.025412824,-0.311583086,0.949879029,0.000000004,0.000000009,0.000000016,0.827255544,0.560609108,0.036955292,0.350000000,0.228570490,0.506665691,2.394382378,0.067822093,120.624440665,0,165,142,23,0.123873874,31,0,0,0,0,0,1135,32,297215,637706,171611,60,0,2945307
2557,1624181352.555463791,1624181352.655427694,2562,2561,0,0.141339744,0.170833288,1,0,0,1,-37.860876604,-25.412395048,-29.060957756,0.058782814,-0.008527510,0.737925116,0.672263628,1353,430,0.317812269,0.071700204,0.049668521,0.029758669,0.182738914,120.008672342,1276,0.741171697,199.670756012,274.823871642,471.240457855,0.211127576,0.156481784,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002989,0.000006342,0.000016955,-0.025502034,-0.307715022,0.951136747,0.000000004,0.000000008,0.000000015,0.814038332,0.580099273,0.028747652,0.350000000,0.227796595,0.501043011,2.676531253,0.075952941,121.794006080,0,143,129,14,0.105691057,31,0,0,0,0,0,1175,35,297269,637849,171642,60,0,2946482
2558,1624181352.655461311,1624181352.755337238,2563,2562,0,0.146989509,0.163762783,1,0,0,1,-37.894327943,-25.113748094,-29.092184922,0.055791324,-0.005069704,0.734247367,0.676566649,1345,425,0.315985130,0.073146995,0.051422687,0.032975604,0.164751482,110.199583380,1285,0.723661918,179.458887106,305.283596318,445.163081557,0.192986142,0.139656721,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002896,0.000005719,0.000015284,0.027021735,0.217085342,-0.975778551,0.000000004,0.000000010,0.000000013,0.362519628,0.929627936,-0.066116712,0.350000000,0.225817821,0.492176592,2.957174563,0.086607557,122.412117526,0,138,124,14,0.102602230,31,0,0,0,0,0,1175,32,297325,637987,171673,60,0,2947657
2559,1624181352.755458832,1624181352.855440617,2564,2563,0,0.141319726,0.155330662,1,0,0,1,-37.935811167,-24.801109057,-29.100219609,0.053358494,-0.003617555,0.729942068,0.681413503,1292,392,0.303405573,0.064443796,0.046695283,0.030901534,0.210407331,78.850772795,1217,0.729390974,181.627527754,273.721741255,432.319545915,0.204611815,0.149242011,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003186,0.000006098,0.000011620,-0.014280667,-0.193936365,0.980910164,0.000000004,0.000000006,0.000000014,0.996868107,-0.078594210,0.008770804,0.350000000,0.229555355,0.488606987,3.256324371,0.098184023,120.936709777,0,137,121,16,0.106037152,21,0,0,0,0,0,1132,23,297387,638124,171694,60,0,2948789
2560,1624181352.855456352,1624181352.955365419,2564,2564,0,0.143641947,0.157703751,1,0,0,1,-37.974534014,-24.480772814,-29.100455614,0.052273462,-0.002080578,0.725243442,0.686502081,1292,393,0.304179567,0.072367412,0.053598809,0.034748908,0.159149277,108.933118781,1207,0.730885794,163.391162620,285.348899891,433.439090693,0.185213130,0.135369646,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003120,0.000005998,0.000012900,-0.008488480,-0.215975659,0.976361849,0.000000004,0.000000012,0.000000013,-0.998583140,0.036479675,-0.038742055,0.350000000,0.228175295,0.478998337,3.523085321,0.111642799,120.521621091,0,153,133,20,0.118421053,26,0,0,0,0,0,1109,30,297447,638277,171720,60,0,2949898
2561,1624181353.055451632,1624181353.155304670,2566,2565,0,0.153921140,0.180626282,1,0,0,1,-38.072511949,-23.847277550,-29.047325615,0.050488376,0.000791143,0.715374935,0.696913911,1273,384,0.301649647,0.076022567,0.049134449,0.031959739,0.184706867,116.258521834,1198,0.742906649,179.279958693,269.925358053,440.796848204,0.201437666,0.149649381,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004298,0.000008822,0.000019527,-0.017940090,-0.259846258,0.965483338,0.000000004,0.000000013,0.000000019,0.771939764,0.635656372,-0.007069468,0.300000000,0.226224109,0.499076472,4.085187405,0.136454322,121.491966832,0,125,113,12,0.098193244,34,0,0,0,0,0,1113,35,297494,638402,171754,60,0,2951011
2562,1624181353.155449152,1624181353.255323410,2567,2566,0,0.157041998,0.170041353,1,0,0,1,-38.119699217,-23.525485971,-29.052568939,0.049394801,0.001271750,0.710428315,0.702032866,1316,404,0.306990881,0.069161113,0.046781641,0.030725263,0.141874943,111.662260000,1257,0.731838147,181.118497255,288.104858320,450.697195739,0.196884934,0.144087906,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003352,0.000007514,0.000017944,-0.025237456,-0.194097209,0.980657608,0.000000004,0.000000011,0.000000018,0.829202187,0.556239482,-0.054967001,0.250000000,0.220215115,0.502664927,4.324415445,0.141874883,122.360898442,0,116,104,12,0.088145897,29,0,0,0,0,0,1168,32,297529,638518,171783,60,0,2952179
2563,1624181353.255446672,1624181353.355330229,2568,2567,0,0.163573973,0.177744968,1,0,0,1,-38.170150253,-23.189367069,-29.040124603,0.048106737,0.003720159,0.705048609,0.707515626,1333,412,0.309077269,0.063409059,0.046724876,0.029357974,0.155571184,113.386929805,1262,0.733215795,170.139949040,317.963505581,437.214879001,0.183871802,0.134817709,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003094,0.000005806,0.000016219,0.050080131,0.142812261,-0.988481987,0.000000003,0.000000010,0.000000019,0.813619564,0.578846371,-0.054406651,0.200000000,0.215813336,0.506204081,4.627399775,0.147507336,123.172953699,0,122,115,7,0.091522881,14,0,0,0,0,0,1196,15,297557,638640,171797,60,0,2953375
2564,1624181353.355444193,1624181353.455378771,2569,2568,0,0.163911079,0.207611474,1,0,0,1,-38.215537422,-22.849334726,-29.051392731,0.045889258,0.004237817,0.700153524,0.712503515,1344,381,0.283482143,0.058814192,0.046154657,0.027553933,0.150510001,97.427052929,1276,0.729879408,173.335779644,310.381346253,447.608998365,0.186117167,0.135843087,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003110,0.000005778,0.000015409,0.029870157,0.140270253,-0.989662584,0.000000005,0.000000012,0.000000014,-0.976139006,-0.186804886,-0.110709416,0.150000000,0.210433320,0.518702675,4.938292740,0.151692176,123.367907083,0,129,116,13,0.095982143,20,0,0,0,0,0,1194,21,297593,638769,171817,60,0,2954569
2565,1624181353.455441713,1624181353.555239439,2570,2569,0,0.176118295,0.205789614,1,0,0,1,-38.256622787,-22.510148880,-29.049432295,0.043287844,0.005504115,0.694958139,0.717724914,1361,412,0.302718589,0.070229644,0.048814492,0.030756188,0.142608381,111.123259557,1307,0.731757349,161.451230142,343.030071869,451.925552534,0.168810198,0.123528103,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003170,0.000005227,0.000015390,-0.028466133,-0.162649102,0.986273263,0.000000004,0.000000011,0.000000017,0.950829008,0.309711965,0.001642093,0.150000000,0.206900899,0.534372814,5.240593985,0.162856581,122.801817620,0,139,129,10,0.102130786,27,0,0,0,0,0,1194,28,297633,638908,171844,60,0,2955763
2566,1624181353.555439234,1624181353.655134201,2571,2570,0,0.168392441,0.212124093,1,0,0,1,-38.302308752,-22.165389678,-29.051029579,0.038754137,0.004539732,0.689972487,0.722783145,1326,435,0.328054299,0.069047135,0.048438547,0.027529547,0.176489124,91.497161663,1271,0.737645601,169.974342569,319.208175314,448.365040545,0.181296768,0.133732764,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002962,0.000005356,0.000012732,-0.033076791,-0.137595919,0.989936002,0.000000004,0.000000008,0.000000013,0.980668209,0.194681383,0.019723674,0.100000000,0.201664764,0.499444198,5.529969668,0.174388097,120.408142377,0,104,87,17,0.078431373,30,0,0,0,0,0,1192,30,297679,639012,171874,60,0,2956955
2567,1624181353.655436993,1624181353.755218267,2572,2571,0,0.158644721,0.205903093,1,0,0,1,-38.357304065,-21.817446971,-29.065418132,0.034749253,0.004727799,0.684875497,0.727815698,1314,405,0.308219178,0.063148012,0.047855505,0.027393335,0.135827383,107.858979398,1262,0.738657019,168.857481010,319.359910813,443.967766294,0.181141568,0.133801490,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003188,0.000005894,0.000013482,-0.045732072,-0.064003097,0.996901290,0.000000004,0.000000010,0.000000018,0.994592422,0.087463587,0.056000313,0.050000000,0.195436719,0.429010954,5.787477506,0.187508618,118.318290760,0,111,97,14,0.084474886,16,0,0,0,0,0,1187,16,297722,639123,171890,60,0,2958142
2568,1624181353.755434513,1624181353.855368853,2573,2572,0,0.165383037,0.195286173,1,0,0,1,-38.400015117,-21.456552846,-29.073580528,0.030394923,0.003429025,0.679634092,0.732913290,1362,415,0.304698972,0.069892178,0.047135332,0.030110844,0.172808575,103.121607062,1290,0.728609190,189.643819490,308.418832139,441.843204032,0.201768952,0.147010713,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002993,0.000006084,0.000013849,-0.064468602,-0.041402458,0.997060498,0.000000004,0.000000010,0.000000013,0.772766399,0.634655924,-0.006629599,0.000000000,0.190081872,0.150374937,5.907367519,0.201009633,115.235163330,0,105,95,10,0.077092511,22,0,0,0,0,0,1234,23,297758,639228,171912,60,0,2959376
2569,1624181353.855432034,1624181353.955401182,2574,2573,0,0.172768809,0.200942438,1,0,0,1,-38.443671845,-21.094751493,-29.074557982,0.027288224,0.004973916,0.674490397,0.737762372,1389,374,0.269258459,0.059473085,0.045356056,0.026618369,0.144740799,113.594390275,1321,0.715685260,185.746739865,324.580147838,435.093341277,0.196470029,0.140610704,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003251,0.000006423,0.000014298,-0.068969471,-0.019500599,0.997428162,0.000000004,0.000000014,0.000000018,0.991582239,0.111242368,0.066255555,0.000000000,0.183793241,0.130251155,6.124684596,0.213000253,114.118092003,0,111,93,18,0.079913607,15,0,0,0,0,0,1263,15,297791,639339,171927,60,0,2960639
2570,1624181353.955429554,1624181354.055557728,2575,2574,0,0.199416014,0.217321711,1,0,0,1,-38.497767891,-20.736787365,-29.078194775,0.024109428,0.006650370,0.668783344,0.743036572,1299,375,0.288683603,0.069250033,0.048719199,0.030999974,0.137939303,122.724250659,1241,0.725717493,166.070193033,319.803567967,414.741647624,0.184396349,0.133819656,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003433,0.000006300,0.000015707,0.084045399,0.026435444,-0.996111208,0.000000004,0.000000012,0.000000022,0.984283281,-0.154829944,0.084935926,0.000000000,0.179531485,0.114566098,6.320081979,0.226506351,114.131795128,0,109,99,10,0.083910701,20,0,0,0,0,0,1170,20,297817,639448,171947,60,0,2961809
2571,1624181354.055427074,1624181354.155557156,2576,2575,0,0.212540340,0.227401027,1,0,0,1,-38.528738106,-20.376644304,-29.095700836,0.020983412,0.007852904,0.662179817,0.749009959,1352,403,0.298076923,0.072341800,0.056748652,0.029107798,0.133049729,125.634490399,1293,0.725467564,159.719152114,336.111789364,442.198618717,0.170270916,0.123526026,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003152,0.000006172,0.000016319,-0.052793122,0.001617858,0.998604160,0.000000004,0.000000010,0.000000012,0.999196470,0.036730873,0.016039236,0.000000000,0.173773596,0.107392542,6.455223420,0.243070253,113.622181450,0,99,79,20,0.073224852,23,0,0,0,0,0,1229,24,297856,639547,171970,60,0,2963038
2572,1624181354.155424833,1624181354.255478621,2577,2576,0,0.234001388,0.267585637,1,0,0,1,-38.554535479,-20.020346689,-29.109368263,0.017855143,0.010313783,0.654751054,0.755563285,1331,403,0.302779865,0.066560407,0.049198722,0.030178735,0.155595446,110.510181073,1255,0.728751188,170.977618245,321.866867397,421.738255283,0.186946036,0.136237146,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003365,0.000006457,0.000014690,-0.051542841,0.028975360,0.998250351,0.000000003,0.000000010,0.000000017,0.999908587,0.013437497,0.001500261,0.000000000,0.171829677,0.101008003,6.577659416,0.261816548,111.532494006,0,95,80,15,0.071374906,24,0,0,0,0,0,1211,25,297887,639642,171994,60,0,2964249
2573,1624181354.255422354,1624181354.355370998,2578,2577,0,0.255955014,0.288103142,1,0,0,1,-38.579331660,-19.662206935,-29.100038890,0.013140370,0.013312949,0.647058257,0.762211065,1342,409,0.304769001,0.066515999,0.050441312,0.030269849,0.143965578,112.894286063,1272,0.729875467,162.643028024,323.568888001,442.189677705,0.175186072,0.127864016,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003190,0.000006613,0.000014749,-0.048030607,-0.002925347,0.998841581,0.000000004,0.000000012,0.000000016,0.861857361,-0.503792062,0.058270474,0.000000000,0.164611206,0.079905814,6.668713309,0.280429419,110.721681805,0,94,79,15,0.070044709,22,0,0,0,0,0,1225,23,297921,639736,172016,60,0,2965474
2574,1624181354.355419874,1624181354.455285788,2579,2578,0,0.243248819,0.264035546,1,0,0,1,-38.611770993,-19.307524780,-29.087344840,0.008444188,0.015779487,0.638951484,0.769038819,1347,399,0.296213808,0.062134201,0.042139380,0.027879648,0.159017564,136.842523082,1282,0.722675726,175.238930406,340.070867560,411.160482288,0.189146845,0.136691833,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003075,0.000006380,0.000016548,0.064231434,0.039048891,-0.997170751,0.000000004,0.000000012,0.000000014,0.703488484,-0.704134328,0.096430291,0.000000000,0.161479851,0.070214374,6.730006676,0.293793888,111.356284747,0,98,79,19,0.072754269,16,0,0,0,0,0,1233,16,297961,639834,172032,60,0,2966707
2575,1624181354.455417395,1624181354.555149078,2580,2579,0,0.254971852,0.272845228,1,0,0,1,-38.644601794,-18.945469227,-29.081882385,0.002591398,0.019064621,0.631130662,0.775437884,1342,433,0.322652757,0.064246082,0.048393451,0.032448131,0.121150791,141.531487775,1280,0.739335817,149.247948538,337.423570174,459.678327381,0.157709064,0.116599960,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003124,0.000006726,0.000017577,0.066376088,-0.042238345,-0.996900264,0.000000003,0.000000011,0.000000017,0.996635311,0.078274495,0.024313791,0.000000000,0.158385891,0.069020872,6.810233496,0.303900388,112.569482691,0,100,86,14,0.074515648,24,0,0,0,0,0,1218,24,297999,639934,172056,60,0,2967925
2576,1624181354.555414915,1624181354.655168533,2581,2580,0,0.251669894,0.287770481,1,0,0,1,-38.670712977,-18.587099525,-29.073759898,-0.003369571,0.022980003,0.623271668,0.781660408,1363,417,0.305942773,0.059051207,0.043179071,0.028590772,0.141841772,168.059047628,1302,0.735049614,164.316700389,381.910256060,410.807641286,0.171693584,0.126203303,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003231,0.000006257,0.000019933,0.068380852,-0.130740918,-0.989055545,0.000000003,0.000000014,0.000000015,0.837970496,-0.538732137,0.087023744,0.000000000,0.155737222,0.073378504,6.881997594,0.313823978,115.105928825,0,102,91,11,0.074834923,17,0,0,0,0,0,1244,17,298029,640036,172073,60,0,2969169
2577,1624181354.655412674,1624181354.755279064,2582,2581,0,0.226433150,0.241819736,1,0,0,1,-38.695049860,-18.224757426,-29.065760900,-0.008889800,0.025375800,0.615487576,0.787687808,1368,417,0.304824561,0.062811454,0.047770576,0.027181588,0.172373005,124.742848562,1300,0.731810016,169.550639617,367.831973149,413.970408115,0.178220530,0.130423569,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003059,0.000006150,0.000019179,0.075541730,-0.085173088,-0.993498360,0.000000004,0.000000011,0.000000014,0.872416156,0.487469069,0.035552185,0.000000000,0.155218927,0.073282215,6.943111517,0.322464243,115.342637636,0,102,94,8,0.074561404,12,0,0,0,0,0,1253,13,298057,640138,172085,60,0,2970422
2578,1624181354.755410194,1624181354.855384350,2583,2582,0,0.211844789,0.223481519,1,0,0,1,-38.719377049,-17.868452107,-29.071793578,-0.013375757,0.027815446,0.607194912,0.793953229,1376,446,0.324127907,0.068175938,0.048987885,0.030777246,0.158832675,147.289540625,1305,0.745982573,154.526482528,390.987254694,427.993520539,0.158731721,0.118411098,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002940,0.000005846,0.000019780,0.071327343,-0.120026821,-0.990205015,0.000000004,0.000000009,0.000000014,0.995683287,0.068979471,0.062101722,0.000000000,0.154922986,0.070273633,6.984815796,0.330568241,117.197135498,0,99,85,14,0.071947674,26,0,0,0,0,0,1251,26,298091,640237,172111,60,0,2971673
2579,1624181354.855407715,1624181354.955378532,2584,2583,0,0.216243374,0.225106873,1,0,0,1,-38.743232221,-17.522539275,-29.073258082,-0.015656947,0.028548447,0.598493773,0.800465521,1400,465,0.332142857,0.064298482,0.045300205,0.029671325,0.147283650,174.092494510,1338,0.737584914,162.676240930,397.343410341,426.868964003,0.164837489,0.121581645,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002823,0.000005502,0.000021704,0.073499786,-0.112413265,-0.990939473,0.000000003,0.000000010,0.000000014,0.945693348,0.325059648,0.000562437,0.000000000,0.151766802,0.070327813,7.008885020,0.338619899,121.959221584,0,89,76,13,0.063571429,22,0,0,0,0,0,1289,22,298123,640326,172133,60,0,2972962
2580,1624181354.955405235,1624181355.055425406,2585,2584,0,0.231004467,0.249274731,1,0,0,1,-38.753143429,-17.190681192,-29.073848619,-0.016726769,0.028879034,0.590185117,0.806577798,1365,445,0.326007326,0.071962118,0.051187852,0.030298903,0.131519929,160.815472164,1295,0.737495580,161.990421309,374.632524226,418.433831084,0.169613394,0.125089128,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002872,0.000006047,0.000022566,0.061208700,-0.114555289,-0.991529415,0.000000003,0.000000011,0.000000015,0.958769955,0.276412923,0.066000519,0.000000000,0.150385335,0.069966692,6.697666348,0.330754332,124.553339253,0,107,97,10,0.078388278,29,0,0,0,0,0,1228,30,298160,640433,172162,60,0,2974190
2581,1624181355.055402756,1624181355.155440092,2586,2585,0,0.246726452,0.264864846,1,0,0,1,-38.767488924,-16.874833238,-29.099110537,-0.016946781,0.028472967,0.581048259,0.813194330,1406,432,0.307254623,0.062259566,0.046719104,0.026437117,0.160436960,152.710125513,1344,0.737214807,173.484504667,385.306796040,432.025400202,0.175092431,0.129080733,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002779,0.000006182,0.000023104,0.065011663,-0.108055038,-0.992016932,0.000000004,0.000000008,0.000000015,0.994429840,-0.101187425,0.029502529,0.000000000,0.149171839,0.063164557,6.689572315,0.339238851,126.375919437,0,98,83,15,0.069701280,19,0,0,0,0,0,1289,19,298193,640531,172181,60,0,2975479
2582,1624181355.155400515,1624181355.255436420,2587,2586,0,0.253355258,0.264399835,1,0,0,1,-38.772707623,-16.570015912,-29.101506694,-0.015878160,0.027735459,0.570982430,0.820339986,1427,483,0.338472320,0.061543218,0.041415621,0.026682733,0.143920550,151.264786684,1364,0.743282194,167.634104033,410.625935212,435.576873482,0.165346223,0.122898903,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002714,0.000005358,0.000021167,0.058294195,-0.129544442,-0.989858588,0.000000003,0.000000010,0.000000013,0.948018314,0.314882660,0.045936781,0.000000000,0.149274120,0.063668898,6.654331856,0.348705190,128.356045771,0,85,75,10,0.059565522,22,0,0,0,0,0,1320,22,298229,640616,172203,60,0,2976799
2583,1624181355.255398035,1624181355.355347872,2588,2587,0,0.250788971,0.264702934,1,0,0,1,-38.777303202,-16.284784536,-29.106685475,-0.015732768,0.025508812,0.560835194,0.827384836,1455,501,0.344329897,0.062590211,0.042338184,0.025968732,0.157396708,145.653250401,1384,0.746707868,169.974742309,416.510791202,446.958155506,0.164474121,0.122814120,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002594,0.000005163,0.000019055,0.055858076,-0.110231445,-0.992335076,0.000000003,0.000000010,0.000000012,-0.996507913,-0.038885852,-0.073890933,0.000000000,0.149365396,0.064046138,6.596414156,0.359752956,129.969361801,0,99,78,21,0.068041237,24,0,0,0,0,0,1332,24,298266,640715,172227,60,0,2978131
2584,1624181355.355395555,1624181355.455294371,2589,2588,0,0.250565985,0.264343462,1,0,0,1,-38.768082292,-15.982368595,-29.113848679,-0.016430673,0.025519905,0.550468273,0.834304170,1437,462,0.321503132,0.065703926,0.046268789,0.029870237,0.171518010,136.224420321,1380,0.736588412,178.225819090,398.782096684,439.484093442,0.175334206,0.129149144,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002563,0.000005643,0.000017672,0.048757980,-0.134573072,-0.989703363,0.000000003,0.000000009,0.000000011,0.675708356,0.737169038,0.000166761,0.000000000,0.150415796,0.059641794,6.557384695,0.370258775,131.909230171,0,96,87,9,0.066805846,24,0,0,0,0,0,1316,25,298292,640811,172251,60,0,2979447
