frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
3367,1624181435.753438950,1624181435.853466272,3372,3371,0,1,0,0,1,-8.828311543,5.763294521,-0.416681704,0.011312423,-0.010631560,0.998854471,-0.045263061,4028,1607,0.398957299,0.069812871,0.037066074,0.027821460,0.420903201,35.088215729,3540,0.798100711,701.264975911,764.893345312,1359.118194406,0.248211094,0.198097451,0.000001036,0.000001780,0.000001887,-0.611832220,-0.777048195,-0.147842610,0.000000002,0.000000003,0.000000005,0.118690232,-0.989009655,-0.088161958,0.000000000,0.432526586,0.221054516,1.262367599,0.011377936,36.494845054,0,879,851,28,0.218222443,181,0,0,0,0,0,2967,182,522367,1087577,1150168,1562,0,4358171
3368,1624181435.853436470,1624181435.953461170,3373,3372,0,1,0,0,1,-8.812775489,5.752662005,-0.340173085,0.006047153,-0.012687032,0.998865041,-0.045509359,4043,1581,0.391046253,0.068188622,0.036967337,0.028398109,0.421563496,37.228901416,3577,0.793730567,710.373461802,772.098105823,1356.702670177,0.250204250,0.198594761,0.000001037,0.000001779,0.000001838,-0.445408689,-0.863750850,-0.235681075,0.000000002,0.000000003,0.000000005,0.079188621,-0.988485509,-0.128940145,0.000000000,0.429553866,0.224792898,1.264898894,0.011224480,36.536127051,0,903,862,41,0.223348998,168,0,0,0,0,0,2972,168,522735,1088480,1150336,1562,0,4361143
3369,1624181435.953433990,1624181436.053389549,3374,3373,0,1,0,0,1,-8.791963437,5.749759821,-0.255091701,0.001087504,-0.010519460,0.998917800,-0.045292231,4053,1543,0.380705650,0.101677173,0.073194237,0.046252106,0.419794862,37.994424751,3598,0.789025927,713.966365135,783.086020109,1341.862900431,0.251492663,0.198434232,0.000001038,0.000001825,0.000001857,-0.371104741,-0.899908609,-0.229010407,0.000000002,0.000000003,0.000000005,0.193493651,-0.978810024,-0.067015996,0.000000000,0.427430243,0.136336498,1.285138449,0.010305023,36.531536646,0,978,924,54,0.241302739,247,0,0,0,0,0,2828,247,523096,1089458,1150583,1562,0,4363971
3370,1624181436.053431749,1624181436.153350353,3375,3374,0,1,0,0,1,-8.771136909,5.739292865,-0.184182907,0.002668756,-0.008112799,0.998911654,-0.045853763,4023,1547,0.384538901,0.087116137,0.062898466,0.035547095,0.418769617,37.188461335,3552,0.791057757,708.572558981,777.493040617,1323.771553662,0.252175667,0.199485518,0.000001012,0.000001820,0.000001853,-0.788196499,-0.615313011,0.011669545,0.000000002,0.000000003,0.000000005,0.213454718,-0.969570509,-0.119875399,0.000000000,0.424422188,0.125773318,1.318864339,0.011111711,36.417513997,0,909,856,53,0.225950783,206,0,0,0,0,0,2908,206,523397,1090367,1150789,1562,0,4366879
3371,1624181436.153429270,1624181436.253276110,3376,3375,0,1,0,0,1,-8.741310791,5.735565099,-0.140160604,0.007889545,-0.001712296,0.998916529,-0.045832204,3997,1560,0.390292720,0.056851934,0.033035426,0.023665610,0.393898595,36.715239409,3564,0.793187791,672.926662112,777.634156322,1376.360467549,0.238042235,0.188812195,0.000000986,0.000001784,0.000001898,-0.721541458,-0.692090003,-0.019732002,0.000000002,0.000000004,0.000000005,0.317887090,-0.934495746,-0.160204552,0.000000000,0.421552676,0.136525925,1.341756669,0.010503770,36.371180880,0,847,821,26,0.211908932,115,0,0,0,0,0,3034,116,523677,1091214,1150904,1562,0,4369913
3372,1624181436.253426790,1624181436.353303671,3377,3376,0,1,0,0,1,-8.708774162,5.725553357,-0.119006288,0.013288016,0.003164166,0.998856723,-0.045811172,3989,1576,0.395086488,0.065788143,0.041234082,0.030185527,0.377391116,37.730954760,3527,0.788602210,682.784894344,772.790339862,1325.824761031,0.245482453,0.193588005,0.000001004,0.000001740,0.000001908,-0.888429731,-0.449817341,0.091416484,0.000000002,0.000000003,0.000000005,0.168960121,-0.985340395,-0.023596281,0.000000000,0.418685187,0.137767885,1.346679791,0.010199974,36.392796232,0,827,797,30,0.207320130,145,0,0,0,0,0,3017,145,523938,1092041,1151049,1562,0,4372930
3373,1624181436.353424311,1624181436.453383446,3378,3377,0,1,0,0,1,-8.675273708,5.702899594,-0.069076057,0.017005610,0.005710597,0.998785401,-0.045890326,3997,1589,0.397548161,0.085245628,0.067122903,0.034587458,0.403929556,36.634861559,3528,0.791006139,681.332394658,758.494087231,1350.843178159,0.244146559,0.193121427,0.000001018,0.000001726,0.000001865,-0.827267553,-0.559406043,0.051896768,0.000000002,0.000000003,0.000000004,0.245808140,-0.965960760,-0.080611221,0.000000000,0.417591050,0.135915549,1.366095321,0.009548647,36.283986341,0,885,842,43,0.221416062,185,0,0,0,0,0,2927,185,524258,1092926,1151234,1562,0,4375857
3374,1624181436.453421831,1624181436.553354263,3379,3378,0,1,0,0,1,-8.633900526,5.675642743,0.034678168,0.015916122,0.005767657,0.998840812,-0.045060438,3886,1559,0.401183736,0.063298948,0.043398413,0.024535321,0.377401739,35.413650433,3438,0.789141896,647.032940495,697.644194504,1368.392704178,0.238487388,0.188200390,0.000001004,0.000001788,0.000001923,-0.542537075,-0.830702714,-0.124845998,0.000000003,0.000000004,0.000000005,0.432491988,-0.894072207,-0.116557151,0.000000000,0.415343395,0.138293678,1.431759988,0.010639965,36.088168164,0,761,736,25,0.195831189,91,0,0,0,0,0,3034,91,524494,1093687,1151325,1562,0,4378891
3375,1624181436.553419352,1624181436.653332710,3380,3379,0,1,0,0,1,-8.574305779,5.672882655,0.159687388,0.018909191,0.004818036,0.998799058,-0.044940739,3864,1543,0.399327122,0.083032997,0.052792280,0.037953699,0.396210855,35.067960851,3395,0.796447270,662.865507118,714.796704656,1326.276271436,0.245148146,0.195247572,0.000001027,0.000001841,0.000001933,-0.346819535,-0.914943801,-0.206383261,0.000000003,0.000000004,0.000000005,0.186806192,-0.969437971,-0.159039201,0.000000000,0.414405864,0.135680495,1.512773093,0.009726912,35.893302319,0,920,879,41,0.238095238,195,0,0,0,0,0,2749,195,524798,1094607,1151520,1562,0,4381640
3376,1624181436.653417110,1624181436.753365993,3381,3380,0,1,0,0,1,-8.527557606,5.673832848,0.218980827,0.019325680,0.005206290,0.998790516,-0.044910100,3884,1601,0.412203913,0.074727205,0.053427332,0.036260611,0.372050741,38.054525877,3440,0.798373052,665.921047386,742.480761876,1338.001490422,0.242470233,0.193581700,0.000000996,0.000001756,0.000001910,-0.879781903,-0.450079378,0.153010966,0.000000002,0.000000003,0.000000005,0.356957653,-0.931477535,-0.070219918,0.000000000,0.410851425,0.135606001,1.531372786,0.008498845,36.079751404,0,764,730,34,0.196704428,131,0,0,0,0,0,2989,131,525037,1095371,1151651,1562,0,4384629
3377,1624181436.753414631,1624181436.853270769,3382,3381,0,1,0,0,1,-8.481183399,5.663555800,0.247074715,0.021421876,0.007336976,0.998705676,-0.045543871,3918,1565,0.399438489,0.068743955,0.038385847,0.028323725,0.342469124,39.092728734,3430,0.794131554,637.205485310,756.043934376,1330.621810042,0.233933777,0.185774194,0.000001004,0.000001771,0.000002034,-0.896308646,-0.424677079,0.127593848,0.000000003,0.000000004,0.000000004,0.580316617,-0.784062546,-0.220178445,0.000000000,0.406131118,0.134696080,1.525911885,0.009582799,36.272688170,0,819,783,36,0.209035222,156,0,0,0,0,0,2942,157,525348,1096190,1151807,1562,0,4387571
3378,1624181436.853412151,1624181436.953213692,3383,3382,0,1,0,0,1,-8.444267770,5.659125351,0.291164565,0.026938218,0.005994340,0.998553434,-0.046145843,3770,1509,0.400265252,0.101531449,0.078022505,0.049224585,0.371350387,38.523749030,3341,0.797711442,630.039677295,717.606365815,1317.507883571,0.236398983,0.188578173,0.000001057,0.000001815,0.000002082,-0.875388011,-0.459769608,0.149357750,0.000000002,0.000000003,0.000000005,0.366395310,-0.928590749,-0.058938087,0.000000000,0.402204589,0.149320697,1.512114010,0.009845335,36.381185194,0,833,795,38,0.220954907,186,0,0,0,0,0,2751,186,525618,1097023,1151993,1562,0,4390322
3379,1624181436.953409672,1624181437.053347588,3384,3383,0,1,0,0,1,-8.401655777,5.650393986,0.353725922,0.021724073,0.001563048,0.998692385,-0.046250860,3776,1487,0.393802966,0.070583651,0.049432205,0.028401397,0.306401005,37.466943823,3290,0.795422578,605.442992759,697.730727899,1313.766561137,0.231355296,0.184025226,0.000001032,0.000001913,0.000002236,-0.821763866,-0.564635417,0.076752815,0.000000003,0.000000004,0.000000005,0.332970971,-0.927256907,-0.171245321,0.000000000,0.398579048,0.150925972,1.523632368,0.009877648,36.429004669,0,825,788,37,0.218485169,148,0,0,0,0,0,2803,148,525924,1097848,1152141,1562,0,4393125
3380,1624181437.053407192,1624181437.153451204,3385,3384,0,1,0,0,1,-8.343514699,5.645037832,0.469073237,0.023866968,-0.001806438,0.998632919,-0.046469315,3752,1450,0.386460554,0.081325767,0.047121653,0.033926680,0.316525810,38.961389136,3285,0.790254319,605.117015496,683.172424296,1307.695999739,0.233097230,0.184206093,0.000001015,0.000002070,0.000002361,-0.728980091,-0.684521571,0.004271585,0.000000003,0.000000004,0.000000005,-0.620824879,0.639790612,0.453039118,0.000000000,0.394584295,0.150687953,1.580148550,0.010301415,36.661878573,0,898,855,43,0.239339019,176,0,0,0,0,0,2676,178,526281,1098746,1152317,1562,0,4395801
3381,1624181437.153404951,1624181437.253443480,3386,3385,0,1,1,1,1,-8.272305980,5.669641540,0.531161973,0.021568134,-0.004175318,0.998707596,-0.045831440,3691,1451,0.393118396,0.177469512,0.134001217,0.092530610,0.342610693,40.295855600,3253,0.793946526,612.607268498,686.972577818,1283.128203505,0.237195710,0.188320710,0.000001075,0.000002085,0.000002286,-0.730925155,-0.682438959,0.005048242,0.000000002,0.000000003,0.000000005,0.411309672,-0.893925900,-0.178103454,0.050000000,0.390991716,0.303658174,1.592446856,0.010961640,36.906975178,1,205,190,15,0.055540504,355,1002,0,0,10,0,2128,1358,526331,1098951,1153674,1562,0,4397929
3382,1624181437.253402472,1624181437.353402376,3387,3386,0,1,0,0,1,-8.233045864,5.669817894,0.562024872,0.025389768,-0.004219817,0.998619799,-0.045782646,3608,1380,0.382483370,0.068407929,0.037126407,0.026934477,0.328892762,37.693945718,3192,0.787627395,584.550636984,669.121318865,1260.434689763,0.232508290,0.183129899,0.000001130,0.000002038,0.000002347,-0.771123037,-0.635843983,0.032736702,0.000000003,0.000000004,0.000000006,0.460731459,-0.878377990,-0.127195241,0.050000000,0.386398541,0.307530128,1.553814099,0.010932932,36.965100479,0,681,656,25,0.188747228,137,0,0,0,0,0,2790,137,526578,1099632,1153811,1562,0,4400719
3383,1624181437.353399992,1624181437.453348637,3388,3387,0,1,0,0,1,-8.184399505,5.651032737,0.626388376,0.029772263,0.001936130,0.998482665,-0.046284238,3509,1356,0.386434882,0.064847335,0.044875002,0.026165965,0.320330369,36.562209544,3080,0.785772760,558.966915728,640.611743422,1220.601440333,0.230960876,0.181482765,0.000001140,0.000002101,0.000002381,-0.771145188,-0.636519439,0.013345501,0.000000003,0.000000005,0.000000006,0.444351455,-0.830758064,-0.335250391,0.050000000,0.378403176,0.310651743,1.569135993,0.011383207,36.970371899,0,674,652,22,0.192077515,123,0,0,0,0,0,2712,123,526805,1100306,1153934,1562,0,4403431
3384,1624181437.453397512,1624181437.553349257,3389,3388,0,1,0,0,1,-8.130822653,5.637153887,0.693166977,0.034313615,0.003919487,0.998340588,-0.046079099,3486,1384,0.397016638,0.068429951,0.041709164,0.026777522,0.339614197,36.692982965,3065,0.787656852,554.078533676,644.459160558,1215.630558260,0.229511151,0.180776031,0.000001139,0.000002057,0.000002319,-0.788437295,-0.614364982,0.030369395,0.000000003,0.000000004,0.000000005,0.316990612,-0.938093493,-0.139633626,0.050000000,0.373785220,0.308527936,1.612012955,0.011009065,37.080132015,0,670,637,33,0.192197361,140,0,0,0,0,0,2675,141,527035,1100976,1154074,1562,0,4406106
3385,1624181437.553395033,1624181437.653332949,3390,3389,0,1,0,0,1,-8.082466069,5.625270833,0.735973513,0.036275313,0.009700438,0.998229242,-0.046134414,3446,1366,0.396401625,0.059078051,0.034391606,0.023443564,0.331932574,37.593212812,3037,0.790355766,557.581853580,643.199699953,1199.528907524,0.232295723,0.183596264,0.000001149,0.000002040,0.000002330,-0.898041395,-0.432186006,0.082078683,0.000000003,0.000000004,0.000000006,0.584654080,-0.796205654,-0.155679684,0.050000000,0.370714550,0.318969058,1.501894762,0.010657768,37.252821177,0,623,603,20,0.180789321,98,0,0,0,0,0,2724,99,527244,1101599,1154172,1562,0,4408830
3386,1624181437.653392792,1624181437.753290653,3391,3390,0,1,0,0,1,-8.033830512,5.595587943,0.754119022,0.040320506,0.016267584,0.997978490,-0.046352517,3413,1315,0.385291532,0.069556360,0.037671779,0.024043824,0.328092477,39.237638651,2997,0.787178228,547.971967351,600.617894999,1210.583287245,0.232272891,0.182840163,0.000001170,0.000002140,0.000002435,-0.644143562,-0.762098984,-0.065453872,0.000000003,0.000000004,0.000000006,0.586710569,-0.789120178,-0.181824233,0.050000000,0.366506659,0.322307909,1.488650073,0.010670072,37.461892607,0,644,617,27,0.188690302,136,0,0,0,0,0,2632,137,527460,1102243,1154308,1562,0,4411462
3387,1624181437.753390312,1624181437.853298187,3392,3391,0,1,0,0,1,-7.992442185,5.575473801,0.750348581,0.045209226,0.019105590,0.997705866,-0.046627328,3369,1363,0.404571089,0.058478524,0.033337425,0.022572219,0.326146207,38.119421587,2914,0.787194310,525.256045830,607.515098467,1161.113074915,0.228981063,0.180252590,0.000001140,0.000002055,0.000002419,-0.743054701,-0.668917971,-0.020456271,0.000000003,0.000000004,0.000000006,0.697494378,-0.687311346,-0.202742955,0.050000000,0.361768809,0.328787088,1.456030581,0.010467328,37.613452899,0,703,671,32,0.208667260,116,0,0,0,0,0,2550,116,527679,1102946,1154424,1562,0,4414012
3388,1624181437.853387833,1624181437.953372002,3393,3392,0,1,0,0,1,-7.952174869,5.550643793,0.718587903,0.047959911,0.016514009,0.997646539,-0.046135860,3325,1333,0.400902256,0.087888421,0.058999480,0.034027893,0.352697455,34.748526007,2898,0.796868195,545.655957278,634.751606445,1128.916465829,0.236283843,0.188287080,0.000001172,0.000001985,0.000002361,-0.841941773,-0.539320816,0.016343469,0.000000003,0.000000005,0.000000006,0.639522620,-0.758345173,-0.126188023,0.050000000,0.358325507,0.324163361,1.425372711,0.010704368,37.489434129,0,700,666,34,0.210526316,163,0,0,0,0,0,2462,163,527900,1103646,1154587,1562,0,4416474
3389,1624181437.953385353,1624181438.053317785,3394,3393,0,1,0,0,1,-7.921132917,5.523091616,0.717816805,0.050015420,0.009342357,0.997637802,-0.046151853,3250,1254,0.385846154,0.110546444,0.090206283,0.050959024,0.318475225,35.688507094,2848,0.791473548,529.407779404,589.435695486,1135.273190925,0.234862635,0.185887563,0.000001210,0.000002141,0.000002528,-0.758434582,-0.648733738,-0.062622059,0.000000003,0.000000005,0.000000006,0.891924961,-0.412807951,-0.184552050,0.050000000,0.353259525,0.327929631,1.392244065,0.010275309,37.374138246,0,813,774,39,0.250153846,177,0,0,0,0,0,2259,178,528131,1104459,1154764,1562,0,4418733
3390,1624181438.053382874,1624181438.153271914,3395,3394,0,1,0,0,1,-7.876349732,5.503196280,0.749226865,0.049681171,-0.002847949,0.997750002,-0.044928870,3248,1266,0.389778325,0.063477304,0.043739677,0.027178749,0.368237863,35.859814428,2839,0.790413061,533.386205162,591.883994853,1118.712478874,0.237696222,0.187878198,0.000001260,0.000002118,0.000002455,-0.664931179,-0.743019690,-0.076080660,0.000000003,0.000000004,0.000000007,0.458572933,-0.852915285,-0.249492250,0.050000000,0.350732937,0.335255133,1.397144848,0.011466484,37.307705901,0,568,550,18,0.174876847,95,0,0,0,0,0,2585,95,528328,1105027,1154859,1562,0,4421318
3391,1624181438.153380632,1624181438.253215075,3396,3395,0,1,0,0,1,-7.845432420,5.502466684,0.771009090,0.048357226,-0.015912924,0.997712969,-0.044465591,3260,1249,0.383128834,0.078836834,0.047300831,0.032552528,0.358402527,35.539951230,2842,0.792850086,516.950607126,602.081614103,1134.247721801,0.229421386,0.181896765,0.000001266,0.000002091,0.000002422,-0.813074945,-0.582147995,0.003584036,0.000000003,0.000000004,0.000000006,0.356449227,-0.909503647,-0.213885634,0.050000000,0.348958134,0.324543284,1.394892219,0.011626404,37.248941492,0,677,641,36,0.207668712,144,0,0,0,0,0,2439,144,528584,1105704,1155003,1562,0,4423757
3392,1624181438.253378153,1624181438.353235722,3397,3396,0,1,0,0,1,-7.812419787,5.503886249,0.784163171,0.046962273,-0.026223388,0.997596267,-0.043687149,3255,1213,0.372657450,0.098699386,0.067737000,0.038589133,0.400467048,35.731460642,2853,0.785345896,538.796161549,613.493809750,1088.301870205,0.240470465,0.188852493,0.000001268,0.000002223,0.000002391,-0.722853691,-0.690704929,-0.020229720,0.000000003,0.000000005,0.000000006,-0.181763539,0.939793203,0.289397220,0.050000000,0.350111931,0.319056738,1.366203940,0.012239428,37.148966786,0,754,710,44,0.231643625,137,0,0,0,0,0,2364,137,528808,1106458,1155140,1562,0,4426121
3393,1624181438.353375673,1624181438.453364849,3398,3397,0,1,0,0,1,-7.799730614,5.494230466,0.751033370,0.047221106,-0.035585051,0.997297464,-0.043607784,3242,1226,0.378161629,0.063140119,0.033958935,0.023044254,0.361370919,38.551711828,2874,0.787532840,515.800674845,619.792659011,1127.776049532,0.227890630,0.179471355,0.000001272,0.000002167,0.000002421,-0.827338737,-0.559093228,0.054086749,0.000000003,0.000000004,0.000000006,0.554938707,-0.826286317,-0.096405154,0.050000000,0.347983999,0.327074492,1.287994635,0.011299460,37.244809299,0,522,498,24,0.161011721,108,0,0,0,0,0,2612,108,528964,1106980,1155248,1562,0,4428733
3394,1624181438.453373194,1624181438.553406000,3399,3398,0,1,0,0,1,-7.785089083,5.473143362,0.725022670,0.045047050,-0.040868745,0.997197413,-0.043564081,3164,1223,0.386536030,0.073164810,0.049045728,0.028876230,0.339007359,35.760519620,2776,0.783182654,504.764210242,591.629250609,1077.721587034,0.232169963,0.181831488,0.000001291,0.000002199,0.000002500,-0.812319020,-0.582540236,0.028012183,0.000000004,0.000000005,0.000000006,0.683366011,-0.718173952,-0.131290023,0.050000000,0.346064280,0.322160223,1.186025267,0.011263689,37.262152759,0,528,509,19,0.166877370,100,0,0,0,0,0,2535,101,529141,1107508,1155348,1562,0,4431268
3395,1624181438.553370714,1624181438.653411388,3400,3399,0,1,0,0,1,-7.771706636,5.438403003,0.761900949,0.045084549,-0.049029367,0.996826816,-0.043586727,3131,1211,0.386777387,0.062676493,0.043525618,0.026432097,0.362476141,35.554092816,2724,0.786206883,503.818794573,574.403773781,1063.404981643,0.235250427,0.184955505,0.000001280,0.000002243,0.000002463,-0.696025663,-0.716357538,-0.048786823,0.000000004,0.000000005,0.000000006,0.754635037,-0.589266426,-0.288601870,0.050000000,0.344377544,0.329996169,1.162915830,0.011937709,37.286459357,0,570,542,28,0.182050463,71,0,0,0,0,0,2489,72,529304,1108078,1155419,1562,0,4433757
3396,1624181438.653368473,1624181438.753465652,3401,3400,0,1,0,0,1,-7.755444028,5.453083662,0.795151589,0.041824801,-0.050190122,0.996932103,-0.043104762,3073,1153,0.375203384,0.120672942,0.075675510,0.043834326,0.350545945,37.534331327,2700,0.781474098,490.103669016,583.855716395,1036.020678625,0.232278815,0.181519877,0.000001332,0.000002349,0.000002558,-0.937348268,-0.336202141,0.091358330,0.000000003,0.000000005,0.000000006,0.088913795,-0.990558335,-0.104348078,0.050000000,0.343302304,0.337728057,1.147549805,0.012003323,37.260449630,0,707,656,51,0.230068337,201,0,0,0,0,0,2165,201,529504,1108785,1155620,1562,0,4435922
3397,1624181438.753365993,1624181438.853363037,3402,3401,0,1,0,0,1,-7.741176543,5.479163262,0.809857575,0.039839038,-0.048807297,0.997070077,-0.043381565,3043,1150,0.377916530,0.106121737,0.075135294,0.045572313,0.355013645,36.282397467,2667,0.784089983,490.274421310,581.428872034,1019.464692644,0.234450042,0.183829929,0.000001380,0.000002271,0.000002693,-0.937315458,-0.326350570,0.122208992,0.000000003,0.000000005,0.000000007,0.807635104,-0.548982422,-0.215276193,0.050000000,0.343929530,0.333505496,1.123041493,0.010997182,37.119933066,0,717,683,34,0.235622741,167,0,0,0,0,0,2158,168,529648,1109502,1155787,1562,0,4438080
3398,1624181438.853363514,1624181438.953268051,3403,3402,0,1,0,0,1,-7.728536488,5.498087919,0.788513038,0.037241735,-0.042876965,0.997435612,-0.043552488,3162,1207,0.381720430,0.062411235,0.040171221,0.026194485,0.361526593,36.138473852,2747,0.784919896,489.780375403,588.252511357,1078.142068425,0.227152428,0.178296460,0.000001325,0.000002239,0.000002546,-0.782317196,-0.621187049,0.045896136,0.000000003,0.000000004,0.000000007,0.400852479,-0.898763508,-0.177599115,0.050000000,0.343438341,0.342528516,1.078045768,0.010921787,37.000669307,0,550,530,20,0.173940544,98,0,0,0,0,0,2514,98,529821,1110052,1155885,1562,0,4440594
3399,1624181438.953361034,1624181439.053147078,3404,3403,0,1,0,0,1,-7.717681542,5.523033833,0.790368185,0.037171243,-0.032148207,0.997817327,-0.044106391,3098,1111,0.358618464,0.060162321,0.039613825,0.026012003,0.389216315,35.780923685,2722,0.767615667,491.322490094,594.925450931,1003.201905403,0.235144429,0.180500547,0.000001415,0.000002331,0.000002538,-0.779552634,-0.625311974,0.035813768,0.000000004,0.000000006,0.000000008,0.573370533,-0.813507221,-0.097222595,0.050000000,0.347579106,0.348456662,0.976031317,0.010659172,36.916368300,0,455,434,21,0.146868948,68,0,0,0,0,0,2575,68,529960,1110507,1155953,1562,0,4443169
3400,1624181439.053358555,1624181439.153234720,3405,3404,0,1,0,0,1,-7.704812739,5.548886773,0.807090724,0.036840741,-0.025568194,0.997994352,-0.044679977,3163,1128,0.356623459,0.048780063,0.028232669,0.020234271,0.393084145,37.375566634,2800,0.773149295,499.717887304,631.840281098,1033.259856696,0.230835979,0.178470674,0.000001463,0.000002226,0.000002548,-0.839511849,-0.539755081,0.062324212,0.000000003,0.000000005,0.000000008,0.444415345,-0.883995507,-0.145075651,0.050000000,0.351407023,0.366689869,0.911775301,0.010117691,36.837077175,0,548,531,17,0.173253241,57,0,0,0,0,0,2557,58,530112,1111055,1156010,1562,0,4445726
3401,1624181439.153356314,1624181439.253326893,3406,3405,0,1,0,0,1,-7.693606439,5.592792637,0.817743089,0.037492192,-0.018204782,0.998107874,-0.045206129,3117,1177,0.377606673,0.052485785,0.027971366,0.020303584,0.369914805,36.782407031,2755,0.781431559,508.485120948,601.374758910,1042.984065225,0.236192280,0.184568102,0.000001486,0.000002161,0.000002547,-0.817456048,-0.575845707,0.012935683,0.000000004,0.000000006,0.000000007,0.401160270,-0.896048561,-0.190177321,0.000000000,0.352772228,0.266975333,0.908384947,0.010637088,36.661404747,0,513,498,15,0.164581328,66,0,0,0,0,0,2537,67,530263,1111568,1156076,1562,0,4448263
3402,1624181439.253353834,1624181439.353294611,3407,3406,0,1,0,0,1,-7.691662620,5.629099988,0.856410878,0.037670329,-0.009995490,0.998176814,-0.046087795,3165,1222,0.386097946,0.060462159,0.040185188,0.025410482,0.388217691,36.855175246,2779,0.783215930,523.126189220,612.470491403,1040.960388659,0.240345726,0.188242601,0.000001383,0.000002153,0.000002458,-0.869904618,-0.489130281,0.063383940,0.000000003,0.000000005,0.000000007,0.428461748,-0.896708786,-0.111058015,0.000000000,0.355738475,0.270943797,0.878624993,0.011096163,36.619466223,0,470,458,12,0.148499210,80,0,0,0,0,0,2615,80,530391,1112038,1156156,1562,0,4450878
3403,1624181439.353351355,1624181439.453268528,3408,3407,0,1,0,0,1,-7.680812220,5.668590962,0.897504288,0.038145101,-0.002030774,0.998202909,-0.046171210,3137,1166,0.371692700,0.058587696,0.034211408,0.023534645,0.372466137,38.986446548,2769,0.776778245,515.938194351,613.683763081,1021.277004203,0.239870958,0.186326542,0.000001379,0.000002162,0.000002510,-0.777397744,-0.628838574,-0.014655912,0.000000003,0.000000005,0.000000006,0.483247737,-0.864751204,-0.136663746,0.000000000,0.358345263,0.274587187,0.849909437,0.010991693,36.740678073,0,481,461,20,0.153331208,80,0,0,0,0,0,2576,80,530537,1112519,1156236,1562,0,4453454
3404,1624181439.453348875,1624181439.553309441,3409,3408,0,1,0,0,1,-7.676936097,5.712082644,0.914629862,0.040562030,0.007273697,0.998043692,-0.047017054,3119,1151,0.369028535,0.056069074,0.037458692,0.023937148,0.421277011,36.963321167,2749,0.776034046,517.696292068,618.884173346,996.737126572,0.242671928,0.188321678,0.000001434,0.000002129,0.000002442,-0.868820067,-0.494269261,0.029147698,0.000000003,0.000000005,0.000000007,0.810485447,-0.569935745,-0.135227903,0.000000000,0.362428404,0.281392876,0.831146287,0.011661849,36.754194984,0,517,498,19,0.165758256,67,0,0,0,0,0,2534,68,530699,1113036,1156303,1562,0,4455988
3405,1624181439.553346395,1624181439.653280973,3410,3409,0,1,0,0,1,-7.685361110,5.744900538,0.908929287,0.040436466,0.019824371,0.997844748,-0.047725722,3140,1147,0.365286624,0.055850479,0.035109834,0.024541241,0.383708599,37.143148361,2786,0.774187976,519.232429543,601.210592052,1036.444680870,0.240732250,0.186372013,0.000001415,0.000002180,0.000002488,-0.833158363,-0.552500631,0.024293927,0.000000003,0.000000005,0.000000007,0.521788455,-0.851037958,-0.058916902,0.000000000,0.365017205,0.283654836,0.805706987,0.011919551,36.731691761,0,501,474,27,0.159554140,66,0,0,0,0,0,2573,66,530849,1113537,1156369,1562,0,4458561
3406,1624181439.653343916,1624181439.753324509,3411,3410,0,1,0,0,1,-7.686371966,5.777613051,0.930250376,0.041959275,0.029274725,0.997538939,-0.047942403,3092,1126,0.364165589,0.052718495,0.031581358,0.021382679,0.349325078,38.989601276,2703,0.773888744,496.584571746,596.038934435,999.197769631,0.237393403,0.183716083,0.000001468,0.000002300,0.000002725,-0.926348705,-0.373238457,0.050706315,0.000000003,0.000000005,0.000000007,0.491244656,-0.858730382,-0.145810904,0.000000000,0.366078835,0.293138500,0.798596146,0.012153019,36.719289892,0,457,443,14,0.147800776,60,0,0,0,0,0,2575,60,530980,1113994,1156429,1562,0,4461136
3407,1624181439.753341675,1624181439.853316069,3412,3411,0,1,0,0,1,-7.684331031,5.809535720,0.944743561,0.039192589,0.038125859,0.997312980,-0.048756333,3052,1122,0.367627785,0.054358371,0.035056075,0.023714805,0.346030505,36.559955863,2675,0.778335157,503.004011945,576.698006411,1002.344527470,0.241591146,0.188038883,0.000001465,0.000002345,0.000002793,0.801434773,0.594472092,0.065614299,0.000000004,0.000000006,0.000000007,0.861522037,-0.504279485,-0.059008306,0.000000000,0.367073050,0.296047491,0.776734100,0.012390260,36.641316606,0,423,400,23,0.138597641,72,0,0,0,0,0,2557,72,531107,1114417,1156501,1562,0,4463693
