frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_pause_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1665,1624181263.157639265,1624181263.257323027,1670,1669,0,1.186286627,1.489452568,1,0,1,1,1,-88.106250472,-11.498838005,-25.298679883,-0.010044799,0.039573342,0.146603929,0.988352336,995,249,0.250251256,0.395467292,0.354936459,0.184457528,0.281590318,181.868873956,785,0.817387265,149.129982711,211.252776191,281.266243844,0.232416761,0.189974500,0,0,0,0,1.000000000,0,1,0.049199959,0.010488259,0.049199959,0.010488259,0.100000000,0.030000000,1.180907199,0.395467292,0.000000000,0.000004683,0.000007674,0.000037799,0.119435524,-0.144504707,-0.982269589,0.000000005,0.000000010,0.000000019,0.906990237,0.415256942,0.070216688,0.850000000,0.288563033,0.309602394,2.491438215,2.696024283,194.069659225,1,0.228440413,0.184456102,70,36,34,0.070351759,197,483,0,0,50,110,135,790,258063,541790,186072,48,0,2240477
1666,1624181263.257636786,1624181263.356761217,1671,1670,0,0.706145414,0.927302401,1,0,1,1,1,-88.123339094,-11.581745387,-25.239442616,-0.010346192,0.035272794,0.108001213,0.993470948,955,161,0.168586387,0.449750402,0.381744673,0.218195090,0.383371811,149.133970142,558,0.829553621,113.135872650,174.360061050,175.394987092,0.244411518,0.202752460,1,1,1,1,4.000000000,5,1,0.123391856,0.011178727,0.033722644,0.012564141,0.100000000,0.030000000,1.257612941,0.448000886,0.449750402,0.000008111,0.000013345,0.000049944,0.122716024,-0.151333472,-0.980835846,0.000000032,0.000000054,0.000000065,-0.849985013,-0.184988548,-0.493259278,0.850000000,0.294756835,0.307456088,2.425885015,2.701935614,190.795518932,2,0.228572387,0.184679502,0,0,0,0.000000000,0,0,0,0,0,0,0,955,258063,541790,186072,48,0,2240477
1667,1624181263.357634544,1624181263.456685543,1672,1671,0,0.287790062,0.504428107,1,0,1,1,1,-88.009816744,-11.592822966,-25.121639429,-0.012474932,0.026928920,0.091823150,0.995332969,1044,136,0.130268199,0.464815294,0.454783807,0.202006656,0.346204250,170.807428759,512,0.821804938,108.948253652,133.696614050,178.119260687,0.258929520,0.212789558,1,0,0,0,1.000000000,4,1,0.161535859,0.011119076,0.161535859,0.011119076,0.100000000,0.030000000,1.313022006,0.464815294,0.000000000,0.000007866,0.000019603,0.000047319,-0.129208221,0.162988538,0.978130856,0.000000007,0.000000017,0.000000041,0.938482907,0.323657065,0.120399078,0.850000000,0.295193169,0.311293964,2.511072145,2.660825301,190.901658098,3,0.229081137,0.185037174,0,0,0,0.000000000,0,0,0,0,0,0,0,1044,258063,541790,186072,48,0,2240477
1668,1624181263.457632065,1624181263.556830883,1673,1672,0,0.141085469,0.191127935,1,0,1,1,1,-87.934294388,-11.689902371,-25.045071372,-0.014330366,0.023025614,0.094554418,0.995150202,1093,135,0.123513266,0.380264890,0.330948337,0.180121924,0.418467598,160.579941345,420,0.818487439,93.552958622,99.737888270,150.473877329,0.272142404,0.222745140,1,0,0,0,1.000000000,3,1,0.064070984,0.002568751,0.064070984,0.002568751,0.100000000,0.030000000,1.380024055,0.380264890,0.000000000,0.000007452,0.000024555,0.000045100,-0.123571386,0.155489042,0.980078196,0.000000010,0.000000015,0.000000026,0.953085510,0.199719228,0.227464810,0.850000000,0.300197564,0.311192740,2.563136506,2.586795464,190.628803887,4,0.230443525,0.186350928,0,0,0,0.000000000,0,0,0,0,0,0,0,1093,258063,541790,186072,48,0,2240477
1669,1624181263.557629585,1624181263.657117128,1674,1673,0,0.111291983,0.143851699,1,0,1,1,1,-87.877669908,-11.742223002,-24.943080825,-0.013817612,0.024647215,0.097692059,0.994815485,1120,108,0.096428571,0.392588815,0.342130684,0.127553220,0.382083391,227.523456475,440,0.814523633,99.131421278,118.889779653,140.369197496,0.276601778,0.225298685,1,0,0,0,1.000000000,2,1,0.055438914,0.005001686,0.055438914,0.005001686,0.100000000,0.030000000,1.402637371,0.392588815,0.000000000,0.000007991,0.000029123,0.000050929,-0.114552377,0.231182744,0.966142998,0.000000010,0.000000021,0.000000034,0.955693617,0.112652970,0.271954073,0.850000000,0.305108674,0.311231306,2.631037101,2.500327921,192.821821152,5,0.232633437,0.188220439,0,0,0,0.000000000,0,0,0,0,0,0,0,1120,258063,541790,186072,48,0,2240477
1670,1624181263.657627106,1624181263.757855654,1675,1674,0,0.143931238,0.189259672,1,0,1,1,1,-87.820430670,-11.807670909,-24.931514065,-0.015681371,0.026492661,0.097470508,0.994762149,1115,98,0.087892377,0.386080575,0.333248437,0.177226139,0.402429351,142.036927629,415,0.798076474,91.597602098,102.269118846,137.335015851,0.276561358,0.220717113,1,0,0,0,1.000000000,1,1,0.042429276,0.012618138,0.042429276,0.012618138,0.100000000,0.030000000,1.402432405,0.386080575,0.000000000,0.000008630,0.000031172,0.000050418,-0.112948046,0.301305044,0.946814665,0.000000014,0.000000016,0.000000032,0.926973278,0.238731814,0.289357326,0.850000000,0.307775798,0.311062544,2.563643387,2.397761912,191.774249516,6,0.234105531,0.189240981,0,0,0,0.000000000,0,0,0,0,0,0,0,1115,258063,541790,186072,48,0,2240477
1671,1624181263.757624626,1624181263.858471632,1676,1675,0,0.190208217,0.294987632,1,0,1,1,1,-87.758687792,-11.860844644,-24.884086183,-0.013806959,0.027490512,0.093096292,0.995181752,1118,121,0.108228980,0.406257478,0.376508952,0.223776401,0.472133945,156.549453841,465,0.800844952,98.696385423,116.491862958,157.204654196,0.265032939,0.212250291,1,1,1,1,4.000000000,5,1,0.128941983,0.013946789,0.022498587,0.015230140,0.100000000,0.030000000,1.373972316,0.407653929,0.406257478,0.000012773,0.000041011,0.000064505,-0.119156744,0.318504037,0.940402493,0.000000037,0.000000044,0.000000093,0.980685808,-0.016341384,0.194905888,0.850000000,0.310399279,0.311012925,2.512440358,2.298757188,191.191466348,7,0.233405051,0.188628147,0,0,0,0.000000000,0,0,0,0,0,0,0,1118,258063,541790,186072,48,0,2240477
1672,1624181263.857622385,1624181263.958641291,1677,1676,0,0.094434547,0.143752709,1,0,1,1,1,-87.720953452,-11.902580678,-24.941302649,-0.016119275,0.027373333,0.089398404,0.995489224,974,139,0.142710472,0.379338779,0.323154557,0.190438523,0.426758451,174.672860505,413,0.826514818,89.032711861,107.341293856,144.976613960,0.260824814,0.215575574,1,0,0,0,1.000000000,4,1,0.109754042,0.011492091,0.109754042,0.011492091,0.100000000,0.030000000,1.322632973,0.379338779,0.000000000,0.000009085,0.000029745,0.000056428,-0.143324460,0.198861829,0.969490625,0.000000011,0.000000013,0.000000030,0.991413336,0.044197188,0.123069924,0.850000000,0.317937399,0.310811303,2.384849165,2.188281751,190.637134781,8,0.234062463,0.189476715,0,0,0,0.000000000,0,0,0,0,0,0,0,974,258063,541790,186072,48,0,2240477
1673,1624181263.957619905,1624181264.058495998,1677,1677,0,0.072145211,0.115570120,1,0,1,1,1,-87.635179033,-12.039768105,-24.937446052,-0.021784917,0.024917960,0.084017455,0.995914444,921,113,0.122692725,0.370769394,0.315531936,0.177222339,0.357774263,141.469016750,399,0.822371287,88.197805879,102.461265041,137.467072473,0.268792377,0.221047133,1,0,0,0,1.000000000,3,1,0.081646957,0.011917536,0.081646957,0.011917536,0.100000000,0.030000000,1.363036187,0.370769394,0.000000000,0.000008013,0.000029481,0.000053429,-0.142383103,0.165885901,0.975811929,0.000000016,0.000000017,0.000000039,0.999558463,-0.015968186,0.025057855,0.850000000,0.322355709,0.310865500,2.453376720,2.066836875,187.316429466,9,0.236128773,0.191208778,0,0,0,0.000000000,0,0,0,0,0,0,0,921,258063,541790,186072,48,0,2240477
1674,1624181264.157614946,1624181264.257763863,1679,1678,0,0.291345235,0.480219250,1,0,1,1,1,-87.508439511,-12.130359420,-24.875847558,0.010031778,0.026422815,0.081982932,0.996232903,922,104,0.112798265,0.365067743,0.315350913,0.197399784,0.429101806,165.358222512,426,0.802313180,88.493767387,122.790519978,130.501127205,0.258916161,0.207731848,1,0,0,0,1.000000000,2,1,0.083283188,0.008749193,0.083283188,0.008749193,0.100000000,0.030000000,1.312954264,0.365067743,0.000000000,0.000011049,0.000039020,0.000063140,-0.132656389,0.089796268,0.987086072,0.000000012,0.000000019,0.000000042,0.899046832,0.316559016,0.302498238,0.850000000,0.329096876,0.310730862,2.556821799,1.920378637,186.484223352,10,0.237771309,0.192281690,0,0,0,0.000000000,0,0,0,0,0,0,0,922,258063,541790,186072,48,0,2240477
1675,1624181264.257612467,1624181264.357498407,1680,1679,0,0.590842001,0.717029385,1,0,1,1,1,-87.510827302,-12.121595364,-24.673711715,0.031502338,0.030550059,0.082458462,0.995627892,905,111,0.122651934,0.485080358,0.421227159,0.251523671,0.357836661,182.765094506,450,0.820936525,103.205231555,111.414420955,154.801783786,0.279369905,0.229344959,1,0,0,0,1.000000000,1,1,0.202114335,0.014876648,0.202114335,0.014876648,0.100000000,0.030000000,1.416674443,0.485080358,0.000000000,0.000009398,0.000037332,0.000055211,-0.104633772,0.119298601,0.987329539,0.000000010,0.000000017,0.000000057,0.956263289,0.159953048,0.244899052,0.850000000,0.323297492,0.315662679,2.568933637,1.754909875,187.413386261,11,0.238241223,0.192787499,0,0,0,0.000000000,0,0,0,0,0,0,0,905,258063,541790,186072,48,0,2240477
1676,1624181264.357610226,1624181264.457407951,1681,1680,0,0.422520273,0.521475662,1,0,1,1,1,-87.529166067,-12.140952553,-24.581983136,0.054702785,0.031385876,0.081298913,0.994692424,809,96,0.118665019,0.379386559,0.348777771,0.221999992,0.253218967,144.443913774,436,0.820027117,92.573296397,97.977185912,166.981340844,0.258923235,0.212324074,0,0,0,0,1.000000000,0,1,0.083388965,0.006047447,0.083388965,0.006047447,0.100000000,0.030000000,1.312990138,0.379386559,0.000000000,0.000009263,0.000041862,0.000053973,-0.136874281,0.184675987,0.973221563,0.000000016,0.000000024,0.000000062,0.928681937,0.369832334,0.027819149,0.850000000,0.322087420,0.315520793,2.594186422,1.580855339,185.055364078,12,0.240139958,0.194382116,63,29,34,0.077873918,66,341,0,0,50,280,58,688,258124,541853,186759,48,0,2240535
1677,1624181264.457607746,1624181264.557311296,1682,1681,0,0.201427755,0.266662740,1,0,1,1,1,-87.524022518,-12.142516927,-24.515670593,0.068391971,0.032817549,0.080768122,0.993842069,886,119,0.134311512,0.432632441,0.393537935,0.258737991,0.424713173,174.734499892,477,0.837864423,101.716376294,123.520741760,174.424211917,0.254506425,0.213241879,1,1,1,1,4.000000000,5,1,0.114318539,0.009909406,0.040847059,0.009698676,0.101809512,0.030000000,1.260838783,0.412421267,0.432632441,0.000013509,0.000051707,0.000064226,-0.109752244,0.046968226,0.992848644,0.000000027,0.000000035,0.000000090,0.985308205,0.161165435,0.056510557,0.850000000,0.325509624,0.315753045,2.538200697,1.404716074,186.310570480,13,0.241199698,0.195371818,0,0,0,0.000000000,0,0,0,0,0,0,0,886,258124,541853,186759,48,0,2240535
1678,1624181264.557605267,1624181264.657317162,1683,1682,0,0.193173633,0.275506666,1,0,1,1,1,-87.474155985,-12.144177388,-24.484201654,0.063415860,0.028769060,0.080805178,0.994294369,967,119,0.123061013,0.359675746,0.319027834,0.209468038,0.291315044,162.799220935,489,0.835882284,103.407236404,122.313400653,183.025799888,0.252986270,0.211466741,1,0,0,0,1.000000000,4,1,0.042263233,0.010682510,0.042263233,0.010682510,0.101809512,0.030000000,1.273829444,0.359675746,0.000000000,0.000010181,0.000039118,0.000055031,-0.015213219,-0.405467100,0.913983035,0.000000012,0.000000013,0.000000064,0.993529852,0.112319668,0.016814452,0.850000000,0.324568966,0.316073769,2.450796493,1.219215678,184.365359882,14,0.241849440,0.196358489,0,0,0,0.000000000,0,0,0,0,0,0,0,967,258124,541853,186759,48,0,2240535
1679,1624181264.657602787,1624181264.757422447,1684,1683,0,0.126648978,0.264244264,1,0,1,1,1,-87.438168529,-12.151059059,-24.379411958,0.060072427,0.027729077,0.079421515,0.994642963,1009,111,0.110009911,0.413698209,0.393850915,0.193478030,0.367850650,202.165568820,496,0.821645216,108.198001447,116.777192192,182.560833276,0.265493096,0.218141132,1,0,0,0,1.000000000,3,1,0.049882314,0.006371541,0.049882314,0.006371541,0.101809512,0.030000000,1.336803467,0.413698209,0.000000000,0.000009786,0.000036708,0.000054503,-0.013505933,-0.330397953,0.943745083,0.000000011,0.000000016,0.000000057,0.996847634,0.055438595,0.056756997,0.850000000,0.328808946,0.315341387,2.488970908,1.034146597,184.718863417,15,0.244219010,0.198517416,0,0,0,0.000000000,0,0,0,0,0,0,0,1009,258124,541853,186759,48,0,2240535
1680,1624181264.757600307,1624181264.857397079,1685,1684,0,0.249155868,0.367198534,1,0,1,1,1,-87.468772543,-12.097228505,-24.340253821,0.048140569,0.023238884,0.075763874,0.995691858,973,124,0.127440904,0.394008819,0.356294683,0.194887102,0.366208629,199.948571038,501,0.815906218,107.182817947,120.043687628,181.542509479,0.262208763,0.213937760,1,0,0,0,1.000000000,2,1,0.078136765,0.008132031,0.078136765,0.008132031,0.101809512,0.030000000,1.320266287,0.394008819,0.000000000,0.000008447,0.000036357,0.000054727,-0.029051240,-0.346765345,0.937501905,0.000000011,0.000000015,0.000000041,0.986147362,0.009747872,0.165584901,0.850000000,0.336251253,0.315371842,2.385282056,0.860046543,182.855559280,16,0.246319996,0.200284023,0,0,0,0.000000000,0,0,0,0,0,0,0,973,258124,541853,186759,48,0,2240535
1681,1624181264.857598066,1624181264.957412958,1686,1685,0,0.410318578,0.621955348,1,0,1,1,1,-87.503785814,-11.981706750,-24.290792966,0.033471000,0.013975802,0.072810723,0.996685992,978,143,0.146216769,0.388767821,0.350249643,0.184939370,0.426523054,162.817166992,509,0.816794649,108.362315433,133.082610424,174.303550462,0.260643927,0.212892565,1,0,0,0,1.000000000,1,1,0.100551968,0.010464167,0.100551968,0.010464167,0.101809512,0.030000000,1.312387065,0.388767821,0.000000000,0.000007840,0.000034099,0.000042973,-0.003733208,-0.538023282,0.842921711,0.000000009,0.000000017,0.000000046,0.987454987,0.090577076,0.129338476,0.850000000,0.347737304,0.303132718,2.269131291,0.677125955,180.391279113,17,0.249578623,0.203227191,0,0,0,0.000000000,0,0,0,0,0,0,0,978,258124,541853,186759,48,0,2240535
1682,1624181264.957595587,1624181265.057495117,1687,1686,0,0.628420472,0.691833396,1,0,1,1,1,-87.518462950,-11.884298014,-24.204450893,0.015616846,-0.008358146,0.071649385,0.997272591,984,109,0.110772358,0.400819358,0.383667138,0.218589100,0.504101601,190.376229718,484,0.824066378,114.405084575,124.862025569,159.581016881,0.286838716,0.236374142,1,1,1,1,4.000000000,5,1,0.193663628,0.008872519,0.051694577,0.007082437,0.101809512,0.030000000,1.448674300,0.395681096,0.400819358,0.000012212,0.000044113,0.000054399,-0.013269788,-0.545829085,0.837791455,0.000000023,0.000000055,0.000000206,0.972151167,0.163514300,0.167884434,0.900000000,0.364573929,0.245318244,2.219497966,0.486640278,176.728553790,18,0.255813341,0.208663201,0,0,0,0.000000000,0,0,0,0,0,0,0,984,258124,541853,186759,48,0,2240535
1683,1624181265.057593107,1624181265.157629728,1688,1687,0,0.616225323,0.681515292,1,0,1,1,1,-87.558026095,-11.764057374,-24.143454838,0.003166847,-0.033009564,0.069723894,0.997015004,1105,112,0.101357466,0.373472957,0.344838975,0.193795131,0.369490183,214.185195945,490,0.806147723,111.532947157,127.213257677,156.266179326,0.282353039,0.227618260,1,0,0,0,1.000000000,4,1,0.074897861,0.008409927,0.074897861,0.008409927,0.101809512,0.030000000,1.421696185,0.373472957,0.000000000,0.000011600,0.000035789,0.000056163,-0.117702259,-0.241391140,0.963263461,0.000000010,0.000000033,0.000000059,0.873136173,0.487420195,0.007401128,0.950000000,0.374729037,0.165770046,2.231688007,0.308290522,176.230903269,19,0.261355658,0.213419691,0,0,0,0.000000000,0,0,0,0,0,0,0,1105,258124,541853,186759,48,0,2240535
1684,1624181265.157590628,1624181265.257709503,1689,1688,0,0.425553112,0.553237471,1,0,1,1,1,-87.473512619,-11.614726416,-24.036126076,-0.000888644,-0.054994528,0.068290768,0.996148173,1340,152,0.113432836,0.388535876,0.350640574,0.194609388,0.528152671,128.028804515,619,0.820124868,140.780467810,177.341751610,189.535073756,0.277313987,0.227432097,1,0,0,0,1.000000000,3,1,0.114621534,0.004203360,0.114621534,0.004203360,0.101809512,0.030000000,1.396323688,0.388535876,0.000000000,0.000009096,0.000025788,0.000044014,-0.189884361,-0.023497036,0.981525251,0.000000012,0.000000014,0.000000024,0.841512514,0.539341560,0.031102572,1.000000000,0.389466291,0.081736611,2.343635787,0.184922744,171.613220902,20,0.264763350,0.216682795,0,0,0,0.000000000,0,0,0,0,0,0,0,1340,258124,541853,186759,48,0,2240535
1685,1624181265.257588148,1624181265.357593536,1690,1689,0,0.291750579,0.384762503,1,0,1,1,1,-87.417299022,-11.530084099,-24.057141652,-0.002675428,-0.071767600,0.067766014,0.995113069,1469,156,0.106194690,0.404359996,0.373971517,0.236050947,0.434027807,144.372168168,654,0.836487542,153.188016682,176.297759789,217.577076253,0.280019043,0.234232441,1,0,0,0,1.000000000,2,1,0.093667755,0.005609134,0.093667755,0.005609134,0.101809512,0.030000000,1.409944115,0.404359996,0.000000000,0.000007456,0.000022509,0.000041895,-0.223704984,0.067795447,0.972296178,0.000000011,0.000000013,0.000000037,0.897480966,0.440176790,0.027790442,1.000000000,0.397088165,0.081624475,2.344076375,0.107176782,169.738385613,20,0.267143464,0.218895693,0,0,0,0.000000000,0,0,0,0,0,0,0,1469,258124,541853,186759,48,0,2240535
1686,1624181265.357585669,1624181265.457483768,1691,1690,0,0.243260185,0.278500617,1,0,1,1,1,-87.359243371,-11.398182663,-24.097935128,-0.005257947,-0.081808355,0.067105954,0.994372434,1631,170,0.104230533,0.415415231,0.394188905,0.223422265,0.366783175,165.569645527,728,0.836525606,179.290259995,197.231159919,232.469221324,0.294405608,0.246277830,1,0,0,0,1.000000000,1,1,0.104386856,0.006839255,0.104386856,0.006839255,0.101809512,0.030000000,1.482382945,0.415415231,0.000000000,0.000007263,0.000019706,0.000042593,0.241264040,-0.066840203,-0.968154972,0.000000010,0.000000018,0.000000025,0.586247934,0.805652043,0.085077293,1.000000000,0.396258733,0.077559852,2.329876918,0.075042430,170.560169382,20,0.269643168,0.221071961,0,0,0,0.000000000,0,0,0,0,0,0,0,1631,258124,541853,186759,48,0,2240535
1687,1624181265.457583427,1624181265.557393551,1692,1691,0,0.226810198,0.300125921,1,0,1,1,1,-87.291634523,-11.228250181,-24.118196368,-0.012915803,-0.094157052,0.066010201,0.993282581,1785,199,0.111484594,0.353620712,0.322314829,0.191006329,0.602436934,149.388854953,791,0.829781271,200.673721101,214.670712301,241.012552322,0.305738684,0.253696234,0,0,0,0,1.000000000,0,1,0.093884169,0.008934161,0.093884169,0.008934161,0.101809512,0.030000000,1.539446936,0.353620712,0.000000000,0.000006378,0.000017366,0.000033651,-0.223656777,0.050412587,0.973363353,0.000000007,0.000000010,0.000000020,0.913578377,0.405089148,0.035739778,1.000000000,0.409070368,0.072505227,2.369002081,0.069793510,169.489240692,20,0.271983626,0.223117295,76,47,29,0.042577031,140,653,0,0,50,832,84,1625,258192,541929,188384,48,0,2240619
1688,1624181265.557580948,1624181265.657367468,1693,1692,0,0.351573161,0.399405466,1,0,1,1,1,-87.178699263,-11.112394891,-24.125851326,-0.014805684,-0.115118909,0.066930215,0.990983741,1844,179,0.097071584,0.395441170,0.331592274,0.200060872,0.446793428,132.744275665,752,0.833043890,187.238839612,211.626007896,227.584157717,0.298889196,0.248987819,1,1,1,1,4.000000000,5,1,0.106498910,0.008989597,0.035773856,0.007759220,0.101809512,0.030000000,1.499932820,0.381174509,0.395441170,0.000009800,0.000023316,0.000042937,-0.227492072,0.052532296,0.972361926,0.000000030,0.000000033,0.000000090,0.978092622,0.206982066,0.022209169,1.000000000,0.410486659,0.071958515,2.403124698,0.067278309,168.097457408,20,0.273320966,0.224429429,0,0,0,0.000000000,0,0,0,0,0,0,0,1844,258192,541929,188384,48,0,2240619
1689,1624181265.657578468,1624181265.757460833,1694,1693,0,0.378116895,0.418103841,1,0,1,1,1,-87.086604080,-11.057542216,-24.149287666,-0.013769750,-0.131844026,0.067550903,0.988870276,1976,180,0.091093117,0.356242381,0.289055006,0.171083816,0.459102198,128.881193794,767,0.818476069,175.380197548,216.516691410,235.874255732,0.279369638,0.228657363,1,0,0,0,1.000000000,4,1,0.083332413,0.005346852,0.083332413,0.005346852,0.101809512,0.030000000,1.406674248,0.356242381,0.000000000,0.000007721,0.000018433,0.000037259,0.229596515,-0.100446514,-0.968088807,0.000000012,0.000000013,0.000000023,0.964973699,0.240186104,-0.105529123,1.000000000,0.414337599,0.075317883,2.425136936,0.069122580,163.165344274,20,0.273459359,0.224597363,0,0,0,0.000000000,0,0,0,0,0,0,0,1976,258192,541929,188384,48,0,2240619
1690,1624181265.757575989,1624181265.857549191,1695,1694,0,0.297240725,0.392593048,1,0,1,1,1,-86.971672149,-10.914453464,-24.250956010,-0.012334864,-0.144700712,0.065796297,0.987208389,2105,204,0.096912114,0.385391782,0.340149903,0.158964079,0.483059435,119.162883929,789,0.831034405,180.951910206,221.453851529,253.280383808,0.275973362,0.229343359,1,0,0,0,1.000000000,3,1,0.124622372,0.005655589,0.124622372,0.005655589,0.101809512,0.030000000,1.389573414,0.385391782,0.000000000,0.000006370,0.000014665,0.000032597,0.233509029,-0.078136657,-0.969210089,0.000000010,0.000000013,0.000000018,0.985093442,0.122678231,0.120585915,1.000000000,0.418369104,0.075344327,2.540665162,0.063302496,162.021642089,20,0.273429959,0.225028675,0,0,0,0.000000000,0,0,0,0,0,0,0,2105,258192,541929,188384,48,0,2240619
1691,1624181265.857573509,1624181265.957486391,1696,1695,0,0.171061876,0.235311002,1,0,1,1,1,-86.803163566,-10.806639948,-24.333830097,-0.006362320,-0.150618809,0.066420792,0.986337556,2297,173,0.075315629,0.371685589,0.369835736,0.192843864,0.352719865,124.620826041,864,0.808425805,190.898851362,247.210909838,260.370134174,0.273306150,0.220947745,1,0,0,0,1.000000000,2,1,0.061658724,0.006748730,0.061658724,0.006748730,0.101809512,0.030000000,1.376143542,0.371685589,0.000000000,0.000006412,0.000014178,0.000034176,0.230059473,-0.050642247,-0.971858015,0.000000012,0.000000017,0.000000034,0.890008917,0.447896449,-0.085281295,1.000000000,0.412398400,0.076060358,2.676952749,0.055759575,160.425210699,20,0.273843620,0.225463548,0,0,0,0.000000000,0,0,0,0,0,0,0,2297,258192,541929,188384,48,0,2240619
1692,1624181265.957571268,1624181266.057524681,1697,1696,0,0.110455946,0.165960960,1,0,1,1,1,-86.701647954,-10.710589386,-24.456053840,-0.006404629,-0.151126450,0.066328278,0.986265855,2359,253,0.107248834,0.402954110,0.368726959,0.208172410,0.603196083,150.047562675,1003,0.826318172,259.575312513,276.834693826,292.387120278,0.313195237,0.258798916,1,0,0,0,1.000000000,1,1,0.137699539,0.009904678,0.137699539,0.009904678,0.101809512,0.030000000,1.576991964,0.402954110,0.000000000,0.000005307,0.000014194,0.000029120,0.237564934,-0.034349246,-0.970764148,0.000000007,0.000000008,0.000000020,0.854388694,0.512608334,-0.085162523,1.000000000,0.421220281,0.075819554,2.700772104,0.044832013,159.193945807,20,0.276462141,0.227624715,0,0,0,0.000000000,0,0,0,0,0,0,0,2359,258192,541929,188384,48,0,2240619
1693,1624181266.057568789,1624181266.157513142,1698,1697,0,0.097391611,0.170507017,1,0,1,1,1,-86.462961117,-10.579494767,-24.511232401,-0.003710495,-0.148330129,0.065319639,0.986771377,2384,234,0.098154362,0.342541357,0.311469721,0.162232557,0.633722337,170.984938871,1105,0.830620076,264.787918140,285.681388967,367.365876981,0.288491793,0.239627075,0,0,0,0,1.000000000,0,1,0.039603859,0.003975280,0.039603859,0.003975280,0.101809512,0.030000000,1.452605869,0.342541357,0.000000000,0.000005483,0.000014624,0.000027045,-0.245154280,0.026634946,0.969118135,0.000000006,0.000000010,0.000000022,0.892187317,0.450471543,0.032820428,1.000000000,0.435017685,0.080180417,2.811101032,0.045529620,160.669741913,20,0.277447112,0.228553712,74,42,32,0.031040268,174,954,0,0,50,1048,134,2176,258260,542003,190560,48,0,2240753
1694,1624181266.157566309,1624181266.257569075,1699,1698,0,0.264706172,0.394855294,1,0,1,1,1,-86.180517929,-10.457621330,-24.619846171,-0.001241372,-0.131235387,0.063250799,0.989330616,2422,368,0.151940545,0.412523072,0.422548048,0.200804535,0.394652975,209.820964305,1223,0.838253831,282.534055232,299.240286091,443.410094076,0.275593391,0.231017216,1,1,1,1,4.000000000,5,1,0.133550632,0.009528847,0.043953161,0.010529834,0.100000000,0.030000000,1.391728621,0.414834099,0.412523072,0.000008350,0.000020490,0.000033980,-0.258390751,0.044615000,0.965009700,0.000000011,0.000000019,0.000000054,0.946831009,0.292530883,0.133928054,1.000000000,0.433295243,0.079147984,2.934988478,0.049283052,162.892879003,20,0.278280973,0.229717980,0,0,0,0.000000000,0,0,0,0,0,0,0,2422,258260,542003,190560,48,0,2240753
1695,1624181266.257563829,1624181266.357496738,1700,1699,0,0.585076086,0.690889549,1,0,1,1,1,-85.733078909,-10.217588966,-24.778902593,0.012683214,-0.112939190,0.062028902,0.991582720,2374,313,0.131844987,0.425445488,0.375898951,0.220575750,0.661943280,163.460047438,1160,0.837163459,287.622617473,321.458829861,362.028164655,0.296179354,0.247950532,1,0,0,0,1.000000000,4,1,0.205997396,0.014304775,0.205997396,0.014304775,0.100000000,0.030000000,1.491314062,0.425445488,0.000000000,0.000005481,0.000016254,0.000028740,-0.255794296,0.019313107,0.966538298,0.000000005,0.000000008,0.000000015,0.693574027,0.718751097,0.048496695,1.000000000,0.448500574,0.062059995,3.371549469,0.054952973,161.927626650,20,0.279121446,0.230648259,0,0,0,0.000000000,0,0,0,0,0,0,0,2374,258260,542003,190560,48,0,2240753
